model,batchsize,blocknum,threadnum,iteration,total_avg,total_avg_filter,total_fluctuation(%),data_avg,data_avg_filter,data_fluctuation(%),train_avg,train_avg_filter,train_fluctuation(%)
resnet18,128,1,128,2001,0.0618313,0.0616349,0.318586,0.0076859,0.00768975,-0.049975,0.054169,0.0539733,0.362611
resnet18,16,1,16,2001,0.0163848,0.0160805,1.89197,0.00154768,0.00154845,-0.049975,0.0148632,0.0145619,2.0691
resnet18,256,1,256,2001,0.109957,0.109712,0.223684,0.0146154,0.0146227,-0.049975,0.0953635,0.0951213,0.254614
resnet18,32,1,32,2001,0.024537,0.024375,0.664482,0.00239144,0.00239263,-0.049975,0.0221749,0.0220142,0.730247
resnet18,64,1,64,2001,0.0366803,0.0365309,0.409053,0.00413459,0.00413665,-0.049975,0.0325761,0.0324275,0.458287
