Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 4.268247(4.268247),data_time: 3.819920(3.819920),train_time: 0.448327(0.448327)
 1 th batch,total_time: 0.283898(2.276073),data_time: 0.211183(2.015551),train_time: 0.072716(0.260522)
 2 th batch,total_time: 0.596637(1.716261),data_time: 0.557913(1.529672),train_time: 0.038724(0.186589)
 3 th batch,total_time: 0.618034(1.441704),data_time: 0.580597(1.292403),train_time: 0.037436(0.149301)
 4 th batch,total_time: 0.590014(1.271366),data_time: 0.553013(1.144525),train_time: 0.037000(0.126841)
 5 th batch,total_time: 0.604871(1.160284),data_time: 0.567820(1.048408),train_time: 0.037050(0.111876)
 6 th batch,total_time: 0.631828(1.084790),data_time: 0.594310(0.983537),train_time: 0.037518(0.101253)
 7 th batch,total_time: 0.615279(1.026101),data_time: 0.577765(0.932815),train_time: 0.037515(0.093286)
 8 th batch,total_time: 0.622285(0.981233),data_time: 0.585059(0.894176),train_time: 0.037226(0.087057)
 9 th batch,total_time: 0.599245(0.943034),data_time: 0.566192(0.861377),train_time: 0.033054(0.081657)
 10 th batch,total_time: 0.603658(0.912182),data_time: 0.569209(0.834816),train_time: 0.034449(0.077365)
 11 th batch,total_time: 0.574909(0.884075),data_time: 0.543872(0.810571),train_time: 0.031037(0.073504)
 12 th batch,total_time: 0.597140(0.862004),data_time: 0.560392(0.791327),train_time: 0.036748(0.070677)
 13 th batch,total_time: 0.610610(0.844047),data_time: 0.574379(0.775830),train_time: 0.036231(0.068217)
 14 th batch,total_time: 0.574628(0.826086),data_time: 0.537937(0.759971),train_time: 0.036690(0.066115)
 15 th batch,total_time: 0.598605(0.811868),data_time: 0.561403(0.747560),train_time: 0.037202(0.064308)
 16 th batch,total_time: 0.586017(0.798583),data_time: 0.549597(0.735915),train_time: 0.036419(0.062667)
