Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 25.553501(25.553501),data_time: 24.611919(24.611919),train_time: 0.941582(0.941582)
 1 th batch,total_time: 0.130703(12.842102),data_time: 0.006149(12.309034),train_time: 0.124554(0.533068)
 2 th batch,total_time: 0.055965(8.580056),data_time: 0.006145(8.208071),train_time: 0.049819(0.371985)
 3 th batch,total_time: 0.124535(6.466176),data_time: 0.074652(6.174717),train_time: 0.049882(0.291459)
 4 th batch,total_time: 0.124257(5.197792),data_time: 0.073477(4.954469),train_time: 0.050780(0.243324)
 5 th batch,total_time: 0.127200(4.352694),data_time: 0.072746(4.140848),train_time: 0.054455(0.211845)
 6 th batch,total_time: 0.122374(3.748362),data_time: 0.069236(3.559189),train_time: 0.053138(0.189173)
 7 th batch,total_time: 0.124246(3.295348),data_time: 0.070457(3.123098),train_time: 0.053788(0.172250)
 8 th batch,total_time: 0.126063(2.943205),data_time: 0.069889(2.783852),train_time: 0.056174(0.159352)
 9 th batch,total_time: 0.129290(2.661813),data_time: 0.082430(2.513710),train_time: 0.046860(0.148103)
 10 th batch,total_time: 0.183770(2.436537),data_time: 0.125863(2.296633),train_time: 0.057907(0.139904)
 11 th batch,total_time: 0.122891(2.243733),data_time: 0.068226(2.110933),train_time: 0.054665(0.132800)
 12 th batch,total_time: 0.126086(2.080837),data_time: 0.069786(1.953921),train_time: 0.056299(0.126916)
 13 th batch,total_time: 0.120391(1.940805),data_time: 0.068342(1.819237),train_time: 0.052049(0.121568)
 14 th batch,total_time: 0.123274(1.819636),data_time: 0.071839(1.702744),train_time: 0.051435(0.116893)
 15 th batch,total_time: 0.122976(1.713595),data_time: 0.072374(1.600846),train_time: 0.050603(0.112749)
 16 th batch,total_time: 0.127212(1.620279),data_time: 0.073103(1.510979),train_time: 0.054109(0.109300)
 17 th batch,total_time: 0.125662(1.537244),data_time: 0.069704(1.430908),train_time: 0.055959(0.106337)
 18 th batch,total_time: 0.118281(1.462562),data_time: 0.068044(1.359178),train_time: 0.050237(0.103384)
 19 th batch,total_time: 0.125607(1.395714),data_time: 0.073469(1.294893),train_time: 0.052138(0.100822)
 20 th batch,total_time: 0.123135(1.335115),data_time: 0.072630(1.236690),train_time: 0.050504(0.098426)
 21 th batch,total_time: 0.124123(1.280070),data_time: 0.073280(1.183807),train_time: 0.050843(0.096263)
 22 th batch,total_time: 0.123594(1.229789),data_time: 0.072963(1.135510),train_time: 0.050631(0.094279)
 23 th batch,total_time: 0.123979(1.183713),data_time: 0.073255(1.091249),train_time: 0.050724(0.092464)
 24 th batch,total_time: 0.123568(1.141307),data_time: 0.072703(1.050507),train_time: 0.050865(0.090800)
 25 th batch,total_time: 0.126208(1.102265),data_time: 0.072815(1.012904),train_time: 0.053393(0.089361)
 26 th batch,total_time: 0.152155(1.067076),data_time: 0.096950(0.978980),train_time: 0.055205(0.088096)
 27 th batch,total_time: 0.124907(1.033427),data_time: 0.068818(0.946474),train_time: 0.056089(0.086953)
 28 th batch,total_time: 0.121607(1.001985),data_time: 0.067985(0.916181),train_time: 0.053622(0.085804)
 29 th batch,total_time: 0.123961(0.972717),data_time: 0.070371(0.887987),train_time: 0.053590(0.084730)
 30 th batch,total_time: 0.125742(0.945396),data_time: 0.070171(0.861606),train_time: 0.055571(0.083789)
 31 th batch,total_time: 0.121362(0.919645),data_time: 0.069307(0.836847),train_time: 0.052056(0.082798)
 32 th batch,total_time: 0.117029(0.895323),data_time: 0.071574(0.813657),train_time: 0.045455(0.081666)
 33 th batch,total_time: 0.128313(0.872764),data_time: 0.077949(0.792018),train_time: 0.050364(0.080745)
 34 th batch,total_time: 0.114440(0.851097),data_time: 0.072984(0.771475),train_time: 0.041455(0.079623)
 35 th batch,total_time: 0.134839(0.831201),data_time: 0.081755(0.752316),train_time: 0.053084(0.078886)
 36 th batch,total_time: 0.121154(0.812011),data_time: 0.071434(0.733913),train_time: 0.049720(0.078097)
 37 th batch,total_time: 0.127899(0.794008),data_time: 0.073598(0.716537),train_time: 0.054301(0.077471)
 38 th batch,total_time: 0.123694(0.776820),data_time: 0.070135(0.699962),train_time: 0.053560(0.076858)
 39 th batch,total_time: 0.125588(0.760540),data_time: 0.070189(0.684218),train_time: 0.055399(0.076322)
