Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 53.749808(53.749808),data_time: 52.276345(52.276345),train_time: 1.473463(1.473463)
 1 th batch,total_time: 0.234970(26.992389),data_time: 0.012134(26.144239),train_time: 0.222836(0.848150)
 2 th batch,total_time: 0.092617(18.025798),data_time: 0.012094(17.433524),train_time: 0.080523(0.592274)
 3 th batch,total_time: 0.344960(13.605589),data_time: 0.263556(13.141032),train_time: 0.081403(0.464556)
 4 th batch,total_time: 0.233247(10.931120),data_time: 0.151515(10.543129),train_time: 0.081732(0.387991)
 5 th batch,total_time: 0.233548(9.148192),data_time: 0.151776(8.811237),train_time: 0.081772(0.336955)
 6 th batch,total_time: 0.232841(7.874570),data_time: 0.151293(7.574102),train_time: 0.081548(0.300468)
 7 th batch,total_time: 0.233502(6.919437),data_time: 0.151717(6.646304),train_time: 0.081785(0.273133)
 8 th batch,total_time: 0.234105(6.176622),data_time: 0.151701(5.924681),train_time: 0.082403(0.251941)
 9 th batch,total_time: 0.233366(5.582296),data_time: 0.151430(5.347356),train_time: 0.081936(0.234940)
 10 th batch,total_time: 0.237151(5.096374),data_time: 0.151500(4.875006),train_time: 0.085652(0.221368)
 11 th batch,total_time: 0.233249(4.691114),data_time: 0.147676(4.481061),train_time: 0.085572(0.210052)
 12 th batch,total_time: 0.233662(4.348233),data_time: 0.147815(4.147735),train_time: 0.085846(0.200498)
 13 th batch,total_time: 0.233742(4.054340),data_time: 0.147477(3.862002),train_time: 0.086265(0.192338)
 14 th batch,total_time: 0.231573(3.799489),data_time: 0.146848(3.614325),train_time: 0.084725(0.185164)
 15 th batch,total_time: 0.235037(3.576711),data_time: 0.148541(3.397714),train_time: 0.086495(0.178997)
 16 th batch,total_time: 0.221951(3.379372),data_time: 0.146804(3.206484),train_time: 0.075146(0.172888)
 17 th batch,total_time: 0.240485(3.204990),data_time: 0.158350(3.037143),train_time: 0.082134(0.167847)
 18 th batch,total_time: 0.232877(3.048563),data_time: 0.151348(2.885259),train_time: 0.081529(0.163304)
 19 th batch,total_time: 0.232902(2.907780),data_time: 0.151030(2.748548),train_time: 0.081872(0.159232)
 20 th batch,total_time: 0.232861(2.780402),data_time: 0.151377(2.624873),train_time: 0.081484(0.155530)
 21 th batch,total_time: 0.233320(2.664626),data_time: 0.152294(2.512483),train_time: 0.081026(0.152143)
 22 th batch,total_time: 0.234165(2.558954),data_time: 0.151932(2.409850),train_time: 0.082233(0.149104)
 23 th batch,total_time: 0.234153(2.462087),data_time: 0.151550(2.315754),train_time: 0.082603(0.146333)
 24 th batch,total_time: 0.234405(2.372980),data_time: 0.150798(2.229156),train_time: 0.083607(0.143824)
 25 th batch,total_time: 0.235737(2.290778),data_time: 0.149808(2.149181),train_time: 0.085930(0.141597)
 26 th batch,total_time: 0.237360(2.214726),data_time: 0.148341(2.075076),train_time: 0.089019(0.139650)
 27 th batch,total_time: 0.233356(2.143962),data_time: 0.146945(2.006214),train_time: 0.086411(0.137748)
 28 th batch,total_time: 0.232134(2.078037),data_time: 0.147584(1.942123),train_time: 0.084550(0.135914)
 29 th batch,total_time: 0.234743(2.016594),data_time: 0.148160(1.882325),train_time: 0.086582(0.134269)
 30 th batch,total_time: 0.232815(1.959053),data_time: 0.147296(1.826356),train_time: 0.085518(0.132697)
 31 th batch,total_time: 0.232526(1.905099),data_time: 0.148108(1.773911),train_time: 0.084418(0.131188)
 32 th batch,total_time: 0.226036(1.854218),data_time: 0.148703(1.724662),train_time: 0.077333(0.129556)
 33 th batch,total_time: 0.239933(1.806739),data_time: 0.157126(1.678558),train_time: 0.082807(0.128181)
 34 th batch,total_time: 0.234114(1.761807),data_time: 0.150419(1.634897),train_time: 0.083695(0.126910)
 35 th batch,total_time: 0.232343(1.719322),data_time: 0.149396(1.593633),train_time: 0.082947(0.125689)
 36 th batch,total_time: 0.235582(1.679221),data_time: 0.150296(1.554624),train_time: 0.085287(0.124597)
 37 th batch,total_time: 0.230857(1.641106),data_time: 0.147431(1.517593),train_time: 0.083426(0.123514)
 38 th batch,total_time: 0.232957(1.605000),data_time: 0.150638(1.482542),train_time: 0.082319(0.122457)
 39 th batch,total_time: 0.235047(1.570751),data_time: 0.151199(1.449259),train_time: 0.083848(0.121492)
 40 th batch,total_time: 0.234842(1.538168),data_time: 0.152457(1.417630),train_time: 0.082385(0.120538)
 41 th batch,total_time: 0.232845(1.507089),data_time: 0.151085(1.387474),train_time: 0.081759(0.119615)
 42 th batch,total_time: 0.236037(1.477529),data_time: 0.152981(1.358765),train_time: 0.083056(0.118765)
 43 th batch,total_time: 0.232220(1.449227),data_time: 0.150564(1.331305),train_time: 0.081656(0.117921)
 44 th batch,total_time: 0.234282(1.422228),data_time: 0.151919(1.305097),train_time: 0.082363(0.117131)
 45 th batch,total_time: 0.232720(1.396369),data_time: 0.151149(1.280011),train_time: 0.081571(0.116358)
 46 th batch,total_time: 0.232466(1.371605),data_time: 0.151473(1.256000),train_time: 0.080992(0.115606)
 47 th batch,total_time: 0.233675(1.347898),data_time: 0.152156(1.233003),train_time: 0.081518(0.114895)
 48 th batch,total_time: 0.231960(1.325124),data_time: 0.151116(1.210924),train_time: 0.080844(0.114201)
 49 th batch,total_time: 0.234880(1.303319),data_time: 0.152822(1.189762),train_time: 0.082058(0.113558)
 50 th batch,total_time: 0.232749(1.282328),data_time: 0.150801(1.169390),train_time: 0.081948(0.112938)
 51 th batch,total_time: 0.234715(1.262181),data_time: 0.153527(1.149854),train_time: 0.081187(0.112327)
 52 th batch,total_time: 0.235231(1.242805),data_time: 0.153243(1.131050),train_time: 0.081989(0.111755)
 53 th batch,total_time: 0.233503(1.224114),data_time: 0.151940(1.112918),train_time: 0.081563(0.111196)
 54 th batch,total_time: 0.233104(1.206096),data_time: 0.152495(1.095456),train_time: 0.080608(0.110640)
 55 th batch,total_time: 0.237234(1.188795),data_time: 0.155860(1.078678),train_time: 0.081374(0.110117)
 56 th batch,total_time: 0.233107(1.172028),data_time: 0.152192(1.062423),train_time: 0.080914(0.109605)
 57 th batch,total_time: 0.234712(1.155868),data_time: 0.153224(1.046748),train_time: 0.081488(0.109120)
 58 th batch,total_time: 0.234382(1.140249),data_time: 0.153190(1.031603),train_time: 0.081192(0.108647)
