Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 3.774858(3.774858),data_time: 3.311797(3.311797),train_time: 0.463061(0.463061)
 1 th batch,total_time: 0.028823(1.901841),data_time: 0.001257(1.656527),train_time: 0.027566(0.245314)
 2 th batch,total_time: 0.169937(1.324539),data_time: 0.137354(1.150136),train_time: 0.032583(0.174403)
 3 th batch,total_time: 0.153634(1.031813),data_time: 0.123871(0.893570),train_time: 0.029762(0.138243)
 4 th batch,total_time: 0.150924(0.855635),data_time: 0.122506(0.739357),train_time: 0.028418(0.116278)
 5 th batch,total_time: 0.153297(0.738579),data_time: 0.123477(0.636710),train_time: 0.029821(0.101868)
 6 th batch,total_time: 0.153658(0.655019),data_time: 0.123474(0.563391),train_time: 0.030184(0.091628)
 7 th batch,total_time: 0.166669(0.593975),data_time: 0.137491(0.510153),train_time: 0.029178(0.083822)
 8 th batch,total_time: 0.153322(0.545014),data_time: 0.123139(0.467152),train_time: 0.030183(0.077862)
 9 th batch,total_time: 0.147788(0.505291),data_time: 0.119223(0.432359),train_time: 0.028564(0.072932)
 10 th batch,total_time: 0.167988(0.474627),data_time: 0.138798(0.405672),train_time: 0.029190(0.068955)
 11 th batch,total_time: 0.148103(0.447417),data_time: 0.119152(0.381795),train_time: 0.028951(0.065622)
 12 th batch,total_time: 0.148553(0.424427),data_time: 0.119496(0.361618),train_time: 0.029058(0.062809)
 13 th batch,total_time: 0.146296(0.404561),data_time: 0.117006(0.344146),train_time: 0.029290(0.060415)
 14 th batch,total_time: 0.153949(0.387853),data_time: 0.125105(0.329543),train_time: 0.028843(0.058310)
 15 th batch,total_time: 0.147403(0.372825),data_time: 0.118155(0.316331),train_time: 0.029248(0.056494)
 16 th batch,total_time: 0.143781(0.359352),data_time: 0.111446(0.304279),train_time: 0.032335(0.055073)
 17 th batch,total_time: 0.143614(0.347367),data_time: 0.111067(0.293545),train_time: 0.032547(0.053821)
 18 th batch,total_time: 0.142257(0.336571),data_time: 0.110308(0.283901),train_time: 0.031949(0.052670)
 19 th batch,total_time: 0.148448(0.327165),data_time: 0.118512(0.275632),train_time: 0.029936(0.051533)
 20 th batch,total_time: 0.153097(0.318876),data_time: 0.116982(0.268077),train_time: 0.036114(0.050799)
 21 th batch,total_time: 0.139054(0.310702),data_time: 0.109864(0.260885),train_time: 0.029190(0.049817)
 22 th batch,total_time: 0.153263(0.303857),data_time: 0.123833(0.254927),train_time: 0.029430(0.048931)
 23 th batch,total_time: 0.150137(0.297452),data_time: 0.119875(0.249300),train_time: 0.030262(0.048153)
 24 th batch,total_time: 0.148963(0.291513),data_time: 0.119987(0.244127),train_time: 0.028977(0.047386)
 25 th batch,total_time: 0.157019(0.286340),data_time: 0.126829(0.239616),train_time: 0.030190(0.046724)
 26 th batch,total_time: 0.138451(0.280862),data_time: 0.109514(0.234797),train_time: 0.028937(0.046065)
 27 th batch,total_time: 0.140007(0.275832),data_time: 0.110922(0.230373),train_time: 0.029085(0.045459)
 28 th batch,total_time: 0.186645(0.272757),data_time: 0.157321(0.227854),train_time: 0.029325(0.044903)
 29 th batch,total_time: 0.137483(0.268247),data_time: 0.108350(0.223870),train_time: 0.029133(0.044377)
 30 th batch,total_time: 0.146822(0.264330),data_time: 0.118524(0.220472),train_time: 0.028298(0.043858)
 31 th batch,total_time: 0.144147(0.260575),data_time: 0.113996(0.217145),train_time: 0.030152(0.043430)
 32 th batch,total_time: 0.160681(0.257548),data_time: 0.131753(0.214557),train_time: 0.028928(0.042991)
 33 th batch,total_time: 0.152553(0.254460),data_time: 0.122574(0.211852),train_time: 0.029979(0.042608)
 34 th batch,total_time: 0.147195(0.251395),data_time: 0.117839(0.209166),train_time: 0.029356(0.042229)
 35 th batch,total_time: 0.162971(0.248939),data_time: 0.133329(0.207059),train_time: 0.029643(0.041880)
 36 th batch,total_time: 0.151332(0.246301),data_time: 0.120960(0.204732),train_time: 0.030372(0.041569)
 37 th batch,total_time: 0.157456(0.243963),data_time: 0.127793(0.202707),train_time: 0.029664(0.041255)
 38 th batch,total_time: 0.141889(0.241345),data_time: 0.113033(0.200408),train_time: 0.028856(0.040937)
 39 th batch,total_time: 0.142998(0.238887),data_time: 0.112604(0.198213),train_time: 0.030394(0.040674)
 40 th batch,total_time: 0.144668(0.236589),data_time: 0.115117(0.196186),train_time: 0.029551(0.040403)
 41 th batch,total_time: 0.149956(0.234526),data_time: 0.119550(0.194361),train_time: 0.030407(0.040165)
 42 th batch,total_time: 0.147018(0.232491),data_time: 0.117331(0.192570),train_time: 0.029687(0.039921)
 43 th batch,total_time: 0.153510(0.230696),data_time: 0.123541(0.191001),train_time: 0.029969(0.039695)
 44 th batch,total_time: 0.142118(0.228727),data_time: 0.111279(0.189230),train_time: 0.030838(0.039498)
 45 th batch,total_time: 0.144193(0.226890),data_time: 0.111678(0.187544),train_time: 0.032515(0.039346)
 46 th batch,total_time: 0.153327(0.225325),data_time: 0.115665(0.186014),train_time: 0.037662(0.039310)
 47 th batch,total_time: 0.149628(0.223748),data_time: 0.116129(0.184558),train_time: 0.033499(0.039189)
 48 th batch,total_time: 0.153026(0.222304),data_time: 0.117197(0.183184),train_time: 0.035829(0.039121)
 49 th batch,total_time: 0.160731(0.221073),data_time: 0.124203(0.182004),train_time: 0.036527(0.039069)
 50 th batch,total_time: 0.149657(0.219673),data_time: 0.119589(0.180780),train_time: 0.030068(0.038892)
 51 th batch,total_time: 0.153410(0.218398),data_time: 0.119388(0.179600),train_time: 0.034023(0.038799)
 52 th batch,total_time: 0.162155(0.217337),data_time: 0.114257(0.178367),train_time: 0.047898(0.038970)
 53 th batch,total_time: 0.151999(0.216127),data_time: 0.109627(0.177094),train_time: 0.042372(0.039033)
 54 th batch,total_time: 0.154510(0.215007),data_time: 0.110719(0.175887),train_time: 0.043791(0.039120)
 55 th batch,total_time: 0.152291(0.213887),data_time: 0.110710(0.174723),train_time: 0.041581(0.039164)
 56 th batch,total_time: 0.155291(0.212859),data_time: 0.109196(0.173574),train_time: 0.046095(0.039285)
 57 th batch,total_time: 0.150992(0.211792),data_time: 0.110116(0.172479),train_time: 0.040876(0.039313)
 58 th batch,total_time: 0.152065(0.210780),data_time: 0.109311(0.171409),train_time: 0.042754(0.039371)
 59 th batch,total_time: 0.148906(0.209749),data_time: 0.104879(0.170300),train_time: 0.044027(0.039449)
 60 th batch,total_time: 0.147810(0.208733),data_time: 0.103906(0.169212),train_time: 0.043904(0.039522)
 61 th batch,total_time: 0.155028(0.207867),data_time: 0.110453(0.168264),train_time: 0.044575(0.039603)
 62 th batch,total_time: 0.156035(0.207044),data_time: 0.113646(0.167397),train_time: 0.042389(0.039647)
 63 th batch,total_time: 0.163198(0.206359),data_time: 0.104429(0.166413),train_time: 0.058769(0.039946)
 64 th batch,total_time: 0.143689(0.205395),data_time: 0.099716(0.165387),train_time: 0.043973(0.040008)
 65 th batch,total_time: 0.149934(0.204555),data_time: 0.094651(0.164315),train_time: 0.055283(0.040240)
 66 th batch,total_time: 0.149300(0.203730),data_time: 0.100530(0.163363),train_time: 0.048770(0.040367)
 67 th batch,total_time: 0.156632(0.203037),data_time: 0.103599(0.162484),train_time: 0.053033(0.040553)
 68 th batch,total_time: 0.138529(0.202103),data_time: 0.102900(0.161621),train_time: 0.035629(0.040482)
 69 th batch,total_time: 0.144413(0.201278),data_time: 0.114768(0.160951),train_time: 0.029645(0.040327)
 70 th batch,total_time: 0.142910(0.200456),data_time: 0.109908(0.160232),train_time: 0.033002(0.040224)
 71 th batch,total_time: 0.147842(0.199726),data_time: 0.104389(0.159457),train_time: 0.043453(0.040269)
 72 th batch,total_time: 0.137318(0.198871),data_time: 0.100914(0.158655),train_time: 0.036404(0.040216)
 73 th batch,total_time: 0.137415(0.198040),data_time: 0.102922(0.157902),train_time: 0.034493(0.040138)
 74 th batch,total_time: 0.144225(0.197323),data_time: 0.108376(0.157241),train_time: 0.035849(0.040081)
 75 th batch,total_time: 0.142467(0.196601),data_time: 0.104887(0.156553),train_time: 0.037580(0.040048)
 76 th batch,total_time: 0.137820(0.195837),data_time: 0.104255(0.155873),train_time: 0.033565(0.039964)
 77 th batch,total_time: 0.145598(0.195193),data_time: 0.104231(0.155211),train_time: 0.041367(0.039982)
 0 th batch,total_time: 3.774011(3.774011),data_time: 3.310380(3.310380),train_time: 0.463631(0.463631)
 1 th batch,total_time: 0.028166(1.901088),data_time: 0.001481(1.655931),train_time: 0.026685(0.245158)
 2 th batch,total_time: 0.175683(1.325953),data_time: 0.145918(1.152593),train_time: 0.029765(0.173360)
 3 th batch,total_time: 0.146659(1.031130),data_time: 0.117547(0.893831),train_time: 0.029113(0.137298)
 4 th batch,total_time: 0.151454(0.855195),data_time: 0.121563(0.739378),train_time: 0.029890(0.115817)
 5 th batch,total_time: 0.152641(0.738102),data_time: 0.122869(0.636626),train_time: 0.029773(0.101476)
 6 th batch,total_time: 0.146798(0.653630),data_time: 0.116659(0.562345),train_time: 0.030139(0.091285)
 7 th batch,total_time: 0.152611(0.591003),data_time: 0.123497(0.507489),train_time: 0.029114(0.083514)
 8 th batch,total_time: 0.153953(0.542442),data_time: 0.123628(0.464838),train_time: 0.030325(0.077604)
 9 th batch,total_time: 0.152184(0.503416),data_time: 0.123072(0.430661),train_time: 0.029113(0.072755)
 10 th batch,total_time: 0.158212(0.472034),data_time: 0.128382(0.403181),train_time: 0.029830(0.068852)
 11 th batch,total_time: 0.150776(0.445262),data_time: 0.121522(0.379710),train_time: 0.029254(0.065553)
 12 th batch,total_time: 0.154276(0.422879),data_time: 0.126061(0.360198),train_time: 0.028214(0.062680)
 13 th batch,total_time: 0.155957(0.403813),data_time: 0.127030(0.343544),train_time: 0.028927(0.060269)
 14 th batch,total_time: 0.149543(0.386862),data_time: 0.120540(0.328677),train_time: 0.029003(0.058185)
 15 th batch,total_time: 0.154176(0.372319),data_time: 0.124785(0.315933),train_time: 0.029391(0.056385)
 16 th batch,total_time: 0.150642(0.359279),data_time: 0.121527(0.304498),train_time: 0.029115(0.054781)
 17 th batch,total_time: 0.142594(0.347241),data_time: 0.113192(0.293870),train_time: 0.029401(0.053371)
 18 th batch,total_time: 0.142760(0.336479),data_time: 0.113589(0.284381),train_time: 0.029171(0.052098)
 19 th batch,total_time: 0.146419(0.326976),data_time: 0.117698(0.276047),train_time: 0.028721(0.050929)
 20 th batch,total_time: 0.153432(0.318712),data_time: 0.124005(0.268807),train_time: 0.029427(0.049905)
 21 th batch,total_time: 0.138370(0.310514),data_time: 0.109400(0.261561),train_time: 0.028970(0.048953)
 22 th batch,total_time: 0.146266(0.303373),data_time: 0.116487(0.255254),train_time: 0.029779(0.048120)
 23 th batch,total_time: 0.150566(0.297006),data_time: 0.120360(0.249633),train_time: 0.030206(0.047373)
 24 th batch,total_time: 0.145559(0.290948),data_time: 0.116661(0.244314),train_time: 0.028898(0.046634)
 25 th batch,total_time: 0.144408(0.285312),data_time: 0.114527(0.239322),train_time: 0.029881(0.045990)
 26 th batch,total_time: 0.143312(0.280053),data_time: 0.113723(0.234671),train_time: 0.029589(0.045382)
 27 th batch,total_time: 0.139511(0.275034),data_time: 0.110189(0.230225),train_time: 0.029322(0.044809)
 28 th batch,total_time: 0.187631(0.272020),data_time: 0.158227(0.227742),train_time: 0.029403(0.044278)
 29 th batch,total_time: 0.139222(0.267593),data_time: 0.109822(0.223811),train_time: 0.029399(0.043782)
 30 th batch,total_time: 0.143253(0.263582),data_time: 0.113969(0.220268),train_time: 0.029285(0.043314)
