Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 11.985845(11.985845),data_time: 10.654535(10.654535),train_time: 1.331310(1.331310)
 1 th batch,total_time: 0.453154(6.219499),data_time: 0.023908(5.339221),train_time: 0.429246(0.880278)
 2 th batch,total_time: 2.938676(5.125892),data_time: 2.511552(4.396665),train_time: 0.427124(0.729227)
 3 th batch,total_time: 1.440074(4.204437),data_time: 0.618977(3.452243),train_time: 0.821097(0.752194)
 4 th batch,total_time: 2.747084(3.912967),data_time: 2.200108(3.201816),train_time: 0.546976(0.711151)
 5 th batch,total_time: 1.763497(3.554722),data_time: 0.538213(2.757882),train_time: 1.225284(0.796839)
 6 th batch,total_time: 2.192160(3.360070),data_time: 1.662264(2.601365),train_time: 0.529896(0.758705)
 7 th batch,total_time: 2.240927(3.220177),data_time: 0.495255(2.338101),train_time: 1.745672(0.882076)
 8 th batch,total_time: 1.854249(3.068407),data_time: 1.236084(2.215655),train_time: 0.618165(0.852752)
 9 th batch,total_time: 2.724931(3.034060),data_time: 0.637626(2.057852),train_time: 2.087305(0.976207)
 10 th batch,total_time: 1.475945(2.892413),data_time: 0.916846(1.954124),train_time: 0.559099(0.938289)
 11 th batch,total_time: 2.981295(2.899820),data_time: 0.734107(1.852456),train_time: 2.247188(1.047364)
 12 th batch,total_time: 1.098119(2.761227),data_time: 0.306858(1.733564),train_time: 0.791261(1.027663)
 13 th batch,total_time: 3.274320(2.797877),data_time: 0.460322(1.642618),train_time: 2.813998(1.155259)
 14 th batch,total_time: 0.737665(2.660529),data_time: 0.307831(1.553632),train_time: 0.429834(1.106897)
 15 th batch,total_time: 3.325764(2.702107),data_time: 0.316117(1.476288),train_time: 3.009647(1.225819)
 16 th batch,total_time: 0.451871(2.569740),data_time: 0.308533(1.407596),train_time: 0.143338(1.162144)
 17 th batch,total_time: 3.625260(2.628380),data_time: 0.310941(1.346671),train_time: 3.314319(1.281709)
 18 th batch,total_time: 0.451827(2.513824),data_time: 0.308761(1.292044),train_time: 0.143067(1.221780)
 19 th batch,total_time: 3.584646(2.567365),data_time: 0.309559(1.242920),train_time: 3.275087(1.324446)
