Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.061537(24.061537),data_time: 23.338578(23.338578),train_time: 0.722959(0.722959)
 1 th batch,total_time: 0.046679(12.054108),data_time: 0.000551(11.669565),train_time: 0.046128(0.384543)
 2 th batch,total_time: 0.020871(8.043029),data_time: 0.000563(7.779898),train_time: 0.020307(0.263131)
 3 th batch,total_time: 0.023223(6.038077),data_time: 0.001693(5.835347),train_time: 0.021530(0.202731)
 4 th batch,total_time: 0.030028(4.836468),data_time: 0.000821(4.668442),train_time: 0.029207(0.168026)
 5 th batch,total_time: 0.026824(4.034860),data_time: 0.001254(3.890577),train_time: 0.025570(0.144283)
 6 th batch,total_time: 0.028932(3.462585),data_time: 0.000934(3.334914),train_time: 0.027998(0.127671)
 7 th batch,total_time: 0.029785(3.033485),data_time: 0.000951(2.918168),train_time: 0.028834(0.115317)
 8 th batch,total_time: 0.031324(2.699911),data_time: 0.001014(2.594040),train_time: 0.030310(0.105871)
 9 th batch,total_time: 0.030612(2.432981),data_time: 0.000935(2.334730),train_time: 0.029677(0.098252)
 10 th batch,total_time: 0.030764(2.214598),data_time: 0.001523(2.122620),train_time: 0.029241(0.091978)
 11 th batch,total_time: 0.029954(2.032544),data_time: 0.001158(1.945831),train_time: 0.028796(0.086713)
 12 th batch,total_time: 0.028593(1.878394),data_time: 0.000748(1.796210),train_time: 0.027845(0.082185)
 13 th batch,total_time: 0.031256(1.746456),data_time: 0.001340(1.668005),train_time: 0.029916(0.078451)
 14 th batch,total_time: 0.030707(1.632073),data_time: 0.001523(1.556906),train_time: 0.029184(0.075167)
 15 th batch,total_time: 0.029958(1.531940),data_time: 0.000946(1.459658),train_time: 0.029012(0.072282)
 16 th batch,total_time: 0.032479(1.443737),data_time: 0.003337(1.373992),train_time: 0.029142(0.069744)
