Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 40
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 40
@@ 非dummy数据集加载
 0 th batch,total_time: 118.302709(118.302709),data_time: 117.168845(117.168845),train_time: 1.133864(1.133864)
 1 th batch,total_time: 0.070864(59.186786),data_time: 0.001876(58.585360),train_time: 0.068988(0.601426)
 2 th batch,total_time: 0.029748(39.467773),data_time: 0.001849(39.057523),train_time: 0.027899(0.410250)
 3 th batch,total_time: 0.042668(29.611497),data_time: 0.015391(29.296990),train_time: 0.027277(0.314507)
 4 th batch,total_time: 0.041916(23.697581),data_time: 0.015467(23.440685),train_time: 0.026449(0.256895)
 5 th batch,total_time: 0.040040(19.754657),data_time: 0.014917(19.536391),train_time: 0.025124(0.218267)
 6 th batch,total_time: 0.041261(16.938458),data_time: 0.014576(16.747560),train_time: 0.026684(0.190898)
 7 th batch,total_time: 0.040796(14.826250),data_time: 0.013622(14.655818),train_time: 0.027173(0.170432)
 8 th batch,total_time: 0.039673(13.183297),data_time: 0.013312(13.028873),train_time: 0.026361(0.154424)
 9 th batch,total_time: 0.039730(11.868940),data_time: 0.014135(11.727399),train_time: 0.025596(0.141541)
 10 th batch,total_time: 0.040362(10.793615),data_time: 0.014292(10.662571),train_time: 0.026069(0.131044)
 11 th batch,total_time: 0.038919(9.897390),data_time: 0.013516(9.775150),train_time: 0.025403(0.122241)
 12 th batch,total_time: 0.040686(9.139182),data_time: 0.014103(9.024300),train_time: 0.026583(0.114882)
 13 th batch,total_time: 0.040035(8.489243),data_time: 0.013422(8.380666),train_time: 0.026613(0.108577)
 14 th batch,total_time: 0.039029(7.925896),data_time: 0.012806(7.822809),train_time: 0.026223(0.103087)
 15 th batch,total_time: 0.042077(7.433157),data_time: 0.013581(7.334732),train_time: 0.028496(0.098425)
 16 th batch,total_time: 0.039342(6.998227),data_time: 0.011663(6.903963),train_time: 0.027679(0.094264)
 17 th batch,total_time: 0.041446(6.611739),data_time: 0.011967(6.521074),train_time: 0.029479(0.090665)
 18 th batch,total_time: 0.043539(6.266044),data_time: 0.010814(6.178429),train_time: 0.032725(0.087615)
 19 th batch,total_time: 0.042444(5.954864),data_time: 0.009610(5.869988),train_time: 0.032834(0.084876)
 20 th batch,total_time: 0.030931(5.672772),data_time: 0.009636(5.590924),train_time: 0.021295(0.081848)
 21 th batch,total_time: 0.045290(5.416977),data_time: 0.019218(5.337664),train_time: 0.026072(0.079313)
 22 th batch,total_time: 0.041286(5.183252),data_time: 0.013409(5.106175),train_time: 0.027877(0.077077)
 23 th batch,total_time: 0.038407(4.968883),data_time: 0.012018(4.893919),train_time: 0.026389(0.074965)
 24 th batch,total_time: 0.043212(4.771856),data_time: 0.014129(4.698727),train_time: 0.029083(0.073129)
