Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.666670(24.666670),data_time: 24.147675(24.147675),train_time: 0.518995(0.518995)
 1 th batch,total_time: 0.042572(12.354621),data_time: 0.002015(12.074845),train_time: 0.040558(0.279777)
 2 th batch,total_time: 0.029682(8.246308),data_time: 0.001713(8.050467),train_time: 0.027969(0.195841)
 3 th batch,total_time: 0.041931(6.195214),data_time: 0.013744(6.041286),train_time: 0.028187(0.153927)
 4 th batch,total_time: 0.039871(4.964145),data_time: 0.011656(4.835360),train_time: 0.028216(0.128785)
 5 th batch,total_time: 0.037499(4.143038),data_time: 0.011536(4.031390),train_time: 0.025963(0.111648)
 6 th batch,total_time: 0.040315(3.556934),data_time: 0.013794(3.457447),train_time: 0.026521(0.099487)
 7 th batch,total_time: 0.041962(3.117563),data_time: 0.013178(3.026914),train_time: 0.028784(0.090649)
 8 th batch,total_time: 0.037659(2.775351),data_time: 0.011307(2.691846),train_time: 0.026353(0.083505)
 9 th batch,total_time: 0.040336(2.501850),data_time: 0.013787(2.424040),train_time: 0.026548(0.077809)
 10 th batch,total_time: 0.041116(2.278147),data_time: 0.013523(2.204902),train_time: 0.027593(0.073244)
 11 th batch,total_time: 0.042318(2.091828),data_time: 0.012429(2.022196),train_time: 0.029889(0.069631)
 12 th batch,total_time: 0.040422(1.934027),data_time: 0.012018(1.867567),train_time: 0.028405(0.066460)
 13 th batch,total_time: 0.038582(1.798638),data_time: 0.012204(1.735041),train_time: 0.026378(0.063597)
 14 th batch,total_time: 0.041641(1.681505),data_time: 0.014357(1.620329),train_time: 0.027283(0.061176)
 15 th batch,total_time: 0.039850(1.578902),data_time: 0.012985(1.519870),train_time: 0.026865(0.059032)
 16 th batch,total_time: 0.039298(1.488337),data_time: 0.012697(1.431213),train_time: 0.026600(0.057124)
 17 th batch,total_time: 0.039285(1.407834),data_time: 0.012753(1.352409),train_time: 0.026532(0.055424)
