Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 32
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 32
@@ 非dummy数据集加载
 0 th batch,total_time: 103.934398(103.934398),data_time: 97.932296(97.932296),train_time: 6.002102(6.002102)
 1 th batch,total_time: 0.263887(52.099143),data_time: 0.014026(48.973161),train_time: 0.249861(3.125982)
 2 th batch,total_time: 0.216972(34.805086),data_time: 0.042579(32.662967),train_time: 0.174393(2.142119)
 3 th batch,total_time: 0.249434(26.166173),data_time: 0.149451(24.534588),train_time: 0.099983(1.631585)
 4 th batch,total_time: 0.387767(21.010492),data_time: 0.209042(19.669479),train_time: 0.178725(1.341013)
 5 th batch,total_time: 0.230786(17.547207),data_time: 0.149177(16.416095),train_time: 0.081608(1.131112)
 6 th batch,total_time: 0.233200(15.073778),data_time: 0.151675(14.092607),train_time: 0.081525(0.981171)
 7 th batch,total_time: 0.336457(13.231613),data_time: 0.152079(12.350041),train_time: 0.184378(0.881572)
 8 th batch,total_time: 0.244164(11.788563),data_time: 0.061423(10.984639),train_time: 0.182741(0.803924)
 9 th batch,total_time: 0.565392(10.666246),data_time: 0.368853(9.923060),train_time: 0.196538(0.743185)
 10 th batch,total_time: 0.222333(9.716799),data_time: 0.149968(9.034597),train_time: 0.072366(0.682202)
 11 th batch,total_time: 0.234364(8.926596),data_time: 0.160802(8.295114),train_time: 0.073562(0.631482)
 12 th batch,total_time: 0.249227(8.259106),data_time: 0.160110(7.669345),train_time: 0.089118(0.589762)
 13 th batch,total_time: 0.232126(7.685750),data_time: 0.159619(7.132936),train_time: 0.072506(0.552815)
 14 th batch,total_time: 0.232716(7.188881),data_time: 0.160065(6.668078),train_time: 0.072651(0.520804)
 15 th batch,total_time: 0.243965(6.754824),data_time: 0.160069(6.261327),train_time: 0.083896(0.493497)
 16 th batch,total_time: 0.232399(6.371152),data_time: 0.151224(5.901909),train_time: 0.081174(0.469243)
 17 th batch,total_time: 0.233500(6.030171),data_time: 0.151376(5.582435),train_time: 0.082124(0.447736)
 18 th batch,total_time: 0.232869(5.725050),data_time: 0.150873(5.296564),train_time: 0.081995(0.428487)
 19 th batch,total_time: 0.232200(5.450408),data_time: 0.150903(5.039281),train_time: 0.081297(0.411127)
 20 th batch,total_time: 0.233978(5.202006),data_time: 0.151598(4.806534),train_time: 0.082379(0.395473)
 21 th batch,total_time: 0.234393(4.976206),data_time: 0.150473(4.594895),train_time: 0.083920(0.381311)
 22 th batch,total_time: 0.230609(4.769875),data_time: 0.149369(4.401611),train_time: 0.081240(0.368264)
 23 th batch,total_time: 0.233216(4.580848),data_time: 0.151952(4.224542),train_time: 0.081263(0.356306)
 24 th batch,total_time: 0.232962(4.406932),data_time: 0.151448(4.061618),train_time: 0.081514(0.345314)
 25 th batch,total_time: 0.234107(4.246439),data_time: 0.151515(3.911230),train_time: 0.082591(0.335210)
 26 th batch,total_time: 0.233407(4.097808),data_time: 0.151113(3.771966),train_time: 0.082294(0.325842)
 27 th batch,total_time: 0.233039(3.959781),data_time: 0.151218(3.642654),train_time: 0.081821(0.317127)
 28 th batch,total_time: 0.233934(3.831303),data_time: 0.152121(3.522290),train_time: 0.081814(0.309013)
 29 th batch,total_time: 0.232232(3.711334),data_time: 0.151490(3.409930),train_time: 0.080743(0.301404)
 30 th batch,total_time: 0.233738(3.599154),data_time: 0.152447(3.304850),train_time: 0.081290(0.294304)
 31 th batch,total_time: 0.233560(3.493979),data_time: 0.151834(3.206318),train_time: 0.081725(0.287661)
 32 th batch,total_time: 0.233845(3.395187),data_time: 0.152146(3.113768),train_time: 0.081698(0.281419)
 33 th batch,total_time: 0.232908(3.302179),data_time: 0.151415(3.026640),train_time: 0.081493(0.275539)
 34 th batch,total_time: 0.233523(3.214503),data_time: 0.151975(2.944507),train_time: 0.081548(0.269996)
 35 th batch,total_time: 0.233284(3.131691),data_time: 0.151519(2.866924),train_time: 0.081765(0.264768)
 36 th batch,total_time: 0.233121(3.053352),data_time: 0.151283(2.793528),train_time: 0.081838(0.259824)
 37 th batch,total_time: 0.233032(2.979133),data_time: 0.151564(2.724002),train_time: 0.081468(0.255130)
