Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 40
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 40
@@ 非dummy数据集加载
 0 th batch,total_time: 117.630821(117.630821),data_time: 117.056238(117.056238),train_time: 0.574583(0.574583)
 1 th batch,total_time: 0.027886(58.829353),data_time: 0.001153(58.528696),train_time: 0.026732(0.300658)
 2 th batch,total_time: 0.022277(39.226995),data_time: 0.000941(39.019444),train_time: 0.021336(0.207551)
 3 th batch,total_time: 0.026966(29.426988),data_time: 0.005657(29.265997),train_time: 0.021309(0.160990)
 4 th batch,total_time: 0.028020(23.547194),data_time: 0.005847(23.413967),train_time: 0.022173(0.133227)
 5 th batch,total_time: 0.031413(19.627897),data_time: 0.005650(19.512581),train_time: 0.025764(0.115316)
 6 th batch,total_time: 0.030596(16.828283),data_time: 0.004054(16.725649),train_time: 0.026542(0.102634)
 7 th batch,total_time: 0.029771(14.728469),data_time: 0.003477(14.635377),train_time: 0.026294(0.093092)
 8 th batch,total_time: 0.029005(13.095195),data_time: 0.003932(13.009661),train_time: 0.025073(0.085534)
 9 th batch,total_time: 0.030358(11.788711),data_time: 0.004019(11.709097),train_time: 0.026339(0.079615)
 10 th batch,total_time: 0.034021(10.720103),data_time: 0.005297(10.645115),train_time: 0.028724(0.074988)
 11 th batch,total_time: 0.033965(9.829592),data_time: 0.005104(9.758447),train_time: 0.028860(0.071144)
 12 th batch,total_time: 0.031043(9.075857),data_time: 0.003721(9.008084),train_time: 0.027322(0.067773)
 13 th batch,total_time: 0.032480(8.429902),data_time: 0.005864(8.365068),train_time: 0.026616(0.064833)
 14 th batch,total_time: 0.030298(7.869928),data_time: 0.005901(7.807790),train_time: 0.024396(0.062138)
 15 th batch,total_time: 0.036007(7.380308),data_time: 0.006915(7.320236),train_time: 0.029092(0.060072)
 16 th batch,total_time: 0.031846(6.948045),data_time: 0.005847(6.889978),train_time: 0.025999(0.058068)
 17 th batch,total_time: 0.029579(6.563686),data_time: 0.004790(6.507467),train_time: 0.024789(0.056219)
 18 th batch,total_time: 0.034168(6.220027),data_time: 0.006861(6.165330),train_time: 0.027307(0.054697)
 19 th batch,total_time: 0.037113(5.910882),data_time: 0.005639(5.857345),train_time: 0.031474(0.053536)
 20 th batch,total_time: 0.030556(5.630866),data_time: 0.002548(5.578545),train_time: 0.028008(0.052321)
 21 th batch,total_time: 0.031107(5.376332),data_time: 0.003886(5.325152),train_time: 0.027221(0.051180)
 22 th batch,total_time: 0.034832(5.144093),data_time: 0.007831(5.093964),train_time: 0.027001(0.050129)
 23 th batch,total_time: 0.032699(4.931118),data_time: 0.005157(4.881930),train_time: 0.027542(0.049187)
 24 th batch,total_time: 0.029184(4.735040),data_time: 0.004322(4.686826),train_time: 0.024862(0.048214)
 25 th batch,total_time: 0.031017(4.554117),data_time: 0.007514(4.506853),train_time: 0.023503(0.047264)
 26 th batch,total_time: 0.032454(4.386648),data_time: 0.007915(4.340225),train_time: 0.024539(0.046422)
 27 th batch,total_time: 0.033211(4.231168),data_time: 0.008715(4.185528),train_time: 0.024496(0.045639)
 28 th batch,total_time: 0.032121(4.086373),data_time: 0.008156(4.041481),train_time: 0.023965(0.044892)
 29 th batch,total_time: 0.033373(3.951273),data_time: 0.009604(3.907085),train_time: 0.023769(0.044188)
 30 th batch,total_time: 0.032861(3.824873),data_time: 0.010721(3.781396),train_time: 0.022140(0.043477)
 31 th batch,total_time: 0.032941(3.706375),data_time: 0.010946(3.663569),train_time: 0.021995(0.042805)
 32 th batch,total_time: 0.031370(3.595011),data_time: 0.009752(3.552848),train_time: 0.021619(0.042163)
 33 th batch,total_time: 0.032553(3.490233),data_time: 0.011694(3.448696),train_time: 0.020859(0.041537)
 34 th batch,total_time: 0.031926(3.391424),data_time: 0.011211(3.350482),train_time: 0.020715(0.040942)
 35 th batch,total_time: 0.032839(3.298130),data_time: 0.011562(3.257734),train_time: 0.021277(0.040395)
 36 th batch,total_time: 0.031503(3.209843),data_time: 0.010273(3.169965),train_time: 0.021230(0.039877)
 37 th batch,total_time: 0.030327(3.126171),data_time: 0.008454(3.086768),train_time: 0.021873(0.039404)
 38 th batch,total_time: 0.035172(3.046915),data_time: 0.013872(3.007975),train_time: 0.021300(0.038939)
 39 th batch,total_time: 0.031094(2.971519),data_time: 0.009866(2.933023),train_time: 0.021228(0.038497)
 40 th batch,total_time: 0.031855(2.899820),data_time: 0.010741(2.861747),train_time: 0.021114(0.038073)
 41 th batch,total_time: 0.034238(2.831592),data_time: 0.011180(2.793877),train_time: 0.023057(0.037715)
 42 th batch,total_time: 0.032696(2.766501),data_time: 0.009659(2.729128),train_time: 0.023037(0.037374)
 43 th batch,total_time: 0.036396(2.704454),data_time: 0.010106(2.667332),train_time: 0.026289(0.037122)
 44 th batch,total_time: 0.025457(2.644920),data_time: 0.006259(2.608197),train_time: 0.019199(0.036724)
 45 th batch,total_time: 0.034316(2.588168),data_time: 0.012865(2.551776),train_time: 0.021451(0.036392)
 46 th batch,total_time: 0.033399(2.533811),data_time: 0.010540(2.497708),train_time: 0.022859(0.036104)
 47 th batch,total_time: 0.030182(2.481652),data_time: 0.009099(2.445862),train_time: 0.021083(0.035791)
 48 th batch,total_time: 0.034769(2.431716),data_time: 0.013382(2.396219),train_time: 0.021386(0.035497)
 49 th batch,total_time: 0.031723(2.383716),data_time: 0.010825(2.348511),train_time: 0.020898(0.035205)
 50 th batch,total_time: 0.033323(2.337630),data_time: 0.011810(2.302694),train_time: 0.021512(0.034936)
 51 th batch,total_time: 0.030762(2.293267),data_time: 0.010375(2.258611),train_time: 0.020387(0.034657)
 52 th batch,total_time: 0.032967(2.250620),data_time: 0.011811(2.216218),train_time: 0.021156(0.034402)
 53 th batch,total_time: 0.032360(2.209541),data_time: 0.010277(2.175367),train_time: 0.022083(0.034174)
 54 th batch,total_time: 0.029640(2.169906),data_time: 0.007959(2.135960),train_time: 0.021681(0.033947)
 55 th batch,total_time: 0.030939(2.131711),data_time: 0.008492(2.097969),train_time: 0.022448(0.033741)
 56 th batch,total_time: 0.029918(2.094837),data_time: 0.008432(2.061311),train_time: 0.021487(0.033526)
 57 th batch,total_time: 0.031415(2.059261),data_time: 0.009695(2.025938),train_time: 0.021720(0.033323)
 58 th batch,total_time: 0.033005(2.024918),data_time: 0.011745(1.991799),train_time: 0.021261(0.033118)
 59 th batch,total_time: 0.032919(1.991718),data_time: 0.011620(1.958796),train_time: 0.021300(0.032921)
 60 th batch,total_time: 0.031963(1.959590),data_time: 0.010121(1.926851),train_time: 0.021843(0.032740)
 61 th batch,total_time: 0.033346(1.928522),data_time: 0.011526(1.895958),train_time: 0.021820(0.032564)
 62 th batch,total_time: 0.032371(1.898424),data_time: 0.011070(1.866040),train_time: 0.021301(0.032385)
 63 th batch,total_time: 0.031539(1.869254),data_time: 0.010346(1.837044),train_time: 0.021194(0.032210)
 64 th batch,total_time: 0.032109(1.840990),data_time: 0.010539(1.808944),train_time: 0.021569(0.032046)
 65 th batch,total_time: 0.032256(1.813585),data_time: 0.010592(1.781697),train_time: 0.021663(0.031889)
 66 th batch,total_time: 0.029337(1.786955),data_time: 0.008849(1.755236),train_time: 0.020488(0.031719)
 67 th batch,total_time: 0.031426(1.761138),data_time: 0.010160(1.729573),train_time: 0.021266(0.031565)
 68 th batch,total_time: 0.030437(1.736056),data_time: 0.008809(1.704635),train_time: 0.021628(0.031421)
 69 th batch,total_time: 0.037410(1.711789),data_time: 0.010763(1.680436),train_time: 0.026647(0.031353)
 70 th batch,total_time: 0.039561(1.688237),data_time: 0.011083(1.656924),train_time: 0.028478(0.031312)
 71 th batch,total_time: 0.042138(1.665374),data_time: 0.008123(1.634024),train_time: 0.034015(0.031350)
 72 th batch,total_time: 0.040561(1.643117),data_time: 0.002060(1.611669),train_time: 0.038501(0.031448)
