Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 6.929255(6.929255),data_time: 6.440877(6.440877),train_time: 0.488378(0.488378)
 1 th batch,total_time: 0.042239(3.485747),data_time: 0.001748(3.221313),train_time: 0.040491(0.264434)
 2 th batch,total_time: 0.026879(2.332791),data_time: 0.001677(2.148101),train_time: 0.025203(0.184690)
 3 th batch,total_time: 0.246215(1.811147),data_time: 0.211625(1.663982),train_time: 0.034590(0.147165)
 4 th batch,total_time: 0.046860(1.458290),data_time: 0.012725(1.333730),train_time: 0.034135(0.124559)
 5 th batch,total_time: 0.229851(1.253550),data_time: 0.196620(1.144212),train_time: 0.033231(0.109338)
 6 th batch,total_time: 0.054612(1.082273),data_time: 0.018416(0.983384),train_time: 0.036196(0.098889)
 7 th batch,total_time: 0.236346(0.976532),data_time: 0.202497(0.885773),train_time: 0.033849(0.090759)
 8 th batch,total_time: 0.035170(0.871936),data_time: 0.007656(0.788205),train_time: 0.027514(0.083732)
 9 th batch,total_time: 0.234139(0.808156),data_time: 0.196074(0.728991),train_time: 0.038065(0.079165)
 10 th batch,total_time: 0.038694(0.738205),data_time: 0.011334(0.663750),train_time: 0.027360(0.074455)
 11 th batch,total_time: 0.238772(0.696586),data_time: 0.215622(0.626406),train_time: 0.023150(0.070180)
 12 th batch,total_time: 0.046984(0.646617),data_time: 0.020959(0.579833),train_time: 0.026025(0.066784)
 13 th batch,total_time: 0.234098(0.617151),data_time: 0.200295(0.552723),train_time: 0.033803(0.064428)
 14 th batch,total_time: 0.037855(0.578531),data_time: 0.010390(0.516568),train_time: 0.027466(0.061964)
 15 th batch,total_time: 0.244887(0.557679),data_time: 0.217964(0.497905),train_time: 0.026922(0.059774)
 16 th batch,total_time: 0.041793(0.527332),data_time: 0.015640(0.469536),train_time: 0.026153(0.057796)
 17 th batch,total_time: 0.235603(0.511125),data_time: 0.205822(0.454886),train_time: 0.029781(0.056240)
 18 th batch,total_time: 0.041154(0.486390),data_time: 0.013637(0.431662),train_time: 0.027517(0.054728)
 19 th batch,total_time: 0.226820(0.473411),data_time: 0.198819(0.420020),train_time: 0.028001(0.053391)
 20 th batch,total_time: 0.042032(0.452869),data_time: 0.013901(0.400681),train_time: 0.028130(0.052189)
 21 th batch,total_time: 0.225579(0.442538),data_time: 0.194595(0.391313),train_time: 0.030984(0.051225)
 22 th batch,total_time: 0.048144(0.425390),data_time: 0.018336(0.375097),train_time: 0.029808(0.050294)
 23 th batch,total_time: 0.221878(0.416911),data_time: 0.183232(0.367103),train_time: 0.038646(0.049808)
 24 th batch,total_time: 0.051896(0.402310),data_time: 0.022235(0.353308),train_time: 0.029661(0.049002)
 25 th batch,total_time: 0.216372(0.395159),data_time: 0.177355(0.346540),train_time: 0.039017(0.048618)
 26 th batch,total_time: 0.049920(0.382372),data_time: 0.020138(0.334451),train_time: 0.029782(0.047921)
 27 th batch,total_time: 0.235319(0.377120),data_time: 0.191455(0.329344),train_time: 0.043864(0.047776)
 28 th batch,total_time: 0.083136(0.366983),data_time: 0.050712(0.319736),train_time: 0.032424(0.047246)
 29 th batch,total_time: 0.285791(0.364276),data_time: 0.254457(0.317560),train_time: 0.031334(0.046716)
 30 th batch,total_time: 0.045421(0.353991),data_time: 0.017247(0.307873),train_time: 0.028174(0.046118)
 31 th batch,total_time: 0.229468(0.350099),data_time: 0.199627(0.304490),train_time: 0.029841(0.045609)
 32 th batch,total_time: 0.049077(0.340978),data_time: 0.021968(0.295929),train_time: 0.027109(0.045049)
 33 th batch,total_time: 0.236796(0.337913),data_time: 0.191008(0.292843),train_time: 0.045789(0.045070)
 34 th batch,total_time: 0.048287(0.329638),data_time: 0.021217(0.285082),train_time: 0.027071(0.044556)
 35 th batch,total_time: 0.218588(0.326554),data_time: 0.175731(0.282045),train_time: 0.042856(0.044509)
 36 th batch,total_time: 0.049994(0.319079),data_time: 0.025129(0.275101),train_time: 0.024865(0.043978)
 37 th batch,total_time: 0.228988(0.316708),data_time: 0.177756(0.272539),train_time: 0.051233(0.044169)
 38 th batch,total_time: 0.046873(0.309789),data_time: 0.015740(0.265955),train_time: 0.031132(0.043835)
 39 th batch,total_time: 0.240502(0.308057),data_time: 0.166677(0.263473),train_time: 0.073826(0.044584)
