Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 47.968497(47.968497),data_time: 47.501260(47.501260),train_time: 0.467237(0.467237)
 1 th batch,total_time: 0.027299(23.997898),data_time: 0.000976(23.751118),train_time: 0.026324(0.246780)
 2 th batch,total_time: 0.022908(16.006235),data_time: 0.000931(15.834389),train_time: 0.021978(0.171846)
 3 th batch,total_time: 0.026573(12.011319),data_time: 0.004785(11.876988),train_time: 0.021788(0.134332)
 4 th batch,total_time: 0.028855(9.614826),data_time: 0.005275(9.502645),train_time: 0.023580(0.112181)
 5 th batch,total_time: 0.028652(8.017131),data_time: 0.003971(7.919533),train_time: 0.024681(0.097598)
 6 th batch,total_time: 0.034514(6.876757),data_time: 0.005302(6.788928),train_time: 0.029212(0.087829)
 7 th batch,total_time: 0.032308(6.021201),data_time: 0.002682(5.940648),train_time: 0.029626(0.080553)
 8 th batch,total_time: 0.034529(5.356015),data_time: 0.006226(5.281267),train_time: 0.028303(0.074748)
 9 th batch,total_time: 0.032956(4.823709),data_time: 0.006281(4.753769),train_time: 0.026675(0.069940)
 10 th batch,total_time: 0.031688(4.388071),data_time: 0.006588(4.322207),train_time: 0.025100(0.065864)
 11 th batch,total_time: 0.034115(4.025241),data_time: 0.008955(3.962769),train_time: 0.025160(0.062472)
 12 th batch,total_time: 0.034293(3.718245),data_time: 0.010201(3.658726),train_time: 0.024092(0.059520)
 13 th batch,total_time: 0.036140(3.455238),data_time: 0.010774(3.398158),train_time: 0.025366(0.057080)
 14 th batch,total_time: 0.039301(3.227509),data_time: 0.016047(3.172684),train_time: 0.023254(0.054825)
 15 th batch,total_time: 0.033593(3.027889),data_time: 0.009825(2.975005),train_time: 0.023768(0.052884)
 16 th batch,total_time: 0.030881(2.851594),data_time: 0.007401(2.800440),train_time: 0.023480(0.051154)
 17 th batch,total_time: 0.033576(2.695038),data_time: 0.008590(2.645337),train_time: 0.024986(0.049701)
 18 th batch,total_time: 0.032319(2.554895),data_time: 0.005712(2.506410),train_time: 0.026607(0.048485)
 19 th batch,total_time: 0.031036(2.428702),data_time: 0.003802(2.381279),train_time: 0.027234(0.047423)
 20 th batch,total_time: 0.031791(2.314563),data_time: 0.003533(2.268053),train_time: 0.028259(0.046510)
 21 th batch,total_time: 0.031037(2.210767),data_time: 0.002662(2.165081),train_time: 0.028375(0.045686)
 22 th batch,total_time: 0.031525(2.116017),data_time: 0.003303(2.071090),train_time: 0.028223(0.044926)
 23 th batch,total_time: 0.031519(2.029163),data_time: 0.003360(1.984935),train_time: 0.028158(0.044228)
 24 th batch,total_time: 0.031595(1.949260),data_time: 0.003436(1.905675),train_time: 0.028159(0.043585)
 25 th batch,total_time: 0.033269(1.875568),data_time: 0.005304(1.832584),train_time: 0.027966(0.042984)
 26 th batch,total_time: 0.031830(1.807282),data_time: 0.005003(1.764896),train_time: 0.026827(0.042386)
 27 th batch,total_time: 0.032173(1.743885),data_time: 0.005322(1.702054),train_time: 0.026850(0.041831)
 28 th batch,total_time: 0.032238(1.684862),data_time: 0.005020(1.643535),train_time: 0.027218(0.041327)
 29 th batch,total_time: 0.030851(1.629729),data_time: 0.005652(1.588939),train_time: 0.025199(0.040790)
 30 th batch,total_time: 0.031904(1.578186),data_time: 0.005685(1.537867),train_time: 0.026219(0.040319)
 31 th batch,total_time: 0.032874(1.529895),data_time: 0.004220(1.489940),train_time: 0.028655(0.039955)
 32 th batch,total_time: 0.031514(1.484490),data_time: 0.003456(1.444895),train_time: 0.028058(0.039594)
 33 th batch,total_time: 0.034123(1.441832),data_time: 0.003976(1.402515),train_time: 0.030147(0.039317)
 34 th batch,total_time: 0.031090(1.401525),data_time: 0.003135(1.362533),train_time: 0.027955(0.038992)
 35 th batch,total_time: 0.032632(1.363500),data_time: 0.003783(1.324790),train_time: 0.028848(0.038710)
 36 th batch,total_time: 0.032151(1.327518),data_time: 0.003745(1.289086),train_time: 0.028406(0.038432)
 37 th batch,total_time: 0.034344(1.293487),data_time: 0.006898(1.255344),train_time: 0.027445(0.038143)
 38 th batch,total_time: 0.029036(1.261065),data_time: 0.004111(1.223261),train_time: 0.024925(0.037804)
 39 th batch,total_time: 0.030616(1.230304),data_time: 0.005505(1.192817),train_time: 0.025111(0.037486)
 40 th batch,total_time: 0.033014(1.201101),data_time: 0.008090(1.163922),train_time: 0.024924(0.037180)
 41 th batch,total_time: 0.031754(1.173260),data_time: 0.006207(1.136357),train_time: 0.025547(0.036903)
 42 th batch,total_time: 0.032614(1.146733),data_time: 0.006223(1.110075),train_time: 0.026392(0.036659)
 43 th batch,total_time: 0.029383(1.121339),data_time: 0.003983(1.084936),train_time: 0.025400(0.036403)
 44 th batch,total_time: 0.034540(1.097188),data_time: 0.007149(1.060985),train_time: 0.027391(0.036202)
 45 th batch,total_time: 0.031403(1.074019),data_time: 0.003978(1.038007),train_time: 0.027425(0.036012)
 46 th batch,total_time: 0.030638(1.051819),data_time: 0.003889(1.016004),train_time: 0.026750(0.035815)
 47 th batch,total_time: 0.031533(1.030563),data_time: 0.004503(0.994932),train_time: 0.027030(0.035632)
 48 th batch,total_time: 0.032118(1.010187),data_time: 0.004062(0.974710),train_time: 0.028056(0.035477)
 49 th batch,total_time: 0.032187(0.990627),data_time: 0.004895(0.955313),train_time: 0.027292(0.035313)
 50 th batch,total_time: 0.032594(0.971842),data_time: 0.003886(0.936658),train_time: 0.028708(0.035184)
 51 th batch,total_time: 0.031557(0.953759),data_time: 0.004379(0.918730),train_time: 0.027178(0.035030)
 52 th batch,total_time: 0.037532(0.936472),data_time: 0.005619(0.901501),train_time: 0.031913(0.034971)
 53 th batch,total_time: 0.031735(0.919718),data_time: 0.003166(0.884865),train_time: 0.028569(0.034852)
