Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 32
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 32
@@ 非dummy数据集加载
 0 th batch,total_time: 97.805493(97.805493),data_time: 95.136652(95.136652),train_time: 2.668841(2.668841)
 1 th batch,total_time: 0.318264(49.061879),data_time: 0.007254(47.571953),train_time: 0.311011(1.489926)
 2 th batch,total_time: 0.103264(32.742340),data_time: 0.006917(31.716941),train_time: 0.096347(1.025399)
 3 th batch,total_time: 0.128928(24.588987),data_time: 0.054393(23.801304),train_time: 0.074535(0.787683)
 4 th batch,total_time: 0.133395(19.697869),data_time: 0.073614(19.055766),train_time: 0.059781(0.642103)
 5 th batch,total_time: 0.123594(16.435490),data_time: 0.073698(15.892088),train_time: 0.049896(0.543402)
 6 th batch,total_time: 0.174541(14.112497),data_time: 0.074020(13.632364),train_time: 0.100521(0.480133)
 7 th batch,total_time: 0.120953(12.363554),data_time: 0.071103(11.937206),train_time: 0.049850(0.426348)
 8 th batch,total_time: 0.124208(11.003627),data_time: 0.074413(10.619118),train_time: 0.049795(0.384508)
 9 th batch,total_time: 0.124870(9.915751),data_time: 0.074219(9.564628),train_time: 0.050651(0.351123)
 10 th batch,total_time: 0.125057(9.025688),data_time: 0.074074(8.701851),train_time: 0.050982(0.323837)
 11 th batch,total_time: 0.123502(8.283839),data_time: 0.073453(7.982818),train_time: 0.050049(0.301021)
 12 th batch,total_time: 0.171534(7.659816),data_time: 0.074085(7.374454),train_time: 0.097449(0.285362)
 13 th batch,total_time: 0.123607(7.121515),data_time: 0.080978(6.853491),train_time: 0.042629(0.268024)
 14 th batch,total_time: 0.132015(6.655548),data_time: 0.081221(6.402006),train_time: 0.050793(0.253542)
 15 th batch,total_time: 0.123660(6.247305),data_time: 0.073489(6.006474),train_time: 0.050171(0.240831)
 16 th batch,total_time: 0.125345(5.887190),data_time: 0.074440(5.657531),train_time: 0.050905(0.229659)
 17 th batch,total_time: 0.124268(5.567028),data_time: 0.073703(5.347318),train_time: 0.050566(0.219709)
 18 th batch,total_time: 0.124655(5.280587),data_time: 0.073451(5.069746),train_time: 0.051204(0.210841)
 19 th batch,total_time: 0.123270(5.022721),data_time: 0.072864(4.819902),train_time: 0.050406(0.202819)
 20 th batch,total_time: 0.124826(4.789488),data_time: 0.073435(4.593880),train_time: 0.051391(0.195608)
 21 th batch,total_time: 0.122927(4.577372),data_time: 0.072599(4.388367),train_time: 0.050328(0.189005)
 22 th batch,total_time: 0.127139(4.383883),data_time: 0.073799(4.200777),train_time: 0.053339(0.183106)
 23 th batch,total_time: 0.125707(4.206459),data_time: 0.070930(4.028700),train_time: 0.054776(0.177759)
 24 th batch,total_time: 0.122776(4.043112),data_time: 0.068965(3.870311),train_time: 0.053811(0.172801)
 25 th batch,total_time: 0.123105(3.892342),data_time: 0.070170(3.724152),train_time: 0.052934(0.168191)
 26 th batch,total_time: 0.125262(3.752821),data_time: 0.071317(3.588861),train_time: 0.053944(0.163959)
 27 th batch,total_time: 0.124428(3.623235),data_time: 0.069860(3.463183),train_time: 0.054568(0.160053)
 28 th batch,total_time: 0.114587(3.502248),data_time: 0.069786(3.346169),train_time: 0.044801(0.156078)
 29 th batch,total_time: 0.129724(3.389830),data_time: 0.079128(3.237268),train_time: 0.050596(0.152562)
 30 th batch,total_time: 0.124268(3.284489),data_time: 0.073592(3.135214),train_time: 0.050675(0.149276)
 31 th batch,total_time: 0.123884(3.185720),data_time: 0.073847(3.039546),train_time: 0.050037(0.146174)
 32 th batch,total_time: 0.125334(3.092981),data_time: 0.074389(2.949693),train_time: 0.050945(0.143289)
 33 th batch,total_time: 0.123973(3.005658),data_time: 0.073592(2.865102),train_time: 0.050380(0.140556)
 34 th batch,total_time: 0.123667(2.923315),data_time: 0.073370(2.785338),train_time: 0.050297(0.137977)
 35 th batch,total_time: 0.124006(2.845556),data_time: 0.073714(2.710015),train_time: 0.050292(0.135542)
 36 th batch,total_time: 0.123767(2.771995),data_time: 0.073522(2.638758),train_time: 0.050245(0.133236)
 37 th batch,total_time: 0.123964(2.702310),data_time: 0.073627(2.571255),train_time: 0.050336(0.131055)
 38 th batch,total_time: 0.124333(2.636208),data_time: 0.074099(2.507225),train_time: 0.050234(0.128982)
 39 th batch,total_time: 0.124434(2.573413),data_time: 0.073796(2.446390),train_time: 0.050638(0.127024)
 40 th batch,total_time: 0.122596(2.513637),data_time: 0.073195(2.388507),train_time: 0.049402(0.125131)
 41 th batch,total_time: 0.125364(2.456774),data_time: 0.074481(2.333411),train_time: 0.050883(0.123363)
 42 th batch,total_time: 0.126588(2.402583),data_time: 0.075514(2.280902),train_time: 0.051073(0.121682)
 43 th batch,total_time: 0.123490(2.350786),data_time: 0.073143(2.230725),train_time: 0.050347(0.120060)
 44 th batch,total_time: 0.123950(2.301300),data_time: 0.074074(2.182800),train_time: 0.049877(0.118501)
 45 th batch,total_time: 0.124145(2.253971),data_time: 0.074289(2.136963),train_time: 0.049857(0.117008)
 46 th batch,total_time: 0.125566(2.208686),data_time: 0.073857(2.093067),train_time: 0.051710(0.115619)
 47 th batch,total_time: 0.124155(2.165258),data_time: 0.072683(2.050975),train_time: 0.051472(0.114283)
 48 th batch,total_time: 0.125114(2.123622),data_time: 0.074677(2.010643),train_time: 0.050438(0.112980)
 49 th batch,total_time: 0.124803(2.083646),data_time: 0.074418(1.971918),train_time: 0.050385(0.111728)
 50 th batch,total_time: 0.125468(2.045250),data_time: 0.074514(1.934714),train_time: 0.050954(0.110536)
 51 th batch,total_time: 0.124388(2.008311),data_time: 0.073572(1.898923),train_time: 0.050816(0.109388)
 52 th batch,total_time: 0.124876(1.972774),data_time: 0.073698(1.864485),train_time: 0.051178(0.108289)
 53 th batch,total_time: 0.124226(1.938542),data_time: 0.073455(1.831318),train_time: 0.050771(0.107224)
 54 th batch,total_time: 0.124430(1.905558),data_time: 0.073691(1.799361),train_time: 0.050739(0.106197)
 55 th batch,total_time: 0.125216(1.873766),data_time: 0.074197(1.768554),train_time: 0.051020(0.105212)
 56 th batch,total_time: 0.125693(1.843098),data_time: 0.074214(1.738829),train_time: 0.051479(0.104269)
 57 th batch,total_time: 0.124665(1.813470),data_time: 0.073903(1.710123),train_time: 0.050762(0.103347)
 58 th batch,total_time: 0.125063(1.784853),data_time: 0.073223(1.682379),train_time: 0.051840(0.102474)
 59 th batch,total_time: 0.123589(1.757165),data_time: 0.072050(1.655540),train_time: 0.051539(0.101625)
 60 th batch,total_time: 0.123853(1.730390),data_time: 0.073093(1.629599),train_time: 0.050760(0.100791)
 61 th batch,total_time: 0.125872(1.704510),data_time: 0.075761(1.604537),train_time: 0.050111(0.099974)
 62 th batch,total_time: 0.127417(1.679477),data_time: 0.075330(1.580264),train_time: 0.052087(0.099213)
 63 th batch,total_time: 0.122363(1.655147),data_time: 0.071908(1.556696),train_time: 0.050455(0.098452)
 64 th batch,total_time: 0.126725(1.631633),data_time: 0.073635(1.533879),train_time: 0.053090(0.097754)
 65 th batch,total_time: 0.121502(1.608752),data_time: 0.070864(1.511712),train_time: 0.050638(0.097040)
 66 th batch,total_time: 0.125373(1.586612),data_time: 0.073848(1.490252),train_time: 0.051526(0.096361)
 67 th batch,total_time: 0.123017(1.565089),data_time: 0.072436(1.469401),train_time: 0.050581(0.095687)
 68 th batch,total_time: 0.123632(1.544198),data_time: 0.073300(1.449168),train_time: 0.050332(0.095030)
 69 th batch,total_time: 0.124319(1.523914),data_time: 0.074064(1.429524),train_time: 0.050255(0.094390)
 70 th batch,total_time: 0.124121(1.504199),data_time: 0.074178(1.410434),train_time: 0.049943(0.093764)
 71 th batch,total_time: 0.124263(1.485033),data_time: 0.073807(1.391870),train_time: 0.050455(0.093163)
 72 th batch,total_time: 0.124572(1.466396),data_time: 0.074015(1.373817),train_time: 0.050557(0.092579)
 73 th batch,total_time: 0.123204(1.448245),data_time: 0.073375(1.356244),train_time: 0.049829(0.092001)
 74 th batch,total_time: 0.128642(1.430651),data_time: 0.078522(1.339207),train_time: 0.050120(0.091443)
 75 th batch,total_time: 0.126762(1.413494),data_time: 0.076010(1.322586),train_time: 0.050752(0.090908)
 76 th batch,total_time: 0.124981(1.396760),data_time: 0.073736(1.306368),train_time: 0.051245(0.090393)
 0 th batch,total_time: 97.723745(97.723745),data_time: 96.401247(96.401247),train_time: 1.322498(1.322498)
 1 th batch,total_time: 0.307229(49.015487),data_time: 0.006784(48.204015),train_time: 0.300445(0.811471)
