Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 13.196304(13.196304),data_time: 12.365047(12.365047),train_time: 0.831257(0.831257)
 1 th batch,total_time: 0.074146(6.635225),data_time: 0.003840(6.184444),train_time: 0.070306(0.450781)
 2 th batch,total_time: 0.035765(4.435405),data_time: 0.003177(4.124021),train_time: 0.032588(0.311383)
 3 th batch,total_time: 0.071825(3.344510),data_time: 0.037822(3.102472),train_time: 0.034002(0.242038)
 4 th batch,total_time: 0.067498(2.689107),data_time: 0.033974(2.488772),train_time: 0.033525(0.200336)
 5 th batch,total_time: 0.374147(2.303281),data_time: 0.334847(2.129784),train_time: 0.039300(0.173496)
 6 th batch,total_time: 0.067274(1.983851),data_time: 0.031080(1.829970),train_time: 0.036194(0.153882)
 7 th batch,total_time: 0.067641(1.744325),data_time: 0.033697(1.605436),train_time: 0.033944(0.138889)
 8 th batch,total_time: 0.070061(1.558296),data_time: 0.036024(1.431056),train_time: 0.034036(0.127239)
 9 th batch,total_time: 0.355990(1.438065),data_time: 0.317840(1.319735),train_time: 0.038150(0.118330)
 10 th batch,total_time: 0.068685(1.313576),data_time: 0.033316(1.202788),train_time: 0.035369(0.110788)
 11 th batch,total_time: 0.069937(1.209939),data_time: 0.034029(1.105391),train_time: 0.035908(0.104548)
 12 th batch,total_time: 0.067804(1.122083),data_time: 0.034250(1.022996),train_time: 0.033554(0.099087)
 13 th batch,total_time: 0.325738(1.065201),data_time: 0.288893(0.970560),train_time: 0.036845(0.094641)
 14 th batch,total_time: 0.067366(0.998679),data_time: 0.033275(0.908074),train_time: 0.034091(0.090605)
 15 th batch,total_time: 0.082343(0.941408),data_time: 0.045716(0.854177),train_time: 0.036628(0.087231)
 16 th batch,total_time: 0.094566(0.891594),data_time: 0.061563(0.807552),train_time: 0.033003(0.084041)
 17 th batch,total_time: 0.329808(0.860383),data_time: 0.292891(0.778960),train_time: 0.036916(0.081423)
 18 th batch,total_time: 0.067829(0.818670),data_time: 0.033967(0.739750),train_time: 0.033863(0.078920)
 19 th batch,total_time: 0.079900(0.781731),data_time: 0.042495(0.704887),train_time: 0.037405(0.076844)
 20 th batch,total_time: 0.107854(0.749642),data_time: 0.074407(0.674864),train_time: 0.033447(0.074778)
 21 th batch,total_time: 0.296626(0.729050),data_time: 0.259813(0.655998),train_time: 0.036813(0.073052)
 22 th batch,total_time: 0.068268(0.700321),data_time: 0.033286(0.628924),train_time: 0.034982(0.071397)
 23 th batch,total_time: 0.080402(0.674491),data_time: 0.042450(0.604487),train_time: 0.037952(0.070003)
 24 th batch,total_time: 0.139516(0.653092),data_time: 0.104296(0.584480),train_time: 0.035220(0.068612)
 25 th batch,total_time: 0.327258(0.640560),data_time: 0.288823(0.573108),train_time: 0.038435(0.067451)
 26 th batch,total_time: 0.088549(0.620115),data_time: 0.049978(0.553733),train_time: 0.038571(0.066382)
 27 th batch,total_time: 0.082292(0.600907),data_time: 0.045485(0.535581),train_time: 0.036807(0.065325)
 28 th batch,total_time: 0.186118(0.586604),data_time: 0.152174(0.522361),train_time: 0.033944(0.064243)
 29 th batch,total_time: 0.230068(0.574719),data_time: 0.193032(0.511383),train_time: 0.037036(0.063336)
 30 th batch,total_time: 0.068257(0.558382),data_time: 0.033647(0.495972),train_time: 0.034610(0.062410)
 31 th batch,total_time: 0.081601(0.543482),data_time: 0.044680(0.481869),train_time: 0.036921(0.061613)
 32 th batch,total_time: 0.196630(0.532972),data_time: 0.163166(0.472211),train_time: 0.033464(0.060760)
 33 th batch,total_time: 0.218292(0.523716),data_time: 0.181195(0.463652),train_time: 0.037098(0.060064)
 34 th batch,total_time: 0.072057(0.510812),data_time: 0.037946(0.451489),train_time: 0.034111(0.059323)
 35 th batch,total_time: 0.069463(0.498552),data_time: 0.034007(0.439892),train_time: 0.035457(0.058660)
 36 th batch,total_time: 0.185678(0.490096),data_time: 0.151535(0.432099),train_time: 0.034142(0.057997)
 37 th batch,total_time: 0.202346(0.482524),data_time: 0.165627(0.425087),train_time: 0.036720(0.057437)
 38 th batch,total_time: 0.094737(0.472581),data_time: 0.060976(0.415750),train_time: 0.033762(0.056830)
 39 th batch,total_time: 0.078743(0.462735),data_time: 0.041184(0.406386),train_time: 0.037559(0.056348)
 40 th batch,total_time: 0.192372(0.456140),data_time: 0.159022(0.400353),train_time: 0.033350(0.055787)
 41 th batch,total_time: 0.197389(0.449980),data_time: 0.159598(0.394621),train_time: 0.037791(0.055359)
 42 th batch,total_time: 0.119815(0.442301),data_time: 0.084503(0.387409),train_time: 0.035311(0.054893)
 43 th batch,total_time: 0.069225(0.433822),data_time: 0.033656(0.379369),train_time: 0.035569(0.054454)
 44 th batch,total_time: 0.190329(0.428411),data_time: 0.156759(0.374422),train_time: 0.033570(0.053989)
 45 th batch,total_time: 0.179400(0.422998),data_time: 0.141032(0.369348),train_time: 0.038368(0.053650)
 46 th batch,total_time: 0.140555(0.416989),data_time: 0.105840(0.363742),train_time: 0.034715(0.053247)
 47 th batch,total_time: 0.070458(0.409769),data_time: 0.036676(0.356928),train_time: 0.033782(0.052841)
 48 th batch,total_time: 0.192161(0.405328),data_time: 0.158090(0.352870),train_time: 0.034070(0.052458)
 49 th batch,total_time: 0.159609(0.400414),data_time: 0.122120(0.348255),train_time: 0.037489(0.052159)
 50 th batch,total_time: 0.141166(0.395331),data_time: 0.106781(0.343520),train_time: 0.034385(0.051810)
 51 th batch,total_time: 0.077336(0.389215),data_time: 0.040080(0.337685),train_time: 0.037257(0.051531)
 52 th batch,total_time: 0.215204(0.385932),data_time: 0.181034(0.334729),train_time: 0.034170(0.051203)
 53 th batch,total_time: 0.169827(0.381930),data_time: 0.132588(0.330986),train_time: 0.037239(0.050944)
 54 th batch,total_time: 0.129514(0.377341),data_time: 0.095474(0.326704),train_time: 0.034039(0.050637)
 55 th batch,total_time: 0.086898(0.372154),data_time: 0.049635(0.321756),train_time: 0.037263(0.050398)
 56 th batch,total_time: 0.205499(0.369231),data_time: 0.171297(0.319116),train_time: 0.034202(0.050114)
 57 th batch,total_time: 0.170867(0.365810),data_time: 0.133084(0.315909),train_time: 0.037783(0.049902)
 58 th batch,total_time: 0.110164(0.361477),data_time: 0.076111(0.311845),train_time: 0.034053(0.049633)
 59 th batch,total_time: 0.088490(0.356928),data_time: 0.052125(0.307516),train_time: 0.036365(0.049412)
 60 th batch,total_time: 0.221263(0.354704),data_time: 0.187415(0.305547),train_time: 0.033848(0.049157)
 61 th batch,total_time: 0.143564(0.351298),data_time: 0.106185(0.302332),train_time: 0.037379(0.048967)
 62 th batch,total_time: 0.115413(0.347554),data_time: 0.081640(0.298829),train_time: 0.033773(0.048725)
 63 th batch,total_time: 0.087648(0.343493),data_time: 0.054003(0.295003),train_time: 0.033645(0.048490)
 64 th batch,total_time: 0.230183(0.341750),data_time: 0.197250(0.293499),train_time: 0.032933(0.048251)
 65 th batch,total_time: 0.130941(0.338556),data_time: 0.094385(0.290482),train_time: 0.036556(0.048073)
 66 th batch,total_time: 0.114431(0.335211),data_time: 0.080990(0.287356),train_time: 0.033441(0.047855)
 67 th batch,total_time: 0.072990(0.331354),data_time: 0.036236(0.283663),train_time: 0.036754(0.047692)
 68 th batch,total_time: 0.255688(0.330258),data_time: 0.222160(0.282771),train_time: 0.033528(0.047486)
 69 th batch,total_time: 0.099868(0.326966),data_time: 0.063591(0.279640),train_time: 0.036277(0.047326)
 70 th batch,total_time: 0.116362(0.324000),data_time: 0.082667(0.276866),train_time: 0.033695(0.047134)
 71 th batch,total_time: 0.094635(0.320815),data_time: 0.055559(0.273792),train_time: 0.039076(0.047022)
 72 th batch,total_time: 0.263784(0.320033),data_time: 0.230586(0.273200),train_time: 0.033198(0.046833)
 73 th batch,total_time: 0.086159(0.316873),data_time: 0.050215(0.270187),train_time: 0.035944(0.046686)
 74 th batch,total_time: 0.099381(0.313973),data_time: 0.065359(0.267456),train_time: 0.034022(0.046517)
