Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 12.867115(12.867115),data_time: 12.076843(12.076843),train_time: 0.790272(0.790272)
 1 th batch,total_time: 0.054772(6.460943),data_time: 0.001698(6.039270),train_time: 0.053074(0.421673)
 2 th batch,total_time: 0.026222(4.316036),data_time: 0.001651(4.026730),train_time: 0.024571(0.289306)
 3 th batch,total_time: 0.041336(3.247361),data_time: 0.016853(3.024261),train_time: 0.024483(0.223100)
 4 th batch,total_time: 0.041232(2.606135),data_time: 0.016574(2.422724),train_time: 0.024658(0.183412)
 5 th batch,total_time: 0.168995(2.199945),data_time: 0.136328(2.041658),train_time: 0.032667(0.158288)
 6 th batch,total_time: 0.041754(1.891632),data_time: 0.013203(1.751878),train_time: 0.028551(0.139754)
 7 th batch,total_time: 0.040758(1.660273),data_time: 0.014395(1.534693),train_time: 0.026363(0.125580)
 8 th batch,total_time: 0.039911(1.480233),data_time: 0.014205(1.365750),train_time: 0.025706(0.114483)
 9 th batch,total_time: 0.171695(1.349379),data_time: 0.122895(1.241464),train_time: 0.048799(0.107914)
 10 th batch,total_time: 0.045437(1.230839),data_time: 0.018661(1.130300),train_time: 0.026776(0.100538)
 11 th batch,total_time: 0.043582(1.131901),data_time: 0.017143(1.037537),train_time: 0.026439(0.094363)
 12 th batch,total_time: 0.040211(1.047925),data_time: 0.015043(0.958884),train_time: 0.025168(0.089041)
 13 th batch,total_time: 0.154245(0.984090),data_time: 0.101768(0.897661),train_time: 0.052477(0.086429)
 14 th batch,total_time: 0.042811(0.921338),data_time: 0.015699(0.838864),train_time: 0.027112(0.082475)
 15 th batch,total_time: 0.070827(0.868181),data_time: 0.041149(0.789007),train_time: 0.029678(0.079175)
 16 th batch,total_time: 0.039567(0.819439),data_time: 0.013194(0.743371),train_time: 0.026372(0.076069)
 17 th batch,total_time: 0.119792(0.780570),data_time: 0.069572(0.705937),train_time: 0.050220(0.074633)
 18 th batch,total_time: 0.059512(0.742620),data_time: 0.020893(0.669882),train_time: 0.038620(0.072737)
 19 th batch,total_time: 0.062905(0.708634),data_time: 0.031820(0.637979),train_time: 0.031085(0.070655)
 20 th batch,total_time: 0.043285(0.676951),data_time: 0.013179(0.608227),train_time: 0.030106(0.068724)
 21 th batch,total_time: 0.094930(0.650495),data_time: 0.023145(0.581632),train_time: 0.071785(0.068863)
