Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 6.104070(6.104070),data_time: 5.556542(5.556542),train_time: 0.547528(0.547528)
 1 th batch,total_time: 2.224198(4.164134),data_time: 1.944036(3.750289),train_time: 0.280161(0.413845)
 2 th batch,total_time: 2.133390(3.487219),data_time: 2.026163(3.175581),train_time: 0.107227(0.311639)
 3 th batch,total_time: 2.276412(3.184517),data_time: 2.191289(2.929508),train_time: 0.085123(0.255010)
 4 th batch,total_time: 2.276125(3.002839),data_time: 2.080209(2.759648),train_time: 0.195915(0.243191)
 5 th batch,total_time: 2.291566(2.884293),data_time: 2.173361(2.661933),train_time: 0.118205(0.222360)
 6 th batch,total_time: 2.313892(2.802807),data_time: 2.130823(2.586061),train_time: 0.183069(0.216747)
 7 th batch,total_time: 2.300978(2.740079),data_time: 1.927701(2.503766),train_time: 0.373277(0.236313)
 8 th batch,total_time: 2.319740(2.693374),data_time: 1.821408(2.427948),train_time: 0.498332(0.265426)
 9 th batch,total_time: 2.312213(2.655258),data_time: 1.639492(2.349102),train_time: 0.672721(0.306156)
 10 th batch,total_time: 2.317626(2.624564),data_time: 1.559627(2.277332),train_time: 0.757999(0.347232)
 11 th batch,total_time: 2.327971(2.599848),data_time: 1.409606(2.205022),train_time: 0.918364(0.394827)
 12 th batch,total_time: 2.287713(2.575838),data_time: 1.250788(2.131619),train_time: 1.036925(0.444219)
 13 th batch,total_time: 2.286369(2.555162),data_time: 1.169795(2.062917),train_time: 1.116574(0.492244)
 14 th batch,total_time: 2.300380(2.538176),data_time: 1.074683(1.997035),train_time: 1.225696(0.541141)
 15 th batch,total_time: 2.293655(2.522894),data_time: 0.961439(1.932310),train_time: 1.332216(0.590583)
 16 th batch,total_time: 2.250026(2.506843),data_time: 0.846953(1.868466),train_time: 1.403073(0.638377)
