Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 30.214175(30.214175),data_time: 28.496464(28.496464),train_time: 1.717710(1.717710)
 1 th batch,total_time: 0.517991(15.366083),data_time: 0.023837(14.260151),train_time: 0.494154(1.105932)
 2 th batch,total_time: 0.167884(10.300017),data_time: 0.023900(9.514734),train_time: 0.143984(0.785283)
 3 th batch,total_time: 0.453821(7.838468),data_time: 0.309524(7.213431),train_time: 0.144297(0.625036)
 4 th batch,total_time: 0.459130(6.362600),data_time: 0.311980(5.833141),train_time: 0.147150(0.529459)
 5 th batch,total_time: 0.454087(5.377848),data_time: 0.307645(4.912225),train_time: 0.146441(0.465623)
 6 th batch,total_time: 0.456951(4.674863),data_time: 0.307814(4.254452),train_time: 0.149137(0.420411)
 7 th batch,total_time: 0.455778(4.147477),data_time: 0.307405(3.761071),train_time: 0.148374(0.386406)
 8 th batch,total_time: 0.453806(3.737069),data_time: 0.306112(3.377187),train_time: 0.147694(0.359882)
 9 th batch,total_time: 0.959699(3.459332),data_time: 0.571685(3.096637),train_time: 0.388015(0.362696)
 10 th batch,total_time: 0.442942(3.185115),data_time: 0.306882(2.843023),train_time: 0.136060(0.342092)
 11 th batch,total_time: 0.470538(2.958900),data_time: 0.318136(2.632615),train_time: 0.152402(0.326285)
 12 th batch,total_time: 0.452399(2.766092),data_time: 0.303483(2.453451),train_time: 0.148916(0.312641)
 13 th batch,total_time: 0.449481(2.600620),data_time: 0.305116(2.299999),train_time: 0.144365(0.300621)
 14 th batch,total_time: 0.456803(2.457699),data_time: 0.311405(2.167426),train_time: 0.145398(0.290273)
 15 th batch,total_time: 0.454511(2.332500),data_time: 0.310199(2.051349),train_time: 0.144311(0.281151)
 16 th batch,total_time: 0.453608(2.221977),data_time: 0.308836(1.948849),train_time: 0.144771(0.273128)
 17 th batch,total_time: 0.655872(2.134971),data_time: 0.310970(1.857855),train_time: 0.344902(0.277116)
 18 th batch,total_time: 0.455920(2.046600),data_time: 0.310092(1.776394),train_time: 0.145827(0.270206)
 19 th batch,total_time: 0.452845(1.966912),data_time: 0.307714(1.702960),train_time: 0.145131(0.263952)
 20 th batch,total_time: 0.456820(1.895003),data_time: 0.312190(1.636733),train_time: 0.144630(0.258270)
 21 th batch,total_time: 0.455163(1.829556),data_time: 0.310682(1.576458),train_time: 0.144481(0.253098)
 22 th batch,total_time: 0.460197(1.770018),data_time: 0.311387(1.521455),train_time: 0.148810(0.248563)
 23 th batch,total_time: 0.456296(1.715280),data_time: 0.308996(1.470936),train_time: 0.147300(0.244344)
 24 th batch,total_time: 0.455237(1.664878),data_time: 0.307355(1.424393),train_time: 0.147882(0.240486)
 25 th batch,total_time: 0.594437(1.623707),data_time: 0.308349(1.381468),train_time: 0.286089(0.242240)
 26 th batch,total_time: 0.453469(1.580365),data_time: 0.308692(1.341735),train_time: 0.144777(0.238630)
 27 th batch,total_time: 0.455630(1.540196),data_time: 0.309983(1.304887),train_time: 0.145646(0.235309)
 28 th batch,total_time: 0.455819(1.502804),data_time: 0.310491(1.270598),train_time: 0.145328(0.232206)
 29 th batch,total_time: 0.462807(1.468137),data_time: 0.311768(1.238637),train_time: 0.151039(0.229501)
 30 th batch,total_time: 0.451558(1.435344),data_time: 0.305920(1.208549),train_time: 0.145638(0.226795)
 31 th batch,total_time: 0.455114(1.404712),data_time: 0.310256(1.180477),train_time: 0.144858(0.224235)
 32 th batch,total_time: 0.458197(1.376030),data_time: 0.311596(1.154147),train_time: 0.146601(0.221882)
 33 th batch,total_time: 0.596931(1.353115),data_time: 0.311644(1.129368),train_time: 0.285287(0.223747)
 34 th batch,total_time: 0.454510(1.327441),data_time: 0.306524(1.105858),train_time: 0.147987(0.221583)
 35 th batch,total_time: 0.452135(1.303127),data_time: 0.308604(1.083712),train_time: 0.143531(0.219415)
 36 th batch,total_time: 0.460672(1.280358),data_time: 0.312311(1.062864),train_time: 0.148361(0.217494)
 37 th batch,total_time: 0.451694(1.258551),data_time: 0.306463(1.042958),train_time: 0.145230(0.215592)
 38 th batch,total_time: 0.456286(1.237980),data_time: 0.310393(1.024175),train_time: 0.145894(0.213805)
 39 th batch,total_time: 0.464445(1.218642),data_time: 0.311901(1.006368),train_time: 0.152544(0.212274)
 40 th batch,total_time: 0.455409(1.200026),data_time: 0.303682(0.989229),train_time: 0.151727(0.210797)
 41 th batch,total_time: 0.485360(1.183010),data_time: 0.303585(0.972904),train_time: 0.181775(0.210106)
 42 th batch,total_time: 0.448032(1.165918),data_time: 0.303659(0.957340),train_time: 0.144373(0.208577)
 43 th batch,total_time: 0.457460(1.149816),data_time: 0.312568(0.942686),train_time: 0.144891(0.207130)
 44 th batch,total_time: 0.450509(1.134276),data_time: 0.312394(0.928680),train_time: 0.138115(0.205596)
 45 th batch,total_time: 0.462772(1.119678),data_time: 0.319311(0.915433),train_time: 0.143461(0.204246)
 46 th batch,total_time: 0.455028(1.105537),data_time: 0.311102(0.902575),train_time: 0.143927(0.202962)
 47 th batch,total_time: 0.458272(1.092052),data_time: 0.311901(0.890269),train_time: 0.146372(0.201783)
 48 th batch,total_time: 0.448393(1.078916),data_time: 0.311215(0.878452),train_time: 0.137178(0.200465)
 49 th batch,total_time: 0.462332(1.066585),data_time: 0.318280(0.867248),train_time: 0.144052(0.199336)
 50 th batch,total_time: 0.460054(1.054692),data_time: 0.311646(0.856354),train_time: 0.148409(0.198338)
 51 th batch,total_time: 0.451835(1.043098),data_time: 0.307822(0.845805),train_time: 0.144013(0.197293)
 52 th batch,total_time: 0.457658(1.032052),data_time: 0.312492(0.835743),train_time: 0.145166(0.196310)
 53 th batch,total_time: 0.454977(1.021366),data_time: 0.311317(0.826031),train_time: 0.143660(0.195335)
 54 th batch,total_time: 0.454948(1.011067),data_time: 0.311303(0.816672),train_time: 0.143645(0.194395)
 55 th batch,total_time: 0.455905(1.001154),data_time: 0.312943(0.807677),train_time: 0.142962(0.193476)
 56 th batch,total_time: 0.460428(0.991667),data_time: 0.313827(0.799013),train_time: 0.146601(0.192654)
 57 th batch,total_time: 0.458526(0.982475),data_time: 0.310003(0.790582),train_time: 0.148523(0.191893)
 58 th batch,total_time: 0.453143(0.973503),data_time: 0.308569(0.782412),train_time: 0.144574(0.191091)
 59 th batch,total_time: 0.461515(0.964970),data_time: 0.313145(0.774591),train_time: 0.148371(0.190379)
 60 th batch,total_time: 0.447309(0.956484),data_time: 0.308496(0.766950),train_time: 0.138813(0.189534)
 61 th batch,total_time: 0.463557(0.948534),data_time: 0.318336(0.759715),train_time: 0.145221(0.188819)
 62 th batch,total_time: 0.458695(0.940758),data_time: 0.313169(0.752627),train_time: 0.145526(0.188132)
 63 th batch,total_time: 0.457835(0.933213),data_time: 0.312087(0.745743),train_time: 0.145748(0.187470)
 64 th batch,total_time: 0.446527(0.925725),data_time: 0.311793(0.739067),train_time: 0.134735(0.186658)
 65 th batch,total_time: 0.453932(0.918577),data_time: 0.319529(0.732710),train_time: 0.134403(0.185867)
 66 th batch,total_time: 0.458985(0.911717),data_time: 0.322446(0.726587),train_time: 0.136539(0.185130)
 67 th batch,total_time: 0.462348(0.905109),data_time: 0.320992(0.720622),train_time: 0.141356(0.184487)
 68 th batch,total_time: 0.455159(0.898588),data_time: 0.317227(0.714776),train_time: 0.137933(0.183812)
