batch_size,worker_num,batch_idx,batch_time,avg_batch,data_time,avg_data,train_time,avg_train
16,2,1,6.765605688095093,6.765605688095093,6.312284708023071,6.312284708023071,0.4533209800720215,0.4533209800720215
16,2,2,0.0314023494720459,3.3985040187835693,0.004375457763671875,3.1583300828933716,0.027026891708374023,0.24017393589019775
16,2,3,0.025756120681762695,2.2742547194163003,0.005058765411376953,2.1072396437327066,0.020697355270385742,0.16701507568359375
16,2,4,0.12300968170166016,1.7364434599876404,0.0962827205657959,1.604500412940979,0.026726961135864258,0.13194304704666138
16,2,5,0.036359548568725586,1.3964266777038574,0.011017084121704102,1.285803747177124,0.025342464447021484,0.1106229305267334
16,2,6,0.10271811485290527,1.1808085838953655,0.07260012626647949,1.0836031436920166,0.03011798858642578,0.0972054402033488
16,2,7,0.042465925216674805,1.018188204084124,0.016813993453979492,0.9312046936580113,0.025651931762695312,0.08698351042611259
16,2,8,0.09307265281677246,0.902548760175705,0.0666356086730957,0.8231335580348969,0.026437044143676758,0.0794152021408081
16,2,9,0.04656028747558594,0.8074389298756917,0.019451141357421875,0.7338355117373996,0.027109146118164062,0.0736034181382921
16,2,10,0.09529328346252441,0.736224365234375,0.06821298599243164,0.6672732591629028,0.027080297470092773,0.06895110607147217
16,2,11,0.04169297218322754,0.6730851476842707,0.015183687210083008,0.6079923889853738,0.02650928497314453,0.06509275869889693
16,2,12,0.09594464302062988,0.6249901056289673,0.06956362724304199,0.5631233255068461,0.02638101577758789,0.06186678012212118
16,2,13,0.04633450508117676,0.5804781363560604,0.021583080291748047,0.5214663835672232,0.02475142478942871,0.05901175278883714
16,2,14,0.09905242919921875,0.5460905858448574,0.07264423370361328,0.48940765857696533,0.02640819549560547,0.05668292726789202
16,2,15,0.05774855613708496,0.5135344505310059,0.03660941123962402,0.4592211087544759,0.021139144897460938,0.054313341776529946
16,2,16,0.08977174758911133,0.48704928159713745,0.06390953063964844,0.4345141351222992,0.02586221694946289,0.05253514647483826
16,2,17,0.04835963249206543,0.46124400812036853,0.027623891830444336,0.4105794149286607,0.020735740661621094,0.05066459319170784
16,2,18,0.10329675674438477,0.44135804971059167,0.07695913314819336,0.39204495482974583,0.026337623596191406,0.049313094880845815
16,2,19,0.04659914970397949,0.4205812654997173,0.02605295181274414,0.372782217828851,0.02054619789123535,0.04779904767086631
16,2,20,0.09423065185546875,0.4042637348175049,0.0673213005065918,0.357509171962738,0.026909351348876953,0.04675456285476685
16,2,21,0.045815229415893555,0.3871947583698091,0.024280548095703125,0.341641142254784,0.02153468132019043,0.04555361611502511
16,2,22,0.09248542785644531,0.3737988797101108,0.06639313697814941,0.32912986928766425,0.0260922908782959,0.04466901042244651
16,2,23,0.04088020324707031,0.3593241546465003,0.020245790481567383,0.31570012673087744,0.02063441276550293,0.04362402791562288
16,2,24,0.09223246574401855,0.3481953342755636,0.06500077247619629,0.30525432030359906,0.027231693267822266,0.042941013971964516
16,2,25,0.04361772537231445,0.3360122299194336,0.0227053165435791,0.29395236015319826,0.02091240882873535,0.04205986976623535
16,2,26,0.09033823013305664,0.32656322992764986,0.06287193298339844,0.28506465141589826,0.027466297149658203,0.041498578511751615
16,2,27,0.05370020866394043,0.316457192103068,0.03238224983215332,0.2757060439498336,0.02131795883178711,0.04075114815323441
16,2,28,0.08976888656616211,0.30836118119103567,0.06232309341430664,0.26808522428785053,0.02744579315185547,0.04027595690318516
16,2,29,0.055562496185302734,0.2996439851563552,0.03450942039489746,0.26003088622257625,0.021053075790405273,0.03961309893377896
16,2,30,0.0935819149017334,0.29277524948120115,0.0661916732788086,0.25356957912445066,0.027390241622924805,0.03920567035675049
16,2,31,0.0439000129699707,0.284747016045355,0.022069454193115234,0.24610183315892373,0.02183055877685547,0.0386451828864313
16,2,32,0.09454751014709473,0.2788032814860344,0.0678708553314209,0.24053211510181427,0.026676654815673828,0.03827116638422012
16,2,33,0.04534554481506348,0.2717288046172171,0.024303436279296875,0.23397973089507132,0.0210421085357666,0.037749073722145775
16,2,34,0.09908342361450195,0.2666509992936078,0.07192826271057129,0.22921351124258602,0.027155160903930664,0.0374374880510218
16,2,35,0.042902231216430664,0.2602581773485456,0.021019935607910156,0.22326512336730958,0.021882295608520508,0.03699305398123605
16,2,36,0.09458279609680176,0.25565608342488605,0.0680992603302002,0.21895496050516763,0.026483535766601562,0.03670112291971842
16,2,37,0.040564775466918945,0.24984280483142748,0.019335508346557617,0.21355984017655655,0.021229267120361328,0.036282964654870936
16,2,38,0.09837913513183594,0.2458569187867014,0.06785368919372559,0.20972546778227152,0.03052544593811035,0.03613145100442987
16,2,39,0.03795123100280762,0.24052600371531951,0.01607203483581543,0.2047599951426188,0.021879196166992188,0.035766008572700694
16,2,40,0.10323739051818848,0.23709378838539125,0.07639026641845703,0.20155075192451477,0.026847124099731445,0.03554303646087646
16,2,41,0.04006695747375488,0.2322882559241318,0.016053199768066406,0.19702642138411358,0.024013757705688477,0.03526183454001822
16,2,42,0.0981590747833252,0.22909470399220783,0.0710611343383789,0.19402724788302467,0.02709794044494629,0.03506745610918317
16,2,43,0.04519200325012207,0.22481789699820584,0.02415633201599121,0.19007676146751226,0.02103567123413086,0.034741135530693586
16,2,44,0.09833264350891113,0.22194323214617642,0.07105445861816406,0.18737170913002707,0.02727818489074707,0.034571523016149346
16,2,45,0.04205751419067383,0.21794577174716526,0.018561363220214844,0.18362036810980903,0.023496150970458984,0.03432540363735623
16,2,46,0.09571313858032227,0.21528854059136432,0.06848859786987305,0.18111750353937564,0.02722454071044922,0.034171037051988686
16,2,47,0.049361228942871094,0.21175817225841764,0.026268482208251953,0.17782284351105385,0.02309274673461914,0.033935328747363804
16,2,48,0.09016871452331543,0.20922505855560303,0.0628206729888916,0.17542696495850882,0.027348041534423828,0.033798093597094216
16,2,49,0.05617260932922363,0.2061015391836361,0.03502631187438965,0.1725616455078125,0.021146297454833984,0.0335398936758236
16,2,50,0.07867312431335449,0.20355297088623048,0.051941871643066406,0.1701492500305176,0.026731252670288086,0.03340372085571289
16,2,51,0.05996847152709961,0.20073758854585536,0.039183616638183594,0.16758129643458947,0.020784854888916016,0.033156292111265896
16,2,52,0.07816386222839355,0.19838040150128877,0.05182766914367676,0.16535526514053345,0.026336193084716797,0.03302513636075533
16,2,53,0.06583094596862793,0.19587946837803102,0.045116424560546875,0.16308660777109973,0.020714521408081055,0.03279286060693129
16,2,54,0.06881380081176758,0.19352640046013725,0.042841196060180664,0.1608598408875642,0.025972604751586914,0.03266655957257306
16,2,55,0.08426403999328613,0.19153981208801268,0.06366372108459473,0.15909263870932838,0.020600318908691406,0.0324471733786843
16,2,56,0.04333305358886719,0.18889326282909938,0.020742177963256836,0.15662209476743424,0.02259087562561035,0.03227116806166513
16,2,57,0.10785102844238281,0.1874714692433675,0.08306765556335449,0.15533166600946793,0.02478337287902832,0.03213980323389957
16,2,58,0.11571645736694336,0.18623431386618777,0.08892560005187988,0.1541867338377854,0.026790857315063477,0.0320475800284024
16,2,59,0.23486685752868652,0.18705859426724708,0.2131359577178955,0.15518587322558386,0.021730899810791016,0.03187272104166322
16,2,60,0.029674768447875977,0.1844355305035909,0.009316682815551758,0.15275472005208332,0.02035808563232422,0.03168081045150757
16,2,61,0.11145305633544922,0.18323909650083448,0.09118461608886719,0.15174537408547323,0.02026844024658203,0.03149372241536125
16,2,62,0.03762960433959961,0.18089055630468553,0.01677560806274414,0.1495684423754292,0.02085399627685547,0.031322113929256316
16,2,63,0.10777950286865234,0.1797300633930025,0.08705639839172363,0.1485761877090212,0.02072310447692871,0.031153875683981275
16,2,64,0.0364377498626709,0.17749112099409103,0.01613616943359375,0.14650681242346764,0.02030158042907715,0.030984308570623398
16,2,65,0.09891605377197266,0.17628227380605843,0.07854390144348145,0.1454612291776217,0.02037215232849121,0.03082104462843675
16,2,66,0.03791308403015137,0.17418577093066592,0.01711893081665039,0.14351664889942517,0.020794153213500977,0.030669122031240753
16,2,67,0.1017918586730957,0.17310526477756782,0.0816190242767334,0.14259280375580288,0.020172834396362305,0.030512461021764956
16,2,68,0.03460049629211426,0.17106842994689941,0.014157533645629883,0.14070404978359446,0.020442962646484375,0.030364380163304946
16,2,69,0.1159672737121582,0.1702698624652365,0.09430503845214844,0.1400316003440083,0.021662235260009766,0.030238262121228203
16,2,70,0.0328216552734375,0.1683063166482108,0.012310981750488281,0.1382070200783866,0.02051067352294922,0.03009929656982422
16,2,71,0.10573601722717285,0.1674250448253793,0.0852208137512207,0.1374607354822293,0.02051520347595215,0.029964309343149965
16,2,72,0.03816938400268555,0.16562982731395298,0.01757669448852539,0.13579567935731676,0.020592689514160156,0.029834147956636217
16,2,73,0.10119056701660156,0.1647470977208386,0.07898759841918945,0.13501748646775338,0.02220296859741211,0.0297296112530852
16,2,74,0.03466153144836426,0.16298918466310242,0.011938810348510742,0.13335426111479062,0.022722721099853516,0.0296349235483118
16,2,75,0.09603619575500488,0.16209647814432782,0.07564616203308105,0.13258481979370118,0.020390033721923828,0.029511658350626628
16,2,76,0.04195880889892578,0.16051571933846723,0.02017521858215332,0.13110574609354922,0.02178359031677246,0.02940997324491802
16,2,77,0.09262800216674805,0.15963406067389946,0.0719447135925293,0.13033742099613338,0.02068328857421875,0.029296639677766082
16,2,78,0.03679347038269043,0.15805918131119165,0.01681232452392578,0.12888197104136148,0.01998114585876465,0.029177210269830167
16,2,79,0.10044336318969727,0.15732986715775502,0.08004570007324219,0.12826379039619543,0.020397663116455078,0.029066076761559596
16,2,80,0.034348487854003906,0.1557925999164581,0.014344930648803711,0.12683980464935302,0.020003557205200195,0.028952795267105102
16,2,81,0.090301513671875,0.15498406798751269,0.06996011734008789,0.12613758628751026,0.02034139633178711,0.02884648170000241
16,2,82,0.04874706268310547,0.15368849475209306,0.02562403678894043,0.12491181129362525,0.02312302589416504,0.02877668345846781
16,2,83,0.09239768981933594,0.15295005131916828,0.07179045677185059,0.1242717949740858,0.02060723304748535,0.02867825634508248
16,2,84,0.04057812690734863,0.15161229031426565,0.01811504364013672,0.12300802412487212,0.022463083267211914,0.028604266189393542
16,2,85,0.08696746826171875,0.1508517629960004,0.06560850143432617,0.1223327356226304,0.021358966827392578,0.028519027373370004
16,2,86,0.05271029472351074,0.1497105831323668,0.02796339988708496,0.12123541776524034,0.02474689483642578,0.028475165367126465
16,2,87,0.08008694648742676,0.1489103114467928,0.05950808525085449,0.12052590819610946,0.020578861236572266,0.028384403250683313
16,2,88,0.05550193786621094,0.14784885265610434,0.03035879135131836,0.11950128186832774,0.025143146514892578,0.0283475707877766
16,2,89,0.0816798210144043,0.14710538039046728,0.061104536056518555,0.1188451386569591,0.020575284957885742,0.028260241733508162
16,2,90,0.045828819274902344,0.145980085266961,0.02318572998046875,0.11778225633833143,0.022643089294433594,0.028197828928629556
16,2,91,0.09568905830383301,0.14542743661901453,0.07522177696228027,0.11731455876277043,0.020467281341552734,0.028112877856244098
16,2,92,0.04067349433898926,0.14428880681162295,0.020439624786376953,0.11626157034998355,0.020233869552612305,0.028027236461639404
16,2,93,0.09636926651000977,0.14377354293741207,0.07443904876708984,0.11581186581683416,0.021930217742919922,0.027961677120577906
16,2,94,0.04091930389404297,0.14267934890503578,0.01670241355895996,0.11475750994175038,0.024216890335083008,0.027921838963285407
16,2,95,0.08184933662414551,0.14203903298628956,0.06127786636352539,0.11419456632513748,0.020571470260620117,0.027844466661152086
16,2,96,0.052152156829833984,0.14110271135965985,0.026679515838623047,0.11328295121590297,0.025472640991210938,0.027819760143756866
16,2,97,0.08212089538574219,0.14049465140116582,0.061550140380859375,0.11274962326914993,0.020570755004882812,0.027745028132015896
16,2,98,0.054128170013427734,0.13961336077476033,0.029330730438232422,0.11189841007699772,0.024797439575195312,0.027714950697762624
16,2,99,0.07323074340820312,0.13894282928620927,0.05284905433654785,0.1113019519382053,0.020381689071655273,0.027640877348003967
16,2,100,0.06354260444641113,0.13818882703781127,0.03743577003479004,0.11056329011917114,0.026106834411621094,0.027625536918640135
16,2,101,0.07352232933044434,0.13754856468427298,0.0531306266784668,0.10999464988708496,0.02039170265197754,0.027553914797188033
16,2,102,0.06325364112854004,0.13682018308078542,0.04037737846374512,0.10931212761822869,0.022876262664794922,0.027508055462556726
16,2,103,0.0734562873840332,0.1362049996274189,0.05196952819824219,0.10875540335201522,0.021486759185791016,0.02744959627540366
16,2,104,0.06094503402709961,0.1354813461120312,0.038593292236328125,0.10808076766821054,0.022351741790771484,0.02740057844382066
16,2,105,0.06566214561462402,0.13481640134538922,0.04512643814086914,0.107481202625093,0.020535707473754883,0.027335198720296223
16,2,106,0.07149791717529297,0.1342190571551053,0.050760746002197266,0.1069461039777072,0.020737171173095703,0.027272953177398106
16,2,107,0.05767369270324707,0.13350367991723747,0.03767037391662598,0.10629866724816438,0.020003318786621094,0.027205012669073086
16,2,108,0.07676029205322266,0.13297827817775584,0.0545654296875,0.10581965578926934,0.022194862365722656,0.02715862238848651
16,2,109,0.05308103561401367,0.1322452759524004,0.032477617263793945,0.1051467930505035,0.020603418350219727,0.027098482901896905
16,2,110,0.0865328311920166,0.13182970827276058,0.061098337173461914,0.10474635254253041,0.025434494018554688,0.027083355730230158
16,2,111,0.04843616485595703,0.1310784150888254,0.02707648277282715,0.1040466239860466,0.021359682083129883,0.027031791102778806
16,2,112,0.08668732643127441,0.1306820660829544,0.06137657165527344,0.1036656413759504,0.025310754776000977,0.027016424707004
16,2,113,0.058809518814086914,0.130046025841637,0.03254055976867676,0.10303621587500109,0.026268959045410156,0.027009809966635916
16,2,114,0.08296632766723633,0.12963304603308962,0.056061744689941406,0.10262415911021985,0.026904582977294922,0.027008886922869766
16,2,115,0.05154275894165039,0.12895400005838145,0.025391578674316406,0.10195257145425547,0.026151180267333984,0.027001428604125976
16,2,116,0.0844109058380127,0.12857000786682654,0.05832338333129883,0.10157645776354034,0.026087522506713867,0.026993550103286218
16,2,117,0.05884909629821777,0.12797410263974443,0.028844594955444336,0.10095481791047968,0.030004501342773438,0.02701928472926474
16,2,118,0.07593584060668945,0.1275331004191253,0.04956173896789551,0.10051928334316965,0.026374101638793945,0.027013817075955664
16,2,119,0.05408191680908203,0.12691586358206614,0.02843451499938965,0.09991352898733956,0.025647401809692383,0.027002334594726562
16,2,120,0.09026217460632324,0.12661041617393493,0.06364893913269043,0.09961132407188415,0.026613235473632812,0.02699909210205078
