batch_size,batchnum,worker_num,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train
8,3000,2,0.012540541740704758,0.0029931068420410156,6.112348556518555,0.009043455123901367,0.024996519088745117,0.024139926418468422,0.01000833511352539,0.4558086395263672,0.02494668960571289,0.029244661331176758
8,3000,4,0.03723077399060949,0.0019872188568115234,67.2069206237793,0.006497383117675781,0.017553329467773438,0.024626874081574452,0.016324996948242188,0.3354640007019043,0.02509760856628418,0.030342817306518555
8,3000,8,0.016770928671104992,0.0016150474548339844,23.586514472961426,0.0071980953216552734,0.017861127853393555,0.023440596660905106,0.015700817108154297,0.6762640476226807,0.02374434471130371,0.029900789260864258
8,3000,16,0.025746930404251234,0.003140687942504883,48.66105818748474,0.00860595703125,0.01890110969543457,0.02309898303691962,0.015368223190307617,0.45226621627807617,0.02310347557067871,0.029262065887451172
16,3000,2,0.04543582362677406,0.004375457763671875,6.312284708023071,0.0431063175201416,0.08664083480834961,0.023856802727134575,0.01960611343383789,0.4533209800720215,0.02460002899169922,0.029216766357421875
16,3000,4,0.014945823246143294,0.002755880355834961,11.721099615097046,0.010087251663208008,0.025543212890625,0.024735927820126243,0.011550188064575195,1.1543018817901611,0.024129867553710938,0.03081798553466797
16,3000,8,0.022099057502327105,0.0027832984924316406,23.731274366378784,0.014353275299072266,0.023606061935424805,0.021585486722524784,0.010821104049682617,0.8297140598297119,0.02065110206604004,0.028231382369995117
16,3000,16,0.025676474814333942,0.002756357192993164,48.59694814682007,0.008880615234375,0.017052888870239258,0.02393937794139726,0.019464969635009766,0.8281676769256592,0.023586273193359375,0.028481483459472656
32,3000,2,0.11446154804795394,0.00953984260559082,6.5631279945373535,0.10894536972045898,0.22980427742004395,0.027674714472642623,0.015588760375976562,0.4628922939300537,0.027716398239135742,0.03306388854980469
32,3000,4,0.0432873416526919,0.006269693374633789,12.221894264221191,0.029261112213134766,0.11442089080810547,0.027699480530263106,0.01571059226989746,0.7166144847869873,0.027045249938964844,0.03478837013244629
32,3000,8,0.02451958794547732,0.005686044692993164,24.032028913497925,0.01613473892211914,0.024281024932861328,0.025948116279609676,0.016166210174560547,0.7761163711547852,0.025498628616333008,0.029681682586669922
32,3000,16,0.03401838164057822,0.006054878234863281,46.92272400856018,0.01728200912475586,0.027504920959472656,0.02457079081803868,0.015741825103759766,0.5698764324188232,0.02485060691833496,0.028114795684814453
64,3000,2,0.23348802028199667,0.014236688613891602,6.692955493927002,0.23106837272644043,0.47536611557006836,0.0335463636201924,0.024189472198486328,0.47748708724975586,0.03335237503051758,0.03621935844421387
64,3000,4,0.10320015193541342,0.012920856475830078,12.397350072860718,0.07323384284973145,0.2917287349700928,0.03468750636206592,0.02421712875366211,0.4473590850830078,0.03441953659057617,0.03821301460266113
64,3000,8,0.04640086147635033,0.012107610702514648,24.16823172569275,0.037851572036743164,0.04692244529724121,0.03445742655420097,0.024784564971923828,0.45903873443603516,0.03417778015136719,0.03795504570007324
64,3000,16,0.0561219958693375,0.012484312057495117,47.394378423690796,0.04020237922668457,0.04719901084899902,0.03407221760443154,0.02478313446044922,0.457456111907959,0.03363990783691406,0.03774595260620117
128,3000,2,0.47567142323230516,0.024606704711914062,7.147932529449463,0.4836127758026123,0.965656042098999,0.05111507660784113,0.04079627990722656,0.5927040576934814,0.05071401596069336,0.05433773994445801
128,3000,4,0.23459815549993468,0.02301812171936035,12.99024224281311,0.08445453643798828,0.7275216579437256,0.05113076440734253,0.04032278060913086,0.861602783203125,0.05077791213989258,0.05435585975646973
128,3000,8,0.08990816345456361,0.024059534072875977,24.319442987442017,0.08149337768554688,0.09295415878295898,0.05140615836337025,0.04083585739135742,0.5111808776855469,0.05109834671020508,0.05608010292053223
128,3000,16,0.09902040063043865,0.023875713348388672,47.88801574707031,0.08304405212402344,0.09264326095581055,0.05217432705651359,0.04062056541442871,0.4768850803375244,0.05166220664978027,0.0570833683013916
256,3000,2,0.9144616521862656,0.04958200454711914,8.420757532119751,0.9148170948028564,1.915809154510498,0.08237738189837092,0.07188940048217773,0.5968184471130371,0.08186078071594238,0.08940362930297852
256,3000,4,0.44238373741472775,0.052655696868896484,14.132725715637207,0.22092962265014648,1.3445806503295898,0.0826210106503602,0.07173371315002441,0.6053938865661621,0.08238792419433594,0.08710503578186035
256,3000,8,0.17774494907451605,0.04417896270751953,25.47817301750183,0.1678605079650879,0.18086600303649902,0.08260073633203503,0.0715794563293457,0.9619214534759521,0.08199191093444824,0.08575296401977539
256,3000,16,0.1850025990691752,0.04064321517944336,48.30422019958496,0.16770434379577637,0.1807096004486084,0.08261693822904573,0.07137489318847656,1.0631446838378906,0.08197546005249023,0.0863637924194336
512,3000,2,2.014465623622318,0.09761500358581543,10.689598321914673,1.9034379720687866,3.9414244508743286,0.1446261709923748,0.1343526840209961,0.7628145217895508,0.14396071434020996,0.15281583070755003
