batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
256,2,7,0,48.928694009780884,44.261743783950806,4.666950225830078,0.6081571578979492
256,2,8,0,48.543221950531006,43.94404649734497,4.599175453186035,0.6081948280334473
256,4,5,0,20.40552020072937,15.809082984924316,4.596437215805054,0.6076822280883789
256,4,6,0,21.307039260864258,16.746361255645752,4.560678005218506,0.6084108352661133
256,4,7,0,21.81006145477295,17.104970932006836,4.705090522766113,0.6074042320251465
256,4,8,0,21.40512990951538,16.662748336791992,4.742381572723389,0.6076803207397461
256,8,5,0,9.185317993164062,4.474672317504883,4.71064567565918,0.6066858768463135
256,8,6,0,8.697023630142212,3.2582359313964844,5.4387876987457275,0.6068460941314697
256,8,7,0,8.874206304550171,3.7473089694976807,5.12689733505249,0.6071300506591797
256,8,8,0,8.710422992706299,3.3055036067962646,5.404919385910034,0.6072430610656738
256,16,5,0,12.023743152618408,4.926515102386475,7.097228050231934,0.6084353923797607
256,16,6,0,11.847102165222168,4.673732042312622,7.173370122909546,0.6082766056060791
256,16,7,0,10.15986680984497,4.043647289276123,6.116219520568848,0.7286548614501953
256,16,8,0,10.085212230682373,3.1821377277374268,6.903074502944946,0.6084041595458984
256,32,5,0,14.818379402160645,7.912631988525391,6.905747413635254,0.6085836887359619
256,32,6,0,16.088122606277466,8.975074529647827,7.113048076629639,0.6109390258789062
256,32,7,0,16.608716249465942,10.211110591888428,6.397605657577515,0.6088593006134033
256,32,8,0,15.701008558273315,9.473006248474121,6.228002309799194,0.6119158267974854
512,1,5,0,211.8369903564453,204.10973954200745,7.727250814437866,1.2119240760803223
512,1,6,0,213.1573576927185,205.19077682495117,7.966580867767334,1.2117488384246826
512,1,7,0,212.6577022075653,204.68407940864563,7.973622798919678,1.2127983570098877
512,1,8,0,213.0891625881195,205.12419033050537,7.964972257614136,1.213395595550537
512,2,5,0,100.50710463523865,92.33399891853333,8.173105716705322,1.2100846767425537
512,2,6,0,99.93986558914185,91.91983461380005,8.020030975341797,1.3614990711212158
512,2,7,0,99.97705936431885,92.00587630271912,7.9711830615997314,1.2098331451416016
512,2,8,0,99.51535749435425,91.54289603233337,7.972461462020874,1.2095954418182373
512,4,5,0,40.84965634346008,32.455246925354004,8.394409418106079,1.2088134288787842
512,4,6,0,41.29969501495361,33.146769285202026,8.152925729751587,1.2091104984283447
512,4,7,0,46.17189431190491,37.78430247306824,8.38759183883667,1.2100465297698975
512,4,8,0,43.88277626037598,35.246623516082764,8.636152744293213,1.210843563079834
512,8,5,0,15.75073504447937,6.3419029712677,9.40883207321167,1.2082223892211914
512,8,6,0,15.815618515014648,6.456855297088623,9.358763217926025,1.2078578472137451
512,8,7,0,16.37386679649353,7.713685035705566,8.660181760787964,1.2083544731140137
512,8,8,0,15.85186505317688,6.5359086990356445,9.315956354141235,1.2078471183776855
512,16,5,0,17.877153873443604,8.201568603515625,9.675585269927979,1.2116649150848389
512,16,6,0,19.58792781829834,7.889153003692627,11.698774814605713,1.210115909576416
512,16,7,0,21.973445653915405,12.133371829986572,9.840073823928833,1.21303391456604
512,16,8,0,18.76707935333252,6.484703779220581,12.282375574111938,1.209285020828247
512,32,5,0,28.075448036193848,17.294106483459473,10.781341552734375,1.2117626667022705
512,32,6,0,23.74935531616211,13.812963724136353,9.936391592025757,1.2129061222076416
512,32,7,0,27.387757539749146,17.62298321723938,9.764774322509766,1.2138333320617676
512,32,8,0,29.48814058303833,19.54052495956421,9.947615623474121,1.2142491340637207
