batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
256,8,1,0,5.176141977310181,3.803081512451172,1.3730604648590088,0.11935281753540039
256,8,1,0,5.22674298286438,3.855837345123291,1.3709056377410889,0.11969923973083496
256,8,1,1,2.7438852787017822,1.9882159233093262,0.755669355392456,0.11901688575744629
256,8,1,1,3.0612361431121826,2.3573508262634277,0.7038853168487549,0.11891770362854004
256,8,1,0,5.537736654281616,4.2192137241363525,1.3185229301452637,0.1195220947265625
256,8,1,0,5.713341951370239,3.890618324279785,1.822723627090454,0.1354541778564453
256,8,1,1,3.526118278503418,2.7623488903045654,0.7637693881988525,0.11923551559448242
256,8,1,1,3.1877894401550293,2.426318883895874,0.7614705562591553,0.11897969245910645
256,8,1,2,3.762270212173462,2.9933223724365234,0.7689478397369385,0.11924958229064941
256,8,1,2,3.6464691162109375,2.8885276317596436,0.757941484451294,0.1190941333770752
256,8,1,3,3.691434383392334,2.932608127593994,0.7588262557983398,0.11911511421203613
256,8,1,3,3.99579119682312,3.2119345664978027,0.7838566303253174,0.11910414695739746
256,8,1,4,3.8780324459075928,3.105264186859131,0.7727682590484619,0.1190497875213623
256,8,1,4,3.873511791229248,3.1026337146759033,0.7708780765533447,0.11918973922729492
256,8,1,5,3.820878744125366,3.060121536254883,0.7607572078704834,0.1199641227722168
256,8,1,5,4.020753622055054,3.2505624294281006,0.7701911926269531,0.11927175521850586
256,8,1,6,3.768866539001465,3.0082976818084717,0.7605688571929932,0.11951637268066406
256,8,1,6,3.713423490524292,2.9445910453796387,0.7688324451446533,0.11919116973876953
256,8,1,7,4.1643922328948975,3.4013824462890625,0.763009786605835,0.11936163902282715
256,8,1,7,4.388696908950806,3.6202807426452637,0.768416166305542,0.11931920051574707
256,8,1,8,3.5383200645446777,2.7783524990081787,0.759967565536499,0.1198263168334961
256,8,1,8,3.715714454650879,2.9486887454986572,0.7670257091522217,0.11895275115966797
256,8,1,9,3.5368099212646484,2.77683162689209,0.7599782943725586,0.11951327323913574
256,8,1,9,3.829857587814331,3.0646636486053467,0.7651939392089844,0.11899900436401367
256,8,1,10,3.7809102535247803,3.018825054168701,0.7620851993560791,0.11907577514648438
256,8,1,10,3.63734769821167,2.867931842803955,0.7694158554077148,0.1190190315246582
256,8,1,11,3.7012648582458496,2.9382057189941406,0.763059139251709,0.11943531036376953
256,8,1,11,3.8708713054656982,3.1027798652648926,0.7680914402008057,0.11905479431152344
256,8,1,12,3.7581708431243896,2.997363328933716,0.7608075141906738,0.11946511268615723
256,8,1,12,3.952880859375,3.1836068630218506,0.7692739963531494,0.11905336380004883
256,8,1,13,3.5728847980499268,2.811169385910034,0.7617154121398926,0.11904716491699219
256,8,1,13,3.7300758361816406,2.9585494995117188,0.7715263366699219,0.1190333366394043
256,8,1,14,3.6020233631134033,2.8432815074920654,0.7587418556213379,0.11906099319458008
256,8,1,14,3.7784652709960938,3.0131773948669434,0.7652878761291504,0.11917471885681152
256,8,1,15,3.856259346008301,3.0962657928466797,0.7599935531616211,0.11917281150817871
256,8,1,15,3.8777530193328857,3.1140787601470947,0.763674259185791,0.11924982070922852
256,8,1,16,3.8595924377441406,3.0995240211486816,0.760068416595459,0.11908960342407227
256,8,1,16,4.080721139907837,3.312253952026367,0.7684671878814697,0.11933565139770508
256,8,1,17,3.3475453853607178,2.5817456245422363,0.7657997608184814,0.11948680877685547
256,8,1,17,3.625795364379883,2.855226755142212,0.7705686092376709,0.11918091773986816
256,8,1,18,3.89947247505188,3.1356430053710938,0.7638294696807861,0.11928105354309082
256,8,1,18,3.7279794216156006,2.953643560409546,0.7743358612060547,0.11905574798583984
256,8,1,19,3.468766689300537,2.7039387226104736,0.7648279666900635,0.11923503875732422
256,8,1,19,3.5578629970550537,2.797761917114258,0.7601010799407959,0.11895346641540527
//接下来，进入测试2：原生beegfs测试
32,0,1,0,19.470339059829712,16.661375045776367,2.8089640140533447,0.4370694160461426
32,0,1,1,19.39789366722107,17.37405228614807,2.023841381072998,0.4429306983947754
32,0,1,2,18.927427530288696,16.751991271972656,2.17543625831604,0.44231629371643066
32,0,1,3,18.906781673431396,16.53428554534912,2.3724961280822754,0.4546809196472168
64,0,1,0,21.42176604270935,19.46584391593933,1.9559221267700195,0.34537720680236816
64,0,1,1,20.549530506134033,19.12447428703308,1.4250562191009521,0.3390474319458008
64,0,1,2,20.83613419532776,19.38793683052063,1.448197364807129,0.3583402633666992
64,0,1,3,20.58664846420288,19.15997338294983,1.4266750812530518,0.33588457107543945
64,0,1,0,21.477904081344604,19.518165111541748,1.9597389698028564,0.500607967376709
64,0,1,1,19.473318338394165,18.061596870422363,1.4117214679718018,0.4881138801574707
16,0,1,0,22.645111560821533,17.429810285568237,5.215301275253296,0.4649169445037842
16,0,1,1,22.6280734539032,17.695411443710327,4.932662010192871,0.48180222511291504
16,0,1,2,22.120267152786255,17.384390830993652,4.7358763217926025,0.4823770523071289
16,0,1,3,21.841269731521606,17.144590139389038,4.696679592132568,0.48061299324035645
512,0,1,0,19.940325021743774,18.218164920806885,1.7221601009368896,0.31058526039123535
512,0,1,1,17.122626543045044,16.395830392837524,0.7267961502075195,0.2981398105621338
512,0,1,2,16.26425004005432,15.528530359268188,0.7357196807861328,0.2947371006011963
512,0,1,3,16.555915594100952,15.826372623443604,0.7295429706573486,0.3014359474182129
256,8,1,0,4.583472490310669,2.3678510189056396,2.2156214714050293,0.11986660957336426
256,8,1,1,3.2507522106170654,2.398329496383667,0.8524227142333984,0.11903667449951172
256,8,1,0,5.118441104888916,3.72280216217041,1.3956389427185059,0.11965394020080566
256,8,1,1,2.774364709854126,2.018144369125366,0.7562203407287598,0.11887407302856445
256,8,1,2,2.9887609481811523,2.2309730052948,0.7577879428863525,0.11891293525695801
256,8,1,3,2.923471689224243,2.164567708969116,0.758903980255127,0.11885356903076172
256,8,1,0,4.729439973831177,3.371328830718994,1.3581111431121826,0.11971020698547363
256,8,1,1,2.5759899616241455,1.8161325454711914,0.7598574161529541,0.11908555030822754
256,8,1,2,2.877664566040039,2.1206045150756836,0.7570600509643555,0.11893129348754883
256,8,1,3,2.822436571121216,2.0652687549591064,0.7571678161621094,0.1188201904296875
256,16,1,0,5.599864959716797,4.238312721252441,1.3615522384643555,0.1194453239440918
256,16,1,1,3.0094053745269775,2.2560200691223145,0.7533853054046631,0.11876225471496582
256,16,1,2,2.964081287384033,2.209937334060669,0.7541439533233643,0.11869192123413086
