batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
512,16,1,135,0.6475830078125,0.08975052833557129
512,16,1,136,0.5757980346679688,0.08956098556518555
512,16,1,137,0.5918948650360107,0.0900111198425293
512,16,1,138,0.6093318462371826,0.0899510383605957
512,16,1,139,0.5193243026733398,0.09271883964538574
512,16,1,140,0.6279051303863525,0.08968925476074219
512,16,1,141,0.6177592277526855,0.08882331848144531
512,16,1,142,0.6494443416595459,0.09167790412902832
512,16,1,143,0.5796303749084473,0.08789181709289551
512,16,1,144,0.6100203990936279,0.0893099308013916
512,16,1,145,0.6079106330871582,0.08895754814147949
512,16,1,146,0.587979793548584,0.09009289741516113
512,16,1,147,0.6247282028198242,0.08875012397766113
512,16,1,148,0.5909929275512695,0.08995723724365234
512,16,1,149,0.6448361873626709,0.08747458457946777
512,16,1,150,0.6055984497070312,0.09157061576843262
512,16,1,151,0.5739877223968506,0.08997583389282227
512,16,1,152,0.6150040626525879,0.09028935432434082
512,16,1,153,0.5565910339355469,0.08989262580871582
512,16,1,154,0.5813608169555664,0.09005904197692871
512,16,1,155,0.6554949283599854,0.08956170082092285
512,16,1,156,0.5470683574676514,0.09048104286193848
512,16,1,157,0.583904504776001,0.09182190895080566
512,16,1,158,0.6044385433197021,0.09005546569824219
512,16,1,159,0.6137244701385498,0.0914921760559082
512,16,1,160,0.6168146133422852,0.09304547309875488
512,16,1,161,0.6088612079620361,0.09152507781982422
512,16,1,162,0.6323487758636475,0.09301042556762695
512,16,1,163,0.6231904029846191,0.09075212478637695
512,16,1,164,0.6485123634338379,0.08986616134643555
512,16,1,165,0.6467165946960449,0.09025359153747559
512,16,1,166,0.6296753883361816,0.09081840515136719
512,16,1,167,0.6193759441375732,0.08928608894348145
512,16,1,168,0.625046968460083,0.09070086479187012
512,16,1,169,0.5519928932189941,0.09280848503112793
512,16,1,170,0.6223814487457275,0.09156489372253418
512,16,1,171,0.6038610935211182,0.09098315238952637
512,16,1,172,0.6490581035614014,0.09218502044677734
512,16,1,173,0.6125137805938721,0.09089255332946777
512,16,1,174,0.6363265514373779,0.09149718284606934
512,16,1,175,0.6603970527648926,0.09361672401428223
512,16,1,176,0.6263473033905029,0.09030532836914062
512,16,1,177,0.640141487121582,0.08852982521057129
