batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
32,16,1,1,0.020484209060668945,1.2483394145965576
32,16,1,2,0.0012669563293457031,0.08296871185302734
32,16,1,3,0.0014824867248535156,0.06376004219055176
32,16,1,4,0.002620697021484375,0.07375192642211914
32,16,1,5,0.0020706653594970703,0.07485365867614746
32,16,1,6,0.00246429443359375,0.07448911666870117
32,16,1,7,0.0021622180938720703,0.07531619071960449
32,16,1,8,0.002044677734375,0.07323741912841797
32,16,1,9,0.001962423324584961,0.07552099227905273
32,16,1,10,0.0019443035125732422,0.07477784156799316
32,16,1,11,0.0019366741180419922,0.0747072696685791
32,16,1,12,0.0020198822021484375,0.07422637939453125
32,16,1,13,0.001964569091796875,0.07579803466796875
32,16,1,14,0.0020051002502441406,0.07222461700439453
32,16,1,15,0.001973390579223633,0.07614779472351074
32,16,1,16,0.0020029544830322266,0.07565474510192871
32,16,1,17,0.0019791126251220703,0.0732884407043457
32,16,1,18,0.0019576549530029297,0.0738515853881836
32,16,1,19,0.001972675323486328,0.07656311988830566
32,16,1,20,0.0019488334655761719,0.07607054710388184
32,16,1,21,0.00194549560546875,0.07349634170532227
32,16,1,22,0.0019707679748535156,0.07085323333740234
32,16,1,23,0.001954793930053711,0.07569551467895508
32,16,1,24,0.0019960403442382812,0.07302093505859375
32,16,1,25,0.001995563507080078,0.07501816749572754
32,16,1,26,0.0019788742065429688,0.07490706443786621
32,16,1,27,0.001990795135498047,0.07760119438171387
32,16,1,28,0.0019893646240234375,0.0735621452331543
32,16,1,29,0.0020079612731933594,0.07357144355773926
32,16,1,30,0.001985788345336914,0.07338404655456543
32,16,1,31,0.0019659996032714844,0.07418584823608398
32,16,1,32,0.0019774436950683594,0.07462835311889648
32,16,1,33,0.0019364356994628906,0.07324576377868652
32,16,1,34,0.0019578933715820312,0.07359719276428223
32,16,1,35,0.001916646957397461,0.07559990882873535
32,16,1,36,0.0019588470458984375,0.0735008716583252
32,16,1,37,0.0019681453704833984,0.0732576847076416
32,16,1,38,0.0019481182098388672,0.07398390769958496
32,16,1,39,0.0019576549530029297,0.07411766052246094
32,16,1,40,0.0019729137420654297,0.07777857780456543
32,16,1,41,0.001932382583618164,0.07465791702270508
32,16,1,42,0.0019383430480957031,0.07384610176086426
32,16,1,43,0.001941680908203125,0.0732414722442627
32,16,1,44,0.0019354820251464844,0.07304716110229492
32,16,1,45,0.0019767284393310547,0.0750892162322998
32,16,1,46,0.0019719600677490234,0.07387828826904297
32,16,1,47,0.0019593238830566406,0.0733642578125
32,16,1,48,0.0019698143005371094,0.07741284370422363
32,16,1,49,0.001983165740966797,0.072784423828125
32,16,1,50,0.001958131790161133,0.07360219955444336
32,16,1,51,0.0019540786743164062,0.07278203964233398
32,16,1,52,0.001947641372680664,0.07348990440368652
32,16,1,53,0.0019555091857910156,0.07251214981079102
32,16,1,54,0.0019381046295166016,0.07201910018920898
32,16,1,55,0.001962423324584961,0.0704808235168457
32,16,1,56,0.0019428730010986328,0.0748128890991211
32,16,1,57,0.001947641372680664,0.07241463661193848
32,16,1,58,0.001924276351928711,0.07421207427978516
32,16,1,59,0.0019333362579345703,0.07550621032714844
32,16,1,60,0.0019528865814208984,0.07057857513427734
32,16,1,61,0.0019447803497314453,0.07063555717468262
32,16,1,62,0.0019600391387939453,0.07452917098999023
32,16,1,63,0.0019447803497314453,0.07459664344787598
32,16,1,64,0.0019578933715820312,0.0733492374420166
32,16,1,65,0.0019512176513671875,0.07310295104980469
32,16,1,66,0.0019464492797851562,0.07509946823120117
32,16,1,67,0.0019404888153076172,0.07198572158813477
32,16,1,68,0.0019655227661132812,0.07121634483337402
32,16,1,69,0.0019388198852539062,0.0745546817779541
32,16,1,70,0.0019347667694091797,0.07356476783752441
32,16,1,71,0.0019402503967285156,0.07275104522705078
32,16,1,72,0.001924276351928711,0.07400774955749512
32,16,1,73,0.0019774436950683594,0.07106661796569824
32,16,1,74,0.001981496810913086,0.07359862327575684
32,16,1,75,0.001962423324584961,0.07499933242797852
32,16,1,76,0.001974821090698242,0.07536768913269043
32,16,1,77,0.0019915103912353516,0.07067608833312988
32,16,1,78,0.0019538402557373047,0.07480597496032715
32,16,1,79,0.001964569091796875,0.07381415367126465
32,16,1,80,0.0019762516021728516,0.07395505905151367
32,16,1,81,0.0019826889038085938,0.07273411750793457
32,16,1,82,0.0019741058349609375,0.0727696418762207
32,16,1,83,0.0019664764404296875,0.07410740852355957
32,16,1,84,0.0019495487213134766,0.0735316276550293
32,16,1,85,0.0019452571868896484,0.08185529708862305
32,16,1,86,0.0025467872619628906,0.07353782653808594
32,16,1,87,0.0020160675048828125,0.07224774360656738
32,16,1,88,0.001965045928955078,0.07359886169433594
32,16,1,89,0.0019381046295166016,0.0717923641204834
32,16,1,90,0.0019462108612060547,0.07221102714538574
32,16,1,91,0.001976490020751953,0.07309508323669434
32,16,1,92,0.001967191696166992,0.07182049751281738
32,16,1,93,0.001953601837158203,0.07407474517822266
32,16,1,94,0.0019783973693847656,0.07480907440185547
32,16,1,95,0.0020215511322021484,0.07291054725646973
32,16,1,96,0.0019948482513427734,0.07251214981079102
32,16,1,97,0.001962900161743164,0.07199358940124512
32,16,1,98,0.0019481182098388672,0.07463431358337402
32,16,1,99,0.0019202232360839844,0.07479166984558105
32,16,1,100,0.001979827880859375,0.07420492172241211
32,16,1,101,0.0019922256469726562,0.07439923286437988
32,16,1,102,0.0019474029541015625,0.07294344902038574
32,16,1,103,0.001989603042602539,0.0744621753692627
32,16,1,104,0.0019481182098388672,0.07339310646057129
32,16,1,105,0.0019326210021972656,0.07469701766967773
32,16,1,106,0.001966238021850586,0.07406973838806152
32,16,1,107,0.0019495487213134766,0.07510256767272949
32,16,1,108,0.002015829086303711,0.076934814453125
32,16,1,109,0.001993894577026367,0.07438945770263672
32,16,1,110,0.0019648075103759766,0.07507038116455078
32,16,1,111,0.0019311904907226562,0.07079792022705078
32,16,1,112,0.001964092254638672,0.07682323455810547
32,16,1,113,0.0019497871398925781,0.07160639762878418
32,16,1,114,0.0019156932830810547,0.07472634315490723
32,16,1,115,0.0019316673278808594,0.07060718536376953
32,16,1,116,0.001958608627319336,0.07386302947998047
32,16,1,117,0.0019888877868652344,0.0689094066619873
32,16,1,118,0.0019669532775878906,0.0728607177734375
32,16,1,119,0.0019378662109375,0.0707406997680664
32,16,1,120,0.0019762516021728516,0.07378125190734863
32,16,1,121,0.001983642578125,0.07344293594360352
32,16,1,122,0.0019598007202148438,0.07384371757507324
32,16,1,123,0.0019316673278808594,0.07150959968566895
32,16,1,124,0.002000093460083008,0.23750805854797363
32,16,1,125,0.0020782947540283203,0.07361412048339844
32,16,1,126,0.0020325183868408203,0.07205891609191895
32,16,1,127,0.0019507408142089844,0.06998491287231445
32,16,1,128,0.001955270767211914,0.07007431983947754
32,16,1,129,0.0019652843475341797,0.07257080078125
32,16,1,130,0.001956939697265625,0.07127714157104492
32,16,1,131,0.0019867420196533203,0.07125401496887207
32,16,1,132,0.0019524097442626953,0.07192158699035645
32,16,1,133,0.0019767284393310547,0.06837725639343262
32,16,1,134,0.0019497871398925781,0.07047486305236816
32,16,1,135,0.001966238021850586,0.07386636734008789
32,16,1,136,0.0019609928131103516,0.06948375701904297
32,16,1,137,0.0019297599792480469,0.07109904289245605
32,16,1,138,0.0019521713256835938,0.07416772842407227
32,16,1,139,0.001977205276489258,0.07261013984680176
32,16,1,140,0.0019254684448242188,0.07283425331115723
32,16,1,141,0.0019598007202148438,0.07218122482299805
32,16,1,142,0.0019674301147460938,0.07244539260864258
32,16,1,143,0.001972198486328125,0.07294082641601562
32,16,1,144,0.0019412040710449219,0.07193160057067871
32,16,1,145,0.0019450187683105469,0.07057428359985352
32,16,1,146,0.0019345283508300781,0.07055830955505371
32,16,1,147,0.0019664764404296875,0.07113265991210938
32,16,1,148,0.0019426345825195312,0.0714418888092041
32,16,1,149,0.0019497871398925781,0.07024097442626953
32,16,1,150,0.001967191696166992,0.0718684196472168
32,16,1,151,0.0019469261169433594,0.06969952583312988
32,16,1,152,0.0019216537475585938,0.07072758674621582
32,16,1,153,0.0019927024841308594,0.07328438758850098
32,16,1,154,0.0019669532775878906,0.06666898727416992
32,16,1,155,0.001758575439453125,0.06924700736999512
32,16,1,156,0.0019693374633789062,0.0686330795288086
32,16,1,157,0.0019745826721191406,0.0721292495727539
32,16,1,158,0.0019376277923583984,0.07187604904174805
32,16,1,159,0.0019855499267578125,0.0726311206817627
32,16,1,160,0.0019774436950683594,0.07213187217712402
32,16,1,161,0.0019228458404541016,0.07124161720275879
32,16,1,162,0.0019741058349609375,0.07398223876953125
32,16,1,163,0.001969575881958008,0.07364034652709961
32,16,1,164,0.001958608627319336,0.07084417343139648
32,16,1,165,0.0019431114196777344,0.0708153247833252
32,16,1,166,0.0019636154174804688,0.06959652900695801
32,16,1,167,0.001949310302734375,0.07404422760009766
32,16,1,168,0.0019745826721191406,0.07344794273376465
32,16,1,169,0.001982450485229492,0.07075667381286621
32,16,1,170,0.0019123554229736328,0.07257723808288574
32,16,1,171,0.0019648075103759766,0.0729055404663086
32,16,1,172,0.0019621849060058594,0.072052001953125
32,16,1,173,0.0019228458404541016,0.07184505462646484
32,16,1,174,0.001963376998901367,0.07113265991210938
32,16,1,175,0.0019571781158447266,0.0723724365234375
32,16,1,176,0.001943349838256836,0.0730123519897461
32,16,1,177,0.0019428730010986328,0.07351255416870117
32,16,1,178,0.0019512176513671875,0.07761740684509277
32,16,1,179,0.001991748809814453,0.07277131080627441
32,16,1,180,0.001981019973754883,0.0714423656463623
32,16,1,181,0.0019464492797851562,0.07278704643249512
32,16,1,182,0.001947641372680664,0.07361316680908203
32,16,1,183,0.0019609928131103516,0.0730443000793457
32,16,1,184,0.0019507408142089844,0.0713491439819336
32,16,1,185,0.0019545555114746094,0.07119584083557129
32,16,1,186,0.0019443035125732422,0.07146596908569336
32,16,1,187,0.0019614696502685547,0.07341599464416504
32,16,1,188,0.001967906951904297,0.07390689849853516
32,16,1,189,0.0019626617431640625,0.0721902847290039
32,16,1,190,0.0019550323486328125,0.0711970329284668
32,16,1,191,0.0019621849060058594,0.07326412200927734
32,16,1,192,0.0019562244415283203,0.0689857006072998
