batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
256,16,1,202,0.0303802490234375,0.07075238227844238
256,16,1,203,0.023367881774902344,0.07120656967163086
256,16,1,204,0.02354574203491211,0.07003617286682129
256,16,1,205,0.029522418975830078,0.06627202033996582
256,16,1,206,0.04815196990966797,0.07843708992004395
256,16,1,207,0.008198976516723633,0.06717610359191895
256,16,1,208,0.032309532165527344,0.06819319725036621
256,16,1,209,0.04619717597961426,0.07472395896911621
256,16,1,210,0.01529550552368164,0.0714883804321289
256,16,1,211,0.03380465507507324,0.0708625316619873
256,16,1,212,0.023246049880981445,0.0691835880279541
256,16,1,213,0.04442453384399414,0.07696390151977539
256,16,1,214,0.011199474334716797,0.0632469654083252
256,16,1,215,0.03926801681518555,0.0696570873260498
256,16,1,216,0.0569150447845459,0.07639813423156738
256,16,1,217,0.018811464309692383,0.06530642509460449
256,16,1,218,0.04416847229003906,0.07202816009521484
256,16,1,219,0.053049325942993164,0.07704448699951172
256,16,1,220,0.005081892013549805,0.06432271003723145
256,16,1,221,0.021811962127685547,0.06494665145874023
256,16,1,222,0.0508275032043457,0.08492255210876465
256,16,1,223,0.010292291641235352,0.0636599063873291
256,16,1,224,0.04353928565979004,0.07378888130187988
256,16,1,225,0.04583597183227539,0.0719764232635498
256,16,1,226,0.15805625915527344,0.07371687889099121
256,16,1,227,0.23404979705810547,0.08159518241882324
256,16,1,228,0.24012327194213867,0.07811522483825684
256,16,1,229,0.2569873332977295,0.07460880279541016
256,16,1,230,0.23311734199523926,0.07691502571105957
256,16,1,231,0.2131519317626953,0.0815114974975586
256,16,1,232,0.24612927436828613,0.0774526596069336
256,16,1,233,0.210829496383667,0.0780022144317627
256,16,1,234,0.20279169082641602,0.07700634002685547
256,16,1,235,0.22191286087036133,0.07750153541564941
256,16,1,236,0.18572163581848145,0.0793602466583252
256,16,1,237,0.15745234489440918,0.07969284057617188
256,16,1,238,0.09802842140197754,0.07463383674621582
256,16,1,239,0.18616747856140137,0.08106565475463867
256,16,1,240,0.15827250480651855,0.08684968948364258
256,16,1,241,0.1793360710144043,0.08318972587585449
256,16,1,242,0.24074292182922363,0.08080267906188965
256,16,1,243,0.23985028266906738,0.08154296875
256,16,1,244,0.20366954803466797,0.08326387405395508
256,16,1,245,0.2308201789855957,0.07622647285461426
256,16,1,246,0.24702119827270508,0.07402205467224121
256,16,1,247,0.28117823600769043,0.07832789421081543
256,16,1,248,0.22211480140686035,0.07863330841064453
256,16,1,249,0.2017970085144043,0.07999849319458008
256,16,1,250,0.21561360359191895,0.07868361473083496
256,16,1,251,0.2129347324371338,0.0720975399017334
256,16,1,252,0.24827241897583008,0.07961487770080566
256,16,1,253,0.22485947608947754,0.07931017875671387
256,16,1,254,0.2483820915222168,0.07706642150878906
256,16,1,255,0.2119922637939453,0.06740236282348633
256,16,1,256,0.23264050483703613,0.07322239875793457
256,16,1,257,0.25258350372314453,0.07910680770874023
256,16,1,258,0.224076509475708,0.07755470275878906
256,16,1,259,0.23616576194763184,0.0767831802368164
256,16,1,260,0.24150776863098145,0.07993292808532715
256,16,1,261,0.23898696899414062,0.08080387115478516
256,16,1,262,0.23357534408569336,0.07717514038085938
256,16,1,263,0.21990394592285156,0.07870244979858398
256,16,1,264,0.24537897109985352,0.07480216026306152
256,16,1,265,0.22721481323242188,0.0834188461303711
256,16,1,266,0.2276160717010498,0.08054018020629883
256,16,1,267,0.229172945022583,0.07790040969848633
256,16,1,268,0.24785327911376953,0.07706499099731445
256,16,1,269,0.3101022243499756,0.0780801773071289
256,16,1,270,0.3084719181060791,0.07323527336120605
256,16,1,271,0.3036003112792969,0.07051730155944824
256,16,1,272,0.2611210346221924,0.0753779411315918
256,16,1,273,0.22037720680236816,0.06843042373657227
256,16,1,274,0.30748414993286133,0.06959295272827148
256,16,1,275,0.2738687992095947,0.06823372840881348
256,16,1,276,0.21436166763305664,0.08284258842468262
256,16,1,277,0.22042107582092285,0.07183146476745605
256,16,1,278,0.2969479560852051,0.0737769603729248
256,16,1,279,0.2673470973968506,0.08336853981018066
256,16,1,280,0.27112436294555664,0.07198452949523926
256,16,1,281,0.26465606689453125,0.0730905532836914
256,16,1,282,0.2930283546447754,0.07554006576538086
256,16,1,283,0.2799835205078125,0.07921957969665527
256,16,1,284,0.28856611251831055,0.0742485523223877
256,16,1,285,0.3114948272705078,0.07480025291442871
256,16,1,286,0.3235347270965576,0.07396769523620605
256,16,1,287,0.27689480781555176,0.06796717643737793
256,16,1,288,0.3004002571105957,0.07182550430297852
256,16,1,289,0.32906675338745117,0.07803606986999512
256,16,1,290,0.30288028717041016,0.06879734992980957
256,16,1,291,0.2996401786804199,0.07742977142333984
256,16,1,292,0.2975189685821533,0.07195496559143066
256,16,1,293,0.28653979301452637,0.08010172843933105
256,16,1,294,0.29953956604003906,0.07976531982421875
256,16,1,295,0.2808723449707031,0.07674336433410645
256,16,1,296,0.3234114646911621,0.08037972450256348
256,16,1,297,0.25568509101867676,0.07318806648254395
256,16,1,298,0.26726603507995605,0.07905793190002441
256,16,1,299,0.314328670501709,0.07127261161804199
256,16,1,300,0.3113088607788086,0.0686347484588623
256,16,1,301,0.35303497314453125,0.07212281227111816
256,16,1,302,0.3244040012359619,0.07880330085754395
256,16,1,303,0.3323807716369629,0.08058404922485352
256,16,1,304,0.30800843238830566,0.07577347755432129
256,16,1,305,0.28206419944763184,0.0807950496673584
256,16,1,306,0.3056774139404297,0.07942366600036621
256,16,1,307,0.31642842292785645,0.07515335083007812
256,16,1,308,0.27509403228759766,0.07634902000427246
256,16,1,309,0.28506016731262207,0.07421493530273438
256,16,1,310,0.26857423782348633,0.07914280891418457
256,16,1,311,0.2912125587463379,0.0778493881225586
256,16,1,312,0.3108859062194824,0.07456135749816895
256,16,1,313,0.2947533130645752,0.0773777961730957
256,16,1,314,0.2440783977508545,0.07377290725708008
256,16,1,315,0.2938201427459717,0.07709431648254395
256,16,1,316,0.25213098526000977,0.07337760925292969
256,16,1,317,0.31287074089050293,0.07374858856201172
256,16,1,318,0.2988853454589844,0.07587647438049316
256,16,1,319,0.3089635372161865,0.08545732498168945
256,16,1,320,0.284498929977417,0.0754842758178711
256,16,1,321,0.28638362884521484,0.06784987449645996
256,16,1,322,0.2871389389038086,0.07987666130065918
256,16,1,323,0.2949686050415039,0.07550716400146484
256,16,1,324,0.3054947853088379,0.07678055763244629
256,16,1,325,0.25728631019592285,0.07802343368530273
256,16,1,326,0.2716796398162842,0.07649707794189453
256,16,1,327,0.2513241767883301,0.0718994140625
256,16,1,328,0.2975776195526123,0.07336139678955078
256,16,1,329,0.26914095878601074,0.07414722442626953
256,16,1,330,0.2771172523498535,0.07208490371704102
256,16,1,331,0.2873873710632324,0.07039809226989746
256,16,1,332,0.28654026985168457,0.07269692420959473
256,16,1,333,0.2855184078216553,0.07549548149108887
256,16,1,334,0.3103175163269043,0.0656130313873291
256,16,1,335,0.24527955055236816,0.07049012184143066
256,16,1,336,0.28951215744018555,0.0705869197845459
256,16,1,337,0.30288243293762207,0.07199621200561523
256,16,1,338,0.286790132522583,0.07813000679016113
256,16,1,339,0.2369074821472168,0.07715749740600586
256,16,1,340,0.24453425407409668,0.08077764511108398
256,16,1,341,0.2597160339355469,0.07761526107788086
256,16,1,342,0.26044750213623047,0.08014178276062012
256,16,1,343,0.21958017349243164,0.08017134666442871
256,16,1,344,0.21358513832092285,0.07841134071350098
256,16,1,345,0.2516298294067383,0.08037614822387695
256,16,1,346,0.22194623947143555,0.07737374305725098
256,16,1,347,0.25375938415527344,0.07977938652038574
256,16,1,348,0.24993515014648438,0.07703804969787598
256,16,1,349,0.28714537620544434,0.07947039604187012
256,16,1,350,0.27530741691589355,0.07568764686584473
256,16,1,351,0.27554941177368164,0.07373929023742676
256,16,1,352,0.2945880889892578,0.07625699043273926
256,16,1,353,0.2565336227416992,0.07882452011108398
256,16,1,354,0.2923150062561035,0.07961320877075195
256,16,1,355,0.24728608131408691,0.07505965232849121
256,16,1,356,0.3039836883544922,0.07996034622192383
256,16,1,357,0.2615628242492676,0.07837843894958496
256,16,1,358,0.21747803688049316,0.07783794403076172
256,16,1,359,0.24350261688232422,0.07536602020263672
256,16,1,360,0.2770802974700928,0.07621479034423828
256,16,1,361,0.263671875,0.08078742027282715
256,16,1,362,0.27723169326782227,0.08098006248474121
256,16,1,363,0.2533271312713623,0.0753328800201416
256,16,1,364,0.2850973606109619,0.07509946823120117
256,16,1,365,0.27774524688720703,0.07495284080505371
256,16,1,366,0.28649306297302246,0.07696533203125
256,16,1,367,0.28627562522888184,0.077789306640625
256,16,1,368,0.25757932662963867,0.08245682716369629
256,16,1,369,0.2752981185913086,0.07339882850646973
256,16,1,370,0.2819206714630127,0.07882475852966309
256,16,1,371,0.26143479347229004,0.06761717796325684
256,16,1,372,0.23638701438903809,0.0776219367980957
256,16,1,373,0.22452712059020996,0.07764339447021484
256,16,1,374,0.24336600303649902,0.07438278198242188
256,16,1,375,0.23702406883239746,0.08203506469726562
256,16,1,376,0.23712444305419922,0.07577228546142578
256,16,1,377,0.2435140609741211,0.07797932624816895
256,16,1,378,0.27178335189819336,0.08152508735656738
256,16,1,379,0.26467132568359375,0.07370305061340332
256,16,1,380,0.30890703201293945,0.07699918746948242
256,16,1,381,0.28130340576171875,0.07631659507751465
256,16,1,382,0.26142191886901855,0.07644438743591309
256,16,1,383,0.264862060546875,0.07548236846923828
256,16,1,384,0.28440380096435547,0.07338762283325195
256,16,1,385,0.2933495044708252,0.0774984359741211
256,16,1,386,0.27939844131469727,0.07599878311157227
256,16,1,387,0.27498841285705566,0.07924485206604004
256,16,1,388,0.27300357818603516,0.08085966110229492
256,16,1,389,0.2712831497192383,0.07870936393737793
256,16,1,390,0.2618837356567383,0.07489657402038574
256,16,1,391,0.25262880325317383,0.07361173629760742
256,16,1,392,0.30428600311279297,0.07732391357421875
256,16,1,393,0.2609717845916748,0.0778656005859375
256,16,1,394,0.20159554481506348,0.07959771156311035
256,16,1,395,0.2157576084136963,0.07684850692749023
256,16,1,396,0.24730682373046875,0.0742940902709961
256,16,1,397,0.2750566005706787,0.07309770584106445
256,16,1,398,0.309603214263916,0.07087850570678711
256,16,1,399,0.2655816078186035,0.07346606254577637
256,16,1,400,0.22838759422302246,0.07534646987915039
256,16,1,401,0.25112318992614746,0.07082319259643555
256,16,1,402,0.2340257167816162,0.07380342483520508
256,16,1,403,0.2671210765838623,0.07605242729187012
256,16,1,404,0.25323033332824707,0.07610964775085449
256,16,1,405,0.29738378524780273,0.07670426368713379
256,16,1,406,0.26877570152282715,0.07331466674804688
256,16,1,407,0.2832331657409668,0.081695556640625
256,16,1,408,0.275221586227417,0.07593607902526855
256,16,1,409,0.29609131813049316,0.08065104484558105
256,16,1,410,0.2705836296081543,0.07677674293518066
256,16,1,411,0.2678980827331543,0.07555866241455078
256,16,1,412,0.23304486274719238,0.07889485359191895
256,16,1,413,0.26405978202819824,0.07393550872802734
256,16,1,414,0.2651963233947754,0.07625842094421387
256,16,1,415,0.2530176639556885,0.07437610626220703
256,16,1,416,0.20246124267578125,0.07826471328735352
256,16,1,417,0.2328500747680664,0.08063006401062012
256,16,1,418,0.2822868824005127,0.07577395439147949
256,16,1,419,0.24739670753479004,0.07756161689758301
256,16,1,420,0.24745416641235352,0.07902765274047852
256,16,1,421,0.2817263603210449,0.07728862762451172
256,16,1,422,0.27937889099121094,0.07476663589477539
256,16,1,423,0.26284074783325195,0.0703740119934082
256,16,1,424,0.28137969970703125,0.07442522048950195
256,16,1,425,0.2981574535369873,0.07290959358215332
256,16,1,426,0.27918434143066406,0.07804465293884277
256,16,1,427,0.24828362464904785,0.0743257999420166
256,16,1,428,0.25992321968078613,0.07366824150085449
256,16,1,429,0.2815423011779785,0.07910990715026855
256,16,1,430,0.19343090057373047,0.07105755805969238
256,16,1,431,0.2283024787902832,0.07398390769958496
256,16,1,432,0.2528848648071289,0.07107758522033691
256,16,1,433,0.2664766311645508,0.07822561264038086
256,16,1,434,0.30213356018066406,0.07904410362243652
256,16,1,435,0.27129340171813965,0.0793297290802002
256,16,1,436,0.30318188667297363,0.0786752700805664
256,16,1,437,0.2703986167907715,0.0770108699798584
256,16,1,438,0.2501344680786133,0.07818293571472168
256,16,1,439,0.2550220489501953,0.08083224296569824
256,16,1,440,0.2939882278442383,0.07393527030944824
256,16,1,441,0.3163325786590576,0.07840394973754883
256,16,1,442,0.28930139541625977,0.0758354663848877
256,16,1,443,0.280181884765625,0.07990407943725586
256,16,1,444,0.2635314464569092,0.07616233825683594
256,16,1,445,0.25444984436035156,0.07632994651794434
256,16,1,446,0.2881040573120117,0.0767672061920166
256,16,1,447,0.2583751678466797,0.07377505302429199
256,16,1,448,0.2757682800292969,0.07349443435668945
256,16,1,449,0.28006410598754883,0.07347631454467773
256,16,1,450,0.2745351791381836,0.07993888854980469
256,16,1,451,0.28969764709472656,0.07687735557556152
256,16,1,452,0.2392287254333496,0.07623958587646484
256,16,1,453,0.24757885932922363,0.07599353790283203
256,16,1,454,0.2812459468841553,0.07507896423339844
256,16,1,455,0.2648472785949707,0.08042049407958984
256,16,1,456,0.23810768127441406,0.07398223876953125
256,16,1,457,0.2504100799560547,0.07599020004272461
256,16,1,458,0.2735860347747803,0.08368921279907227
256,16,1,459,0.25928783416748047,0.07946467399597168
256,16,1,460,0.24420547485351562,0.07855057716369629
256,16,1,461,0.2806241512298584,0.07730221748352051
256,16,1,462,0.2541506290435791,0.07665872573852539
256,16,1,463,0.25421690940856934,0.07332634925842285
256,16,1,464,0.2338247299194336,0.08313250541687012
256,16,1,465,0.2690165042877197,0.07730841636657715
256,16,1,466,0.23725152015686035,0.07712006568908691
256,16,1,467,0.22924280166625977,0.07368898391723633
256,16,1,468,0.21048426628112793,0.07823610305786133
256,16,1,469,0.2579047679901123,0.07992005348205566
256,16,1,470,0.26019906997680664,0.07659196853637695
256,16,1,471,0.2850048542022705,0.08234143257141113
256,16,1,472,0.2816925048828125,0.07925248146057129
256,16,1,473,0.25693416595458984,0.07955646514892578
256,16,1,474,0.2729504108428955,0.07949256896972656
256,16,1,475,0.2536301612854004,0.07849884033203125
256,16,1,476,0.24818706512451172,0.08327174186706543
256,16,1,477,0.2696554660797119,0.07932543754577637
256,16,1,478,0.2684338092803955,0.0765078067779541
256,16,1,479,0.21795415878295898,0.08317017555236816
256,16,1,480,0.24373221397399902,0.07631397247314453
256,16,1,481,0.30252909660339355,0.07930278778076172
256,16,1,482,0.2645542621612549,0.07888936996459961
256,16,1,483,0.2601640224456787,0.07364487648010254
256,16,1,484,0.28553128242492676,0.07805776596069336
256,16,1,485,0.27212071418762207,0.07203865051269531
256,16,1,486,0.27243971824645996,0.07802581787109375
256,16,1,487,0.253953218460083,0.07652068138122559
256,16,1,488,0.24453997611999512,0.07850289344787598
256,16,1,489,0.2401876449584961,0.08018851280212402
256,16,1,490,0.2310342788696289,0.08312678337097168
256,16,1,491,0.27179503440856934,0.07779669761657715
256,16,1,492,0.2631857395172119,0.08143401145935059
256,16,1,493,0.2861466407775879,0.07974576950073242
256,16,1,494,0.2892951965332031,0.08238720893859863
256,16,1,495,0.25933384895324707,0.07792782783508301
256,16,1,496,0.2791109085083008,0.07857155799865723
256,16,1,497,0.2640824317932129,0.0775139331817627
256,16,1,498,0.2968323230743408,0.07816839218139648
256,16,1,499,0.28128600120544434,0.07611775398254395
256,16,1,500,0.2613184452056885,0.08252453804016113
256,16,1,501,0.28157925605773926,0.08251070976257324
256,16,1,502,0.2392277717590332,0.08020949363708496
256,16,1,503,0.26903772354125977,0.07702350616455078
256,16,1,504,0.2630131244659424,0.07511091232299805
256,16,1,505,0.25248050689697266,0.07743239402770996
256,16,1,506,0.2765071392059326,0.07680320739746094
256,16,1,507,0.2689633369445801,0.07771563529968262
256,16,1,508,0.2787942886352539,0.07950568199157715
256,16,1,509,0.2883796691894531,0.07838559150695801
256,16,1,510,0.29682040214538574,0.0776827335357666
256,16,1,511,0.29546213150024414,0.07554459571838379
256,16,1,512,0.2629697322845459,0.07253026962280273
256,16,1,513,0.2955160140991211,0.0822913646697998
256,16,1,514,0.2710604667663574,0.07969164848327637
256,16,1,515,0.2394709587097168,0.07593202590942383
256,16,1,516,0.28398847579956055,0.0801689624786377
256,16,1,517,0.25139808654785156,0.07798910140991211
256,16,1,518,0.23403334617614746,0.07904171943664551
256,16,1,519,0.23795318603515625,0.07589507102966309
256,16,1,520,0.26219773292541504,0.07564043998718262
256,16,1,521,0.2682211399078369,0.07886838912963867
256,16,1,522,0.27625250816345215,0.08098483085632324
256,16,1,523,0.25623250007629395,0.07903289794921875
256,16,1,524,0.25832128524780273,0.07387304306030273
256,16,1,525,0.28171825408935547,0.07453036308288574
256,16,1,526,0.3032529354095459,0.07858467102050781
256,16,1,527,0.2485208511352539,0.08005094528198242
256,16,1,528,0.2778496742248535,0.07931709289550781
256,16,1,529,0.28328466415405273,0.07888150215148926
256,16,1,530,0.249222993850708,0.08059239387512207
256,16,1,531,0.25170087814331055,0.07427835464477539
256,16,1,532,0.2932252883911133,0.07588529586791992
256,16,1,533,0.24872446060180664,0.07520914077758789
256,16,1,534,0.26091480255126953,0.07973980903625488
256,16,1,535,0.2630128860473633,0.07244181632995605
256,16,1,536,0.3030695915222168,0.07904744148254395
