batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
64,16,1,1,0.022024154663085938,1.0399253368377686
64,16,1,2,0.001657724380493164,0.08519530296325684
64,16,1,3,0.0018684864044189453,0.06606364250183105
64,16,1,4,0.0029294490814208984,0.06661009788513184
64,16,1,5,0.002813100814819336,0.07484030723571777
64,16,1,6,0.0027451515197753906,0.07525873184204102
64,16,1,7,0.0024514198303222656,0.07310700416564941
64,16,1,8,0.0024709701538085938,0.06853199005126953
64,16,1,9,0.002589702606201172,0.06842517852783203
64,16,1,10,0.0027856826782226562,0.07115936279296875
64,16,1,11,0.011549949645996094,0.07605934143066406
64,16,1,12,0.017702817916870117,0.07298541069030762
64,16,1,13,0.010285615921020508,0.07273554801940918
64,16,1,14,0.02030348777770996,0.07253694534301758
64,16,1,15,0.031720638275146484,0.07138872146606445
64,16,1,16,0.025166988372802734,0.07167816162109375
64,16,1,17,0.024744749069213867,0.07359552383422852
64,16,1,18,0.017090320587158203,0.0738227367401123
64,16,1,19,0.009144306182861328,0.07123255729675293
64,16,1,20,0.02565169334411621,0.07526659965515137
64,16,1,21,0.02911829948425293,0.07374119758605957
64,16,1,22,0.020080089569091797,0.07210373878479004
64,16,1,23,0.025694847106933594,0.07129526138305664
64,16,1,24,0.024271488189697266,0.07345938682556152
64,16,1,25,0.025516748428344727,0.07152819633483887
64,16,1,26,0.01820063591003418,0.07386016845703125
64,16,1,27,0.015018463134765625,0.07396578788757324
64,16,1,28,0.004587650299072266,0.07123255729675293
64,16,1,29,0.013490438461303711,0.0736386775970459
64,16,1,30,0.011815309524536133,0.07353067398071289
64,16,1,31,0.013202428817749023,0.07473635673522949
64,16,1,32,0.030631542205810547,0.07246971130371094
64,16,1,33,0.02430272102355957,0.0758969783782959
64,16,1,34,0.014482259750366211,0.07038688659667969
64,16,1,35,0.0235898494720459,0.07163405418395996
64,16,1,36,0.027122974395751953,0.07204413414001465
64,16,1,37,0.018573522567749023,0.07289433479309082
64,16,1,38,0.021094799041748047,0.07151532173156738
64,16,1,39,0.024051904678344727,0.07070636749267578
64,16,1,40,0.021255970001220703,0.07342958450317383
64,16,1,41,0.049414873123168945,0.07125210762023926
64,16,1,42,0.022234201431274414,0.07307577133178711
64,16,1,43,0.024971485137939453,0.07425260543823242
64,16,1,44,0.023398399353027344,0.07595348358154297
64,16,1,45,0.025952577590942383,0.07699275016784668
64,16,1,46,0.026830196380615234,0.07307958602905273
64,16,1,47,0.020993471145629883,0.0730140209197998
64,16,1,48,0.01848602294921875,0.07359790802001953
64,16,1,49,0.019977807998657227,0.07570624351501465
64,16,1,50,0.013952255249023438,0.07436895370483398
64,16,1,51,0.05334162712097168,0.07771897315979004
64,16,1,52,0.02809906005859375,0.07313203811645508
64,16,1,53,0.034955739974975586,0.073486328125
64,16,1,54,0.029430866241455078,0.07688450813293457
64,16,1,55,0.03343009948730469,0.07804489135742188
64,16,1,56,0.032618045806884766,0.07569575309753418
64,16,1,57,0.02288031578063965,0.07643318176269531
64,16,1,58,0.01892876625061035,0.08176255226135254
64,16,1,59,0.023769617080688477,0.07918167114257812
64,16,1,60,0.035770416259765625,0.07531404495239258
64,16,1,61,0.045595407485961914,0.07694721221923828
64,16,1,62,0.039764404296875,0.07696723937988281
64,16,1,63,0.037343502044677734,0.07863903045654297
64,16,1,64,0.02712845802307129,0.07604479789733887
64,16,1,65,0.01936936378479004,0.0779421329498291
64,16,1,66,0.03314995765686035,0.0751199722290039
64,16,1,67,0.035526275634765625,0.07507658004760742
64,16,1,68,0.03395652770996094,0.07500267028808594
64,16,1,69,0.02852916717529297,0.07885909080505371
64,16,1,70,0.024600744247436523,0.0739445686340332
64,16,1,71,0.03590583801269531,0.07874059677124023
64,16,1,72,0.025355100631713867,0.07746529579162598
64,16,1,73,0.02331089973449707,0.0732269287109375
64,16,1,74,0.027463436126708984,0.07720756530761719
64,16,1,75,0.02742314338684082,0.07598447799682617
64,16,1,76,0.02606511116027832,0.07819461822509766
64,16,1,77,0.017780303955078125,0.07668328285217285
64,16,1,78,0.013145208358764648,0.07294058799743652
64,16,1,79,0.02748847007751465,0.07414770126342773
64,16,1,80,0.03555917739868164,0.07488346099853516
64,16,1,81,0.03024578094482422,0.07394981384277344
64,16,1,82,0.05399370193481445,0.07049560546875
64,16,1,83,0.0258026123046875,0.07337474822998047
64,16,1,84,0.0301053524017334,0.07180190086364746
64,16,1,85,0.022465229034423828,0.07273483276367188
64,16,1,86,0.02853536605834961,0.07627034187316895
64,16,1,87,0.026191234588623047,0.07103848457336426
64,16,1,88,0.035404205322265625,0.07593417167663574
64,16,1,89,0.026676177978515625,0.07150745391845703
64,16,1,90,0.0360410213470459,0.07339763641357422
64,16,1,91,0.03931593894958496,0.07175946235656738
64,16,1,92,0.034006595611572266,0.07280373573303223
64,16,1,93,0.024874210357666016,0.07375741004943848
64,16,1,94,0.03123617172241211,0.07178163528442383
64,16,1,95,0.03475475311279297,0.07244873046875
64,16,1,96,0.024762392044067383,0.07452797889709473
64,16,1,97,0.028338193893432617,0.07504796981811523
64,16,1,98,0.028348684310913086,0.07615184783935547
64,16,1,99,0.03685426712036133,0.07421255111694336
64,16,1,100,0.03559422492980957,0.0738823413848877
64,16,1,101,0.017595767974853516,0.0729532241821289
64,16,1,102,0.04484677314758301,0.0748288631439209
64,16,1,103,0.027089834213256836,0.07399368286132812
64,16,1,104,0.016112804412841797,0.07285070419311523
64,16,1,105,0.02255558967590332,0.07422685623168945
64,16,1,106,0.016782760620117188,0.07242345809936523
64,16,1,107,0.025485515594482422,0.06865382194519043
64,16,1,108,0.03207826614379883,0.0720360279083252
64,16,1,109,0.03745698928833008,0.07445049285888672
64,16,1,110,0.026088476181030273,0.07370972633361816
64,16,1,111,0.026871681213378906,0.0733189582824707
64,16,1,112,0.03710198402404785,0.0716099739074707
64,16,1,113,0.0209808349609375,0.07199287414550781
64,16,1,114,0.02276778221130371,0.07473111152648926
64,16,1,115,0.03046727180480957,0.07370424270629883
64,16,1,116,0.02923727035522461,0.07100629806518555
64,16,1,117,0.026262283325195312,0.07142257690429688
64,16,1,118,0.03163480758666992,0.07790493965148926
64,16,1,119,0.02706003189086914,0.07540202140808105
64,16,1,120,0.01912999153137207,0.07483696937561035
64,16,1,121,0.0228421688079834,0.07700991630554199
64,16,1,122,0.04834270477294922,0.07597851753234863
64,16,1,123,0.03978228569030762,0.07491636276245117
64,16,1,124,0.02909398078918457,0.23660874366760254
64,16,1,125,0.0015289783477783203,0.0656440258026123
64,16,1,126,0.0024785995483398438,0.07536840438842773
64,16,1,127,0.002472400665283203,0.0731658935546875
64,16,1,128,0.0024423599243164062,0.07319808006286621
64,16,1,129,0.002574443817138672,0.06919026374816895
64,16,1,130,0.006778717041015625,0.07385802268981934
64,16,1,131,0.03663015365600586,0.07604598999023438
64,16,1,132,0.03687572479248047,0.07590556144714355
64,16,1,133,0.03297901153564453,0.07834768295288086
64,16,1,134,0.0365750789642334,0.07400226593017578
64,16,1,135,0.026859045028686523,0.07245802879333496
64,16,1,136,0.03464388847351074,0.07396841049194336
64,16,1,137,0.02617788314819336,0.07600617408752441
64,16,1,138,0.0308072566986084,0.07610511779785156
64,16,1,139,0.03138327598571777,0.07430267333984375
64,16,1,140,0.032621145248413086,0.07095479965209961
64,16,1,141,0.032256126403808594,0.07347249984741211
64,16,1,142,0.020114898681640625,0.07506346702575684
64,16,1,143,0.043264150619506836,0.07802152633666992
64,16,1,144,0.019200801849365234,0.07525777816772461
64,16,1,145,0.023149728775024414,0.07344269752502441
64,16,1,146,0.02965688705444336,0.07412385940551758
64,16,1,147,0.027984142303466797,0.07534480094909668
64,16,1,148,0.01689624786376953,0.07573819160461426
64,16,1,149,0.012331724166870117,0.07749104499816895
64,16,1,150,0.015279054641723633,0.07346892356872559
64,16,1,151,0.01806354522705078,0.07812166213989258
64,16,1,152,0.010892152786254883,0.07271718978881836
64,16,1,153,0.03881573677062988,0.08238077163696289
64,16,1,154,0.014871358871459961,0.0731344223022461
64,16,1,155,0.025202035903930664,0.07613801956176758
64,16,1,156,0.021597862243652344,0.07533431053161621
64,16,1,157,0.03135347366333008,0.07470893859863281
64,16,1,158,0.02692580223083496,0.08313965797424316
64,16,1,159,0.008350610733032227,0.07153081893920898
64,16,1,160,0.011190414428710938,0.07251334190368652
64,16,1,161,0.017812013626098633,0.07661938667297363
64,16,1,162,0.0032491683959960938,0.07163691520690918
64,16,1,163,0.028430700302124023,0.07581615447998047
64,16,1,164,0.019684314727783203,0.07300257682800293
64,16,1,165,0.013778448104858398,0.07390069961547852
64,16,1,166,0.019119739532470703,0.07641768455505371
64,16,1,167,0.011034727096557617,0.07518649101257324
64,16,1,168,0.011483907699584961,0.07378435134887695
64,16,1,169,0.011859655380249023,0.07075762748718262
64,16,1,170,0.028577804565429688,0.07456469535827637
64,16,1,171,0.015383481979370117,0.07497763633728027
64,16,1,172,0.016429901123046875,0.07035541534423828
64,16,1,173,0.021379709243774414,0.06914806365966797
64,16,1,174,0.02553105354309082,0.07326579093933105
64,16,1,175,0.010541439056396484,0.07565760612487793
64,16,1,176,0.025765180587768555,0.07452893257141113
64,16,1,177,0.020422935485839844,0.07744503021240234
64,16,1,178,0.020894765853881836,0.07313704490661621
64,16,1,179,0.027733325958251953,0.07403278350830078
64,16,1,180,0.026717662811279297,0.07217907905578613
64,16,1,181,0.016150951385498047,0.0698554515838623
64,16,1,182,0.02398824691772461,0.07102704048156738
64,16,1,183,0.0348210334777832,0.07652974128723145
64,16,1,184,0.02317190170288086,0.0717611312866211
64,16,1,185,0.0074176788330078125,0.07283926010131836
64,16,1,186,0.02096390724182129,0.06971263885498047
64,16,1,187,0.022851228713989258,0.07267308235168457
64,16,1,188,0.025989055633544922,0.06848907470703125
64,16,1,189,0.023450136184692383,0.07174205780029297
64,16,1,190,0.018873929977416992,0.07146048545837402
64,16,1,191,0.026266098022460938,0.07566380500793457
64,16,1,192,0.0014765262603759766,0.06501483917236328
64,16,1,193,0.010352611541748047,0.0673520565032959
64,16,1,194,0.017071247100830078,0.06654667854309082
64,16,1,195,0.005609989166259766,0.0670614242553711
64,16,1,196,0.0022187232971191406,0.06404757499694824
64,16,1,197,0.011145830154418945,0.06484222412109375
64,16,1,198,0.0013060569763183594,0.06798338890075684
