Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 6.743899(6.743899),data_time: 6.294480(6.294480),train_time: 0.449420(0.449420)
 1 th batch,total_time: 0.050292(3.397095),data_time: 0.009661(3.152070),train_time: 0.040631(0.245025)
 2 th batch,total_time: 0.035450(2.276547),data_time: 0.008546(2.104229),train_time: 0.026903(0.172318)
 3 th batch,total_time: 0.223553(1.763298),data_time: 0.196502(1.627297),train_time: 0.027051(0.136001)
 4 th batch,total_time: 0.041146(1.418868),data_time: 0.015565(1.304951),train_time: 0.025581(0.113917)
 5 th batch,total_time: 0.234226(1.221428),data_time: 0.207796(1.122092),train_time: 0.026430(0.099336)
 6 th batch,total_time: 0.041818(1.052912),data_time: 0.016380(0.964133),train_time: 0.025438(0.088779)
 7 th batch,total_time: 0.231372(0.950219),data_time: 0.203854(0.869098),train_time: 0.027518(0.081121)
 8 th batch,total_time: 0.041575(0.849259),data_time: 0.015859(0.774294),train_time: 0.025716(0.074965)
 9 th batch,total_time: 0.214803(0.785813),data_time: 0.187979(0.715662),train_time: 0.026824(0.070151)
 10 th batch,total_time: 0.041360(0.718136),data_time: 0.015873(0.652045),train_time: 0.025487(0.066091)
 11 th batch,total_time: 0.220413(0.676659),data_time: 0.193460(0.613830),train_time: 0.026953(0.062829)
 12 th batch,total_time: 0.041057(0.627766),data_time: 0.015649(0.567816),train_time: 0.025408(0.059951)
 13 th batch,total_time: 0.238249(0.599944),data_time: 0.211719(0.542380),train_time: 0.026531(0.057564)
 14 th batch,total_time: 0.059720(0.563929),data_time: 0.033199(0.508435),train_time: 0.026521(0.055494)
 15 th batch,total_time: 0.214310(0.542078),data_time: 0.187509(0.488377),train_time: 0.026801(0.053701)
 16 th batch,total_time: 0.041015(0.512603),data_time: 0.015812(0.460579),train_time: 0.025203(0.052024)
 17 th batch,total_time: 0.236414(0.497260),data_time: 0.209799(0.446647),train_time: 0.026615(0.050613)
 18 th batch,total_time: 0.042021(0.473300),data_time: 0.016083(0.423985),train_time: 0.025938(0.049314)
 19 th batch,total_time: 0.250670(0.462168),data_time: 0.223166(0.413944),train_time: 0.027504(0.048224)
 20 th batch,total_time: 0.040769(0.442102),data_time: 0.015577(0.394975),train_time: 0.025192(0.047127)
 21 th batch,total_time: 0.230036(0.432462),data_time: 0.203399(0.386267),train_time: 0.026637(0.046196)
 22 th batch,total_time: 0.041452(0.415462),data_time: 0.016145(0.370174),train_time: 0.025308(0.045287)
 23 th batch,total_time: 0.233264(0.407870),data_time: 0.205849(0.363327),train_time: 0.027415(0.044543)
 24 th batch,total_time: 0.041057(0.393198),data_time: 0.015715(0.349423),train_time: 0.025342(0.043775)
 25 th batch,total_time: 0.230570(0.386943),data_time: 0.203406(0.343807),train_time: 0.027164(0.043136)
 26 th batch,total_time: 0.041795(0.374160),data_time: 0.016523(0.331685),train_time: 0.025272(0.042474)
 27 th batch,total_time: 0.225419(0.368847),data_time: 0.198064(0.326913),train_time: 0.027355(0.041934)
 28 th batch,total_time: 0.085434(0.359075),data_time: 0.058621(0.317662),train_time: 0.026813(0.041413)
 29 th batch,total_time: 0.274871(0.356268),data_time: 0.247488(0.315323),train_time: 0.027383(0.040945)
 30 th batch,total_time: 0.040811(0.346092),data_time: 0.015906(0.305664),train_time: 0.024904(0.040428)
 31 th batch,total_time: 0.236194(0.342657),data_time: 0.209340(0.302654),train_time: 0.026854(0.040004)
 32 th batch,total_time: 0.051239(0.333827),data_time: 0.025007(0.294240),train_time: 0.026233(0.039586)
 33 th batch,total_time: 0.214293(0.330311),data_time: 0.186939(0.291084),train_time: 0.027354(0.039226)
 34 th batch,total_time: 0.041975(0.322073),data_time: 0.016173(0.283230),train_time: 0.025801(0.038843)
 35 th batch,total_time: 0.220533(0.319252),data_time: 0.193401(0.280735),train_time: 0.027132(0.038518)
 36 th batch,total_time: 0.046926(0.311892),data_time: 0.016815(0.273602),train_time: 0.030111(0.038290)
 37 th batch,total_time: 0.210022(0.309211),data_time: 0.183045(0.271219),train_time: 0.026977(0.037993)
 38 th batch,total_time: 0.041401(0.302344),data_time: 0.016076(0.264676),train_time: 0.025325(0.037668)
 39 th batch,total_time: 0.218301(0.300243),data_time: 0.190480(0.262821),train_time: 0.027821(0.037422)
 40 th batch,total_time: 0.041828(0.293940),data_time: 0.016443(0.256812),train_time: 0.025385(0.037128)
 41 th batch,total_time: 0.200397(0.291713),data_time: 0.173439(0.254827),train_time: 0.026959(0.036886)
 42 th batch,total_time: 0.042087(0.285908),data_time: 0.016218(0.249278),train_time: 0.025868(0.036630)
 43 th batch,total_time: 0.205717(0.284085),data_time: 0.177896(0.247656),train_time: 0.027821(0.036430)
 44 th batch,total_time: 0.044637(0.278764),data_time: 0.018565(0.242565),train_time: 0.026073(0.036199)
 45 th batch,total_time: 0.220422(0.277496),data_time: 0.192742(0.241482),train_time: 0.027680(0.036014)
 46 th batch,total_time: 0.067126(0.273020),data_time: 0.039098(0.237176),train_time: 0.028028(0.035844)
 47 th batch,total_time: 0.194187(0.271378),data_time: 0.166624(0.235706),train_time: 0.027563(0.035672)
 48 th batch,total_time: 0.041201(0.266680),data_time: 0.015574(0.231213),train_time: 0.025627(0.035467)
 49 th batch,total_time: 0.220707(0.265761),data_time: 0.192937(0.230448),train_time: 0.027770(0.035313)
 50 th batch,total_time: 0.041458(0.261363),data_time: 0.016042(0.226244),train_time: 0.025416(0.035119)
 51 th batch,total_time: 0.233346(0.260824),data_time: 0.206601(0.225866),train_time: 0.026745(0.034958)
 52 th batch,total_time: 0.041925(0.256694),data_time: 0.016280(0.221912),train_time: 0.025645(0.034782)
 53 th batch,total_time: 0.207469(0.255782),data_time: 0.179592(0.221128),train_time: 0.027877(0.034654)
 54 th batch,total_time: 0.050591(0.252051),data_time: 0.024252(0.217548),train_time: 0.026338(0.034503)
 55 th batch,total_time: 0.208498(0.251274),data_time: 0.180655(0.216890),train_time: 0.027843(0.034384)
 56 th batch,total_time: 0.058625(0.247894),data_time: 0.031883(0.213644),train_time: 0.026742(0.034250)
 57 th batch,total_time: 0.200087(0.247070),data_time: 0.172965(0.212942),train_time: 0.027122(0.034127)
 58 th batch,total_time: 0.055846(0.243828),data_time: 0.028824(0.209822),train_time: 0.027023(0.034007)
 59 th batch,total_time: 0.211873(0.243296),data_time: 0.184656(0.209402),train_time: 0.027216(0.033893)
 60 th batch,total_time: 0.041610(0.239990),data_time: 0.016467(0.206240),train_time: 0.025143(0.033750)
 61 th batch,total_time: 0.213264(0.239558),data_time: 0.186557(0.205922),train_time: 0.026707(0.033636)
 62 th batch,total_time: 0.042052(0.236423),data_time: 0.016022(0.202908),train_time: 0.026030(0.033516)
 63 th batch,total_time: 0.232195(0.236357),data_time: 0.205388(0.202947),train_time: 0.026807(0.033411)
 64 th batch,total_time: 0.041742(0.233363),data_time: 0.016054(0.200071),train_time: 0.025688(0.033292)
 65 th batch,total_time: 0.232967(0.233357),data_time: 0.206188(0.200164),train_time: 0.026779(0.033193)
 66 th batch,total_time: 0.041999(0.230501),data_time: 0.016422(0.197422),train_time: 0.025577(0.033080)
 67 th batch,total_time: 0.245023(0.230715),data_time: 0.217344(0.197715),train_time: 0.027678(0.033000)
 68 th batch,total_time: 0.040762(0.227962),data_time: 0.015322(0.195071),train_time: 0.025440(0.032891)
 69 th batch,total_time: 0.225641(0.227929),data_time: 0.198362(0.195118),train_time: 0.027278(0.032810)
 70 th batch,total_time: 0.041994(0.225310),data_time: 0.016204(0.192598),train_time: 0.025790(0.032712)
 71 th batch,total_time: 0.221300(0.225254),data_time: 0.194692(0.192627),train_time: 0.026608(0.032627)
 72 th batch,total_time: 0.041485(0.222737),data_time: 0.015878(0.190206),train_time: 0.025607(0.032531)
 73 th batch,total_time: 0.237902(0.222942),data_time: 0.211066(0.190488),train_time: 0.026836(0.032454)
 74 th batch,total_time: 0.041744(0.220526),data_time: 0.016524(0.188168),train_time: 0.025221(0.032357)
 75 th batch,total_time: 0.223483(0.220565),data_time: 0.196662(0.188280),train_time: 0.026821(0.032284)
 76 th batch,total_time: 0.042166(0.218248),data_time: 0.016083(0.186044),train_time: 0.026083(0.032204)
 77 th batch,total_time: 0.214250(0.218197),data_time: 0.185738(0.186040),train_time: 0.028512(0.032157)
 0 th batch,total_time: 6.759355(6.759355),data_time: 6.230799(6.230799),train_time: 0.528556(0.528556)
 1 th batch,total_time: 0.063238(3.411297),data_time: 0.005431(3.118115),train_time: 0.057807(0.293182)
 2 th batch,total_time: 0.033855(2.285483),data_time: 0.008846(2.081692),train_time: 0.025009(0.203791)
 3 th batch,total_time: 0.224192(1.770160),data_time: 0.195312(1.610097),train_time: 0.028880(0.160063)
