Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 52.533267(52.533267),data_time: 51.782274(51.782274),train_time: 0.750993(0.750993)
 1 th batch,total_time: 0.532251(26.532759),data_time: 0.100244(25.941259),train_time: 0.432007(0.591500)
 2 th batch,total_time: 0.236059(17.767192),data_time: 0.091146(17.324555),train_time: 0.144914(0.442638)
 3 th batch,total_time: 0.481806(13.445846),data_time: 0.333288(13.076738),train_time: 0.148518(0.369108)
 4 th batch,total_time: 0.483901(10.853457),data_time: 0.336218(10.528634),train_time: 0.147683(0.324823)
 5 th batch,total_time: 0.485595(9.125480),data_time: 0.338479(8.830275),train_time: 0.147116(0.295205)
 6 th batch,total_time: 0.489070(7.891707),data_time: 0.341662(7.617616),train_time: 0.147408(0.274091)
 7 th batch,total_time: 0.494349(6.967037),data_time: 0.346556(6.708733),train_time: 0.147792(0.258304)
 8 th batch,total_time: 0.496945(6.248138),data_time: 0.348706(6.002064),train_time: 0.148239(0.246074)
 9 th batch,total_time: 0.474809(5.670805),data_time: 0.329817(5.434839),train_time: 0.144992(0.235966)
 10 th batch,total_time: 0.499197(5.200659),data_time: 0.354386(4.972980),train_time: 0.144812(0.227679)
 11 th batch,total_time: 0.495143(4.808533),data_time: 0.350529(4.587775),train_time: 0.144614(0.220757)
 12 th batch,total_time: 0.486732(4.476086),data_time: 0.340644(4.261073),train_time: 0.146089(0.215014)
 13 th batch,total_time: 0.486337(4.191104),data_time: 0.341434(3.981099),train_time: 0.144902(0.210006)
 14 th batch,total_time: 0.483407(3.943925),data_time: 0.346320(3.738780),train_time: 0.137087(0.205144)
 15 th batch,total_time: 0.499436(3.728644),data_time: 0.354356(3.527254),train_time: 0.145080(0.201390)
 16 th batch,total_time: 0.484896(3.537835),data_time: 0.336948(3.339589),train_time: 0.147949(0.198247)
 17 th batch,total_time: 0.479392(3.367922),data_time: 0.333724(3.172596),train_time: 0.145668(0.195326)
 18 th batch,total_time: 0.487390(3.216315),data_time: 0.343471(3.023695),train_time: 0.143919(0.192620)
 19 th batch,total_time: 0.485663(3.079782),data_time: 0.334446(2.889232),train_time: 0.151217(0.190550)
 20 th batch,total_time: 0.484789(2.956211),data_time: 0.339256(2.767805),train_time: 0.145533(0.188406)
 21 th batch,total_time: 0.489317(2.844080),data_time: 0.341978(2.657540),train_time: 0.147339(0.186540)
 22 th batch,total_time: 0.487402(2.741615),data_time: 0.339840(2.556770),train_time: 0.147563(0.184845)
 23 th batch,total_time: 0.510062(2.648634),data_time: 0.361695(2.465309),train_time: 0.148366(0.183325)
 24 th batch,total_time: 0.477054(2.561771),data_time: 0.329778(2.379888),train_time: 0.147276(0.181883)
 25 th batch,total_time: 0.488845(2.482043),data_time: 0.339013(2.301393),train_time: 0.149832(0.180650)
 26 th batch,total_time: 0.503309(2.408756),data_time: 0.352770(2.229221),train_time: 0.150539(0.179535)
 27 th batch,total_time: 0.494385(2.340386),data_time: 0.346265(2.161973),train_time: 0.148119(0.178413)
 28 th batch,total_time: 0.497424(2.276836),data_time: 0.351082(2.099528),train_time: 0.146342(0.177307)
 29 th batch,total_time: 0.497838(2.217536),data_time: 0.349981(2.041210),train_time: 0.147857(0.176325)
 30 th batch,total_time: 0.476731(2.161381),data_time: 0.329283(1.985987),train_time: 0.147448(0.175394)
 31 th batch,total_time: 0.493547(2.109261),data_time: 0.347259(1.934776),train_time: 0.146288(0.174484)
 32 th batch,total_time: 0.486106(2.060074),data_time: 0.339338(1.886430),train_time: 0.146768(0.173644)
 33 th batch,total_time: 0.487175(2.013813),data_time: 0.341098(1.840979),train_time: 0.146078(0.172834)
 34 th batch,total_time: 0.502487(1.970632),data_time: 0.354778(1.798516),train_time: 0.147709(0.172116)
 35 th batch,total_time: 0.477685(1.929161),data_time: 0.330864(1.757748),train_time: 0.146821(0.171413)
 36 th batch,total_time: 0.507842(1.890747),data_time: 0.359522(1.719958),train_time: 0.148320(0.170789)
 37 th batch,total_time: 0.500882(1.854172),data_time: 0.353445(1.683997),train_time: 0.147438(0.170175)
 38 th batch,total_time: 0.498690(1.819416),data_time: 0.351850(1.649840),train_time: 0.146840(0.169576)
 39 th batch,total_time: 0.481349(1.785964),data_time: 0.332834(1.616914),train_time: 0.148515(0.169050)
 40 th batch,total_time: 0.488199(1.754311),data_time: 0.340265(1.585777),train_time: 0.147934(0.168535)
 41 th batch,total_time: 0.495209(1.724333),data_time: 0.344559(1.556224),train_time: 0.150651(0.168109)
 42 th batch,total_time: 0.505632(1.695991),data_time: 0.358853(1.528378),train_time: 0.146779(0.167613)
 43 th batch,total_time: 0.500413(1.668819),data_time: 0.350973(1.501619),train_time: 0.149440(0.167200)
 44 th batch,total_time: 0.500509(1.642856),data_time: 0.353006(1.476094),train_time: 0.147503(0.166762)
 45 th batch,total_time: 0.500536(1.618023),data_time: 0.350954(1.451634),train_time: 0.149582(0.166389)
 46 th batch,total_time: 0.477920(1.593766),data_time: 0.330958(1.427790),train_time: 0.146962(0.165975)
 47 th batch,total_time: 0.486972(1.570707),data_time: 0.340427(1.405137),train_time: 0.146545(0.165570)
 48 th batch,total_time: 0.488276(1.548617),data_time: 0.339069(1.383380),train_time: 0.149207(0.165237)
 49 th batch,total_time: 0.488269(1.527410),data_time: 0.341443(1.362542),train_time: 0.146826(0.164868)
 50 th batch,total_time: 0.504748(1.507358),data_time: 0.357957(1.342844),train_time: 0.146791(0.164514)
 51 th batch,total_time: 0.483472(1.487668),data_time: 0.336323(1.323488),train_time: 0.147150(0.164180)
 52 th batch,total_time: 0.508863(1.469200),data_time: 0.360885(1.305325),train_time: 0.147978(0.163874)
 53 th batch,total_time: 0.498093(1.451216),data_time: 0.351387(1.287660),train_time: 0.146706(0.163556)
 54 th batch,total_time: 0.501178(1.433943),data_time: 0.352183(1.270651),train_time: 0.148995(0.163292)
 55 th batch,total_time: 0.478332(1.416878),data_time: 0.330551(1.253864),train_time: 0.147780(0.163015)
 56 th batch,total_time: 0.482894(1.400493),data_time: 0.334085(1.237727),train_time: 0.148808(0.162765)
 57 th batch,total_time: 0.483512(1.384683),data_time: 0.333447(1.222136),train_time: 0.150065(0.162546)
 58 th batch,total_time: 0.500649(1.369699),data_time: 0.353528(1.207414),train_time: 0.147121(0.162285)
 59 th batch,total_time: 0.515732(1.355466),data_time: 0.368215(1.193427),train_time: 0.147517(0.162039)
 60 th batch,total_time: 0.501735(1.341471),data_time: 0.354985(1.179682),train_time: 0.146749(0.161788)
 61 th batch,total_time: 0.507095(1.328013),data_time: 0.357553(1.166422),train_time: 0.149541(0.161591)
 62 th batch,total_time: 0.482151(1.314587),data_time: 0.335392(1.153231),train_time: 0.146759(0.161355)
 63 th batch,total_time: 0.498615(1.301837),data_time: 0.351372(1.140702),train_time: 0.147243(0.161135)
 64 th batch,total_time: 0.492179(1.289381),data_time: 0.343063(1.128431),train_time: 0.149116(0.160950)
 65 th batch,total_time: 0.500198(1.277423),data_time: 0.352941(1.116681),train_time: 0.147257(0.160742)
 66 th batch,total_time: 0.535998(1.266357),data_time: 0.389785(1.105832),train_time: 0.146213(0.160525)
 67 th batch,total_time: 0.486973(1.254896),data_time: 0.339204(1.094558),train_time: 0.147769(0.160338)
 68 th batch,total_time: 0.501828(1.243982),data_time: 0.354445(1.083832),train_time: 0.147383(0.160150)
 69 th batch,total_time: 0.503339(1.233401),data_time: 0.354564(1.073414),train_time: 0.148775(0.159988)
 70 th batch,total_time: 0.500520(1.223079),data_time: 0.350857(1.063237),train_time: 0.149663(0.159842)
 71 th batch,total_time: 0.484806(1.212825),data_time: 0.333014(1.053095),train_time: 0.151792(0.159730)
 72 th batch,total_time: 0.496866(1.203017),data_time: 0.351432(1.043483),train_time: 0.145434(0.159535)
 73 th batch,total_time: 0.504409(1.193577),data_time: 0.358081(1.034221),train_time: 0.146328(0.159356)
 74 th batch,total_time: 0.526803(1.184686),data_time: 0.377885(1.025470),train_time: 0.148919(0.159217)
 75 th batch,total_time: 0.512260(1.175839),data_time: 0.365479(1.016785),train_time: 0.146782(0.159053)
 76 th batch,total_time: 0.511870(1.167216),data_time: 0.364565(1.008315),train_time: 0.147305(0.158901)
 77 th batch,total_time: 0.496986(1.158623),data_time: 0.349572(0.999870),train_time: 0.147414(0.158753)
 0 th batch,total_time: 52.533458(52.533458),data_time: 51.276506(51.276506),train_time: 1.256952(1.256952)
 1 th batch,total_time: 0.532754(26.533106),data_time: 0.082432(25.679469),train_time: 0.450323(0.853637)
 2 th batch,total_time: 0.235373(17.767195),data_time: 0.086067(17.148335),train_time: 0.149306(0.618860)
 3 th batch,total_time: 0.479434(13.445255),data_time: 0.334913(12.944979),train_time: 0.144522(0.500276)
 4 th batch,total_time: 0.485321(10.853268),data_time: 0.337356(10.423455),train_time: 0.147965(0.429813)
 5 th batch,total_time: 0.484931(9.125212),data_time: 0.336847(8.742353),train_time: 0.148084(0.382858)
 6 th batch,total_time: 0.489044(7.891474),data_time: 0.338312(7.541776),train_time: 0.150733(0.349698)
 7 th batch,total_time: 0.493878(6.966774),data_time: 0.336474(6.641113),train_time: 0.157404(0.325661)
 8 th batch,total_time: 0.496806(6.247889),data_time: 0.337749(5.940740),train_time: 0.159057(0.307149)
 9 th batch,total_time: 0.482272(5.671327),data_time: 0.338202(5.380486),train_time: 0.144070(0.290841)
 10 th batch,total_time: 0.495339(5.200783),data_time: 0.339676(4.922230),train_time: 0.155663(0.278553)
 11 th batch,total_time: 0.496318(4.808744),data_time: 0.340288(4.540402),train_time: 0.156029(0.268342)
 12 th batch,total_time: 0.485722(4.476204),data_time: 0.330931(4.216596),train_time: 0.154791(0.259608)
 13 th batch,total_time: 0.488425(4.191363),data_time: 0.343558(3.939951),train_time: 0.144867(0.251412)
 14 th batch,total_time: 0.490573(3.944643),data_time: 0.341275(3.700039),train_time: 0.149298(0.244604)
 15 th batch,total_time: 0.497903(3.729222),data_time: 0.352849(3.490840),train_time: 0.145054(0.238382)
 16 th batch,total_time: 0.481771(3.538196),data_time: 0.337336(3.305339),train_time: 0.144435(0.232856)
 17 th batch,total_time: 0.482270(3.368422),data_time: 0.337299(3.140448),train_time: 0.144971(0.227974)
 18 th batch,total_time: 0.482662(3.216540),data_time: 0.338123(2.992958),train_time: 0.144539(0.223582)
 19 th batch,total_time: 0.486389(3.080032),data_time: 0.340949(2.860357),train_time: 0.145440(0.219675)
 20 th batch,total_time: 0.486058(2.956510),data_time: 0.335843(2.740142),train_time: 0.150215(0.216368)
 21 th batch,total_time: 0.487398(2.844277),data_time: 0.338303(2.630968),train_time: 0.149095(0.213310)
 22 th batch,total_time: 0.492409(2.742022),data_time: 0.344510(2.531556),train_time: 0.147899(0.210466)
 23 th batch,total_time: 0.506620(2.648880),data_time: 0.338124(2.440163),train_time: 0.168496(0.208717)
 24 th batch,total_time: 0.486757(2.562395),data_time: 0.339256(2.356127),train_time: 0.147500(0.206268)
 25 th batch,total_time: 0.474375(2.482087),data_time: 0.336606(2.278453),train_time: 0.137769(0.203634)
 26 th batch,total_time: 0.507424(2.408951),data_time: 0.351747(2.207094),train_time: 0.155677(0.201858)
 27 th batch,total_time: 0.498567(2.340723),data_time: 0.345340(2.140603),train_time: 0.153227(0.200121)
 28 th batch,total_time: 0.499374(2.277229),data_time: 0.333165(2.078277),train_time: 0.166209(0.198951)
 29 th batch,total_time: 0.494544(2.217806),data_time: 0.348079(2.020604),train_time: 0.146465(0.197202)
 30 th batch,total_time: 0.495298(2.162241),data_time: 0.350669(1.966735),train_time: 0.144629(0.195506)
 31 th batch,total_time: 0.485715(2.109849),data_time: 0.341596(1.915949),train_time: 0.144119(0.193900)
 32 th batch,total_time: 0.488328(2.060712),data_time: 0.343400(1.868296),train_time: 0.144928(0.192416)
 33 th batch,total_time: 0.484855(2.014364),data_time: 0.340377(1.823358),train_time: 0.144478(0.191006)
 34 th batch,total_time: 0.493932(1.970923),data_time: 0.339987(1.780976),train_time: 0.153944(0.189947)
 35 th batch,total_time: 0.491868(1.929838),data_time: 0.340606(1.740965),train_time: 0.151261(0.188873)
 36 th batch,total_time: 0.497809(1.891134),data_time: 0.337611(1.703037),train_time: 0.160198(0.188098)
 37 th batch,total_time: 0.504237(1.854637),data_time: 0.340508(1.667181),train_time: 0.163729(0.187456)
 38 th batch,total_time: 0.500905(1.819926),data_time: 0.340456(1.633162),train_time: 0.160450(0.186764)
 39 th batch,total_time: 0.488415(1.786638),data_time: 0.337963(1.600782),train_time: 0.150453(0.185856)
 40 th batch,total_time: 0.488197(1.754969),data_time: 0.342083(1.570082),train_time: 0.146114(0.184887)
 41 th batch,total_time: 0.489788(1.724846),data_time: 0.345091(1.540916),train_time: 0.144697(0.183930)
 42 th batch,total_time: 0.498778(1.696332),data_time: 0.346608(1.513141),train_time: 0.152170(0.183191)
 43 th batch,total_time: 0.497387(1.669084),data_time: 0.349566(1.486696),train_time: 0.147821(0.182387)
 44 th batch,total_time: 0.504191(1.643197),data_time: 0.348331(1.461399),train_time: 0.155860(0.181798)
 45 th batch,total_time: 0.499881(1.618342),data_time: 0.342228(1.437069),train_time: 0.157653(0.181273)
 46 th batch,total_time: 0.489824(1.594331),data_time: 0.343320(1.413798),train_time: 0.146504(0.180533)
 47 th batch,total_time: 0.484341(1.571207),data_time: 0.338962(1.391406),train_time: 0.145379(0.179801)
 48 th batch,total_time: 0.488020(1.549101),data_time: 0.341708(1.369983),train_time: 0.146311(0.179117)
 49 th batch,total_time: 0.489975(1.527918),data_time: 0.343645(1.349457),train_time: 0.146330(0.178462)
 50 th batch,total_time: 0.495984(1.507684),data_time: 0.340477(1.329673),train_time: 0.155506(0.178012)
 51 th batch,total_time: 0.492973(1.488171),data_time: 0.346415(1.310764),train_time: 0.146558(0.177407)
 52 th batch,total_time: 0.498321(1.469494),data_time: 0.339977(1.292447),train_time: 0.158345(0.177047)
 53 th batch,total_time: 0.500454(1.451549),data_time: 0.339503(1.274800),train_time: 0.160951(0.176749)
 54 th batch,total_time: 0.498981(1.434230),data_time: 0.342494(1.257849),train_time: 0.156487(0.176381)
 55 th batch,total_time: 0.484102(1.417263),data_time: 0.338995(1.241441),train_time: 0.145108(0.175822)
 56 th batch,total_time: 0.482464(1.400863),data_time: 0.337136(1.225576),train_time: 0.145329(0.175287)
 57 th batch,total_time: 0.482181(1.385024),data_time: 0.337701(1.210268),train_time: 0.144480(0.174756)
 58 th batch,total_time: 0.515359(1.370284),data_time: 0.367050(1.195976),train_time: 0.148309(0.174308)
 59 th batch,total_time: 0.500866(1.355793),data_time: 0.348792(1.181856),train_time: 0.152074(0.173937)
 60 th batch,total_time: 0.506811(1.341876),data_time: 0.333205(1.167944),train_time: 0.173606(0.173932)
 61 th batch,total_time: 0.506988(1.328410),data_time: 0.356906(1.154863),train_time: 0.150082(0.173547)
 62 th batch,total_time: 0.498401(1.315235),data_time: 0.351515(1.142111),train_time: 0.146886(0.173124)
 63 th batch,total_time: 0.489505(1.302333),data_time: 0.342498(1.129617),train_time: 0.147007(0.172716)
 64 th batch,total_time: 0.504813(1.290063),data_time: 0.354286(1.117689),train_time: 0.150527(0.172374)
 65 th batch,total_time: 0.508337(1.278219),data_time: 0.362316(1.106244),train_time: 0.146021(0.171975)
 66 th batch,total_time: 0.508781(1.266735),data_time: 0.357306(1.095066),train_time: 0.151475(0.171669)
 67 th batch,total_time: 0.487045(1.255269),data_time: 0.339614(1.083956),train_time: 0.147431(0.171313)
 68 th batch,total_time: 0.499761(1.244319),data_time: 0.347306(1.073280),train_time: 0.152455(0.171039)
 69 th batch,total_time: 0.501219(1.233704),data_time: 0.353374(1.062996),train_time: 0.147845(0.170708)
 70 th batch,total_time: 0.502824(1.223410),data_time: 0.354222(1.053013),train_time: 0.148602(0.170397)
 71 th batch,total_time: 0.501890(1.213389),data_time: 0.354596(1.043313),train_time: 0.147294(0.170076)
 72 th batch,total_time: 0.501797(1.203641),data_time: 0.354485(1.033877),train_time: 0.147312(0.169764)
 73 th batch,total_time: 0.506191(1.194216),data_time: 0.358735(1.024753),train_time: 0.147456(0.169463)
 74 th batch,total_time: 0.515656(1.185168),data_time: 0.368246(1.016000),train_time: 0.147410(0.169169)
 75 th batch,total_time: 0.513189(1.176326),data_time: 0.365265(1.007437),train_time: 0.147924(0.168889)
