Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 7.411256(7.411256),data_time: 6.754995(6.754995),train_time: 0.656261(0.656261)
 1 th batch,total_time: 0.270667(3.840962),data_time: 0.047980(3.401487),train_time: 0.222687(0.439474)
 2 th batch,total_time: 0.805067(2.828997),data_time: 0.638631(2.480535),train_time: 0.166436(0.348461)
 3 th batch,total_time: 0.520752(2.251935),data_time: 0.439889(1.970374),train_time: 0.080863(0.281562)
 4 th batch,total_time: 1.173105(2.036169),data_time: 0.905555(1.757410),train_time: 0.267550(0.278760)
 5 th batch,total_time: 0.579405(1.793375),data_time: 0.469417(1.542744),train_time: 0.109987(0.250631)
 6 th batch,total_time: 1.171790(1.704577),data_time: 0.885899(1.448909),train_time: 0.285891(0.255668)
 7 th batch,total_time: 0.443868(1.546989),data_time: 0.320709(1.307884),train_time: 0.123158(0.239104)
 8 th batch,total_time: 1.360265(1.526242),data_time: 0.945547(1.267625),train_time: 0.414718(0.258617)
 9 th batch,total_time: 0.261158(1.399733),data_time: 0.162748(1.157137),train_time: 0.098410(0.242596)
 10 th batch,total_time: 1.827197(1.438594),data_time: 1.075688(1.149732),train_time: 0.751509(0.288861)
 11 th batch,total_time: 0.244963(1.339124),data_time: 0.163459(1.067543),train_time: 0.081503(0.271581)
 12 th batch,total_time: 1.943232(1.385594),data_time: 1.067184(1.067515),train_time: 0.876048(0.318079)
 13 th batch,total_time: 0.244317(1.304074),data_time: 0.163366(1.002933),train_time: 0.080951(0.301141)
 14 th batch,total_time: 1.903527(1.344038),data_time: 0.867880(0.993930),train_time: 1.035648(0.350108)
 15 th batch,total_time: 0.246015(1.275411),data_time: 0.164777(0.942108),train_time: 0.081238(0.333304)
 16 th batch,total_time: 1.823831(1.307671),data_time: 0.702238(0.927998),train_time: 1.121593(0.379674)
 17 th batch,total_time: 0.244047(1.248581),data_time: 0.163202(0.885509),train_time: 0.080846(0.363072)
 18 th batch,total_time: 2.000316(1.288146),data_time: 0.633473(0.872244),train_time: 1.366843(0.415902)
 19 th batch,total_time: 0.246699(1.236074),data_time: 0.163305(0.836797),train_time: 0.083394(0.399277)
 20 th batch,total_time: 1.865294(1.266037),data_time: 0.350493(0.813640),train_time: 1.514800(0.452397)
 21 th batch,total_time: 0.244612(1.219608),data_time: 0.163719(0.784098),train_time: 0.080893(0.435510)
 22 th batch,total_time: 1.881610(1.248391),data_time: 0.271578(0.761814),train_time: 1.610032(0.486577)
 23 th batch,total_time: 0.244929(1.206580),data_time: 0.163064(0.736866),train_time: 0.081864(0.469714)
 24 th batch,total_time: 1.827433(1.231414),data_time: 0.162297(0.713884),train_time: 1.665135(0.517530)
