Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 11.281939(11.281939),data_time: 10.474685(10.474685),train_time: 0.807254(0.807254)
 1 th batch,total_time: 0.535125(5.908532),data_time: 0.101061(5.287873),train_time: 0.434064(0.620659)
 2 th batch,total_time: 2.939392(4.918819),data_time: 2.788182(4.454643),train_time: 0.151210(0.464176)
 3 th batch,total_time: 1.134372(3.972707),data_time: 0.989896(3.588456),train_time: 0.144476(0.384251)
 4 th batch,total_time: 2.888486(3.755863),data_time: 2.743717(3.419508),train_time: 0.144769(0.336355)
 5 th batch,total_time: 1.423508(3.367137),data_time: 1.278326(3.062645),train_time: 0.145182(0.304493)
 6 th batch,total_time: 2.414950(3.231110),data_time: 2.269905(2.949396),train_time: 0.145046(0.281714)
 7 th batch,total_time: 1.631145(3.031115),data_time: 1.487061(2.766604),train_time: 0.144084(0.264511)
 8 th batch,total_time: 2.314591(2.951501),data_time: 2.167860(2.700077),train_time: 0.146731(0.251424)
 9 th batch,total_time: 1.825634(2.838914),data_time: 1.678541(2.597923),train_time: 0.147093(0.240991)
 10 th batch,total_time: 2.224815(2.783087),data_time: 2.077732(2.550633),train_time: 0.147084(0.232454)
 11 th batch,total_time: 2.013010(2.718914),data_time: 1.868001(2.493747),train_time: 0.145009(0.225167)
 12 th batch,total_time: 2.026320(2.665637),data_time: 1.881561(2.446656),train_time: 0.144759(0.218982)
 13 th batch,total_time: 2.223400(2.634049),data_time: 2.077799(2.420309),train_time: 0.145601(0.213740)
 14 th batch,total_time: 1.714370(2.572737),data_time: 1.569531(2.363590),train_time: 0.144840(0.209147)
 15 th batch,total_time: 2.461981(2.565815),data_time: 2.316080(2.360621),train_time: 0.145901(0.205194)
 16 th batch,total_time: 1.392122(2.496774),data_time: 1.247507(2.295144),train_time: 0.144615(0.201630)
 17 th batch,total_time: 2.785805(2.512831),data_time: 2.641184(2.314368),train_time: 0.144621(0.198463)
 18 th batch,total_time: 1.287881(2.448360),data_time: 1.143654(2.252752),train_time: 0.144227(0.195609)
 19 th batch,total_time: 2.946201(2.473252),data_time: 2.800367(2.280132),train_time: 0.145833(0.193120)
 20 th batch,total_time: 0.925764(2.399562),data_time: 0.781790(2.208783),train_time: 0.143974(0.190780)
 21 th batch,total_time: 3.269587(2.439109),data_time: 3.124816(2.250421),train_time: 0.144771(0.188688)
 22 th batch,total_time: 0.974101(2.375413),data_time: 0.831032(2.188708),train_time: 0.143069(0.186705)
 23 th batch,total_time: 3.344471(2.415790),data_time: 3.199285(2.230815),train_time: 0.145186(0.184975)
 24 th batch,total_time: 0.995167(2.358965),data_time: 0.851933(2.175660),train_time: 0.143234(0.183305)
 25 th batch,total_time: 3.361889(2.397539),data_time: 3.209004(2.215404),train_time: 0.152884(0.182135)
 26 th batch,total_time: 1.025637(2.346728),data_time: 0.881388(2.165996),train_time: 0.144248(0.180732)
 27 th batch,total_time: 3.170433(2.376146),data_time: 3.021804(2.196561),train_time: 0.148629(0.179585)
 28 th batch,total_time: 0.985914(2.328207),data_time: 0.843147(2.149891),train_time: 0.142767(0.178316)
 29 th batch,total_time: 3.268743(2.359558),data_time: 3.124053(2.182363),train_time: 0.144690(0.177195)
 30 th batch,total_time: 0.976604(2.314947),data_time: 0.832758(2.138828),train_time: 0.143846(0.176119)
 31 th batch,total_time: 3.383347(2.348334),data_time: 3.238925(2.173206),train_time: 0.144422(0.175129)
 32 th batch,total_time: 0.795302(2.301273),data_time: 0.651840(2.127104),train_time: 0.143462(0.174169)
 33 th batch,total_time: 3.598817(2.339436),data_time: 3.455661(2.166179),train_time: 0.143156(0.173257)
 34 th batch,total_time: 0.736799(2.293646),data_time: 0.591693(2.121194),train_time: 0.145107(0.172453)
 35 th batch,total_time: 3.421383(2.324972),data_time: 3.277110(2.153302),train_time: 0.144272(0.171670)
 36 th batch,total_time: 0.716925(2.281512),data_time: 0.572738(2.110584),train_time: 0.144186(0.170927)
 37 th batch,total_time: 3.603301(2.316295),data_time: 3.459209(2.146075),train_time: 0.144092(0.170221)
 38 th batch,total_time: 0.595689(2.272177),data_time: 0.451370(2.102621),train_time: 0.144319(0.169557)
 39 th batch,total_time: 3.497758(2.302817),data_time: 3.353144(2.133884),train_time: 0.144614(0.168933)
 40 th batch,total_time: 0.789670(2.265911),data_time: 0.645889(2.097591),train_time: 0.143782(0.168320)
 41 th batch,total_time: 3.434679(2.293739),data_time: 3.289695(2.125975),train_time: 0.144985(0.167764)
 42 th batch,total_time: 0.847517(2.260106),data_time: 0.703932(2.092904),train_time: 0.143585(0.167202)
 43 th batch,total_time: 3.438855(2.286895),data_time: 3.293650(2.120193),train_time: 0.145205(0.166702)
 44 th batch,total_time: 0.919325(2.256505),data_time: 0.774055(2.090279),train_time: 0.145270(0.166226)
 45 th batch,total_time: 3.279312(2.278740),data_time: 3.134574(2.112981),train_time: 0.144738(0.165759)
 46 th batch,total_time: 1.026967(2.252106),data_time: 0.882658(2.086804),train_time: 0.144309(0.165302)
 47 th batch,total_time: 3.187213(2.271588),data_time: 3.042718(2.106719),train_time: 0.144495(0.164869)
 48 th batch,total_time: 1.212208(2.249968),data_time: 1.068524(2.085531),train_time: 0.143683(0.164436)
 49 th batch,total_time: 3.187294(2.268714),data_time: 3.035187(2.104525),train_time: 0.152107(0.164190)
 50 th batch,total_time: 1.119792(2.246186),data_time: 0.976537(2.082407),train_time: 0.143255(0.163779)
 51 th batch,total_time: 2.865586(2.258098),data_time: 2.721378(2.094695),train_time: 0.144208(0.163403)
 52 th batch,total_time: 1.331320(2.240612),data_time: 1.186864(2.077566),train_time: 0.144456(0.163045)
 53 th batch,total_time: 2.752022(2.250082),data_time: 2.607069(2.087372),train_time: 0.144952(0.162710)
 54 th batch,total_time: 1.370759(2.234094),data_time: 1.227006(2.071729),train_time: 0.143753(0.162366)
 55 th batch,total_time: 2.663987(2.241771),data_time: 2.517596(2.079691),train_time: 0.146391(0.162080)
 56 th batch,total_time: 1.567046(2.229934),data_time: 1.423303(2.068175),train_time: 0.143744(0.161759)
 57 th batch,total_time: 2.616311(2.236595),data_time: 2.471850(2.075135),train_time: 0.144460(0.161460)
 58 th batch,total_time: 1.683683(2.227224),data_time: 1.538498(2.066040),train_time: 0.145185(0.161185)
 59 th batch,total_time: 2.587416(2.233227),data_time: 2.442883(2.072320),train_time: 0.144534(0.160907)
 60 th batch,total_time: 1.688579(2.224299),data_time: 1.545484(2.063684),train_time: 0.143095(0.160615)
 61 th batch,total_time: 2.476709(2.228370),data_time: 2.333488(2.068035),train_time: 0.143222(0.160335)
 62 th batch,total_time: 1.439792(2.215853),data_time: 1.296488(2.055788),train_time: 0.143304(0.160064)
 63 th batch,total_time: 2.192571(2.215489),data_time: 2.049872(2.055696),train_time: 0.142699(0.159793)
 64 th batch,total_time: 1.371738(2.202508),data_time: 1.228462(2.042969),train_time: 0.143277(0.159539)
 65 th batch,total_time: 2.589369(2.208370),data_time: 2.446090(2.049077),train_time: 0.143279(0.159292)
 66 th batch,total_time: 1.325979(2.195200),data_time: 1.181629(2.036130),train_time: 0.144351(0.159069)
 67 th batch,total_time: 2.573155(2.200758),data_time: 2.429786(2.041919),train_time: 0.143369(0.158838)
 68 th batch,total_time: 1.362223(2.188605),data_time: 1.219354(2.029998),train_time: 0.142869(0.158607)
 69 th batch,total_time: 2.643768(2.195107),data_time: 2.501003(2.036727),train_time: 0.142766(0.158381)
 70 th batch,total_time: 1.367620(2.183453),data_time: 1.223822(2.025277),train_time: 0.143797(0.158175)
 71 th batch,total_time: 2.724640(2.190969),data_time: 2.581779(2.033007),train_time: 0.142861(0.157963)
 72 th batch,total_time: 1.231394(2.177824),data_time: 1.088468(2.020068),train_time: 0.142926(0.157757)
 73 th batch,total_time: 2.728446(2.185265),data_time: 2.585353(2.027707),train_time: 0.143092(0.157558)
