Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 47.400759(47.400759),data_time: 46.960146(46.960146),train_time: 0.440612(0.440612)
 1 th batch,total_time: 0.080857(23.740808),data_time: 0.013106(23.486626),train_time: 0.067752(0.254182)
 2 th batch,total_time: 0.044974(15.842197),data_time: 0.012102(15.661784),train_time: 0.032873(0.180412)
 3 th batch,total_time: 0.072447(11.899759),data_time: 0.038633(11.755997),train_time: 0.033815(0.143763)
 4 th batch,total_time: 0.072604(9.534328),data_time: 0.038115(9.412420),train_time: 0.034489(0.121908)
 5 th batch,total_time: 0.072223(7.957311),data_time: 0.038004(7.850018),train_time: 0.034219(0.107293)
 6 th batch,total_time: 0.073159(6.831003),data_time: 0.038877(6.734140),train_time: 0.034283(0.096863)
 7 th batch,total_time: 0.077564(5.986823),data_time: 0.038313(5.897162),train_time: 0.039251(0.089662)
 8 th batch,total_time: 0.070255(5.329427),data_time: 0.035148(5.245827),train_time: 0.035106(0.083600)
 9 th batch,total_time: 0.078561(4.804340),data_time: 0.038323(4.725077),train_time: 0.040238(0.079264)
 10 th batch,total_time: 0.073143(4.374231),data_time: 0.035024(4.298708),train_time: 0.038119(0.075523)
 11 th batch,total_time: 0.074655(4.015933),data_time: 0.035549(3.943445),train_time: 0.039106(0.072489)
 12 th batch,total_time: 0.070869(3.712467),data_time: 0.035163(3.642808),train_time: 0.035707(0.069659)
 13 th batch,total_time: 0.073158(3.452516),data_time: 0.035777(3.385163),train_time: 0.037381(0.067354)
 14 th batch,total_time: 0.062920(3.226543),data_time: 0.034655(3.161796),train_time: 0.028265(0.064748)
 15 th batch,total_time: 0.082500(3.030041),data_time: 0.044546(2.966967),train_time: 0.037954(0.063073)
 16 th batch,total_time: 0.070004(2.855921),data_time: 0.034052(2.794443),train_time: 0.035952(0.061478)
 17 th batch,total_time: 0.067871(2.701029),data_time: 0.036102(2.641202),train_time: 0.031769(0.059827)
 18 th batch,total_time: 0.072519(2.562686),data_time: 0.040369(2.504316),train_time: 0.032150(0.058371)
 19 th batch,total_time: 0.075094(2.438307),data_time: 0.040456(2.381123),train_time: 0.034638(0.057184)
 20 th batch,total_time: 0.071688(2.325611),data_time: 0.037678(2.269530),train_time: 0.034010(0.056080)
 21 th batch,total_time: 0.073519(2.223243),data_time: 0.038883(2.168137),train_time: 0.034636(0.055106)
 22 th batch,total_time: 0.072857(2.129748),data_time: 0.038725(2.075554),train_time: 0.034132(0.054194)
 23 th batch,total_time: 0.071665(2.043994),data_time: 0.037358(1.990629),train_time: 0.034307(0.053365)
 24 th batch,total_time: 0.071562(1.965097),data_time: 0.037062(1.912487),train_time: 0.034499(0.052610)
 25 th batch,total_time: 0.075157(1.892407),data_time: 0.038387(1.840406),train_time: 0.036770(0.052001)
