Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 17.108845(17.108845),data_time: 16.319798(16.319798),train_time: 0.789047(0.789047)
 1 th batch,total_time: 0.526270(8.817558),data_time: 0.093445(8.206621),train_time: 0.432825(0.610936)
 2 th batch,total_time: 0.275422(5.970179),data_time: 0.119133(5.510792),train_time: 0.156289(0.459387)
 3 th batch,total_time: 0.483618(4.598539),data_time: 0.332898(4.216318),train_time: 0.150720(0.382220)
 4 th batch,total_time: 2.023677(4.083566),data_time: 1.877358(3.748526),train_time: 0.146319(0.335040)
 5 th batch,total_time: 0.675267(3.515516),data_time: 0.529761(3.212065),train_time: 0.145506(0.303451)
 6 th batch,total_time: 1.125837(3.174134),data_time: 0.500639(2.824719),train_time: 0.625197(0.349415)
 7 th batch,total_time: 0.483137(2.837759),data_time: 0.336803(2.513729),train_time: 0.146333(0.324030)
 8 th batch,total_time: 1.538423(2.693388),data_time: 1.389607(2.388827),train_time: 0.148816(0.304561)
 9 th batch,total_time: 0.573683(2.481418),data_time: 0.428197(2.192764),train_time: 0.145485(0.288654)
 10 th batch,total_time: 1.693444(2.409784),data_time: 0.515884(2.040320),train_time: 1.177560(0.369463)
 11 th batch,total_time: 0.484174(2.249316),data_time: 0.338905(1.898536),train_time: 0.145269(0.350781)
 12 th batch,total_time: 0.937744(2.148426),data_time: 0.790005(1.813264),train_time: 0.147739(0.335162)
 13 th batch,total_time: 0.551794(2.034381),data_time: 0.407386(1.712844),train_time: 0.144408(0.321537)
 14 th batch,total_time: 2.209430(2.046051),data_time: 0.550506(1.635355),train_time: 1.658924(0.410696)
 15 th batch,total_time: 0.479899(1.948166),data_time: 0.334215(1.554034),train_time: 0.145685(0.394133)
 16 th batch,total_time: 0.629355(1.870589),data_time: 0.483691(1.491073),train_time: 0.145664(0.379517)
 17 th batch,total_time: 0.482324(1.793463),data_time: 0.336354(1.426921),train_time: 0.145970(0.366542)
 18 th batch,total_time: 2.707013(1.841545),data_time: 0.459316(1.375995),train_time: 2.247697(0.465550)
 19 th batch,total_time: 0.480231(1.773479),data_time: 0.335739(1.323982),train_time: 0.144492(0.449497)
 20 th batch,total_time: 0.487227(1.712229),data_time: 0.341234(1.277185),train_time: 0.145993(0.435045)
 21 th batch,total_time: 0.487656(1.656567),data_time: 0.342678(1.234707),train_time: 0.144978(0.421860)
 22 th batch,total_time: 2.830418(1.707604),data_time: 0.335698(1.195620),train_time: 2.494720(0.511984)
 23 th batch,total_time: 0.494306(1.657050),data_time: 0.338151(1.159892),train_time: 0.156155(0.497158)
 24 th batch,total_time: 0.498828(1.610721),data_time: 0.340755(1.127126),train_time: 0.158072(0.483595)
 25 th batch,total_time: 0.485749(1.567453),data_time: 0.338475(1.096794),train_time: 0.147274(0.470659)
 26 th batch,total_time: 2.678667(1.608609),data_time: 0.332740(1.068495),train_time: 2.345926(0.540114)
 27 th batch,total_time: 0.496328(1.568884),data_time: 0.339775(1.042470),train_time: 0.156553(0.526415)
 28 th batch,total_time: 0.494560(1.531839),data_time: 0.338040(1.018179),train_time: 0.156519(0.513660)
 29 th batch,total_time: 0.492569(1.497196),data_time: 0.336976(0.995472),train_time: 0.155593(0.501724)
 30 th batch,total_time: 2.300486(1.523109),data_time: 0.332045(0.974071),train_time: 1.968441(0.549038)
 31 th batch,total_time: 0.495531(1.490997),data_time: 0.341376(0.954300),train_time: 0.154155(0.536698)
 32 th batch,total_time: 0.495393(1.460827),data_time: 0.338014(0.935624),train_time: 0.157379(0.525203)
 33 th batch,total_time: 0.493067(1.432364),data_time: 0.338144(0.918051),train_time: 0.154923(0.514313)
 34 th batch,total_time: 2.140483(1.452596),data_time: 0.332614(0.901324),train_time: 1.807868(0.551271)
 35 th batch,total_time: 0.492810(1.425935),data_time: 0.338107(0.885680),train_time: 0.154703(0.540256)
 36 th batch,total_time: 0.492603(1.400710),data_time: 0.338769(0.870898),train_time: 0.153833(0.529812)
 37 th batch,total_time: 0.491872(1.376793),data_time: 0.336673(0.856840),train_time: 0.155199(0.519953)
 38 th batch,total_time: 2.334853(1.401359),data_time: 0.333088(0.843410),train_time: 2.001765(0.557949)
 39 th batch,total_time: 0.493984(1.378674),data_time: 0.340739(0.830843),train_time: 0.153245(0.547831)
 40 th batch,total_time: 0.495004(1.357121),data_time: 0.339692(0.818864),train_time: 0.155312(0.538257)
 41 th batch,total_time: 0.491520(1.336512),data_time: 0.335798(0.807362),train_time: 0.155722(0.529149)
 42 th batch,total_time: 2.321181(1.359411),data_time: 0.335028(0.796378),train_time: 1.986153(0.563033)
 43 th batch,total_time: 0.495633(1.339780),data_time: 0.341385(0.786037),train_time: 0.154248(0.553743)
 44 th batch,total_time: 0.497454(1.321061),data_time: 0.342147(0.776173),train_time: 0.155308(0.544889)
 45 th batch,total_time: 0.494484(1.303092),data_time: 0.338449(0.766657),train_time: 0.156036(0.536435)
 46 th batch,total_time: 2.309940(1.324515),data_time: 0.333614(0.757444),train_time: 1.976326(0.567071)
 47 th batch,total_time: 0.493522(1.307202),data_time: 0.338871(0.748723),train_time: 0.154651(0.558479)
 48 th batch,total_time: 0.494590(1.290618),data_time: 0.340984(0.740402),train_time: 0.153606(0.550216)
 49 th batch,total_time: 0.492226(1.274651),data_time: 0.337991(0.732354),train_time: 0.154234(0.542297)
 50 th batch,total_time: 2.283902(1.294440),data_time: 0.333530(0.724534),train_time: 1.950372(0.569906)
 51 th batch,total_time: 0.494962(1.279065),data_time: 0.341547(0.717169),train_time: 0.153415(0.561897)
 52 th batch,total_time: 0.493095(1.264236),data_time: 0.338640(0.710027),train_time: 0.154455(0.554209)
 53 th batch,total_time: 0.495115(1.249993),data_time: 0.340225(0.703178),train_time: 0.154890(0.546814)
 54 th batch,total_time: 2.316655(1.269386),data_time: 0.333321(0.696454),train_time: 1.983335(0.572933)
 55 th batch,total_time: 0.494364(1.255547),data_time: 0.340665(0.690100),train_time: 0.153698(0.565446)
 56 th batch,total_time: 0.497519(1.242248),data_time: 0.341425(0.683983),train_time: 0.156094(0.558265)
 57 th batch,total_time: 0.491444(1.229303),data_time: 0.336791(0.677997),train_time: 0.154653(0.551306)
 58 th batch,total_time: 2.212581(1.245969),data_time: 0.334244(0.672171),train_time: 1.878337(0.573798)
 59 th batch,total_time: 0.483543(1.233262),data_time: 0.338394(0.666608),train_time: 0.145150(0.566654)
 60 th batch,total_time: 0.494464(1.221150),data_time: 0.338458(0.661228),train_time: 0.156006(0.559922)
 61 th batch,total_time: 0.491959(1.209389),data_time: 0.337346(0.656004),train_time: 0.154613(0.553385)
 62 th batch,total_time: 2.400150(1.228290),data_time: 0.337018(0.650941),train_time: 2.063132(0.577349)
 63 th batch,total_time: 0.482527(1.216638),data_time: 0.337365(0.646042),train_time: 0.145162(0.570596)
 64 th batch,total_time: 0.497202(1.205569),data_time: 0.340043(0.641334),train_time: 0.157158(0.564235)
 65 th batch,total_time: 0.496790(1.194830),data_time: 0.338145(0.636740),train_time: 0.158645(0.558090)
 66 th batch,total_time: 2.501699(1.214336),data_time: 0.332831(0.632204),train_time: 2.168868(0.582132)
 67 th batch,total_time: 0.483359(1.203586),data_time: 0.338805(0.627889),train_time: 0.144553(0.575697)
 68 th batch,total_time: 0.491259(1.193263),data_time: 0.336640(0.623668),train_time: 0.154619(0.569594)
 69 th batch,total_time: 0.492408(1.183250),data_time: 0.337698(0.619583),train_time: 0.154711(0.563667)
 70 th batch,total_time: 2.355951(1.199767),data_time: 0.333763(0.615558),train_time: 2.022188(0.584210)
 71 th batch,total_time: 0.486096(1.189855),data_time: 0.341195(0.611747),train_time: 0.144901(0.578108)
 72 th batch,total_time: 0.495902(1.180349),data_time: 0.338104(0.607998),train_time: 0.157798(0.572351)
 73 th batch,total_time: 0.493052(1.171061),data_time: 0.338276(0.604354),train_time: 0.154776(0.566708)
 74 th batch,total_time: 2.431500(1.187867),data_time: 0.336137(0.600777),train_time: 2.095363(0.587090)
 75 th batch,total_time: 0.483867(1.178604),data_time: 0.340102(0.597347),train_time: 0.143765(0.581256)
 76 th batch,total_time: 0.491352(1.169679),data_time: 0.337053(0.593967),train_time: 0.154299(0.575712)
 77 th batch,total_time: 0.494553(1.161023),data_time: 0.339709(0.590707),train_time: 0.154844(0.570316)
 0 th batch,total_time: 17.107670(17.107670),data_time: 16.347848(16.347848),train_time: 0.759822(0.759822)
 1 th batch,total_time: 0.526010(8.816840),data_time: 0.093307(8.220578),train_time: 0.432703(0.596262)
 2 th batch,total_time: 0.275301(5.969660),data_time: 0.127393(5.522849),train_time: 0.147908(0.446811)
 3 th batch,total_time: 0.481692(4.597668),data_time: 0.337658(4.226552),train_time: 0.144034(0.371117)
 4 th batch,total_time: 1.963655(4.070866),data_time: 1.817657(3.744773),train_time: 0.145998(0.326093)
 5 th batch,total_time: 0.716183(3.511752),data_time: 0.569994(3.215643),train_time: 0.146188(0.296109)
 6 th batch,total_time: 1.146492(3.173857),data_time: 1.000070(2.899132),train_time: 0.146422(0.274725)
 7 th batch,total_time: 0.482470(2.837434),data_time: 0.337736(2.578958),train_time: 0.144734(0.258476)
 8 th batch,total_time: 1.452533(2.683556),data_time: 1.307263(2.437658),train_time: 0.145271(0.245898)
 9 th batch,total_time: 0.574735(2.472674),data_time: 0.429206(2.236813),train_time: 0.145529(0.235861)
 10 th batch,total_time: 1.778417(2.409560),data_time: 1.630919(2.181732),train_time: 0.147498(0.227828)
 11 th batch,total_time: 0.481272(2.248869),data_time: 0.334610(2.027805),train_time: 0.146662(0.221064)
 12 th batch,total_time: 0.481886(2.112947),data_time: 0.336595(1.897712),train_time: 0.145292(0.215235)
 13 th batch,total_time: 0.962668(2.030785),data_time: 0.817805(1.820576),train_time: 0.144863(0.210209)
 14 th batch,total_time: 2.256405(2.045826),data_time: 2.108128(1.839746),train_time: 0.148277(0.206080)
 15 th batch,total_time: 0.478586(1.947873),data_time: 0.331924(1.745507),train_time: 0.146662(0.202366)
