Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.695214(24.695214),data_time: 24.233109(24.233109),train_time: 0.462104(0.462104)
 1 th batch,total_time: 0.061793(12.378503),data_time: 0.018793(12.125951),train_time: 0.043000(0.252552)
 2 th batch,total_time: 0.032951(8.263319),data_time: 0.007672(8.086525),train_time: 0.025279(0.176794)
 3 th batch,total_time: 0.045671(6.208907),data_time: 0.018313(6.069472),train_time: 0.027358(0.139435)
 4 th batch,total_time: 0.043284(4.975783),data_time: 0.015608(4.858699),train_time: 0.027676(0.117083)
 5 th batch,total_time: 0.043134(4.153674),data_time: 0.015459(4.051493),train_time: 0.027674(0.102182)
 6 th batch,total_time: 0.046586(3.566947),data_time: 0.014837(3.474827),train_time: 0.031749(0.092120)
 7 th batch,total_time: 0.037909(3.125818),data_time: 0.011300(3.041887),train_time: 0.026609(0.083931)
 8 th batch,total_time: 0.042587(2.783236),data_time: 0.016568(2.705740),train_time: 0.026019(0.077496)
 9 th batch,total_time: 0.042346(2.509147),data_time: 0.016883(2.436854),train_time: 0.025463(0.072293)
 10 th batch,total_time: 0.041248(2.284793),data_time: 0.016175(2.216793),train_time: 0.025073(0.068000)
 11 th batch,total_time: 0.041234(2.097830),data_time: 0.016275(2.033416),train_time: 0.024959(0.064413)
 12 th batch,total_time: 0.044881(1.939911),data_time: 0.015997(1.878230),train_time: 0.028884(0.061680)
 13 th batch,total_time: 0.041562(1.804314),data_time: 0.013159(1.745011),train_time: 0.028403(0.059303)
 14 th batch,total_time: 0.038651(1.686603),data_time: 0.013422(1.629572),train_time: 0.025229(0.057032)
 15 th batch,total_time: 0.042161(1.583826),data_time: 0.016254(1.528739),train_time: 0.025907(0.055087)
 16 th batch,total_time: 0.042051(1.493133),data_time: 0.016695(1.439795),train_time: 0.025356(0.053338)
 17 th batch,total_time: 0.041943(1.412511),data_time: 0.016371(1.360716),train_time: 0.025572(0.051795)
 18 th batch,total_time: 0.041002(1.340327),data_time: 0.015836(1.289933),train_time: 0.025165(0.050394)
 19 th batch,total_time: 0.047216(1.275671),data_time: 0.017312(1.226302),train_time: 0.029905(0.049369)
 20 th batch,total_time: 0.046626(1.217145),data_time: 0.016688(1.168701),train_time: 0.029939(0.048444)
 21 th batch,total_time: 0.045835(1.163904),data_time: 0.013736(1.116203),train_time: 0.032100(0.047701)
 22 th batch,total_time: 0.035569(1.114846),data_time: 0.012052(1.068196),train_time: 0.023517(0.046649)
 23 th batch,total_time: 0.043974(1.070226),data_time: 0.018534(1.024460),train_time: 0.025440(0.045766)
 24 th batch,total_time: 0.040534(1.029038),data_time: 0.015229(0.984091),train_time: 0.025305(0.044947)
 25 th batch,total_time: 0.043661(0.991139),data_time: 0.016792(0.946887),train_time: 0.026869(0.044252)
 26 th batch,total_time: 0.041919(0.955983),data_time: 0.015040(0.912375),train_time: 0.026879(0.043609)
 27 th batch,total_time: 0.040415(0.923284),data_time: 0.014936(0.880323),train_time: 0.025479(0.042961)
 28 th batch,total_time: 0.041157(0.892866),data_time: 0.015940(0.850517),train_time: 0.025217(0.042349)
 29 th batch,total_time: 0.040962(0.864469),data_time: 0.015895(0.822696),train_time: 0.025068(0.041773)
 30 th batch,total_time: 0.041615(0.837926),data_time: 0.016215(0.796681),train_time: 0.025400(0.041245)
 31 th batch,total_time: 0.040790(0.813015),data_time: 0.015365(0.772264),train_time: 0.025425(0.040751)
 32 th batch,total_time: 0.041023(0.789621),data_time: 0.015942(0.749346),train_time: 0.025081(0.040276)
 33 th batch,total_time: 0.041403(0.767615),data_time: 0.016384(0.727788),train_time: 0.025018(0.039827)
 34 th batch,total_time: 0.042637(0.746901),data_time: 0.017761(0.707501),train_time: 0.024876(0.039400)
 35 th batch,total_time: 0.042069(0.727323),data_time: 0.016884(0.688318),train_time: 0.025185(0.039005)
 36 th batch,total_time: 0.041608(0.708790),data_time: 0.016249(0.670154),train_time: 0.025359(0.038636)
 37 th batch,total_time: 0.042208(0.691248),data_time: 0.016988(0.652965),train_time: 0.025221(0.038283)
 38 th batch,total_time: 0.040769(0.674569),data_time: 0.015927(0.636631),train_time: 0.024842(0.037938)
 39 th batch,total_time: 0.044657(0.658821),data_time: 0.016590(0.621130),train_time: 0.028067(0.037692)
 40 th batch,total_time: 0.043196(0.643806),data_time: 0.014655(0.606338),train_time: 0.028541(0.037469)
 41 th batch,total_time: 0.041815(0.629473),data_time: 0.013517(0.592223),train_time: 0.028298(0.037250)
 42 th batch,total_time: 0.040980(0.615787),data_time: 0.013639(0.578767),train_time: 0.027342(0.037020)
 43 th batch,total_time: 0.041299(0.602731),data_time: 0.014090(0.565934),train_time: 0.027210(0.036797)
 44 th batch,total_time: 0.039632(0.590217),data_time: 0.016454(0.553723),train_time: 0.023178(0.036494)
 45 th batch,total_time: 0.045005(0.578365),data_time: 0.019414(0.542108),train_time: 0.025591(0.036257)
 46 th batch,total_time: 0.043688(0.566989),data_time: 0.016039(0.530915),train_time: 0.027648(0.036074)
 47 th batch,total_time: 0.041321(0.556037),data_time: 0.013369(0.520133),train_time: 0.027951(0.035905)
 48 th batch,total_time: 0.041057(0.545528),data_time: 0.013779(0.509799),train_time: 0.027278(0.035729)
 49 th batch,total_time: 0.048076(0.535578),data_time: 0.017619(0.499955),train_time: 0.030456(0.035623)
 50 th batch,total_time: 0.050701(0.526071),data_time: 0.015435(0.490455),train_time: 0.035266(0.035616)
 51 th batch,total_time: 0.044610(0.516812),data_time: 0.016316(0.481337),train_time: 0.028295(0.035475)
 52 th batch,total_time: 0.047381(0.507955),data_time: 0.016956(0.472575),train_time: 0.030425(0.035380)
 53 th batch,total_time: 0.042016(0.499327),data_time: 0.014064(0.464084),train_time: 0.027952(0.035243)
 54 th batch,total_time: 0.043230(0.491034),data_time: 0.014830(0.455916),train_time: 0.028399(0.035118)
 55 th batch,total_time: 0.041305(0.483003),data_time: 0.013373(0.448013),train_time: 0.027933(0.034990)
 56 th batch,total_time: 0.041182(0.475252),data_time: 0.013609(0.440392),train_time: 0.027573(0.034860)
 57 th batch,total_time: 0.040251(0.467752),data_time: 0.014565(0.433050),train_time: 0.025685(0.034702)
 58 th batch,total_time: 0.041647(0.460530),data_time: 0.016169(0.425984),train_time: 0.025478(0.034545)
 59 th batch,total_time: 0.041025(0.453538),data_time: 0.015563(0.419144),train_time: 0.025462(0.034394)
 60 th batch,total_time: 0.040777(0.446771),data_time: 0.015719(0.412530),train_time: 0.025058(0.034241)
 61 th batch,total_time: 0.041418(0.440233),data_time: 0.016192(0.406138),train_time: 0.025226(0.034095)
 62 th batch,total_time: 0.040885(0.433894),data_time: 0.016028(0.399946),train_time: 0.024858(0.033949)
 63 th batch,total_time: 0.041896(0.427769),data_time: 0.016273(0.393951),train_time: 0.025623(0.033819)
 64 th batch,total_time: 0.041124(0.421821),data_time: 0.015761(0.388133),train_time: 0.025363(0.033689)
 65 th batch,total_time: 0.043108(0.416083),data_time: 0.017371(0.382515),train_time: 0.025737(0.033568)
 66 th batch,total_time: 0.041700(0.410495),data_time: 0.016649(0.377054),train_time: 0.025050(0.033441)
 67 th batch,total_time: 0.040925(0.405060),data_time: 0.016210(0.371748),train_time: 0.024715(0.033313)
 68 th batch,total_time: 0.041682(0.399794),data_time: 0.016365(0.366597),train_time: 0.025318(0.033197)
 69 th batch,total_time: 0.041809(0.394680),data_time: 0.016524(0.361596),train_time: 0.025285(0.033084)
 70 th batch,total_time: 0.040988(0.389698),data_time: 0.015774(0.356725),train_time: 0.025214(0.032973)
 71 th batch,total_time: 0.041325(0.384860),data_time: 0.016209(0.351996),train_time: 0.025116(0.032864)
 72 th batch,total_time: 0.041821(0.380161),data_time: 0.016083(0.347394),train_time: 0.025738(0.032766)
 73 th batch,total_time: 0.040925(0.375576),data_time: 0.015706(0.342912),train_time: 0.025219(0.032664)
 74 th batch,total_time: 0.041224(0.371118),data_time: 0.016153(0.338555),train_time: 0.025071(0.032563)
 75 th batch,total_time: 0.041374(0.366780),data_time: 0.016039(0.334312),train_time: 0.025335(0.032468)
 76 th batch,total_time: 0.041364(0.362553),data_time: 0.015717(0.330174),train_time: 0.025648(0.032379)
 77 th batch,total_time: 0.041152(0.358433),data_time: 0.015594(0.326141),train_time: 0.025558(0.032292)
 0 th batch,total_time: 24.683712(24.683712),data_time: 23.992763(23.992763),train_time: 0.690949(0.690949)
 1 th batch,total_time: 0.074249(12.378981),data_time: 0.007887(12.000325),train_time: 0.066363(0.378656)
 2 th batch,total_time: 0.033560(8.263841),data_time: 0.005294(8.001981),train_time: 0.028266(0.261859)
 3 th batch,total_time: 0.043931(6.208863),data_time: 0.017515(6.005865),train_time: 0.026416(0.202998)
 4 th batch,total_time: 0.043284(4.975747),data_time: 0.017383(4.808168),train_time: 0.025901(0.167579)
 5 th batch,total_time: 0.042557(4.153549),data_time: 0.017443(4.009714),train_time: 0.025113(0.143835)
 6 th batch,total_time: 0.043065(3.566337),data_time: 0.017602(3.439412),train_time: 0.025463(0.126925)
 7 th batch,total_time: 0.044380(3.126092),data_time: 0.018400(3.011786),train_time: 0.025980(0.114307)
 8 th batch,total_time: 0.043531(2.783586),data_time: 0.017002(2.679032),train_time: 0.026529(0.104553)
 9 th batch,total_time: 0.041014(2.509328),data_time: 0.015897(2.412719),train_time: 0.025118(0.096610)
 10 th batch,total_time: 0.042575(2.285078),data_time: 0.017286(2.194952),train_time: 0.025289(0.090126)
 11 th batch,total_time: 0.040827(2.098057),data_time: 0.015877(2.013362),train_time: 0.024950(0.084695)
