Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 12.820960(12.820960),data_time: 12.103403(12.103403),train_time: 0.717556(0.717556)
 1 th batch,total_time: 0.060328(6.440644),data_time: 0.005460(6.054432),train_time: 0.054868(0.386212)
 2 th batch,total_time: 0.029849(4.303712),data_time: 0.005362(4.038075),train_time: 0.024487(0.265637)
 3 th batch,total_time: 0.057233(3.242092),data_time: 0.032283(3.036627),train_time: 0.024950(0.205465)
 4 th batch,total_time: 0.045429(2.602760),data_time: 0.020307(2.433363),train_time: 0.025122(0.169397)
 5 th batch,total_time: 0.116528(2.188388),data_time: 0.089038(2.042642),train_time: 0.027490(0.145746)
 6 th batch,total_time: 0.059204(1.884219),data_time: 0.032052(1.755415),train_time: 0.027152(0.128804)
 7 th batch,total_time: 0.041734(1.653908),data_time: 0.016391(1.538037),train_time: 0.025343(0.115871)
 8 th batch,total_time: 0.045486(1.475194),data_time: 0.018907(1.369245),train_time: 0.026579(0.105950)
 9 th batch,total_time: 0.105008(1.338176),data_time: 0.077880(1.240108),train_time: 0.027128(0.098068)
 10 th batch,total_time: 0.065886(1.222513),data_time: 0.038875(1.130905),train_time: 0.027010(0.091608)
 11 th batch,total_time: 0.042907(1.124213),data_time: 0.016644(1.038050),train_time: 0.026263(0.086162)
 12 th batch,total_time: 0.041773(1.040948),data_time: 0.016604(0.959477),train_time: 0.025169(0.081471)
 13 th batch,total_time: 0.097492(0.973558),data_time: 0.070566(0.895984),train_time: 0.026925(0.077575)
 14 th batch,total_time: 0.074996(0.913654),data_time: 0.048019(0.839453),train_time: 0.026977(0.074201)
 15 th batch,total_time: 0.042639(0.859216),data_time: 0.016525(0.788020),train_time: 0.026113(0.071196)
 16 th batch,total_time: 0.041429(0.811111),data_time: 0.016046(0.742610),train_time: 0.025383(0.068501)
 17 th batch,total_time: 0.102679(0.771753),data_time: 0.075872(0.705569),train_time: 0.026807(0.066185)
