Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 6.619758(6.619758),data_time: 6.163567(6.163567),train_time: 0.456191(0.456191)
 1 th batch,total_time: 0.035700(3.327729),data_time: 0.006125(3.084846),train_time: 0.029575(0.242883)
 2 th batch,total_time: 0.026823(2.227427),data_time: 0.005951(2.058548),train_time: 0.020872(0.168879)
 3 th batch,total_time: 0.105332(1.696903),data_time: 0.078437(1.563520),train_time: 0.026895(0.133383)
 4 th batch,total_time: 0.040001(1.365523),data_time: 0.013643(1.253544),train_time: 0.026358(0.111978)
 5 th batch,total_time: 0.101174(1.154798),data_time: 0.074296(1.057003),train_time: 0.026877(0.097795)
 6 th batch,total_time: 0.035690(0.994925),data_time: 0.010682(0.907529),train_time: 0.025007(0.087397)
 7 th batch,total_time: 0.098885(0.882920),data_time: 0.071988(0.803086),train_time: 0.026896(0.079834)
 8 th batch,total_time: 0.035543(0.788767),data_time: 0.010195(0.714987),train_time: 0.025349(0.073780)
 9 th batch,total_time: 0.106565(0.720547),data_time: 0.079075(0.651396),train_time: 0.027490(0.069151)
 10 th batch,total_time: 0.036006(0.658316),data_time: 0.010224(0.593108),train_time: 0.025782(0.065208)
 11 th batch,total_time: 0.108684(0.612513),data_time: 0.081584(0.550481),train_time: 0.027100(0.062033)
 12 th batch,total_time: 0.034809(0.568075),data_time: 0.009215(0.508845),train_time: 0.025594(0.059230)
 13 th batch,total_time: 0.102642(0.534829),data_time: 0.074669(0.477832),train_time: 0.027974(0.056997)
 14 th batch,total_time: 0.035604(0.501548),data_time: 0.010274(0.446662),train_time: 0.025330(0.054886)
 15 th batch,total_time: 0.103095(0.476644),data_time: 0.076956(0.423555),train_time: 0.026139(0.053089)
 16 th batch,total_time: 0.032165(0.450499),data_time: 0.008044(0.399113),train_time: 0.024121(0.051385)
 17 th batch,total_time: 0.099360(0.430991),data_time: 0.071765(0.380927),train_time: 0.027596(0.050064)
 18 th batch,total_time: 0.035062(0.410153),data_time: 0.010606(0.361437),train_time: 0.024457(0.048716)
 19 th batch,total_time: 0.084490(0.393869),data_time: 0.058161(0.346273),train_time: 0.026329(0.047597)
 20 th batch,total_time: 0.045295(0.377271),data_time: 0.018667(0.330673),train_time: 0.026627(0.046598)
 21 th batch,total_time: 0.079418(0.363732),data_time: 0.053302(0.318065),train_time: 0.026116(0.045667)
 22 th batch,total_time: 0.039082(0.349617),data_time: 0.013305(0.304814),train_time: 0.025778(0.044802)
 23 th batch,total_time: 0.101300(0.339270),data_time: 0.074442(0.295216),train_time: 0.026857(0.044055)
 24 th batch,total_time: 0.033217(0.327028),data_time: 0.009151(0.283773),train_time: 0.024065(0.043255)
 25 th batch,total_time: 0.091812(0.317981),data_time: 0.065547(0.275380),train_time: 0.026265(0.042602)
 26 th batch,total_time: 0.032066(0.307392),data_time: 0.008113(0.265481),train_time: 0.023953(0.041911)
 27 th batch,total_time: 0.114732(0.300511),data_time: 0.088330(0.259154),train_time: 0.026402(0.041357)
 28 th batch,total_time: 0.033059(0.291289),data_time: 0.008036(0.250495),train_time: 0.025024(0.040794)
 29 th batch,total_time: 0.095993(0.284779),data_time: 0.069783(0.244471),train_time: 0.026210(0.040308)
 30 th batch,total_time: 0.040215(0.276890),data_time: 0.014061(0.237039),train_time: 0.026154(0.039851)
 31 th batch,total_time: 0.092615(0.271131),data_time: 0.065639(0.231682),train_time: 0.026976(0.039449)
 32 th batch,total_time: 0.039512(0.264112),data_time: 0.012521(0.225041),train_time: 0.026991(0.039071)
 33 th batch,total_time: 0.091463(0.259034),data_time: 0.065269(0.220342),train_time: 0.026193(0.038692)
 34 th batch,total_time: 0.050907(0.253088),data_time: 0.024621(0.214750),train_time: 0.026287(0.038338)
 35 th batch,total_time: 0.082593(0.248352),data_time: 0.056255(0.210347),train_time: 0.026338(0.038005)
 36 th batch,total_time: 0.050519(0.243005),data_time: 0.024410(0.205322),train_time: 0.026109(0.037683)
 37 th batch,total_time: 0.080889(0.238739),data_time: 0.054879(0.201363),train_time: 0.026010(0.037376)
 38 th batch,total_time: 0.059207(0.234135),data_time: 0.032712(0.197038),train_time: 0.026495(0.037097)
 39 th batch,total_time: 0.070886(0.230054),data_time: 0.043799(0.193207),train_time: 0.027087(0.036847)
 40 th batch,total_time: 0.062039(0.225956),data_time: 0.034945(0.189347),train_time: 0.027094(0.036609)
 41 th batch,total_time: 0.073785(0.222333),data_time: 0.046109(0.185937),train_time: 0.027677(0.036396)
 42 th batch,total_time: 0.059801(0.218553),data_time: 0.033474(0.182391),train_time: 0.026327(0.036162)
 43 th batch,total_time: 0.078735(0.215376),data_time: 0.052045(0.179429),train_time: 0.026691(0.035947)
 44 th batch,total_time: 0.059407(0.211910),data_time: 0.032499(0.176164),train_time: 0.026908(0.035746)
 45 th batch,total_time: 0.075828(0.208951),data_time: 0.049695(0.173414),train_time: 0.026134(0.035537)
 46 th batch,total_time: 0.049803(0.205565),data_time: 0.023729(0.170230),train_time: 0.026074(0.035336)
 47 th batch,total_time: 0.071852(0.202780),data_time: 0.045981(0.167641),train_time: 0.025871(0.035138)
 48 th batch,total_time: 0.054659(0.199757),data_time: 0.028555(0.164803),train_time: 0.026104(0.034954)
 49 th batch,total_time: 0.077513(0.197312),data_time: 0.051994(0.162546),train_time: 0.025520(0.034765)
 50 th batch,total_time: 0.066291(0.194743),data_time: 0.039546(0.160135),train_time: 0.026745(0.034608)
 51 th batch,total_time: 0.063907(0.192227),data_time: 0.037457(0.157776),train_time: 0.026449(0.034451)
 52 th batch,total_time: 0.068464(0.189892),data_time: 0.042523(0.155601),train_time: 0.025941(0.034291)
 53 th batch,total_time: 0.066511(0.187607),data_time: 0.038903(0.153440),train_time: 0.027607(0.034167)
 54 th batch,total_time: 0.064701(0.185372),data_time: 0.038376(0.151348),train_time: 0.026325(0.034024)
 55 th batch,total_time: 0.065282(0.183228),data_time: 0.038625(0.149335),train_time: 0.026657(0.033893)
 56 th batch,total_time: 0.128857(0.182274),data_time: 0.101907(0.148503),train_time: 0.026951(0.033771)
 57 th batch,total_time: 0.032885(0.179698),data_time: 0.008968(0.146097),train_time: 0.023916(0.033601)
 58 th batch,total_time: 0.099726(0.178343),data_time: 0.072785(0.144854),train_time: 0.026941(0.033488)
 59 th batch,total_time: 0.037178(0.175990),data_time: 0.011737(0.142636),train_time: 0.025441(0.033354)
 60 th batch,total_time: 0.095601(0.174672),data_time: 0.069299(0.141434),train_time: 0.026302(0.033238)
 61 th batch,total_time: 0.034392(0.172409),data_time: 0.008708(0.139293),train_time: 0.025685(0.033117)
 62 th batch,total_time: 0.104172(0.171326),data_time: 0.077691(0.138315),train_time: 0.026481(0.033011)
