Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 13.658647(13.658647),data_time: 12.911936(12.911936),train_time: 0.746711(0.746711)
 1 th batch,total_time: 0.142909(6.900778),data_time: 0.023261(6.467599),train_time: 0.119647(0.433179)
 2 th batch,total_time: 0.074388(4.625315),data_time: 0.024445(4.319881),train_time: 0.049943(0.305434)
 3 th batch,total_time: 0.136685(3.503157),data_time: 0.085545(3.261297),train_time: 0.051140(0.241860)
 4 th batch,total_time: 0.132740(2.829074),data_time: 0.078314(2.624700),train_time: 0.054426(0.204374)
 5 th batch,total_time: 0.672026(2.469566),data_time: 0.620173(2.290612),train_time: 0.051853(0.178953)
 6 th batch,total_time: 0.146807(2.137743),data_time: 0.096802(1.977211),train_time: 0.050005(0.160532)
 7 th batch,total_time: 0.177143(1.892668),data_time: 0.126497(1.745872),train_time: 0.050646(0.146796)
 8 th batch,total_time: 0.131949(1.697033),data_time: 0.081466(1.560938),train_time: 0.050483(0.136095)
 9 th batch,total_time: 0.556983(1.583028),data_time: 0.504388(1.455283),train_time: 0.052595(0.127745)
 10 th batch,total_time: 0.168825(1.454464),data_time: 0.118604(1.333766),train_time: 0.050221(0.120697)
 11 th batch,total_time: 0.191050(1.349179),data_time: 0.140213(1.234304),train_time: 0.050837(0.114876)
 12 th batch,total_time: 0.133589(1.255672),data_time: 0.083563(1.145785),train_time: 0.050026(0.109887)
 13 th batch,total_time: 0.543383(1.204795),data_time: 0.491256(1.099033),train_time: 0.052127(0.105761)
 14 th batch,total_time: 0.236243(1.140224),data_time: 0.186044(1.038167),train_time: 0.050199(0.102057)
 15 th batch,total_time: 0.293010(1.087274),data_time: 0.241863(0.988398),train_time: 0.051147(0.098875)
 16 th batch,total_time: 0.275127(1.039500),data_time: 0.221563(0.943290),train_time: 0.053564(0.096210)
 17 th batch,total_time: 0.271602(0.996839),data_time: 0.218530(0.903026),train_time: 0.053072(0.093813)
 18 th batch,total_time: 0.261229(0.958123),data_time: 0.211015(0.866604),train_time: 0.050214(0.091519)
 19 th batch,total_time: 0.315781(0.926006),data_time: 0.264912(0.836520),train_time: 0.050869(0.089486)
 20 th batch,total_time: 0.266956(0.894622),data_time: 0.216257(0.806983),train_time: 0.050699(0.087639)
 21 th batch,total_time: 0.205963(0.863320),data_time: 0.153855(0.777296),train_time: 0.052109(0.086024)
 22 th batch,total_time: 0.276423(0.837803),data_time: 0.224077(0.753243),train_time: 0.052347(0.084560)
 23 th batch,total_time: 0.368184(0.818235),data_time: 0.316998(0.735066),train_time: 0.051186(0.083169)
 24 th batch,total_time: 0.204362(0.793680),data_time: 0.154008(0.711823),train_time: 0.050354(0.081857)
 25 th batch,total_time: 0.176022(0.769924),data_time: 0.123961(0.689213),train_time: 0.052061(0.080711)
