Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 7.098182(7.098182),data_time: 6.571733(6.571733),train_time: 0.526449(0.526449)
 1 th batch,total_time: 0.085452(3.591817),data_time: 0.015251(3.293492),train_time: 0.070201(0.298325)
 2 th batch,total_time: 0.047750(2.410461),data_time: 0.014239(2.200408),train_time: 0.033511(0.210054)
 3 th batch,total_time: 0.523190(1.938644),data_time: 0.488052(1.772319),train_time: 0.035138(0.166325)
 4 th batch,total_time: 0.070671(1.565049),data_time: 0.037659(1.425387),train_time: 0.033012(0.139662)
 5 th batch,total_time: 0.479794(1.384173),data_time: 0.445497(1.262072),train_time: 0.034297(0.122101)
 6 th batch,total_time: 0.075623(1.197238),data_time: 0.037450(1.087126),train_time: 0.038173(0.110112)
 7 th batch,total_time: 0.455691(1.104544),data_time: 0.422101(1.003998),train_time: 0.033590(0.100546)
 8 th batch,total_time: 0.086405(0.991418),data_time: 0.045538(0.897502),train_time: 0.040867(0.093915)
 9 th batch,total_time: 0.465816(0.938857),data_time: 0.431499(0.850902),train_time: 0.034317(0.087956)
 10 th batch,total_time: 0.082936(0.861046),data_time: 0.037095(0.776920),train_time: 0.045841(0.084127)
 11 th batch,total_time: 0.457991(0.827459),data_time: 0.423315(0.747452),train_time: 0.034676(0.080006)
 12 th batch,total_time: 0.107844(0.772104),data_time: 0.038345(0.692906),train_time: 0.069499(0.079198)
 13 th batch,total_time: 0.511935(0.753520),data_time: 0.477066(0.677489),train_time: 0.034869(0.076031)
 14 th batch,total_time: 0.071049(0.708022),data_time: 0.037731(0.634838),train_time: 0.033318(0.073184)
 15 th batch,total_time: 0.487393(0.694233),data_time: 0.452437(0.623438),train_time: 0.034956(0.070795)
 16 th batch,total_time: 0.072224(0.657644),data_time: 0.037217(0.588954),train_time: 0.035007(0.068689)
 17 th batch,total_time: 0.484174(0.648007),data_time: 0.449074(0.581183),train_time: 0.035100(0.066823)
 18 th batch,total_time: 0.070915(0.617633),data_time: 0.037540(0.552571),train_time: 0.033374(0.065063)
 19 th batch,total_time: 0.460281(0.609766),data_time: 0.425967(0.546240),train_time: 0.034314(0.063525)
 20 th batch,total_time: 0.071620(0.584140),data_time: 0.038531(0.522064),train_time: 0.033089(0.062076)
 21 th batch,total_time: 0.493044(0.579999),data_time: 0.458495(0.519174),train_time: 0.034549(0.060825)
 22 th batch,total_time: 0.071638(0.557896),data_time: 0.038211(0.498263),train_time: 0.033427(0.059634)
 23 th batch,total_time: 0.482167(0.554741),data_time: 0.447418(0.496144),train_time: 0.034749(0.058597)
 24 th batch,total_time: 0.071297(0.535403),data_time: 0.037887(0.477814),train_time: 0.033410(0.057589)
 25 th batch,total_time: 0.500500(0.534061),data_time: 0.466691(0.477386),train_time: 0.033809(0.056675)
 26 th batch,total_time: 0.071309(0.516922),data_time: 0.038226(0.461121),train_time: 0.033082(0.055801)
 27 th batch,total_time: 0.503820(0.516454),data_time: 0.469468(0.461419),train_time: 0.034352(0.055035)
 28 th batch,total_time: 0.071989(0.501128),data_time: 0.038473(0.446835),train_time: 0.033516(0.054293)
 29 th batch,total_time: 0.496774(0.500983),data_time: 0.461703(0.447330),train_time: 0.035071(0.053652)
 30 th batch,total_time: 0.071054(0.487114),data_time: 0.037588(0.434113),train_time: 0.033466(0.053001)
 31 th batch,total_time: 0.525059(0.488300),data_time: 0.490740(0.435882),train_time: 0.034319(0.052417)
 32 th batch,total_time: 0.070911(0.475651),data_time: 0.037394(0.423807),train_time: 0.033517(0.051844)
 33 th batch,total_time: 0.534546(0.477384),data_time: 0.498170(0.425994),train_time: 0.036376(0.051389)
 34 th batch,total_time: 0.072526(0.465816),data_time: 0.039288(0.414945),train_time: 0.033238(0.050871)
 35 th batch,total_time: 0.491151(0.466520),data_time: 0.457079(0.416116),train_time: 0.034071(0.050404)
 36 th batch,total_time: 0.071225(0.455836),data_time: 0.038144(0.405900),train_time: 0.033082(0.049936)
 37 th batch,total_time: 0.497976(0.456945),data_time: 0.440403(0.406808),train_time: 0.057573(0.050137)
 38 th batch,total_time: 0.071348(0.447058),data_time: 0.038026(0.397352),train_time: 0.033323(0.049706)
 39 th batch,total_time: 0.481081(0.447909),data_time: 0.407465(0.397605),train_time: 0.073616(0.050304)
 40 th batch,total_time: 0.072082(0.438742),data_time: 0.038553(0.388848),train_time: 0.033529(0.049894)
 41 th batch,total_time: 0.501573(0.440238),data_time: 0.448139(0.390259),train_time: 0.053435(0.049979)
 42 th batch,total_time: 0.071816(0.431670),data_time: 0.038698(0.382084),train_time: 0.033118(0.049587)
 43 th batch,total_time: 0.498307(0.433185),data_time: 0.433910(0.383262),train_time: 0.064398(0.049923)
 44 th batch,total_time: 0.072773(0.425176),data_time: 0.038417(0.375598),train_time: 0.034356(0.049577)
 45 th batch,total_time: 0.471744(0.426188),data_time: 0.418454(0.376530),train_time: 0.053290(0.049658)
 46 th batch,total_time: 0.102507(0.419301),data_time: 0.038160(0.369331),train_time: 0.064347(0.049971)
 47 th batch,total_time: 0.463428(0.420220),data_time: 0.398323(0.369935),train_time: 0.065105(0.050286)
 48 th batch,total_time: 0.093587(0.413554),data_time: 0.038189(0.363164),train_time: 0.055397(0.050390)
 49 th batch,total_time: 0.443023(0.414144),data_time: 0.403758(0.363976),train_time: 0.039265(0.050168)
 50 th batch,total_time: 0.098325(0.407951),data_time: 0.038073(0.357586),train_time: 0.060252(0.050365)
 51 th batch,total_time: 0.458711(0.408927),data_time: 0.423759(0.358858),train_time: 0.034952(0.050069)
 52 th batch,total_time: 0.079197(0.402706),data_time: 0.037328(0.352792),train_time: 0.041869(0.049914)
 53 th batch,total_time: 0.464619(0.403853),data_time: 0.430501(0.354231),train_time: 0.034117(0.049622)
 54 th batch,total_time: 0.072222(0.397823),data_time: 0.038094(0.348483),train_time: 0.034129(0.049340)
 55 th batch,total_time: 0.478063(0.399256),data_time: 0.442766(0.350167),train_time: 0.035297(0.049089)
 56 th batch,total_time: 0.075065(0.393568),data_time: 0.037516(0.344681),train_time: 0.037549(0.048887)
 57 th batch,total_time: 0.467207(0.394838),data_time: 0.432619(0.346198),train_time: 0.034588(0.048640)
 58 th batch,total_time: 0.093193(0.389725),data_time: 0.037185(0.340960),train_time: 0.056008(0.048765)
 59 th batch,total_time: 0.477049(0.391181),data_time: 0.441954(0.342643),train_time: 0.035094(0.048537)
 60 th batch,total_time: 0.083050(0.386129),data_time: 0.036685(0.337628),train_time: 0.046365(0.048502)
 61 th batch,total_time: 0.471556(0.387507),data_time: 0.437090(0.339232),train_time: 0.034466(0.048275)
 62 th batch,total_time: 0.075379(0.382553),data_time: 0.037621(0.334444),train_time: 0.037758(0.048108)
 63 th batch,total_time: 0.478840(0.384057),data_time: 0.443539(0.336149),train_time: 0.035301(0.047908)
 64 th batch,total_time: 0.070960(0.379240),data_time: 0.037331(0.331552),train_time: 0.033629(0.047689)
 65 th batch,total_time: 0.484881(0.380841),data_time: 0.450067(0.333348),train_time: 0.034814(0.047494)
 66 th batch,total_time: 0.071247(0.376220),data_time: 0.037754(0.328936),train_time: 0.033493(0.047285)
 67 th batch,total_time: 0.524040(0.378394),data_time: 0.489054(0.331290),train_time: 0.034986(0.047104)
 68 th batch,total_time: 0.071292(0.373943),data_time: 0.037939(0.327039),train_time: 0.033353(0.046904)
 69 th batch,total_time: 0.501026(0.375759),data_time: 0.465703(0.329020),train_time: 0.035323(0.046739)
 70 th batch,total_time: 0.071029(0.371467),data_time: 0.037720(0.324917),train_time: 0.033309(0.046550)
 71 th batch,total_time: 0.493927(0.373168),data_time: 0.459186(0.326782),train_time: 0.034741(0.046386)
 72 th batch,total_time: 0.071645(0.369037),data_time: 0.038392(0.322831),train_time: 0.033253(0.046206)
 73 th batch,total_time: 0.481366(0.370555),data_time: 0.446774(0.324506),train_time: 0.034592(0.046049)
 74 th batch,total_time: 0.071098(0.366562),data_time: 0.038256(0.320690),train_time: 0.032841(0.045873)
 75 th batch,total_time: 0.506581(0.368405),data_time: 0.471509(0.322674),train_time: 0.035072(0.045731)
 76 th batch,total_time: 0.070414(0.364535),data_time: 0.037680(0.318973),train_time: 0.032733(0.045562)
 77 th batch,total_time: 0.506022(0.366349),data_time: 0.470762(0.320919),train_time: 0.035260(0.045430)
 0 th batch,total_time: 7.098008(7.098008),data_time: 6.588534(6.588534),train_time: 0.509475(0.509475)
 1 th batch,total_time: 0.084043(3.591025),data_time: 0.014636(3.301585),train_time: 0.069406(0.289441)
 2 th batch,total_time: 0.047885(2.409979),data_time: 0.013947(2.205706),train_time: 0.033939(0.204273)
 3 th batch,total_time: 0.513299(1.935809),data_time: 0.478032(1.773787),train_time: 0.035267(0.162022)
 4 th batch,total_time: 0.079885(1.564624),data_time: 0.046450(1.428320),train_time: 0.033435(0.136304)
 5 th batch,total_time: 0.464243(1.381227),data_time: 0.428145(1.261624),train_time: 0.036098(0.119603)
 6 th batch,total_time: 0.091570(1.196990),data_time: 0.057269(1.089573),train_time: 0.034301(0.107417)
 7 th batch,total_time: 0.452532(1.103933),data_time: 0.418003(1.005627),train_time: 0.034529(0.098306)
 8 th batch,total_time: 0.088891(0.991151),data_time: 0.054663(0.899964),train_time: 0.034228(0.091186)
 9 th batch,total_time: 0.439722(0.936008),data_time: 0.405232(0.850491),train_time: 0.034490(0.085517)
 10 th batch,total_time: 0.109730(0.860892),data_time: 0.074095(0.779910),train_time: 0.035635(0.080982)
 11 th batch,total_time: 0.427078(0.824741),data_time: 0.392219(0.747602),train_time: 0.034859(0.077138)
 12 th batch,total_time: 0.137150(0.771849),data_time: 0.103097(0.698025),train_time: 0.034053(0.073824)
 13 th batch,total_time: 0.469353(0.750242),data_time: 0.435136(0.679247),train_time: 0.034217(0.070995)
 14 th batch,total_time: 0.112884(0.707752),data_time: 0.079046(0.639234),train_time: 0.033838(0.068518)
 15 th batch,total_time: 0.418512(0.689674),data_time: 0.383674(0.623261),train_time: 0.034837(0.066413)
 16 th batch,total_time: 0.141034(0.657401),data_time: 0.107384(0.592915),train_time: 0.033651(0.064486)
 17 th batch,total_time: 0.416959(0.644043),data_time: 0.380876(0.581135),train_time: 0.036083(0.062908)
 18 th batch,total_time: 0.137278(0.617371),data_time: 0.103693(0.556007),train_time: 0.033584(0.061364)
 19 th batch,total_time: 0.400940(0.606550),data_time: 0.365584(0.546486),train_time: 0.035356(0.060064)
 20 th batch,total_time: 0.131011(0.583905),data_time: 0.096914(0.525078),train_time: 0.034098(0.058828)
 21 th batch,total_time: 0.420080(0.576459),data_time: 0.385726(0.518743),train_time: 0.034354(0.057715)
 22 th batch,total_time: 0.143470(0.557633),data_time: 0.109640(0.500956),train_time: 0.033830(0.056677)
 23 th batch,total_time: 0.425362(0.552122),data_time: 0.389056(0.496294),train_time: 0.036306(0.055828)
 24 th batch,total_time: 0.127466(0.535135),data_time: 0.093806(0.480194),train_time: 0.033660(0.054941)
 25 th batch,total_time: 0.449824(0.531854),data_time: 0.415003(0.477687),train_time: 0.034821(0.054167)
 26 th batch,total_time: 0.122359(0.516688),data_time: 0.088423(0.463270),train_time: 0.033936(0.053418)
 27 th batch,total_time: 0.446128(0.514168),data_time: 0.410792(0.461396),train_time: 0.035336(0.052772)
 28 th batch,total_time: 0.127411(0.500831),data_time: 0.093975(0.448726),train_time: 0.033435(0.052105)
 29 th batch,total_time: 0.459225(0.499444),data_time: 0.424084(0.447905),train_time: 0.035141(0.051540)
