Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.618630(24.618630),data_time: 23.796664(23.796664),train_time: 0.821965(0.821965)
 1 th batch,total_time: 0.090417(12.354524),data_time: 0.013703(11.905184),train_time: 0.076715(0.449340)
 2 th batch,total_time: 0.073098(8.260715),data_time: 0.016461(7.942276),train_time: 0.056637(0.318439)
 3 th batch,total_time: 0.077063(6.214802),data_time: 0.042763(5.967398),train_time: 0.034300(0.247404)
 4 th batch,total_time: 0.072890(4.986420),data_time: 0.038408(4.781600),train_time: 0.034482(0.204820)
 5 th batch,total_time: 0.074095(4.167699),data_time: 0.037699(3.990950),train_time: 0.036396(0.176749)
 6 th batch,total_time: 0.075194(3.583055),data_time: 0.037696(3.426199),train_time: 0.037498(0.156856)
 7 th batch,total_time: 0.072043(3.144179),data_time: 0.033664(3.002132),train_time: 0.038379(0.142046)
 8 th batch,total_time: 0.074816(2.803138),data_time: 0.034915(2.672442),train_time: 0.039901(0.130697)
 9 th batch,total_time: 0.101344(2.532959),data_time: 0.032900(2.408487),train_time: 0.068444(0.124472)
 10 th batch,total_time: 0.071032(2.309148),data_time: 0.034372(2.192659),train_time: 0.036660(0.116489)
 11 th batch,total_time: 0.062560(2.121932),data_time: 0.035861(2.012926),train_time: 0.026699(0.109006)
 12 th batch,total_time: 0.081373(1.964966),data_time: 0.046671(1.861675),train_time: 0.034702(0.103291)
 13 th batch,total_time: 0.073367(1.829852),data_time: 0.036826(1.731329),train_time: 0.036541(0.098523)
 14 th batch,total_time: 0.075103(1.712868),data_time: 0.038040(1.618443),train_time: 0.037063(0.094425)
 15 th batch,total_time: 0.074054(1.610442),data_time: 0.035490(1.519508),train_time: 0.038564(0.090934)
 16 th batch,total_time: 0.072875(1.519997),data_time: 0.034135(1.432134),train_time: 0.038740(0.087864)
