Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 3.786674(3.786674),data_time: 3.336105(3.336105),train_time: 0.450569(0.450569)
 1 th batch,total_time: 0.033337(1.910006),data_time: 0.005052(1.670578),train_time: 0.028286(0.239427)
 2 th batch,total_time: 0.145540(1.321851),data_time: 0.119492(1.153550),train_time: 0.026048(0.168301)
 3 th batch,total_time: 0.149598(1.028787),data_time: 0.122568(0.895804),train_time: 0.027030(0.132983)
 4 th batch,total_time: 0.143312(0.851692),data_time: 0.115882(0.739820),train_time: 0.027430(0.111873)
 5 th batch,total_time: 0.144613(0.733846),data_time: 0.117532(0.636105),train_time: 0.027081(0.097741)
 6 th batch,total_time: 0.153845(0.650989),data_time: 0.126960(0.563370),train_time: 0.026885(0.087618)
 7 th batch,total_time: 0.126128(0.585381),data_time: 0.099548(0.505392),train_time: 0.026580(0.079989)
 8 th batch,total_time: 0.123770(0.534091),data_time: 0.097293(0.460048),train_time: 0.026477(0.074043)
 9 th batch,total_time: 0.139458(0.494628),data_time: 0.112088(0.425252),train_time: 0.027370(0.069376)
 10 th batch,total_time: 0.131326(0.461600),data_time: 0.102999(0.395956),train_time: 0.028327(0.065644)
 11 th batch,total_time: 0.136278(0.434490),data_time: 0.108892(0.372034),train_time: 0.027386(0.062456)
 12 th batch,total_time: 0.133816(0.411361),data_time: 0.106188(0.351585),train_time: 0.027628(0.059777)
 13 th batch,total_time: 0.133452(0.391511),data_time: 0.106303(0.334065),train_time: 0.027148(0.057446)
 14 th batch,total_time: 0.132683(0.374255),data_time: 0.106217(0.318875),train_time: 0.026466(0.055381)
 15 th batch,total_time: 0.131986(0.359114),data_time: 0.106216(0.305584),train_time: 0.025770(0.053530)
 16 th batch,total_time: 0.136792(0.346036),data_time: 0.109893(0.294072),train_time: 0.026899(0.051964)
 17 th batch,total_time: 0.144818(0.334857),data_time: 0.118168(0.284300),train_time: 0.026650(0.050557)
 18 th batch,total_time: 0.135593(0.324370),data_time: 0.108931(0.275070),train_time: 0.026662(0.049300)
 19 th batch,total_time: 0.139735(0.315138),data_time: 0.111728(0.266903),train_time: 0.028008(0.048235)
 20 th batch,total_time: 0.138053(0.306705),data_time: 0.107426(0.259309),train_time: 0.030627(0.047397)
 21 th batch,total_time: 0.129936(0.298670),data_time: 0.104086(0.252253),train_time: 0.025850(0.046417)
 22 th batch,total_time: 0.128904(0.291289),data_time: 0.102275(0.245732),train_time: 0.026629(0.045557)
 23 th batch,total_time: 0.126425(0.284420),data_time: 0.100624(0.239686),train_time: 0.025801(0.044734)
 24 th batch,total_time: 0.148468(0.278982),data_time: 0.121360(0.234953),train_time: 0.027108(0.044029)
 25 th batch,total_time: 0.142858(0.273746),data_time: 0.115796(0.230370),train_time: 0.027062(0.043376)
 26 th batch,total_time: 0.142378(0.268881),data_time: 0.116289(0.226145),train_time: 0.026088(0.042736)
 27 th batch,total_time: 0.137496(0.264188),data_time: 0.110309(0.222008),train_time: 0.027188(0.042180)
 28 th batch,total_time: 0.261029(0.264079),data_time: 0.235192(0.222463),train_time: 0.025838(0.041617)
 29 th batch,total_time: 0.129478(0.259593),data_time: 0.103189(0.218487),train_time: 0.026290(0.041106)
 30 th batch,total_time: 0.145940(0.255927),data_time: 0.119734(0.215301),train_time: 0.026206(0.040625)
 31 th batch,total_time: 0.135483(0.252163),data_time: 0.109807(0.212004),train_time: 0.025676(0.040158)
 32 th batch,total_time: 0.146597(0.248964),data_time: 0.116484(0.209110),train_time: 0.030113(0.039854)
 33 th batch,total_time: 0.132105(0.245527),data_time: 0.105513(0.206063),train_time: 0.026592(0.039464)
 34 th batch,total_time: 0.134347(0.242350),data_time: 0.107378(0.203243),train_time: 0.026969(0.039107)
 35 th batch,total_time: 0.140261(0.239514),data_time: 0.114178(0.200769),train_time: 0.026083(0.038745)
 36 th batch,total_time: 0.141972(0.236878),data_time: 0.115617(0.198468),train_time: 0.026355(0.038410)
 37 th batch,total_time: 0.150518(0.234605),data_time: 0.123566(0.196497),train_time: 0.026952(0.038109)
 38 th batch,total_time: 0.134622(0.232042),data_time: 0.108002(0.194228),train_time: 0.026620(0.037814)
 39 th batch,total_time: 0.143318(0.229824),data_time: 0.116299(0.192280),train_time: 0.027019(0.037544)
 40 th batch,total_time: 0.133163(0.227466),data_time: 0.105925(0.190173),train_time: 0.027239(0.037293)
