Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 7.170443(7.170443),data_time: 6.692955(6.692955),train_time: 0.477487(0.477487)
 1 th batch,total_time: 0.084091(3.627267),data_time: 0.014237(3.353596),train_time: 0.069854(0.273671)
 2 th batch,total_time: 0.049512(2.434682),data_time: 0.015347(2.240846),train_time: 0.034165(0.193835)
 3 th batch,total_time: 0.488846(1.948223),data_time: 0.447043(1.792395),train_time: 0.041804(0.155828)
 4 th batch,total_time: 0.105791(1.579737),data_time: 0.068120(1.447540),train_time: 0.037671(0.132196)
 5 th batch,total_time: 0.496494(1.399196),data_time: 0.460683(1.283064),train_time: 0.035810(0.116132)
 6 th batch,total_time: 0.098214(1.213342),data_time: 0.063471(1.108837),train_time: 0.034743(0.104505)
 7 th batch,total_time: 0.483475(1.122108),data_time: 0.448480(1.026292),train_time: 0.034995(0.095816)
 8 th batch,total_time: 0.079759(1.006292),data_time: 0.045910(0.917361),train_time: 0.033849(0.088931)
 9 th batch,total_time: 0.465836(0.952246),data_time: 0.431519(0.868776),train_time: 0.034317(0.083470)
 10 th batch,total_time: 0.072894(0.872305),data_time: 0.038874(0.793331),train_time: 0.034021(0.078974)
 11 th batch,total_time: 0.496421(0.840981),data_time: 0.461612(0.765688),train_time: 0.034809(0.075294)
 12 th batch,total_time: 0.085737(0.782886),data_time: 0.051155(0.710724),train_time: 0.034581(0.072162)
 13 th batch,total_time: 0.566170(0.767406),data_time: 0.530609(0.697858),train_time: 0.035562(0.069548)
 14 th batch,total_time: 0.098515(0.722813),data_time: 0.064533(0.655637),train_time: 0.033982(0.067177)
 15 th batch,total_time: 0.498786(0.708812),data_time: 0.462653(0.643575),train_time: 0.036133(0.065236)
 16 th batch,total_time: 0.087319(0.672253),data_time: 0.053302(0.608853),train_time: 0.034017(0.063400)
 17 th batch,total_time: 0.480694(0.661611),data_time: 0.444516(0.599723),train_time: 0.036178(0.061888)
 18 th batch,total_time: 0.091675(0.631614),data_time: 0.057763(0.571199),train_time: 0.033912(0.060415)
 19 th batch,total_time: 0.483425(0.624205),data_time: 0.447598(0.565019),train_time: 0.035827(0.059186)
 20 th batch,total_time: 0.088331(0.598687),data_time: 0.053216(0.540647),train_time: 0.035115(0.058040)
 21 th batch,total_time: 0.485490(0.593542),data_time: 0.449271(0.536494),train_time: 0.036219(0.057048)
 22 th batch,total_time: 0.080986(0.571257),data_time: 0.046991(0.515211),train_time: 0.033995(0.056046)
 23 th batch,total_time: 0.484472(0.567641),data_time: 0.448032(0.512412),train_time: 0.036439(0.055229)
 24 th batch,total_time: 0.073416(0.547872),data_time: 0.037358(0.493410),train_time: 0.036058(0.054462)
 25 th batch,total_time: 0.481044(0.545301),data_time: 0.442363(0.491447),train_time: 0.038681(0.053855)
 26 th batch,total_time: 0.073822(0.527839),data_time: 0.037326(0.474627),train_time: 0.036497(0.053212)
 27 th batch,total_time: 0.484458(0.526290),data_time: 0.444580(0.473554),train_time: 0.039878(0.052736)
 28 th batch,total_time: 0.077794(0.510825),data_time: 0.043923(0.458739),train_time: 0.033871(0.052085)
 29 th batch,total_time: 0.474745(0.509622),data_time: 0.437931(0.458046),train_time: 0.036814(0.051576)
 30 th batch,total_time: 0.078912(0.495728),data_time: 0.045626(0.444742),train_time: 0.033286(0.050986)
 31 th batch,total_time: 0.480481(0.495252),data_time: 0.445125(0.444754),train_time: 0.035356(0.050498)
 32 th batch,total_time: 0.077579(0.482595),data_time: 0.043121(0.432583),train_time: 0.034458(0.050012)
 33 th batch,total_time: 0.468819(0.482190),data_time: 0.433868(0.432621),train_time: 0.034950(0.049569)
 34 th batch,total_time: 0.070690(0.470432),data_time: 0.037076(0.421320),train_time: 0.033615(0.049113)
 35 th batch,total_time: 0.466796(0.470331),data_time: 0.432056(0.421618),train_time: 0.034740(0.048714)
 36 th batch,total_time: 0.071362(0.459549),data_time: 0.037560(0.411238),train_time: 0.033802(0.048311)
 37 th batch,total_time: 0.486851(0.460267),data_time: 0.451565(0.412299),train_time: 0.035287(0.047968)
 38 th batch,total_time: 0.077659(0.450457),data_time: 0.042873(0.402827),train_time: 0.034787(0.047630)
 39 th batch,total_time: 0.473082(0.451022),data_time: 0.438593(0.403721),train_time: 0.034489(0.047301)
 40 th batch,total_time: 0.071975(0.441777),data_time: 0.038154(0.394805),train_time: 0.033820(0.046973)
 41 th batch,total_time: 0.497183(0.443096),data_time: 0.461643(0.396396),train_time: 0.035540(0.046700)
 42 th batch,total_time: 0.077274(0.434589),data_time: 0.043312(0.388185),train_time: 0.033962(0.046404)
 43 th batch,total_time: 0.480042(0.435622),data_time: 0.441995(0.389408),train_time: 0.038047(0.046214)
 44 th batch,total_time: 0.084049(0.427809),data_time: 0.049632(0.381857),train_time: 0.034417(0.045952)
 45 th batch,total_time: 0.457325(0.428451),data_time: 0.420035(0.382687),train_time: 0.037290(0.045764)
 46 th batch,total_time: 0.104205(0.421552),data_time: 0.069588(0.376025),train_time: 0.034617(0.045527)
 47 th batch,total_time: 0.463050(0.422416),data_time: 0.426896(0.377085),train_time: 0.036155(0.045331)
 48 th batch,total_time: 0.089408(0.415620),data_time: 0.056077(0.370534),train_time: 0.033330(0.045086)
 49 th batch,total_time: 0.464091(0.416590),data_time: 0.427762(0.371679),train_time: 0.036329(0.044911)
 50 th batch,total_time: 0.115227(0.410681),data_time: 0.081597(0.365991),train_time: 0.033630(0.044690)
 51 th batch,total_time: 0.429750(0.411047),data_time: 0.392662(0.366504),train_time: 0.037088(0.044544)
 52 th batch,total_time: 0.110336(0.405374),data_time: 0.075807(0.361019),train_time: 0.034529(0.044355)
 53 th batch,total_time: 0.449900(0.406198),data_time: 0.413531(0.361991),train_time: 0.036369(0.044207)
 54 th batch,total_time: 0.120034(0.400995),data_time: 0.085557(0.356965),train_time: 0.034477(0.044030)
 55 th batch,total_time: 0.455742(0.401973),data_time: 0.419425(0.358080),train_time: 0.036316(0.043892)
 56 th batch,total_time: 0.105506(0.396772),data_time: 0.071294(0.353049),train_time: 0.034212(0.043722)
 57 th batch,total_time: 0.475414(0.398128),data_time: 0.439658(0.354542),train_time: 0.035756(0.043585)
 58 th batch,total_time: 0.098664(0.393052),data_time: 0.062551(0.349593),train_time: 0.036112(0.043458)
 59 th batch,total_time: 0.476424(0.394441),data_time: 0.439946(0.351099),train_time: 0.036477(0.043342)
 60 th batch,total_time: 0.075679(0.389216),data_time: 0.042025(0.346032),train_time: 0.033655(0.043183)
 61 th batch,total_time: 0.498902(0.390985),data_time: 0.462997(0.347919),train_time: 0.035905(0.043066)
 62 th batch,total_time: 0.071660(0.385916),data_time: 0.037548(0.342992),train_time: 0.034111(0.042924)
 63 th batch,total_time: 0.484677(0.387459),data_time: 0.448521(0.344641),train_time: 0.036156(0.042818)
 64 th batch,total_time: 0.083076(0.382777),data_time: 0.052310(0.340144),train_time: 0.030766(0.042633)
 65 th batch,total_time: 0.490647(0.384411),data_time: 0.453591(0.341863),train_time: 0.037057(0.042548)
 66 th batch,total_time: 0.132684(0.380654),data_time: 0.099379(0.338244),train_time: 0.033305(0.042410)
 67 th batch,total_time: 0.425508(0.381313),data_time: 0.389080(0.338991),train_time: 0.036428(0.042322)
 68 th batch,total_time: 0.181782(0.378422),data_time: 0.151752(0.336278),train_time: 0.030030(0.042144)
 69 th batch,total_time: 0.344654(0.377939),data_time: 0.307555(0.335867),train_time: 0.037099(0.042072)
 70 th batch,total_time: 0.162927(0.374911),data_time: 0.128087(0.332941),train_time: 0.034840(0.041970)
 71 th batch,total_time: 0.392867(0.375160),data_time: 0.355248(0.333251),train_time: 0.037619(0.041910)
 72 th batch,total_time: 0.181442(0.372507),data_time: 0.147643(0.330708),train_time: 0.033799(0.041799)
 73 th batch,total_time: 0.373041(0.372514),data_time: 0.337516(0.330800),train_time: 0.035525(0.041714)
 74 th batch,total_time: 0.192967(0.370120),data_time: 0.159069(0.328510),train_time: 0.033898(0.041610)
 75 th batch,total_time: 0.361355(0.370005),data_time: 0.325508(0.328471),train_time: 0.035847(0.041534)
 76 th batch,total_time: 0.173850(0.367457),data_time: 0.140430(0.326029),train_time: 0.033420(0.041428)
 77 th batch,total_time: 0.391599(0.367767),data_time: 0.355809(0.326411),train_time: 0.035790(0.041356)
 0 th batch,total_time: 7.196801(7.196801),data_time: 6.636874(6.636874),train_time: 0.559927(0.559927)
 1 th batch,total_time: 0.085072(3.640936),data_time: 0.016642(3.326758),train_time: 0.068430(0.314178)
 2 th batch,total_time: 0.050341(2.444071),data_time: 0.016168(2.223228),train_time: 0.034173(0.220843)
 3 th batch,total_time: 0.517662(1.962469),data_time: 0.482209(1.787973),train_time: 0.035453(0.174496)
 4 th batch,total_time: 0.074959(1.584967),data_time: 0.039603(1.438299),train_time: 0.035355(0.146667)
 5 th batch,total_time: 0.526704(1.408590),data_time: 0.487195(1.279782),train_time: 0.039508(0.128808)
 6 th batch,total_time: 0.070448(1.217427),data_time: 0.036000(1.102099),train_time: 0.034448(0.115328)
 7 th batch,total_time: 0.494884(1.127109),data_time: 0.456381(1.021384),train_time: 0.038503(0.105725)
 8 th batch,total_time: 0.069940(1.009646),data_time: 0.035792(0.911874),train_time: 0.034148(0.097772)
 9 th batch,total_time: 0.464099(0.955091),data_time: 0.415359(0.862222),train_time: 0.048741(0.092869)
 10 th batch,total_time: 0.074599(0.875046),data_time: 0.038369(0.787327),train_time: 0.036229(0.087720)
 11 th batch,total_time: 0.502823(0.844028),data_time: 0.466797(0.760616),train_time: 0.036026(0.083412)
 12 th batch,total_time: 0.077212(0.785042),data_time: 0.042112(0.705346),train_time: 0.035100(0.079695)
 13 th batch,total_time: 0.596063(0.771543),data_time: 0.557433(0.694781),train_time: 0.038629(0.076762)
 14 th batch,total_time: 0.071117(0.724848),data_time: 0.037110(0.650936),train_time: 0.034007(0.073912)
 15 th batch,total_time: 0.516469(0.711825),data_time: 0.479253(0.640206),train_time: 0.037216(0.071618)
 16 th batch,total_time: 0.076910(0.674477),data_time: 0.041805(0.605006),train_time: 0.035105(0.069470)
 17 th batch,total_time: 0.496132(0.664569),data_time: 0.458164(0.596848),train_time: 0.037968(0.067720)
 18 th batch,total_time: 0.070285(0.633291),data_time: 0.036303(0.567346),train_time: 0.033983(0.065945)
 19 th batch,total_time: 0.500058(0.626629),data_time: 0.461989(0.562078),train_time: 0.038069(0.064551)
 20 th batch,total_time: 0.070512(0.600147),data_time: 0.035977(0.537026),train_time: 0.034535(0.063122)
 21 th batch,total_time: 0.495766(0.595403),data_time: 0.460365(0.533541),train_time: 0.035401(0.061862)
 22 th batch,total_time: 0.071691(0.572632),data_time: 0.037452(0.511972),train_time: 0.034239(0.060661)
 23 th batch,total_time: 0.483810(0.568932),data_time: 0.441961(0.509055),train_time: 0.041848(0.059877)
 24 th batch,total_time: 0.071965(0.549053),data_time: 0.038128(0.490218),train_time: 0.033837(0.058835)
 25 th batch,total_time: 0.484391(0.546566),data_time: 0.448712(0.488621),train_time: 0.035679(0.057945)
 26 th batch,total_time: 0.080120(0.529290),data_time: 0.042848(0.472111),train_time: 0.037272(0.057179)
 27 th batch,total_time: 0.484975(0.527707),data_time: 0.449395(0.471300),train_time: 0.035579(0.056407)
 28 th batch,total_time: 0.072641(0.512015),data_time: 0.038262(0.456368),train_time: 0.034379(0.055648)
 29 th batch,total_time: 0.482132(0.511019),data_time: 0.444986(0.455988),train_time: 0.037146(0.055031)
 30 th batch,total_time: 0.070711(0.496816),data_time: 0.036608(0.442460),train_time: 0.034102(0.054356)
 31 th batch,total_time: 0.488558(0.496558),data_time: 0.448077(0.442635),train_time: 0.040482(0.053922)
 32 th batch,total_time: 0.071277(0.483671),data_time: 0.035039(0.430284),train_time: 0.036238(0.053387)
 33 th batch,total_time: 0.468242(0.483217),data_time: 0.424493(0.430114),train_time: 0.043749(0.053103)
 34 th batch,total_time: 0.071381(0.471450),data_time: 0.036760(0.418875),train_time: 0.034621(0.052575)
 35 th batch,total_time: 0.466189(0.471304),data_time: 0.424439(0.419029),train_time: 0.041750(0.052274)
 36 th batch,total_time: 0.071909(0.460509),data_time: 0.037826(0.408727),train_time: 0.034083(0.051783)
 37 th batch,total_time: 0.493802(0.461386),data_time: 0.455664(0.409962),train_time: 0.038138(0.051424)
 38 th batch,total_time: 0.070602(0.451365),data_time: 0.035700(0.400365),train_time: 0.034902(0.051000)
 39 th batch,total_time: 0.472614(0.451897),data_time: 0.427995(0.401056),train_time: 0.044619(0.050840)
 40 th batch,total_time: 0.073227(0.442661),data_time: 0.039114(0.392228),train_time: 0.034113(0.050432)
 41 th batch,total_time: 0.504467(0.444132),data_time: 0.464177(0.393941),train_time: 0.040289(0.050191)
 42 th batch,total_time: 0.070125(0.435435),data_time: 0.035735(0.385611),train_time: 0.034391(0.049824)
 43 th batch,total_time: 0.491272(0.436704),data_time: 0.455563(0.387201),train_time: 0.035709(0.049503)
 44 th batch,total_time: 0.077427(0.428720),data_time: 0.039017(0.379463),train_time: 0.038410(0.049256)
 45 th batch,total_time: 0.485330(0.429950),data_time: 0.448488(0.380964),train_time: 0.036842(0.048986)
 46 th batch,total_time: 0.071109(0.422315),data_time: 0.036674(0.373639),train_time: 0.034434(0.048677)
 47 th batch,total_time: 0.483667(0.423594),data_time: 0.446232(0.375151),train_time: 0.037435(0.048443)
 48 th batch,total_time: 0.071662(0.416411),data_time: 0.035235(0.368214),train_time: 0.036427(0.048197)
 49 th batch,total_time: 0.505183(0.418187),data_time: 0.468579(0.370221),train_time: 0.036604(0.047965)
 50 th batch,total_time: 0.074948(0.411457),data_time: 0.039174(0.363730),train_time: 0.035774(0.047726)
 51 th batch,total_time: 0.465346(0.412493),data_time: 0.429045(0.364986),train_time: 0.036301(0.047507)
 52 th batch,total_time: 0.077095(0.406165),data_time: 0.042505(0.358902),train_time: 0.034590(0.047263)
 53 th batch,total_time: 0.494196(0.407795),data_time: 0.457792(0.360733),train_time: 0.036404(0.047062)
 54 th batch,total_time: 0.072697(0.401702),data_time: 0.037329(0.354853),train_time: 0.035368(0.046849)
 55 th batch,total_time: 0.492049(0.403315),data_time: 0.452693(0.356600),train_time: 0.039356(0.046715)
 56 th batch,total_time: 0.070228(0.397472),data_time: 0.033365(0.350929),train_time: 0.036863(0.046543)
 57 th batch,total_time: 0.503359(0.399297),data_time: 0.459823(0.352807),train_time: 0.043536(0.046491)
 58 th batch,total_time: 0.069298(0.393704),data_time: 0.032385(0.347376),train_time: 0.036913(0.046328)
 59 th batch,total_time: 0.483899(0.395207),data_time: 0.445327(0.349008),train_time: 0.038572(0.046199)
 60 th batch,total_time: 0.068932(0.389859),data_time: 0.034157(0.343847),train_time: 0.034774(0.046012)
 61 th batch,total_time: 0.492937(0.391521),data_time: 0.456120(0.345658),train_time: 0.036817(0.045864)
 62 th batch,total_time: 0.082571(0.386617),data_time: 0.045332(0.340891),train_time: 0.037239(0.045727)
 63 th batch,total_time: 0.488417(0.388208),data_time: 0.458561(0.342729),train_time: 0.029855(0.045479)
 64 th batch,total_time: 0.083167(0.383515),data_time: 0.044128(0.338135),train_time: 0.039039(0.045380)
 65 th batch,total_time: 0.546759(0.385988),data_time: 0.508136(0.340711),train_time: 0.038623(0.045277)
 66 th batch,total_time: 0.073747(0.381328),data_time: 0.036131(0.336165),train_time: 0.037616(0.045163)
 67 th batch,total_time: 0.534258(0.383577),data_time: 0.495542(0.338509),train_time: 0.038716(0.045068)
 68 th batch,total_time: 0.075353(0.379110),data_time: 0.043372(0.334232),train_time: 0.031981(0.044878)
 69 th batch,total_time: 0.429830(0.379835),data_time: 0.392595(0.335065),train_time: 0.037235(0.044769)
 70 th batch,total_time: 0.072090(0.375500),data_time: 0.035658(0.330848),train_time: 0.036432(0.044652)
 71 th batch,total_time: 0.502028(0.377257),data_time: 0.465186(0.332714),train_time: 0.036842(0.044543)
 72 th batch,total_time: 0.073001(0.373090),data_time: 0.039016(0.328691),train_time: 0.033985(0.044399)
 73 th batch,total_time: 0.494516(0.374730),data_time: 0.457114(0.330426),train_time: 0.037403(0.044304)
 74 th batch,total_time: 0.072803(0.370705),data_time: 0.038010(0.326527),train_time: 0.034792(0.044177)
 75 th batch,total_time: 0.463549(0.371926),data_time: 0.426381(0.327841),train_time: 0.037168(0.044085)
 76 th batch,total_time: 0.089637(0.368260),data_time: 0.050478(0.324239),train_time: 0.039160(0.044021)
 77 th batch,total_time: 0.485950(0.369769),data_time: 0.450278(0.325855),train_time: 0.035672(0.043914)
 78 th batch,total_time: 0.184966(0.365453),data_time: 0.151316(0.324194),train_time: 0.033650(0.041259)
 79 th batch,total_time: 0.369744(0.365506),data_time: 0.334445(0.324322),train_time: 0.035300(0.041184)
 80 th batch,total_time: 0.205574(0.363532),data_time: 0.171960(0.322441),train_time: 0.033614(0.041091)
 81 th batch,total_time: 0.357864(0.363463),data_time: 0.322807(0.322446),train_time: 0.035058(0.041017)
 82 th batch,total_time: 0.225583(0.361802),data_time: 0.190935(0.320861),train_time: 0.034648(0.040940)
 83 th batch,total_time: 0.341023(0.361554),data_time: 0.305424(0.320677),train_time: 0.035599(0.040877)
 84 th batch,total_time: 0.215251(0.359833),data_time: 0.181695(0.319042),train_time: 0.033556(0.040791)
 85 th batch,total_time: 0.344267(0.359652),data_time: 0.309060(0.318926),train_time: 0.035207(0.040726)
 86 th batch,total_time: 0.230158(0.358164),data_time: 0.196218(0.317516),train_time: 0.033940(0.040648)
 87 th batch,total_time: 0.345416(0.358019),data_time: 0.310011(0.317431),train_time: 0.035405(0.040588)
 88 th batch,total_time: 0.238095(0.356671),data_time: 0.204492(0.316162),train_time: 0.033603(0.040510)
 89 th batch,total_time: 0.336057(0.356442),data_time: 0.300429(0.315987),train_time: 0.035628(0.040455)
 90 th batch,total_time: 0.245722(0.355226),data_time: 0.211965(0.314844),train_time: 0.033757(0.040382)
 91 th batch,total_time: 0.300658(0.354632),data_time: 0.264979(0.314302),train_time: 0.035679(0.040331)
 92 th batch,total_time: 0.274499(0.353771),data_time: 0.241138(0.313515),train_time: 0.033361(0.040256)
 93 th batch,total_time: 0.307024(0.353273),data_time: 0.271785(0.313071),train_time: 0.035239(0.040202)
 94 th batch,total_time: 0.273427(0.352433),data_time: 0.238760(0.312289),train_time: 0.034668(0.040144)
 95 th batch,total_time: 0.300289(0.351890),data_time: 0.265011(0.311796),train_time: 0.035279(0.040093)
 96 th batch,total_time: 0.272086(0.351067),data_time: 0.238616(0.311042),train_time: 0.033470(0.040025)
 97 th batch,total_time: 0.301888(0.350565),data_time: 0.266953(0.310592),train_time: 0.034935(0.039973)
 98 th batch,total_time: 0.265436(0.349705),data_time: 0.231984(0.309798),train_time: 0.033452(0.039907)
 99 th batch,total_time: 0.299320(0.349201),data_time: 0.264027(0.309340),train_time: 0.035293(0.039861)
 100 th batch,total_time: 0.274009(0.348457),data_time: 0.240361(0.308657),train_time: 0.033649(0.039800)
 101 th batch,total_time: 0.290936(0.347893),data_time: 0.255542(0.308137),train_time: 0.035394(0.039756)
 102 th batch,total_time: 0.260547(0.347045),data_time: 0.226374(0.307343),train_time: 0.034173(0.039702)
 103 th batch,total_time: 0.301612(0.346608),data_time: 0.265989(0.306945),train_time: 0.035623(0.039663)
 104 th batch,total_time: 0.239682(0.345590),data_time: 0.206205(0.305986),train_time: 0.033477(0.039604)
 105 th batch,total_time: 0.306045(0.345217),data_time: 0.270619(0.305652),train_time: 0.035426(0.039565)
 106 th batch,total_time: 0.263397(0.344452),data_time: 0.229824(0.304943),train_time: 0.033573(0.039509)
 107 th batch,total_time: 0.293136(0.343977),data_time: 0.257430(0.304503),train_time: 0.035706(0.039474)
 108 th batch,total_time: 0.264413(0.343247),data_time: 0.230780(0.303827),train_time: 0.033633(0.039420)
 109 th batch,total_time: 0.298892(0.342844),data_time: 0.263188(0.303458),train_time: 0.035704(0.039386)
 110 th batch,total_time: 0.261059(0.342107),data_time: 0.226685(0.302766),train_time: 0.034374(0.039341)
 111 th batch,total_time: 0.298004(0.341713),data_time: 0.262213(0.302404),train_time: 0.035791(0.039309)
 112 th batch,total_time: 0.273723(0.341112),data_time: 0.240211(0.301854),train_time: 0.033513(0.039258)
 113 th batch,total_time: 0.269997(0.340488),data_time: 0.235455(0.301271),train_time: 0.034543(0.039217)
 114 th batch,total_time: 0.281174(0.339972),data_time: 0.247577(0.300804),train_time: 0.033597(0.039168)
 115 th batch,total_time: 0.253700(0.339228),data_time: 0.219957(0.300107),train_time: 0.033743(0.039121)
 116 th batch,total_time: 0.288524(0.338795),data_time: 0.254786(0.299720),train_time: 0.033737(0.039075)
 117 th batch,total_time: 0.248430(0.338029),data_time: 0.212252(0.298979),train_time: 0.036178(0.039050)
 118 th batch,total_time: 0.312005(0.337810),data_time: 0.278784(0.298809),train_time: 0.033221(0.039001)
 119 th batch,total_time: 0.247351(0.337057),data_time: 0.212739(0.298092),train_time: 0.034612(0.038965)
 120 th batch,total_time: 0.288984(0.336659),data_time: 0.255644(0.297741),train_time: 0.033340(0.038918)
 121 th batch,total_time: 0.249048(0.335941),data_time: 0.214913(0.297062),train_time: 0.034136(0.038879)
 122 th batch,total_time: 0.306911(0.335705),data_time: 0.273347(0.296869),train_time: 0.033564(0.038836)
 123 th batch,total_time: 0.228745(0.334843),data_time: 0.194764(0.296046),train_time: 0.033981(0.038797)
 124 th batch,total_time: 0.320463(0.334728),data_time: 0.286667(0.295971),train_time: 0.033796(0.038757)
 125 th batch,total_time: 0.241720(0.333989),data_time: 0.207159(0.295266),train_time: 0.034561(0.038724)
 126 th batch,total_time: 0.277827(0.333547),data_time: 0.244202(0.294864),train_time: 0.033624(0.038683)
 127 th batch,total_time: 0.262742(0.332994),data_time: 0.228390(0.294344),train_time: 0.034352(0.038650)
 128 th batch,total_time: 0.290592(0.332665),data_time: 0.256486(0.294051),train_time: 0.034106(0.038614)
 129 th batch,total_time: 0.253541(0.332057),data_time: 0.220076(0.293482),train_time: 0.033465(0.038575)
 130 th batch,total_time: 0.288641(0.331725),data_time: 0.253804(0.293179),train_time: 0.034838(0.038546)
 131 th batch,total_time: 0.248681(0.331096),data_time: 0.213238(0.292573),train_time: 0.035443(0.038523)
 132 th batch,total_time: 0.299686(0.330860),data_time: 0.266502(0.292377),train_time: 0.033184(0.038483)
 133 th batch,total_time: 0.229112(0.330101),data_time: 0.194721(0.291649),train_time: 0.034390(0.038452)
 134 th batch,total_time: 0.319300(0.330021),data_time: 0.285673(0.291604),train_time: 0.033627(0.038416)
 135 th batch,total_time: 0.203775(0.329092),data_time: 0.170102(0.290711),train_time: 0.033673(0.038381)
 136 th batch,total_time: 0.316589(0.329001),data_time: 0.282984(0.290655),train_time: 0.033605(0.038346)
 137 th batch,total_time: 0.217811(0.328195),data_time: 0.183464(0.289878),train_time: 0.034347(0.038318)
 138 th batch,total_time: 0.342410(0.328298),data_time: 0.307421(0.290004),train_time: 0.034988(0.038294)
 139 th batch,total_time: 0.219811(0.327523),data_time: 0.185916(0.289261),train_time: 0.033896(0.038262)
 140 th batch,total_time: 0.344499(0.327643),data_time: 0.310588(0.289412),train_time: 0.033911(0.038231)
 141 th batch,total_time: 0.191534(0.326685),data_time: 0.157319(0.288482),train_time: 0.034214(0.038203)
 142 th batch,total_time: 0.358214(0.326905),data_time: 0.324006(0.288730),train_time: 0.034209(0.038175)
 143 th batch,total_time: 0.214984(0.326128),data_time: 0.180898(0.287981),train_time: 0.034086(0.038147)
 144 th batch,total_time: 0.346402(0.326268),data_time: 0.312528(0.288150),train_time: 0.033874(0.038117)
 145 th batch,total_time: 0.184348(0.325296),data_time: 0.150490(0.287208),train_time: 0.033857(0.038088)
 146 th batch,total_time: 0.380646(0.325672),data_time: 0.346678(0.287612),train_time: 0.033968(0.038060)
 147 th batch,total_time: 0.170084(0.324621),data_time: 0.135771(0.286586),train_time: 0.034313(0.038035)
 148 th batch,total_time: 0.392688(0.325078),data_time: 0.358276(0.287067),train_time: 0.034412(0.038010)
 149 th batch,total_time: 0.173307(0.324066),data_time: 0.139415(0.286083),train_time: 0.033893(0.037983)
 150 th batch,total_time: 0.402571(0.324586),data_time: 0.368849(0.286631),train_time: 0.033722(0.037955)
 151 th batch,total_time: 0.164656(0.323534),data_time: 0.130512(0.285604),train_time: 0.034143(0.037930)
 152 th batch,total_time: 0.384536(0.323932),data_time: 0.351882(0.286037),train_time: 0.032654(0.037895)
 153 th batch,total_time: 0.158428(0.322858),data_time: 0.124366(0.284987),train_time: 0.034062(0.037870)
 154 th batch,total_time: 0.404370(0.323384),data_time: 0.370583(0.285540),train_time: 0.033786(0.037844)
 78 th batch,total_time: 0.078227(0.366079),data_time: 0.043966(0.322287),train_time: 0.034261(0.043792)
 79 th batch,total_time: 0.498107(0.367729),data_time: 0.461648(0.324029),train_time: 0.036459(0.043700)
 80 th batch,total_time: 0.082041(0.364202),data_time: 0.047243(0.320612),train_time: 0.034798(0.043590)
 81 th batch,total_time: 0.501348(0.365875),data_time: 0.464686(0.322369),train_time: 0.036662(0.043506)
 82 th batch,total_time: 0.074502(0.362364),data_time: 0.038920(0.318954),train_time: 0.035582(0.043410)
 83 th batch,total_time: 0.482732(0.363797),data_time: 0.446753(0.320475),train_time: 0.035979(0.043322)
 84 th batch,total_time: 0.087613(0.360548),data_time: 0.051665(0.317313),train_time: 0.035948(0.043235)
 85 th batch,total_time: 0.485486(0.362001),data_time: 0.448416(0.318837),train_time: 0.037071(0.043163)
 86 th batch,total_time: 0.074864(0.358700),data_time: 0.040049(0.315633),train_time: 0.034815(0.043068)
 87 th batch,total_time: 0.511595(0.360438),data_time: 0.474325(0.317436),train_time: 0.037270(0.043002)
