Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.808145(24.808145),data_time: 24.032029(24.032029),train_time: 0.776116(0.776116)
 1 th batch,total_time: 0.062453(12.435299),data_time: 0.005686(12.018857),train_time: 0.056767(0.416442)
 2 th batch,total_time: 0.033366(8.301321),data_time: 0.008690(8.015468),train_time: 0.024676(0.285853)
 3 th batch,total_time: 0.041784(6.236437),data_time: 0.016994(6.015850),train_time: 0.024789(0.220587)
 4 th batch,total_time: 0.041935(4.997537),data_time: 0.016110(4.815902),train_time: 0.025826(0.181635)
 5 th batch,total_time: 0.041253(4.171489),data_time: 0.015760(4.015878),train_time: 0.025493(0.155611)
 6 th batch,total_time: 0.043632(3.581795),data_time: 0.015699(3.444424),train_time: 0.027933(0.137371)
 7 th batch,total_time: 0.041212(3.139222),data_time: 0.014687(3.015707),train_time: 0.026525(0.123516)
 8 th batch,total_time: 0.042798(2.795175),data_time: 0.015013(2.682296),train_time: 0.027786(0.112879)
 9 th batch,total_time: 0.042645(2.519922),data_time: 0.014736(2.415540),train_time: 0.027909(0.104382)
 10 th batch,total_time: 0.044263(2.294862),data_time: 0.014370(2.197252),train_time: 0.029893(0.097610)
 11 th batch,total_time: 0.032688(2.106348),data_time: 0.012846(2.015218),train_time: 0.019841(0.091130)
 12 th batch,total_time: 0.046387(1.947889),data_time: 0.021048(1.861821),train_time: 0.025339(0.086069)
 13 th batch,total_time: 0.041675(1.811731),data_time: 0.015562(1.729945),train_time: 0.026113(0.081786)
 14 th batch,total_time: 0.040497(1.693649),data_time: 0.015292(1.615635),train_time: 0.025205(0.078014)
 15 th batch,total_time: 0.041886(1.590414),data_time: 0.016163(1.515668),train_time: 0.025723(0.074746)
 16 th batch,total_time: 0.040970(1.499270),data_time: 0.015579(1.427427),train_time: 0.025391(0.071843)
 17 th batch,total_time: 0.041298(1.418271),data_time: 0.016088(1.349019),train_time: 0.025211(0.069252)
 18 th batch,total_time: 0.041710(1.345821),data_time: 0.015783(1.278849),train_time: 0.025927(0.066972)
