Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 3.952001(3.952001),data_time: 3.417670(3.417670),train_time: 0.534331(0.534331)
 1 th batch,total_time: 0.078349(2.015175),data_time: 0.009516(1.713593),train_time: 0.068833(0.301582)
 2 th batch,total_time: 0.279334(1.436562),data_time: 0.250513(1.225900),train_time: 0.028821(0.210662)
 3 th batch,total_time: 0.289533(1.149804),data_time: 0.261872(0.984893),train_time: 0.027661(0.164912)
 4 th batch,total_time: 0.267013(0.973246),data_time: 0.239811(0.835877),train_time: 0.027201(0.137370)
 5 th batch,total_time: 0.294575(0.860134),data_time: 0.265459(0.740807),train_time: 0.029115(0.119327)
 6 th batch,total_time: 0.282695(0.777643),data_time: 0.254892(0.671391),train_time: 0.027803(0.106252)
 7 th batch,total_time: 0.290252(0.716719),data_time: 0.259504(0.619905),train_time: 0.030748(0.096814)
 8 th batch,total_time: 0.290588(0.669371),data_time: 0.262199(0.580160),train_time: 0.028389(0.089211)
 9 th batch,total_time: 0.274428(0.629877),data_time: 0.246841(0.546828),train_time: 0.027587(0.083049)
 10 th batch,total_time: 0.279723(0.598045),data_time: 0.243309(0.519235),train_time: 0.036415(0.078809)
 11 th batch,total_time: 0.276389(0.571240),data_time: 0.246128(0.496476),train_time: 0.030262(0.074764)
 12 th batch,total_time: 0.270841(0.548132),data_time: 0.239457(0.476705),train_time: 0.031384(0.071427)
 13 th batch,total_time: 0.266009(0.527981),data_time: 0.237695(0.459633),train_time: 0.028314(0.068347)
 14 th batch,total_time: 0.423692(0.521028),data_time: 0.355068(0.452662),train_time: 0.068624(0.068366)
 15 th batch,total_time: 0.268177(0.505225),data_time: 0.191356(0.436331),train_time: 0.076821(0.068894)
 16 th batch,total_time: 0.288704(0.492488),data_time: 0.188223(0.421736),train_time: 0.100481(0.070752)
 17 th batch,total_time: 0.277272(0.480532),data_time: 0.168030(0.407641),train_time: 0.109242(0.072891)
 18 th batch,total_time: 0.294239(0.470727),data_time: 0.171245(0.395199),train_time: 0.122994(0.075528)
 19 th batch,total_time: 0.277528(0.461067),data_time: 0.154679(0.383173),train_time: 0.122849(0.077894)
 20 th batch,total_time: 0.296129(0.453213),data_time: 0.146706(0.371913),train_time: 0.149423(0.081300)
 21 th batch,total_time: 0.275791(0.445148),data_time: 0.137256(0.361247),train_time: 0.138535(0.083901)
 22 th batch,total_time: 0.292109(0.438494),data_time: 0.143686(0.351788),train_time: 0.148424(0.086707)
 23 th batch,total_time: 0.293262(0.432443),data_time: 0.127486(0.342442),train_time: 0.165776(0.090001)
 24 th batch,total_time: 0.289747(0.426735),data_time: 0.103685(0.332892),train_time: 0.186062(0.093844)
 25 th batch,total_time: 0.280476(0.421110),data_time: 0.106861(0.324198),train_time: 0.173615(0.096912)
 26 th batch,total_time: 0.269494(0.415495),data_time: 0.096497(0.315765),train_time: 0.172997(0.099730)
 27 th batch,total_time: 0.279269(0.410629),data_time: 0.091819(0.307767),train_time: 0.187449(0.102863)
 28 th batch,total_time: 0.272362(0.405861),data_time: 0.091700(0.300316),train_time: 0.180662(0.105545)
 29 th batch,total_time: 0.275820(0.401527),data_time: 0.095840(0.293500),train_time: 0.179980(0.108027)
 30 th batch,total_time: 0.282682(0.397693),data_time: 0.096336(0.287140),train_time: 0.186347(0.110553)
 31 th batch,total_time: 0.278527(0.393969),data_time: 0.102210(0.281361),train_time: 0.176316(0.112608)
 32 th batch,total_time: 0.280082(0.390518),data_time: 0.115638(0.276339),train_time: 0.164444(0.114179)
 33 th batch,total_time: 0.274570(0.387108),data_time: 0.097000(0.271064),train_time: 0.177570(0.116043)
 34 th batch,total_time: 0.289322(0.384314),data_time: 0.092185(0.265954),train_time: 0.197136(0.118360)
 35 th batch,total_time: 0.281955(0.381471),data_time: 0.065607(0.260388),train_time: 0.216348(0.121082)
 36 th batch,total_time: 0.279698(0.378720),data_time: 0.054323(0.254819),train_time: 0.225375(0.123901)
 37 th batch,total_time: 0.289955(0.376384),data_time: 0.050282(0.249436),train_time: 0.239673(0.126948)
 38 th batch,total_time: 0.293910(0.374269),data_time: 0.025713(0.243700),train_time: 0.268196(0.130569)
 39 th batch,total_time: 0.267230(0.371593),data_time: 0.014482(0.237970),train_time: 0.252748(0.133624)
 40 th batch,total_time: 0.289737(0.369597),data_time: 0.029204(0.232878),train_time: 0.260533(0.136719)
 41 th batch,total_time: 0.280530(0.367476),data_time: 0.033899(0.228140),train_time: 0.246631(0.139336)
 42 th batch,total_time: 0.276876(0.365369),data_time: 0.021893(0.223344),train_time: 0.254983(0.142026)
 43 th batch,total_time: 0.274830(0.363311),data_time: 0.016715(0.218648),train_time: 0.258115(0.144664)
 44 th batch,total_time: 0.297354(0.361846),data_time: 0.017467(0.214177),train_time: 0.279888(0.147669)
 45 th batch,total_time: 0.299817(0.360497),data_time: 0.015263(0.209853),train_time: 0.284554(0.150645)
 46 th batch,total_time: 0.264376(0.358452),data_time: 0.017431(0.205759),train_time: 0.246945(0.152694)
 47 th batch,total_time: 0.271884(0.356649),data_time: 0.020305(0.201895),train_time: 0.251580(0.154754)
 48 th batch,total_time: 0.270891(0.354899),data_time: 0.021385(0.198211),train_time: 0.249506(0.156687)
 49 th batch,total_time: 0.295953(0.353720),data_time: 0.037645(0.195000),train_time: 0.258308(0.158720)
 50 th batch,total_time: 0.289833(0.352467),data_time: 0.029268(0.191750),train_time: 0.260565(0.160717)
 51 th batch,total_time: 0.286156(0.351192),data_time: 0.015159(0.188354),train_time: 0.270998(0.162838)
 52 th batch,total_time: 0.284387(0.349931),data_time: 0.018534(0.185150),train_time: 0.265852(0.164781)
 53 th batch,total_time: 0.280493(0.348645),data_time: 0.021756(0.182124),train_time: 0.258737(0.166521)
 54 th batch,total_time: 0.298951(0.347742),data_time: 0.030309(0.179364),train_time: 0.268642(0.168378)
 55 th batch,total_time: 0.286374(0.346646),data_time: 0.020150(0.176521),train_time: 0.266224(0.170125)
 56 th batch,total_time: 0.279425(0.345467),data_time: 0.018075(0.173741),train_time: 0.261350(0.171726)
 57 th batch,total_time: 0.300207(0.344686),data_time: 0.033745(0.171327),train_time: 0.266463(0.173359)
 58 th batch,total_time: 0.290201(0.343763),data_time: 0.019819(0.168759),train_time: 0.270383(0.175004)
 59 th batch,total_time: 0.297796(0.342997),data_time: 0.017623(0.166240),train_time: 0.280173(0.176756)
 60 th batch,total_time: 0.278497(0.341939),data_time: 0.017810(0.163807),train_time: 0.260687(0.178132)
 61 th batch,total_time: 0.287278(0.341058),data_time: 0.018228(0.161459),train_time: 0.269050(0.179599)
 62 th batch,total_time: 0.271384(0.339952),data_time: 0.018122(0.159184),train_time: 0.253261(0.180768)
 63 th batch,total_time: 0.288513(0.339148),data_time: 0.018699(0.156989),train_time: 0.269814(0.182159)
 64 th batch,total_time: 0.272530(0.338123),data_time: 0.019461(0.154873),train_time: 0.253069(0.183250)
 65 th batch,total_time: 0.267870(0.337059),data_time: 0.021447(0.152851),train_time: 0.246423(0.184207)
 66 th batch,total_time: 0.280115(0.336209),data_time: 0.030785(0.151029),train_time: 0.249331(0.185179)
 67 th batch,total_time: 0.286913(0.335484),data_time: 0.019808(0.149100),train_time: 0.267105(0.186384)
 68 th batch,total_time: 0.260022(0.334390),data_time: 0.017581(0.147194),train_time: 0.242442(0.187197)
 69 th batch,total_time: 0.289694(0.333752),data_time: 0.036720(0.145616),train_time: 0.252974(0.188136)
 70 th batch,total_time: 0.290403(0.333141),data_time: 0.029048(0.143974),train_time: 0.261354(0.189167)
 71 th batch,total_time: 0.265080(0.332196),data_time: 0.019642(0.142247),train_time: 0.245438(0.189949)
 72 th batch,total_time: 0.264208(0.331265),data_time: 0.038812(0.140830),train_time: 0.225397(0.190435)
 73 th batch,total_time: 0.273659(0.330486),data_time: 0.050861(0.139614),train_time: 0.222799(0.190872)
 74 th batch,total_time: 0.263890(0.329598),data_time: 0.035976(0.138232),train_time: 0.227914(0.191366)
 75 th batch,total_time: 0.271620(0.328835),data_time: 0.053783(0.137121),train_time: 0.217837(0.191714)
 76 th batch,total_time: 0.268587(0.328053),data_time: 0.055998(0.136068),train_time: 0.212589(0.191985)
 77 th batch,total_time: 0.273016(0.327347),data_time: 0.074195(0.135274),train_time: 0.198822(0.192073)
 0 th batch,total_time: 3.953074(3.953074),data_time: 3.493016(3.493016),train_time: 0.460058(0.460058)
 1 th batch,total_time: 0.049569(2.001321),data_time: 0.009105(1.751060),train_time: 0.040464(0.250261)
 2 th batch,total_time: 0.278784(1.427142),data_time: 0.249902(1.250674),train_time: 0.028882(0.176468)
 3 th batch,total_time: 0.294201(1.143907),data_time: 0.262142(1.003541),train_time: 0.032059(0.140366)
 4 th batch,total_time: 0.264007(0.967927),data_time: 0.234254(0.849684),train_time: 0.029753(0.118243)
 5 th batch,total_time: 0.282516(0.853692),data_time: 0.253145(0.750261),train_time: 0.029371(0.103431)
 6 th batch,total_time: 0.290714(0.773266),data_time: 0.262264(0.680547),train_time: 0.028450(0.092720)
 7 th batch,total_time: 0.280702(0.711696),data_time: 0.248700(0.626566),train_time: 0.032002(0.085130)
 8 th batch,total_time: 0.305927(0.666610),data_time: 0.273584(0.587346),train_time: 0.032343(0.079265)
 9 th batch,total_time: 0.269868(0.626936),data_time: 0.241654(0.552777),train_time: 0.028214(0.074160)
 10 th batch,total_time: 0.281250(0.595510),data_time: 0.252470(0.525476),train_time: 0.028780(0.070034)
 11 th batch,total_time: 0.272671(0.568607),data_time: 0.244377(0.502051),train_time: 0.028294(0.066556)
 12 th batch,total_time: 0.274820(0.546008),data_time: 0.241948(0.482043),train_time: 0.032872(0.063965)
 13 th batch,total_time: 0.256859(0.525354),data_time: 0.235366(0.464423),train_time: 0.021492(0.060931)
 14 th batch,total_time: 0.431163(0.519075),data_time: 0.402251(0.460279),train_time: 0.028912(0.058796)
 15 th batch,total_time: 0.267196(0.503333),data_time: 0.238014(0.446387),train_time: 0.029182(0.056946)
 16 th batch,total_time: 0.290210(0.490796),data_time: 0.259773(0.435410),train_time: 0.030437(0.055386)
 17 th batch,total_time: 0.276173(0.478872),data_time: 0.246939(0.424939),train_time: 0.029234(0.053933)
 18 th batch,total_time: 0.296288(0.469263),data_time: 0.264005(0.416469),train_time: 0.032283(0.052794)
 19 th batch,total_time: 0.275782(0.459589),data_time: 0.245534(0.407922),train_time: 0.030248(0.051667)
 20 th batch,total_time: 0.294426(0.451724),data_time: 0.265469(0.401139),train_time: 0.028958(0.050585)
 21 th batch,total_time: 0.276110(0.443741),data_time: 0.245672(0.394072),train_time: 0.030438(0.049669)
 22 th batch,total_time: 0.293760(0.437220),data_time: 0.261379(0.388303),train_time: 0.032381(0.048918)
 23 th batch,total_time: 0.291023(0.431129),data_time: 0.260591(0.382981),train_time: 0.030432(0.048147)
 24 th batch,total_time: 0.291393(0.425539),data_time: 0.257343(0.377956),train_time: 0.034050(0.047584)
 25 th batch,total_time: 0.276590(0.419811),data_time: 0.247623(0.372943),train_time: 0.028968(0.046868)
 26 th batch,total_time: 0.268429(0.414204),data_time: 0.240107(0.368023),train_time: 0.028322(0.046181)
 27 th batch,total_time: 0.280799(0.409439),data_time: 0.250310(0.363819),train_time: 0.030489(0.045620)
 28 th batch,total_time: 0.271056(0.404668),data_time: 0.242203(0.359625),train_time: 0.028854(0.045042)
 29 th batch,total_time: 0.277499(0.400429),data_time: 0.246009(0.355838),train_time: 0.031490(0.044590)
 30 th batch,total_time: 0.279390(0.396524),data_time: 0.250388(0.352437),train_time: 0.029002(0.044088)
 31 th batch,total_time: 0.283151(0.392981),data_time: 0.248724(0.349196),train_time: 0.034427(0.043786)
 32 th batch,total_time: 0.273584(0.389363),data_time: 0.244616(0.346027),train_time: 0.028968(0.043337)
 33 th batch,total_time: 0.275934(0.386027),data_time: 0.247065(0.343116),train_time: 0.028869(0.042911)
 34 th batch,total_time: 0.290231(0.383290),data_time: 0.258008(0.340684),train_time: 0.032223(0.042606)
 35 th batch,total_time: 0.281732(0.380469),data_time: 0.249932(0.338163),train_time: 0.031800(0.042306)
 36 th batch,total_time: 0.276906(0.377670),data_time: 0.247177(0.335704),train_time: 0.029729(0.041966)
 37 th batch,total_time: 0.289370(0.375346),data_time: 0.260481(0.333725),train_time: 0.028888(0.041622)
 38 th batch,total_time: 0.289598(0.373148),data_time: 0.261932(0.331884),train_time: 0.027667(0.041264)
 39 th batch,total_time: 0.270540(0.370582),data_time: 0.240686(0.329604),train_time: 0.029855(0.040978)
 40 th batch,total_time: 0.296963(0.368787),data_time: 0.259932(0.327905),train_time: 0.037031(0.040882)
