Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 3.951955(3.951955),data_time: 3.491637(3.491637),train_time: 0.460319(0.460319)
 1 th batch,total_time: 0.049407(2.000681),data_time: 0.008869(1.750253),train_time: 0.040538(0.250428)
 2 th batch,total_time: 0.266389(1.422584),data_time: 0.238729(1.246411),train_time: 0.027660(0.176172)
 3 th batch,total_time: 0.276327(1.136019),data_time: 0.248706(0.996985),train_time: 0.027620(0.139034)
 4 th batch,total_time: 0.256042(0.960024),data_time: 0.225542(0.842697),train_time: 0.030499(0.117327)
 5 th batch,total_time: 0.269713(0.844972),data_time: 0.234630(0.741352),train_time: 0.035083(0.103620)
 6 th batch,total_time: 0.265484(0.762188),data_time: 0.232351(0.668638),train_time: 0.033133(0.093550)
 7 th batch,total_time: 0.295602(0.703865),data_time: 0.244051(0.615564),train_time: 0.051551(0.088300)
 8 th batch,total_time: 0.270308(0.655692),data_time: 0.235871(0.573376),train_time: 0.034437(0.082316)
 9 th batch,total_time: 0.263961(0.616519),data_time: 0.236217(0.539660),train_time: 0.027744(0.076858)
 10 th batch,total_time: 0.276954(0.585649),data_time: 0.247035(0.513058),train_time: 0.029919(0.072591)
 11 th batch,total_time: 0.273458(0.559633),data_time: 0.246044(0.490807),train_time: 0.027414(0.068826)
 12 th batch,total_time: 0.275134(0.537749),data_time: 0.247781(0.472113),train_time: 0.027353(0.065636)
 13 th batch,total_time: 0.270925(0.518690),data_time: 0.243314(0.455770),train_time: 0.027611(0.062920)
 14 th batch,total_time: 0.322415(0.505605),data_time: 0.294718(0.445033),train_time: 0.027697(0.060572)
 15 th batch,total_time: 0.268601(0.490792),data_time: 0.241319(0.432301),train_time: 0.027282(0.058491)
 16 th batch,total_time: 0.286007(0.478746),data_time: 0.258584(0.422082),train_time: 0.027423(0.056664)
 17 th batch,total_time: 0.261419(0.466672),data_time: 0.233562(0.411609),train_time: 0.027858(0.055063)
 18 th batch,total_time: 0.276515(0.456664),data_time: 0.248289(0.403013),train_time: 0.028226(0.053651)
 19 th batch,total_time: 0.280551(0.447858),data_time: 0.252946(0.395510),train_time: 0.027605(0.052349)
 20 th batch,total_time: 0.279062(0.439820),data_time: 0.251056(0.388631),train_time: 0.028006(0.051189)
 21 th batch,total_time: 0.290601(0.433038),data_time: 0.262808(0.382912),train_time: 0.027794(0.050126)
 22 th batch,total_time: 0.271498(0.426014),data_time: 0.243829(0.376865),train_time: 0.027669(0.049150)
 23 th batch,total_time: 0.271283(0.419567),data_time: 0.243278(0.371299),train_time: 0.028005(0.048269)
 24 th batch,total_time: 0.269295(0.413556),data_time: 0.241535(0.366108),train_time: 0.027760(0.047448)
 25 th batch,total_time: 0.278273(0.408353),data_time: 0.250345(0.361656),train_time: 0.027929(0.046698)
 26 th batch,total_time: 0.278833(0.403556),data_time: 0.250869(0.357552),train_time: 0.027965(0.046004)
 27 th batch,total_time: 0.271764(0.398849),data_time: 0.244056(0.353499),train_time: 0.027708(0.045350)
 28 th batch,total_time: 0.277136(0.394652),data_time: 0.249212(0.349903),train_time: 0.027924(0.044749)
 29 th batch,total_time: 0.298531(0.391448),data_time: 0.270611(0.347260),train_time: 0.027920(0.044188)
 30 th batch,total_time: 0.293185(0.388278),data_time: 0.264839(0.344601),train_time: 0.028346(0.043677)
 31 th batch,total_time: 0.276926(0.384799),data_time: 0.248717(0.341605),train_time: 0.028209(0.043194)
 32 th batch,total_time: 0.278300(0.381571),data_time: 0.250491(0.338844),train_time: 0.027809(0.042728)
 33 th batch,total_time: 0.273546(0.378394),data_time: 0.245384(0.336095),train_time: 0.028162(0.042299)
