Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 16.923918(16.923918),data_time: 16.139391(16.139391),train_time: 0.784527(0.784527)
 1 th batch,total_time: 0.529481(8.726700),data_time: 0.097027(8.118209),train_time: 0.432454(0.608491)
 2 th batch,total_time: 0.240667(5.898022),data_time: 0.093522(5.443313),train_time: 0.147146(0.454709)
 3 th batch,total_time: 0.479899(4.543492),data_time: 0.335322(4.166315),train_time: 0.144578(0.377176)
 4 th batch,total_time: 2.381113(4.111016),data_time: 1.936016(3.720256),train_time: 0.445097(0.390760)
 5 th batch,total_time: 0.797791(3.558812),data_time: 0.521508(3.187131),train_time: 0.276283(0.371681)
 6 th batch,total_time: 0.642485(3.142194),data_time: 0.496403(2.802741),train_time: 0.146082(0.339452)
 7 th batch,total_time: 0.495234(2.811324),data_time: 0.338361(2.494694),train_time: 0.156874(0.316630)
 8 th batch,total_time: 2.322739(2.757037),data_time: 1.447418(2.378330),train_time: 0.875322(0.378707)
 9 th batch,total_time: 0.782807(2.559614),data_time: 0.636102(2.204107),train_time: 0.146705(0.355507)
 10 th batch,total_time: 0.613119(2.382660),data_time: 0.466392(2.046133),train_time: 0.146727(0.336527)
 11 th batch,total_time: 0.495242(2.225375),data_time: 0.337924(1.903782),train_time: 0.157317(0.321593)
 12 th batch,total_time: 2.299806(2.231100),data_time: 1.098759(1.841857),train_time: 1.201048(0.389243)
 13 th batch,total_time: 0.941133(2.138960),data_time: 0.794629(1.767055),train_time: 0.146503(0.371904)
 14 th batch,total_time: 0.497544(2.029532),data_time: 0.336123(1.671660),train_time: 0.161421(0.357872)
 15 th batch,total_time: 0.496543(1.933720),data_time: 0.336792(1.588231),train_time: 0.159751(0.345490)
 16 th batch,total_time: 2.425757(1.962664),data_time: 0.779261(1.540644),train_time: 1.646496(0.422019)
 17 th batch,total_time: 0.910711(1.904222),data_time: 0.764775(1.497540),train_time: 0.145935(0.406681)
 18 th batch,total_time: 0.538173(1.832324),data_time: 0.392330(1.439371),train_time: 0.145843(0.392953)
 19 th batch,total_time: 0.496192(1.765518),data_time: 0.337288(1.384267),train_time: 0.158905(0.381251)
 20 th batch,total_time: 2.350675(1.793382),data_time: 0.331892(1.334154),train_time: 2.018783(0.459228)
 21 th batch,total_time: 0.690547(1.743254),data_time: 0.545482(1.298305),train_time: 0.145065(0.444948)
 22 th batch,total_time: 0.684678(1.697229),data_time: 0.539980(1.265335),train_time: 0.144697(0.431894)
