Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 3.713864(3.713864),data_time: 3.275686(3.275686),train_time: 0.438179(0.438179)
 1 th batch,total_time: 0.042748(1.878306),data_time: 0.005329(1.640508),train_time: 0.037419(0.237799)
 2 th batch,total_time: 0.148101(1.301571),data_time: 0.119764(1.133593),train_time: 0.028337(0.167978)
 3 th batch,total_time: 0.134687(1.009850),data_time: 0.106669(0.876862),train_time: 0.028018(0.132988)
 4 th batch,total_time: 0.148320(0.837544),data_time: 0.121147(0.725719),train_time: 0.027173(0.111825)
 5 th batch,total_time: 0.154619(0.723723),data_time: 0.125121(0.625619),train_time: 0.029498(0.098104)
 6 th batch,total_time: 0.132814(0.639308),data_time: 0.106346(0.551438),train_time: 0.026467(0.087870)
 7 th batch,total_time: 0.140149(0.576913),data_time: 0.111527(0.496449),train_time: 0.028622(0.080464)
 8 th batch,total_time: 0.142695(0.528666),data_time: 0.113986(0.453953),train_time: 0.028709(0.074713)
 9 th batch,total_time: 0.143166(0.490116),data_time: 0.114284(0.419986),train_time: 0.028882(0.070130)
 10 th batch,total_time: 0.142118(0.458480),data_time: 0.113577(0.392131),train_time: 0.028541(0.066349)
 11 th batch,total_time: 0.144144(0.432285),data_time: 0.115640(0.369090),train_time: 0.028504(0.063196)
 12 th batch,total_time: 0.140092(0.409809),data_time: 0.112442(0.349348),train_time: 0.027651(0.060461)
 13 th batch,total_time: 0.136437(0.390282),data_time: 0.108227(0.332125),train_time: 0.028210(0.058158)
 14 th batch,total_time: 0.138736(0.373513),data_time: 0.111362(0.317407),train_time: 0.027374(0.056106)
 15 th batch,total_time: 0.151467(0.359635),data_time: 0.119690(0.305050),train_time: 0.031776(0.054585)
 16 th batch,total_time: 0.149558(0.347277),data_time: 0.120354(0.294185),train_time: 0.029204(0.053092)
 17 th batch,total_time: 0.141913(0.335868),data_time: 0.113557(0.284151),train_time: 0.028356(0.051718)
 18 th batch,total_time: 0.150332(0.326103),data_time: 0.123091(0.275674),train_time: 0.027241(0.050429)
 19 th batch,total_time: 0.140969(0.316846),data_time: 0.114471(0.267614),train_time: 0.026498(0.049233)
 20 th batch,total_time: 0.147351(0.308775),data_time: 0.119109(0.260542),train_time: 0.028242(0.048233)
 21 th batch,total_time: 0.140924(0.301146),data_time: 0.114222(0.253891),train_time: 0.026702(0.047255)
 22 th batch,total_time: 0.149724(0.294562),data_time: 0.120909(0.248109),train_time: 0.028815(0.046453)
 23 th batch,total_time: 0.147332(0.288428),data_time: 0.120178(0.242779),train_time: 0.027154(0.045649)
 24 th batch,total_time: 0.149338(0.282864),data_time: 0.122080(0.237951),train_time: 0.027258(0.044913)
 25 th batch,total_time: 0.146108(0.277604),data_time: 0.118953(0.233374),train_time: 0.027155(0.044230)
 26 th batch,total_time: 0.154278(0.273036),data_time: 0.131865(0.229614),train_time: 0.022413(0.043422)
 27 th batch,total_time: 0.156273(0.268866),data_time: 0.134580(0.226220),train_time: 0.021693(0.042646)
 28 th batch,total_time: 0.200397(0.266505),data_time: 0.172621(0.224372),train_time: 0.027775(0.042133)
 29 th batch,total_time: 0.203505(0.264405),data_time: 0.182184(0.222966),train_time: 0.021321(0.041439)
 30 th batch,total_time: 0.157110(0.260944),data_time: 0.136107(0.220164),train_time: 0.021002(0.040780)
 31 th batch,total_time: 0.161222(0.257828),data_time: 0.140045(0.217660),train_time: 0.021177(0.040168)
 32 th batch,total_time: 0.159363(0.254844),data_time: 0.138545(0.215263),train_time: 0.020818(0.039581)
 33 th batch,total_time: 0.153383(0.251860),data_time: 0.132444(0.212827),train_time: 0.020939(0.039033)
 34 th batch,total_time: 0.165684(0.249398),data_time: 0.145627(0.210907),train_time: 0.020057(0.038491)
 35 th batch,total_time: 0.151487(0.246678),data_time: 0.130641(0.208677),train_time: 0.020846(0.038001)
 36 th batch,total_time: 0.146913(0.243982),data_time: 0.126200(0.206448),train_time: 0.020713(0.037533)
 37 th batch,total_time: 0.146802(0.241424),data_time: 0.125945(0.204330),train_time: 0.020857(0.037095)
 38 th batch,total_time: 0.148664(0.239046),data_time: 0.128262(0.202379),train_time: 0.020403(0.036667)
 39 th batch,total_time: 0.150491(0.236832),data_time: 0.130161(0.200574),train_time: 0.020331(0.036258)
 40 th batch,total_time: 0.145339(0.234600),data_time: 0.124934(0.198729),train_time: 0.020404(0.035871)
 41 th batch,total_time: 0.157201(0.232758),data_time: 0.136207(0.197240),train_time: 0.020994(0.035517)
 42 th batch,total_time: 0.145585(0.230730),data_time: 0.125029(0.195561),train_time: 0.020556(0.035169)
 43 th batch,total_time: 0.145255(0.228788),data_time: 0.124890(0.193955),train_time: 0.020365(0.034833)
 44 th batch,total_time: 0.144001(0.226903),data_time: 0.123642(0.192392),train_time: 0.020359(0.034511)
 45 th batch,total_time: 0.160648(0.225463),data_time: 0.139451(0.191241),train_time: 0.021197(0.034222)
 46 th batch,total_time: 0.150641(0.223871),data_time: 0.129799(0.189934),train_time: 0.020842(0.033937)
 47 th batch,total_time: 0.157836(0.222495),data_time: 0.136944(0.188830),train_time: 0.020892(0.033665)
 48 th batch,total_time: 0.136160(0.220734),data_time: 0.115759(0.187339),train_time: 0.020401(0.033395)
 49 th batch,total_time: 0.142246(0.219164),data_time: 0.121937(0.186031),train_time: 0.020309(0.033133)
 50 th batch,total_time: 0.149533(0.217798),data_time: 0.128685(0.184906),train_time: 0.020848(0.032892)
 51 th batch,total_time: 0.143597(0.216372),data_time: 0.122643(0.183709),train_time: 0.020954(0.032662)
 52 th batch,total_time: 0.145423(0.215033),data_time: 0.124745(0.182597),train_time: 0.020678(0.032436)
 53 th batch,total_time: 0.148506(0.213801),data_time: 0.126540(0.181558),train_time: 0.021966(0.032242)
 54 th batch,total_time: 0.143122(0.212516),data_time: 0.122230(0.180480),train_time: 0.020892(0.032036)
 55 th batch,total_time: 0.144956(0.211309),data_time: 0.123941(0.179470),train_time: 0.021015(0.031839)
 56 th batch,total_time: 0.142504(0.210102),data_time: 0.121603(0.178455),train_time: 0.020901(0.031647)
 57 th batch,total_time: 0.152339(0.209106),data_time: 0.131415(0.177644),train_time: 0.020924(0.031463)
 58 th batch,total_time: 0.146030(0.208037),data_time: 0.125080(0.176753),train_time: 0.020950(0.031284)
 59 th batch,total_time: 0.133960(0.206803),data_time: 0.112944(0.175689),train_time: 0.021016(0.031113)
 60 th batch,total_time: 0.145007(0.205790),data_time: 0.124125(0.174844),train_time: 0.020883(0.030945)
 61 th batch,total_time: 0.143468(0.204784),data_time: 0.123085(0.174009),train_time: 0.020383(0.030775)
 62 th batch,total_time: 0.144413(0.203826),data_time: 0.123978(0.173215),train_time: 0.020436(0.030611)
 63 th batch,total_time: 0.151293(0.203005),data_time: 0.130248(0.172544),train_time: 0.021045(0.030462)
 64 th batch,total_time: 0.147310(0.202148),data_time: 0.126830(0.171841),train_time: 0.020480(0.030308)
 65 th batch,total_time: 0.140562(0.201215),data_time: 0.119989(0.171055),train_time: 0.020572(0.030160)
 66 th batch,total_time: 0.145211(0.200379),data_time: 0.124649(0.170362),train_time: 0.020561(0.030017)
 67 th batch,total_time: 0.147438(0.199601),data_time: 0.126428(0.169716),train_time: 0.021010(0.029885)
 68 th batch,total_time: 0.138943(0.198722),data_time: 0.118524(0.168974),train_time: 0.020419(0.029748)
 69 th batch,total_time: 0.140371(0.197888),data_time: 0.119195(0.168263),train_time: 0.021176(0.029625)
 70 th batch,total_time: 0.136829(0.197028),data_time: 0.116579(0.167535),train_time: 0.020250(0.029493)
 71 th batch,total_time: 0.148760(0.196358),data_time: 0.127555(0.166980),train_time: 0.021205(0.029378)
 72 th batch,total_time: 0.137437(0.195551),data_time: 0.117342(0.166300),train_time: 0.020096(0.029251)
 73 th batch,total_time: 0.142616(0.194835),data_time: 0.122248(0.165705),train_time: 0.020368(0.029131)
 74 th batch,total_time: 0.138017(0.194078),data_time: 0.117163(0.165057),train_time: 0.020854(0.029020)
 75 th batch,total_time: 0.153966(0.193550),data_time: 0.133177(0.164638),train_time: 0.020789(0.028912)
 76 th batch,total_time: 0.136404(0.192808),data_time: 0.115671(0.164002),train_time: 0.020733(0.028806)
 77 th batch,total_time: 0.143992(0.192182),data_time: 0.123326(0.163480),train_time: 0.020667(0.028702)
 0 th batch,total_time: 3.724297(3.724297),data_time: 3.287655(3.287655),train_time: 0.436642(0.436642)
 1 th batch,total_time: 0.035865(1.880081),data_time: 0.006787(1.647221),train_time: 0.029078(0.232860)
 2 th batch,total_time: 0.142100(1.300754),data_time: 0.112857(1.135766),train_time: 0.029243(0.164988)
 3 th batch,total_time: 0.142320(1.011146),data_time: 0.112093(0.879848),train_time: 0.030227(0.131297)
 4 th batch,total_time: 0.141888(0.837294),data_time: 0.111787(0.726236),train_time: 0.030101(0.111058)
 5 th batch,total_time: 0.150323(0.722799),data_time: 0.109846(0.623504),train_time: 0.040478(0.099295)
 6 th batch,total_time: 0.136903(0.639099),data_time: 0.100583(0.548801),train_time: 0.036320(0.090298)
 7 th batch,total_time: 0.148451(0.577768),data_time: 0.117867(0.494934),train_time: 0.030583(0.082834)
 8 th batch,total_time: 0.144344(0.529610),data_time: 0.113671(0.452572),train_time: 0.030673(0.077038)
 9 th batch,total_time: 0.144056(0.491055),data_time: 0.116855(0.419000),train_time: 0.027202(0.072055)
 10 th batch,total_time: 0.151557(0.460191),data_time: 0.120613(0.391874),train_time: 0.030944(0.068317)
 11 th batch,total_time: 0.152854(0.434580),data_time: 0.122031(0.369387),train_time: 0.030823(0.065193)
 12 th batch,total_time: 0.157225(0.413245),data_time: 0.127239(0.350760),train_time: 0.029986(0.062485)
 13 th batch,total_time: 0.140898(0.393792),data_time: 0.108716(0.333471),train_time: 0.032181(0.060320)
 14 th batch,total_time: 0.143604(0.377112),data_time: 0.116584(0.319012),train_time: 0.027020(0.058100)
 15 th batch,total_time: 0.149873(0.362910),data_time: 0.119608(0.306550),train_time: 0.030265(0.056360)
 16 th batch,total_time: 0.152886(0.350556),data_time: 0.123055(0.295756),train_time: 0.029831(0.054800)
 17 th batch,total_time: 0.157177(0.339812),data_time: 0.126398(0.286347),train_time: 0.030779(0.053465)
 18 th batch,total_time: 0.162024(0.330455),data_time: 0.128302(0.278029),train_time: 0.033721(0.052426)
 19 th batch,total_time: 0.152322(0.321548),data_time: 0.124235(0.270339),train_time: 0.028087(0.051209)
 20 th batch,total_time: 0.138194(0.312817),data_time: 0.112186(0.262808),train_time: 0.026008(0.050009)
 21 th batch,total_time: 0.150925(0.305458),data_time: 0.121562(0.256388),train_time: 0.029363(0.049071)
 22 th batch,total_time: 0.162992(0.299264),data_time: 0.134882(0.251105),train_time: 0.028109(0.048159)
 23 th batch,total_time: 0.145787(0.292869),data_time: 0.118582(0.245583),train_time: 0.027205(0.047286)
 24 th batch,total_time: 0.163255(0.287685),data_time: 0.129210(0.240928),train_time: 0.034045(0.046757)
 25 th batch,total_time: 0.160785(0.282804),data_time: 0.133176(0.236784),train_time: 0.027609(0.046020)
 26 th batch,total_time: 0.156834(0.278138),data_time: 0.129256(0.232801),train_time: 0.027578(0.045337)
 27 th batch,total_time: 0.145886(0.273415),data_time: 0.115135(0.228599),train_time: 0.030751(0.044816)
 28 th batch,total_time: 0.260016(0.272953),data_time: 0.230631(0.228669),train_time: 0.029385(0.044284)
 29 th batch,total_time: 0.156940(0.269086),data_time: 0.126330(0.225258),train_time: 0.030610(0.043828)
 30 th batch,total_time: 0.158283(0.265512),data_time: 0.130095(0.222188),train_time: 0.028189(0.043324)
 31 th batch,total_time: 0.159870(0.262210),data_time: 0.128932(0.219274),train_time: 0.030938(0.042937)
 32 th batch,total_time: 0.153340(0.258911),data_time: 0.123583(0.216374),train_time: 0.029757(0.042537)
 33 th batch,total_time: 0.166593(0.256196),data_time: 0.135422(0.213993),train_time: 0.031171(0.042203)
 34 th batch,total_time: 0.150963(0.253189),data_time: 0.121243(0.211343),train_time: 0.029720(0.041846)
 35 th batch,total_time: 0.146907(0.250237),data_time: 0.115488(0.208680),train_time: 0.031419(0.041557)
 36 th batch,total_time: 0.145748(0.247413),data_time: 0.116164(0.206180),train_time: 0.029584(0.041233)
 37 th batch,total_time: 0.149521(0.244837),data_time: 0.122666(0.203982),train_time: 0.026856(0.040855)
 38 th batch,total_time: 0.150281(0.242413),data_time: 0.121953(0.201879),train_time: 0.028328(0.040534)
 39 th batch,total_time: 0.145925(0.240000),data_time: 0.116703(0.199750),train_time: 0.029222(0.040251)
 40 th batch,total_time: 0.156467(0.237963),data_time: 0.122336(0.197861),train_time: 0.034131(0.040101)
 41 th batch,total_time: 0.145876(0.235770),data_time: 0.118609(0.195974),train_time: 0.027268(0.039796)
 42 th batch,total_time: 0.145929(0.233681),data_time: 0.117362(0.194146),train_time: 0.028568(0.039535)
 43 th batch,total_time: 0.143797(0.231638),data_time: 0.115808(0.192366),train_time: 0.027989(0.039272)
 44 th batch,total_time: 0.159556(0.230036),data_time: 0.130772(0.190997),train_time: 0.028784(0.039039)
 45 th batch,total_time: 0.151075(0.228320),data_time: 0.122179(0.189501),train_time: 0.028896(0.038819)
 46 th batch,total_time: 0.158103(0.226826),data_time: 0.122548(0.188077),train_time: 0.035554(0.038749)
 47 th batch,total_time: 0.136901(0.224952),data_time: 0.107756(0.186403),train_time: 0.029145(0.038549)
 48 th batch,total_time: 0.142152(0.223263),data_time: 0.114252(0.184931),train_time: 0.027900(0.038332)
 49 th batch,total_time: 0.148493(0.221767),data_time: 0.119357(0.183619),train_time: 0.029137(0.038148)
 50 th batch,total_time: 0.143964(0.220242),data_time: 0.115459(0.182283),train_time: 0.028505(0.037959)
 51 th batch,total_time: 0.145260(0.218800),data_time: 0.116157(0.181011),train_time: 0.029103(0.037789)
