Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 12.844709(12.844709),data_time: 12.397350(12.397350),train_time: 0.447359(0.447359)
 1 th batch,total_time: 0.083736(6.464223),data_time: 0.014575(6.205963),train_time: 0.069161(0.258260)
 2 th batch,total_time: 0.048188(4.325544),data_time: 0.014325(4.142083),train_time: 0.033862(0.183461)
 3 th batch,total_time: 0.073910(3.262636),data_time: 0.039376(3.116407),train_time: 0.034534(0.146229)
 4 th batch,total_time: 0.072742(2.624657),data_time: 0.037914(2.500708),train_time: 0.034828(0.123949)
 5 th batch,total_time: 0.321698(2.240831),data_time: 0.282543(2.131014),train_time: 0.039155(0.109817)
 6 th batch,total_time: 0.096175(1.934451),data_time: 0.068741(1.836404),train_time: 0.027434(0.098048)
 7 th batch,total_time: 0.081062(1.702778),data_time: 0.044781(1.612451),train_time: 0.036281(0.090327)
 8 th batch,total_time: 0.071985(1.521578),data_time: 0.036743(1.437372),train_time: 0.035242(0.084206)
 9 th batch,total_time: 0.271851(1.396606),data_time: 0.236128(1.317248),train_time: 0.035722(0.079358)
 10 th batch,total_time: 0.119539(1.280509),data_time: 0.085039(1.205229),train_time: 0.034500(0.075280)
 11 th batch,total_time: 0.072110(1.179809),data_time: 0.037477(1.107916),train_time: 0.034634(0.071893)
 12 th batch,total_time: 0.081607(1.095332),data_time: 0.044722(1.026132),train_time: 0.036885(0.069200)
 13 th batch,total_time: 0.248678(1.034856),data_time: 0.211556(0.967948),train_time: 0.037121(0.066909)
 14 th batch,total_time: 0.116957(0.973663),data_time: 0.083690(0.908997),train_time: 0.033267(0.064666)
 15 th batch,total_time: 0.075992(0.917559),data_time: 0.039653(0.854663),train_time: 0.036339(0.062895)
 16 th batch,total_time: 0.074851(0.867988),data_time: 0.037116(0.806572),train_time: 0.037735(0.061415)
 17 th batch,total_time: 0.243539(0.833296),data_time: 0.204952(0.773149),train_time: 0.038587(0.060147)
 18 th batch,total_time: 0.082255(0.793768),data_time: 0.045715(0.734863),train_time: 0.036539(0.058905)
 19 th batch,total_time: 0.119163(0.760037),data_time: 0.084276(0.702334),train_time: 0.034887(0.057704)
 20 th batch,total_time: 0.074866(0.727410),data_time: 0.037468(0.670673),train_time: 0.037398(0.056737)
 21 th batch,total_time: 0.204193(0.703628),data_time: 0.167109(0.647784),train_time: 0.037083(0.055843)
 22 th batch,total_time: 0.092012(0.677036),data_time: 0.055415(0.622029),train_time: 0.036597(0.055007)
 23 th batch,total_time: 0.129177(0.654208),data_time: 0.091845(0.599938),train_time: 0.037332(0.054270)
 24 th batch,total_time: 0.073199(0.630968),data_time: 0.035239(0.577350),train_time: 0.037959(0.053618)
 25 th batch,total_time: 0.221632(0.615224),data_time: 0.182652(0.562169),train_time: 0.038980(0.053055)
 26 th batch,total_time: 0.102161(0.596222),data_time: 0.066631(0.543816),train_time: 0.035530(0.052406)
 27 th batch,total_time: 0.176697(0.581239),data_time: 0.142911(0.529498),train_time: 0.033786(0.051741)
 28 th batch,total_time: 0.072227(0.563687),data_time: 0.037917(0.512547),train_time: 0.034310(0.051140)
 29 th batch,total_time: 0.157813(0.550157),data_time: 0.122232(0.499536),train_time: 0.035580(0.050621)
 30 th batch,total_time: 0.091281(0.535355),data_time: 0.056473(0.485244),train_time: 0.034808(0.050111)
 31 th batch,total_time: 0.201262(0.524915),data_time: 0.168022(0.475331),train_time: 0.033239(0.049584)
 32 th batch,total_time: 0.072027(0.511191),data_time: 0.038174(0.462084),train_time: 0.033853(0.049107)
 33 th batch,total_time: 0.138030(0.500215),data_time: 0.103266(0.451530),train_time: 0.034763(0.048685)
 34 th batch,total_time: 0.104978(0.488923),data_time: 0.070182(0.440635),train_time: 0.034796(0.048288)
 35 th batch,total_time: 0.216151(0.481346),data_time: 0.182093(0.433453),train_time: 0.034057(0.047893)
 36 th batch,total_time: 0.072098(0.470285),data_time: 0.037760(0.422758),train_time: 0.034339(0.047527)
 37 th batch,total_time: 0.128900(0.461301),data_time: 0.094422(0.414118),train_time: 0.034478(0.047183)
 38 th batch,total_time: 0.105457(0.452177),data_time: 0.070481(0.405307),train_time: 0.034976(0.046870)
 39 th batch,total_time: 0.234034(0.446724),data_time: 0.200091(0.400176),train_time: 0.033943(0.046547)
 40 th batch,total_time: 0.071550(0.437573),data_time: 0.037813(0.391338),train_time: 0.033737(0.046235)
 41 th batch,total_time: 0.141189(0.430516),data_time: 0.106396(0.384554),train_time: 0.034793(0.045962)
 42 th batch,total_time: 0.114293(0.423162),data_time: 0.079481(0.377459),train_time: 0.034812(0.045703)
 43 th batch,total_time: 0.218270(0.418505),data_time: 0.183318(0.373047),train_time: 0.034951(0.045459)
 44 th batch,total_time: 0.072336(0.410813),data_time: 0.038504(0.365613),train_time: 0.033832(0.045200)
 45 th batch,total_time: 0.123370(0.404564),data_time: 0.088268(0.359583),train_time: 0.035102(0.044981)
 46 th batch,total_time: 0.129217(0.398706),data_time: 0.093448(0.353921),train_time: 0.035768(0.044785)
 47 th batch,total_time: 0.196077(0.394484),data_time: 0.162321(0.349929),train_time: 0.033756(0.044555)
 48 th batch,total_time: 0.083600(0.388140),data_time: 0.048436(0.343776),train_time: 0.035164(0.044363)
 49 th batch,total_time: 0.116090(0.382699),data_time: 0.081890(0.338539),train_time: 0.034200(0.044160)
 50 th batch,total_time: 0.109097(0.377334),data_time: 0.074104(0.333354),train_time: 0.034993(0.043980)
 51 th batch,total_time: 0.212009(0.374155),data_time: 0.177705(0.330360),train_time: 0.034304(0.043794)
 52 th batch,total_time: 0.097220(0.368929),data_time: 0.062369(0.325304),train_time: 0.034852(0.043625)
 53 th batch,total_time: 0.087341(0.363715),data_time: 0.053658(0.320273),train_time: 0.033683(0.043441)
 54 th batch,total_time: 0.087709(0.358696),data_time: 0.053055(0.315415),train_time: 0.034653(0.043282)
 55 th batch,total_time: 0.266121(0.357043),data_time: 0.228496(0.313863),train_time: 0.037625(0.043181)
 56 th batch,total_time: 0.119600(0.352878),data_time: 0.081977(0.309795),train_time: 0.037622(0.043083)
 57 th batch,total_time: 0.068212(0.347970),data_time: 0.034775(0.305053),train_time: 0.033437(0.042917)
 58 th batch,total_time: 0.079529(0.343420),data_time: 0.043262(0.300616),train_time: 0.036268(0.042804)
 59 th batch,total_time: 0.261243(0.342050),data_time: 0.223519(0.299331),train_time: 0.037724(0.042719)
 60 th batch,total_time: 0.119567(0.338403),data_time: 0.081751(0.295764),train_time: 0.037817(0.042639)
 61 th batch,total_time: 0.069967(0.334073),data_time: 0.034607(0.291552),train_time: 0.035360(0.042522)
 62 th batch,total_time: 0.078853(0.330022),data_time: 0.043200(0.287610),train_time: 0.035653(0.042413)
 63 th batch,total_time: 0.253988(0.328834),data_time: 0.216746(0.286502),train_time: 0.037243(0.042332)
 64 th batch,total_time: 0.128093(0.325746),data_time: 0.090311(0.283484),train_time: 0.037781(0.042262)
 65 th batch,total_time: 0.068288(0.321845),data_time: 0.034334(0.279709),train_time: 0.033954(0.042136)
 66 th batch,total_time: 0.073750(0.318142),data_time: 0.039697(0.276127),train_time: 0.034053(0.042015)
 67 th batch,total_time: 0.291412(0.317749),data_time: 0.255558(0.275824),train_time: 0.035854(0.041925)
 68 th batch,total_time: 0.106599(0.314689),data_time: 0.069777(0.272838),train_time: 0.036822(0.041851)
 69 th batch,total_time: 0.068957(0.311178),data_time: 0.035131(0.269442),train_time: 0.033827(0.041736)
 70 th batch,total_time: 0.087454(0.308027),data_time: 0.052518(0.266387),train_time: 0.034935(0.041640)
 71 th batch,total_time: 0.260142(0.307362),data_time: 0.226190(0.265829),train_time: 0.033952(0.041533)
 72 th batch,total_time: 0.088089(0.304359),data_time: 0.063329(0.263055),train_time: 0.024760(0.041304)
 73 th batch,total_time: 0.070931(0.301204),data_time: 0.046561(0.260129),train_time: 0.024370(0.041075)
 74 th batch,total_time: 0.103623(0.298570),data_time: 0.078360(0.257706),train_time: 0.025263(0.040864)
 75 th batch,total_time: 0.274911(0.298258),data_time: 0.250429(0.257610),train_time: 0.024482(0.040649)
 76 th batch,total_time: 0.072688(0.295329),data_time: 0.047219(0.254878),train_time: 0.025469(0.040451)
 77 th batch,total_time: 0.092799(0.292732),data_time: 0.067579(0.252476),train_time: 0.025221(0.040256)
 0 th batch,total_time: 12.845630(12.845630),data_time: 12.400116(12.400116),train_time: 0.445515(0.445515)
 1 th batch,total_time: 0.084189(6.464910),data_time: 0.014904(6.207510),train_time: 0.069285(0.257400)
 2 th batch,total_time: 0.047567(4.325796),data_time: 0.012961(4.142661),train_time: 0.034606(0.183135)
 3 th batch,total_time: 0.072790(3.262544),data_time: 0.039102(3.116771),train_time: 0.033688(0.145773)
 4 th batch,total_time: 0.073127(2.624661),data_time: 0.039066(2.501230),train_time: 0.034061(0.123431)
 5 th batch,total_time: 0.319070(2.240396),data_time: 0.241949(2.124683),train_time: 0.077121(0.115713)
 6 th batch,total_time: 0.107070(1.935635),data_time: 0.066180(1.830611),train_time: 0.040891(0.105024)
 7 th batch,total_time: 0.075036(1.703060),data_time: 0.039979(1.606782),train_time: 0.035056(0.096278)
 8 th batch,total_time: 0.073068(1.521950),data_time: 0.036293(1.432283),train_time: 0.036775(0.089666)
 9 th batch,total_time: 0.269353(1.396690),data_time: 0.145085(1.303564),train_time: 0.124268(0.093127)
 10 th batch,total_time: 0.121039(1.280722),data_time: 0.086783(1.192947),train_time: 0.034256(0.087775)
 11 th batch,total_time: 0.079112(1.180588),data_time: 0.044977(1.097283),train_time: 0.034135(0.083305)
 12 th batch,total_time: 0.071138(1.095245),data_time: 0.037681(1.015775),train_time: 0.033457(0.079470)
 13 th batch,total_time: 0.249663(1.034847),data_time: 0.085256(0.949310),train_time: 0.164407(0.085537)
 14 th batch,total_time: 0.121836(0.973979),data_time: 0.088230(0.891904),train_time: 0.033606(0.082075)
 15 th batch,total_time: 0.072906(0.917662),data_time: 0.038913(0.838592),train_time: 0.033993(0.079070)
 16 th batch,total_time: 0.072729(0.867960),data_time: 0.037836(0.791489),train_time: 0.034894(0.076471)
 17 th batch,total_time: 0.243553(0.833271),data_time: 0.038688(0.749667),train_time: 0.204865(0.083604)
 18 th batch,total_time: 0.133656(0.796449),data_time: 0.099475(0.715446),train_time: 0.034181(0.081003)
 19 th batch,total_time: 0.071640(0.760209),data_time: 0.038112(0.681579),train_time: 0.033528(0.078629)
 20 th batch,total_time: 0.072479(0.727460),data_time: 0.038993(0.650980),train_time: 0.033487(0.076480)
 21 th batch,total_time: 0.205150(0.703718),data_time: 0.038262(0.623129),train_time: 0.166888(0.080589)
 22 th batch,total_time: 0.148780(0.679591),data_time: 0.114771(0.601027),train_time: 0.034009(0.078564)
 23 th batch,total_time: 0.072856(0.654310),data_time: 0.038967(0.577608),train_time: 0.033889(0.076702)
 24 th batch,total_time: 0.109597(0.632521),data_time: 0.075832(0.557536),train_time: 0.033765(0.074985)
 25 th batch,total_time: 0.184037(0.615272),data_time: 0.037814(0.537547),train_time: 0.146223(0.077725)
 26 th batch,total_time: 0.212610(0.600359),data_time: 0.177570(0.524215),train_time: 0.035041(0.076144)
 27 th batch,total_time: 0.071268(0.581463),data_time: 0.037556(0.506834),train_time: 0.033712(0.074629)
 28 th batch,total_time: 0.071161(0.563866),data_time: 0.038278(0.490677),train_time: 0.032884(0.073189)
 29 th batch,total_time: 0.157537(0.550322),data_time: 0.038742(0.475612),train_time: 0.118796(0.074709)
 30 th batch,total_time: 0.223400(0.539776),data_time: 0.189114(0.466370),train_time: 0.034287(0.073405)
 31 th batch,total_time: 0.071353(0.525138),data_time: 0.038549(0.453001),train_time: 0.032804(0.072137)
