Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 13.851846(13.851846),data_time: 13.363412(13.363412),train_time: 0.488433(0.488433)
 1 th batch,total_time: 0.150946(7.001396),data_time: 0.023819(6.693616),train_time: 0.127126(0.307780)
 2 th batch,total_time: 0.075750(4.692847),data_time: 0.025615(4.470949),train_time: 0.050134(0.221898)
 3 th batch,total_time: 0.131265(3.552451),data_time: 0.081570(3.373604),train_time: 0.049695(0.178847)
 4 th batch,total_time: 0.338631(2.909687),data_time: 0.288306(2.756545),train_time: 0.050326(0.153143)
 5 th batch,total_time: 0.455786(2.500704),data_time: 0.404465(2.364531),train_time: 0.051321(0.136172)
 6 th batch,total_time: 0.145217(2.164206),data_time: 0.095425(2.040373),train_time: 0.049792(0.123832)
 7 th batch,total_time: 0.133509(1.910369),data_time: 0.084303(1.795864),train_time: 0.049206(0.114504)
 8 th batch,total_time: 0.290482(1.730381),data_time: 0.239789(1.622967),train_time: 0.050693(0.107414)
 9 th batch,total_time: 0.458764(1.603220),data_time: 0.406899(1.501360),train_time: 0.051865(0.101859)
 10 th batch,total_time: 0.144925(1.470647),data_time: 0.093902(1.373410),train_time: 0.051023(0.097238)
 11 th batch,total_time: 0.196932(1.364504),data_time: 0.146503(1.271167),train_time: 0.050430(0.093337)
 12 th batch,total_time: 0.300465(1.282655),data_time: 0.250365(1.192644),train_time: 0.050100(0.090011)
 13 th batch,total_time: 0.476793(1.225094),data_time: 0.425191(1.137826),train_time: 0.051602(0.087267)
 14 th batch,total_time: 0.130635(1.152130),data_time: 0.080690(1.067350),train_time: 0.049944(0.084779)
 15 th batch,total_time: 0.491943(1.110868),data_time: 0.440717(1.028186),train_time: 0.051226(0.082682)
 16 th batch,total_time: 0.129892(1.053164),data_time: 0.080142(0.972419),train_time: 0.049749(0.080745)
 17 th batch,total_time: 0.334275(1.013225),data_time: 0.282077(0.934066),train_time: 0.052198(0.079159)
 18 th batch,total_time: 0.130563(0.966769),data_time: 0.080811(0.889158),train_time: 0.049752(0.077611)
 19 th batch,total_time: 0.517871(0.944324),data_time: 0.467159(0.868058),train_time: 0.050711(0.076266)
 20 th batch,total_time: 0.131827(0.905634),data_time: 0.081285(0.830593),train_time: 0.050542(0.075041)
 21 th batch,total_time: 0.304621(0.878315),data_time: 0.253907(0.804380),train_time: 0.050713(0.073935)
 22 th batch,total_time: 0.131276(0.845835),data_time: 0.081110(0.772933),train_time: 0.050165(0.072902)
 23 th batch,total_time: 0.556722(0.833789),data_time: 0.504549(0.761751),train_time: 0.052173(0.072038)
 24 th batch,total_time: 0.131919(0.805714),data_time: 0.081111(0.734525),train_time: 0.050808(0.071189)
 25 th batch,total_time: 0.235986(0.783801),data_time: 0.185372(0.713404),train_time: 0.050614(0.070398)
 26 th batch,total_time: 0.131340(0.759636),data_time: 0.081536(0.690001),train_time: 0.049804(0.069635)
 27 th batch,total_time: 0.641510(0.755417),data_time: 0.589400(0.686408),train_time: 0.052110(0.069009)
 28 th batch,total_time: 0.133847(0.733984),data_time: 0.080467(0.665514),train_time: 0.053380(0.068470)
 29 th batch,total_time: 0.164230(0.714992),data_time: 0.114913(0.647160),train_time: 0.049316(0.067832)
 30 th batch,total_time: 0.132178(0.696192),data_time: 0.081524(0.628914),train_time: 0.050654(0.067278)
 31 th batch,total_time: 0.671999(0.695436),data_time: 0.620481(0.628651),train_time: 0.051519(0.066785)
 32 th batch,total_time: 0.130515(0.678317),data_time: 0.080280(0.612033),train_time: 0.050235(0.066284)
 33 th batch,total_time: 0.131042(0.662221),data_time: 0.081503(0.596429),train_time: 0.049539(0.065791)
 34 th batch,total_time: 0.132815(0.647095),data_time: 0.081960(0.581730),train_time: 0.050855(0.065364)
 35 th batch,total_time: 0.690623(0.648304),data_time: 0.639508(0.583335),train_time: 0.051115(0.064969)
 36 th batch,total_time: 0.130955(0.634321),data_time: 0.081167(0.569763),train_time: 0.049788(0.064558)
 37 th batch,total_time: 0.131345(0.621085),data_time: 0.081786(0.556922),train_time: 0.049559(0.064164)
 38 th batch,total_time: 0.132626(0.608561),data_time: 0.081818(0.544739),train_time: 0.050808(0.063821)
 39 th batch,total_time: 0.726605(0.611512),data_time: 0.675649(0.548012),train_time: 0.050956(0.063499)
 40 th batch,total_time: 0.129443(0.599754),data_time: 0.080260(0.536604),train_time: 0.049183(0.063150)
 41 th batch,total_time: 0.130927(0.588591),data_time: 0.081293(0.525763),train_time: 0.049634(0.062828)
 42 th batch,total_time: 0.132493(0.577984),data_time: 0.081689(0.515436),train_time: 0.050804(0.062549)
 43 th batch,total_time: 0.745215(0.581785),data_time: 0.694649(0.519509),train_time: 0.050566(0.062277)
 44 th batch,total_time: 0.131190(0.571772),data_time: 0.081374(0.509772),train_time: 0.049816(0.062000)
 45 th batch,total_time: 0.130949(0.562189),data_time: 0.080997(0.500451),train_time: 0.049953(0.061738)
 46 th batch,total_time: 0.130968(0.553014),data_time: 0.081089(0.491528),train_time: 0.049879(0.061485)
 47 th batch,total_time: 0.690994(0.555888),data_time: 0.639975(0.494621),train_time: 0.051020(0.061267)
 48 th batch,total_time: 0.130901(0.547215),data_time: 0.081407(0.486188),train_time: 0.049495(0.061027)
