Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.262779(24.262779),data_time: 23.586514(23.586514),train_time: 0.676264(0.676264)
 1 th batch,total_time: 0.051006(12.156892),data_time: 0.007044(11.796779),train_time: 0.043962(0.360113)
 2 th batch,total_time: 0.019532(8.111105),data_time: 0.001615(7.865058),train_time: 0.017917(0.246048)
 3 th batch,total_time: 0.031758(6.091269),data_time: 0.012944(5.902029),train_time: 0.018814(0.189239)
 4 th batch,total_time: 0.024418(4.877898),data_time: 0.003097(4.722243),train_time: 0.021321(0.155655)
 5 th batch,total_time: 0.028447(4.069656),data_time: 0.005437(3.936109),train_time: 0.023010(0.133548)
 6 th batch,total_time: 0.036235(3.493453),data_time: 0.013403(3.375722),train_time: 0.022832(0.117731)
 7 th batch,total_time: 0.030075(3.060531),data_time: 0.010050(2.955013),train_time: 0.020025(0.105518)
 8 th batch,total_time: 0.032920(2.724130),data_time: 0.010658(2.627862),train_time: 0.022262(0.096267)
 9 th batch,total_time: 0.030635(2.454780),data_time: 0.009623(2.366038),train_time: 0.021012(0.088742)
 10 th batch,total_time: 0.029860(2.234333),data_time: 0.009886(2.151843),train_time: 0.019974(0.082490)
 11 th batch,total_time: 0.034383(2.051004),data_time: 0.014855(1.973761),train_time: 0.019528(0.077243)
 12 th batch,total_time: 0.035507(1.895966),data_time: 0.015361(1.823114),train_time: 0.020146(0.072851)
 13 th batch,total_time: 0.030552(1.762722),data_time: 0.011845(1.693738),train_time: 0.018707(0.068984)
 14 th batch,total_time: 0.033056(1.647411),data_time: 0.013802(1.581742),train_time: 0.019255(0.065669)
 15 th batch,total_time: 0.031828(1.546437),data_time: 0.012707(1.483678),train_time: 0.019122(0.062759)
 16 th batch,total_time: 0.031687(1.457334),data_time: 0.012292(1.397125),train_time: 0.019395(0.060209)
 17 th batch,total_time: 0.031291(1.378109),data_time: 0.012580(1.320206),train_time: 0.018711(0.057903)
 18 th batch,total_time: 0.032325(1.307279),data_time: 0.013896(1.251453),train_time: 0.018429(0.055826)
 19 th batch,total_time: 0.033180(1.243574),data_time: 0.014437(1.189602),train_time: 0.018743(0.053971)
