Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 47.492600(47.492600),data_time: 46.922724(46.922724),train_time: 0.569876(0.569876)
 1 th batch,total_time: 0.071989(23.782295),data_time: 0.021870(23.472297),train_time: 0.050119(0.309998)
 2 th batch,total_time: 0.031058(15.865216),data_time: 0.006055(15.650216),train_time: 0.025003(0.215000)
 3 th batch,total_time: 0.044355(11.910001),data_time: 0.018122(11.742193),train_time: 0.026234(0.167808)
 4 th batch,total_time: 0.043058(9.536612),data_time: 0.016647(9.397084),train_time: 0.026411(0.139529)
 5 th batch,total_time: 0.041560(7.954103),data_time: 0.015338(7.833459),train_time: 0.026222(0.120644)
 6 th batch,total_time: 0.041799(6.823774),data_time: 0.015440(6.716599),train_time: 0.026359(0.107175)
 7 th batch,total_time: 0.041846(5.976033),data_time: 0.015954(5.879019),train_time: 0.025891(0.097014)
 8 th batch,total_time: 0.036793(5.316118),data_time: 0.016837(5.227665),train_time: 0.019956(0.088452)
 9 th batch,total_time: 0.041109(4.788617),data_time: 0.024801(4.707379),train_time: 0.016308(0.081238)
 10 th batch,total_time: 0.043649(4.357256),data_time: 0.027534(4.281938),train_time: 0.016115(0.075318)
 11 th batch,total_time: 0.043373(3.997766),data_time: 0.027228(3.927379),train_time: 0.016145(0.070387)
 12 th batch,total_time: 0.042134(3.693486),data_time: 0.026076(3.627279),train_time: 0.016057(0.066207)
 13 th batch,total_time: 0.043285(3.432758),data_time: 0.027086(3.370122),train_time: 0.016200(0.062635)
 14 th batch,total_time: 0.042183(3.206719),data_time: 0.026275(3.147199),train_time: 0.015908(0.059520)
 15 th batch,total_time: 0.042266(3.008941),data_time: 0.026287(2.952142),train_time: 0.015979(0.056799)
 16 th batch,total_time: 0.041244(2.834371),data_time: 0.024904(2.779952),train_time: 0.016340(0.054419)
 17 th batch,total_time: 0.041029(2.679185),data_time: 0.024967(2.626897),train_time: 0.016062(0.052288)
 18 th batch,total_time: 0.041499(2.540359),data_time: 0.025227(2.489967),train_time: 0.016273(0.050393)
 19 th batch,total_time: 0.041403(2.415412),data_time: 0.025090(2.366723),train_time: 0.016313(0.048689)
 20 th batch,total_time: 0.041364(2.302362),data_time: 0.025071(2.255216),train_time: 0.016293(0.047146)
 21 th batch,total_time: 0.040911(2.199568),data_time: 0.024852(2.153836),train_time: 0.016059(0.045733)
