Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 6.091568(6.091568),data_time: 5.537334(5.537334),train_time: 0.554234(0.554234)
 1 th batch,total_time: 2.068209(4.079888),data_time: 1.815236(3.676285),train_time: 0.252973(0.403603)
 2 th batch,total_time: 2.096858(3.418878),data_time: 2.014531(3.122367),train_time: 0.082326(0.296511)
 3 th batch,total_time: 2.147740(3.101093),data_time: 2.065863(2.858241),train_time: 0.081876(0.242852)
 4 th batch,total_time: 2.054039(2.891682),data_time: 1.971357(2.680864),train_time: 0.082681(0.210818)
 5 th batch,total_time: 2.071458(2.754978),data_time: 1.988518(2.565473),train_time: 0.082940(0.189505)
 6 th batch,total_time: 2.079527(2.658485),data_time: 1.997759(2.484371),train_time: 0.081768(0.174114)
 7 th batch,total_time: 2.109528(2.589866),data_time: 2.027629(2.427278),train_time: 0.081899(0.162587)
 8 th batch,total_time: 2.055056(2.530442),data_time: 1.972582(2.376757),train_time: 0.082473(0.153686)
 9 th batch,total_time: 2.075387(2.484937),data_time: 1.991814(2.338262),train_time: 0.083573(0.146674)
 10 th batch,total_time: 2.137118(2.453317),data_time: 2.054713(2.312485),train_time: 0.082405(0.140832)
 11 th batch,total_time: 2.062329(2.420735),data_time: 1.979993(2.284777),train_time: 0.082336(0.135957)
 12 th batch,total_time: 2.092237(2.395465),data_time: 2.010045(2.263644),train_time: 0.082192(0.131821)
 13 th batch,total_time: 2.088690(2.373553),data_time: 2.006917(2.245307),train_time: 0.081773(0.128246)
 14 th batch,total_time: 2.065812(2.353037),data_time: 1.983508(2.227853),train_time: 0.082304(0.125184)
 15 th batch,total_time: 2.042816(2.333648),data_time: 1.960797(2.211162),train_time: 0.082019(0.122486)
 16 th batch,total_time: 2.006790(2.314421),data_time: 1.924471(2.194298),train_time: 0.082319(0.120123)
 17 th batch,total_time: 2.029710(2.298604),data_time: 1.947181(2.180569),train_time: 0.082529(0.118034)
 18 th batch,total_time: 1.999578(2.282866),data_time: 1.917925(2.166746),train_time: 0.081654(0.116120)
 19 th batch,total_time: 2.037568(2.270601),data_time: 1.956311(2.156224),train_time: 0.081256(0.114376)
 20 th batch,total_time: 2.177857(2.266184),data_time: 2.096740(2.153392),train_time: 0.081116(0.112793)
 21 th batch,total_time: 2.212910(2.263763),data_time: 2.132309(2.152433),train_time: 0.080601(0.111329)
 22 th batch,total_time: 2.261817(2.263678),data_time: 2.180829(2.153668),train_time: 0.080988(0.110010)
 23 th batch,total_time: 2.209267(2.261411),data_time: 2.128157(2.152605),train_time: 0.081110(0.108806)
 24 th batch,total_time: 2.239483(2.260534),data_time: 2.157619(2.152806),train_time: 0.081864(0.107728)
 25 th batch,total_time: 2.243558(2.259881),data_time: 2.162651(2.153184),train_time: 0.080907(0.106697)
 26 th batch,total_time: 2.214187(2.258189),data_time: 2.133838(2.152468),train_time: 0.080349(0.105721)
