Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 28.227940(28.227940),data_time: 27.025800(27.025800),train_time: 1.202140(1.202140)
 1 th batch,total_time: 0.526632(14.377286),data_time: 0.091804(13.558802),train_time: 0.434828(0.818484)
 2 th batch,total_time: 0.242298(9.665623),data_time: 0.091724(9.069776),train_time: 0.150573(0.595847)
 3 th batch,total_time: 0.480248(7.369280),data_time: 0.335879(6.886302),train_time: 0.144369(0.482978)
 4 th batch,total_time: 0.479792(5.991382),data_time: 0.335461(5.576134),train_time: 0.144331(0.415248)
 5 th batch,total_time: 0.494633(5.075257),data_time: 0.339969(4.703440),train_time: 0.154664(0.371818)
 6 th batch,total_time: 0.496863(4.421201),data_time: 0.344038(4.080668),train_time: 0.152825(0.340533)
 7 th batch,total_time: 0.492479(3.930111),data_time: 0.340775(3.613181),train_time: 0.151704(0.316929)
 8 th batch,total_time: 0.489498(3.547820),data_time: 0.344676(3.250014),train_time: 0.144822(0.297806)
 9 th batch,total_time: 0.539043(3.246943),data_time: 0.394042(2.964417),train_time: 0.145001(0.282526)
 10 th batch,total_time: 0.488665(2.996190),data_time: 0.344355(2.726229),train_time: 0.144310(0.269961)
 11 th batch,total_time: 0.487446(2.787128),data_time: 0.339749(2.527356),train_time: 0.147697(0.259772)
 12 th batch,total_time: 0.483478(2.609924),data_time: 0.338310(2.358968),train_time: 0.145168(0.250956)
 13 th batch,total_time: 0.497874(2.459063),data_time: 0.340013(2.214757),train_time: 0.157861(0.244307)
 14 th batch,total_time: 0.487914(2.327654),data_time: 0.341164(2.089851),train_time: 0.146749(0.237803)
 15 th batch,total_time: 0.480601(2.212213),data_time: 0.338576(1.980396),train_time: 0.142025(0.231817)
 16 th batch,total_time: 0.489103(2.110853),data_time: 0.352086(1.884613),train_time: 0.137018(0.226240)
 17 th batch,total_time: 0.486945(2.020636),data_time: 0.349343(1.799320),train_time: 0.137602(0.221316)
 18 th batch,total_time: 0.489376(1.940044),data_time: 0.352678(1.723181),train_time: 0.136698(0.216862)
 19 th batch,total_time: 0.494292(1.867756),data_time: 0.350342(1.654539),train_time: 0.143950(0.213217)
 20 th batch,total_time: 0.496816(1.802473),data_time: 0.339733(1.591929),train_time: 0.157084(0.210544)
 21 th batch,total_time: 0.489625(1.742798),data_time: 0.342314(1.535129),train_time: 0.147311(0.207670)
 22 th batch,total_time: 0.490275(1.688341),data_time: 0.340299(1.483179),train_time: 0.149976(0.205161)
 23 th batch,total_time: 0.483844(1.638153),data_time: 0.338224(1.435473),train_time: 0.145620(0.202680)
 24 th batch,total_time: 0.492027(1.592308),data_time: 0.342878(1.391769),train_time: 0.149149(0.200539)
 25 th batch,total_time: 0.486701(1.549785),data_time: 0.340545(1.351338),train_time: 0.146156(0.198447)
 26 th batch,total_time: 0.486894(1.510419),data_time: 0.338113(1.313811),train_time: 0.148781(0.196608)
 27 th batch,total_time: 0.487258(1.473877),data_time: 0.341816(1.279097),train_time: 0.145443(0.194781)
 28 th batch,total_time: 0.488918(1.439913),data_time: 0.344374(1.246865),train_time: 0.144544(0.193048)
 29 th batch,total_time: 0.496108(1.408453),data_time: 0.341945(1.216701),train_time: 0.154163(0.191752)
 30 th batch,total_time: 0.500471(1.379163),data_time: 0.345016(1.188582),train_time: 0.155455(0.190581)
 31 th batch,total_time: 0.502894(1.351780),data_time: 0.343062(1.162159),train_time: 0.159832(0.189620)
 32 th batch,total_time: 0.507252(1.326188),data_time: 0.344304(1.137376),train_time: 0.162948(0.188812)
 33 th batch,total_time: 0.497598(1.301818),data_time: 0.343398(1.114024),train_time: 0.154201(0.187794)
 34 th batch,total_time: 0.500755(1.278930),data_time: 0.341357(1.091947),train_time: 0.159398(0.186983)
 35 th batch,total_time: 0.487506(1.256946),data_time: 0.342109(1.071119),train_time: 0.145397(0.185828)
 36 th batch,total_time: 0.490782(1.236239),data_time: 0.344825(1.051489),train_time: 0.145957(0.184750)
 37 th batch,total_time: 0.496916(1.216783),data_time: 0.345167(1.032902),train_time: 0.151748(0.183881)
 38 th batch,total_time: 0.497610(1.198343),data_time: 0.342242(1.015192),train_time: 0.155367(0.183150)
 39 th batch,total_time: 0.506168(1.181038),data_time: 0.361539(0.998851),train_time: 0.144629(0.182187)
 40 th batch,total_time: 0.499474(1.164415),data_time: 0.347972(0.982976),train_time: 0.151503(0.181439)
