Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.560988(24.560988),data_time: 23.731274(23.731274),train_time: 0.829714(0.829714)
 1 th batch,total_time: 0.048870(12.304929),data_time: 0.002975(11.867125),train_time: 0.045896(0.437805)
 2 th batch,total_time: 0.023937(8.211265),data_time: 0.002783(7.912344),train_time: 0.021154(0.298921)
 3 th batch,total_time: 0.033556(6.166838),data_time: 0.012411(5.937361),train_time: 0.021145(0.229477)
 4 th batch,total_time: 0.030490(4.939568),data_time: 0.006463(4.751181),train_time: 0.024027(0.188387)
 5 th batch,total_time: 0.031840(4.121614),data_time: 0.005614(3.960253),train_time: 0.026226(0.161360)
 6 th batch,total_time: 0.027437(3.536731),data_time: 0.004270(3.395113),train_time: 0.023167(0.141618)
 7 th batch,total_time: 0.031373(3.098562),data_time: 0.007553(2.971668),train_time: 0.023820(0.126894)
 8 th batch,total_time: 0.037452(2.758438),data_time: 0.011761(2.642789),train_time: 0.025691(0.115649)
 9 th batch,total_time: 0.031847(2.485779),data_time: 0.008509(2.379361),train_time: 0.023338(0.106418)
 10 th batch,total_time: 0.032063(2.262714),data_time: 0.008196(2.163801),train_time: 0.023866(0.098913)
 11 th batch,total_time: 0.032665(2.076877),data_time: 0.008815(1.984219),train_time: 0.023850(0.092658)
 12 th batch,total_time: 0.031187(1.919516),data_time: 0.008394(1.832232),train_time: 0.022793(0.087284)
 13 th batch,total_time: 0.029972(1.784548),data_time: 0.008199(1.701944),train_time: 0.021773(0.082604)
 14 th batch,total_time: 0.034881(1.667904),data_time: 0.011479(1.589246),train_time: 0.023401(0.078657)
 15 th batch,total_time: 0.033748(1.565769),data_time: 0.010022(1.490545),train_time: 0.023726(0.075224)
 16 th batch,total_time: 0.034961(1.475722),data_time: 0.010392(1.403477),train_time: 0.024568(0.072244)
 17 th batch,total_time: 0.031757(1.395501),data_time: 0.008884(1.326000),train_time: 0.022873(0.069502)
 18 th batch,total_time: 0.032062(1.323741),data_time: 0.009800(1.256726),train_time: 0.022262(0.067015)
 19 th batch,total_time: 0.033631(1.259236),data_time: 0.008911(1.194335),train_time: 0.024720(0.064901)
 20 th batch,total_time: 0.034081(1.200895),data_time: 0.008330(1.137859),train_time: 0.025752(0.063036)
 21 th batch,total_time: 0.035913(1.147941),data_time: 0.011060(1.086641),train_time: 0.024853(0.061301)
 22 th batch,total_time: 0.031615(1.099406),data_time: 0.007959(1.039742),train_time: 0.023656(0.059664)
 23 th batch,total_time: 0.035556(1.055078),data_time: 0.007793(0.996744),train_time: 0.027763(0.058335)
 24 th batch,total_time: 0.033830(1.014229),data_time: 0.009428(0.957251),train_time: 0.024402(0.056978)
 25 th batch,total_time: 0.034372(0.976542),data_time: 0.008607(0.920765),train_time: 0.025765(0.055777)
 26 th batch,total_time: 0.032157(0.941565),data_time: 0.006759(0.886913),train_time: 0.025398(0.054652)
 27 th batch,total_time: 0.036295(0.909234),data_time: 0.008482(0.855540),train_time: 0.027813(0.053693)
 28 th batch,total_time: 0.037944(0.879189),data_time: 0.010548(0.826402),train_time: 0.027396(0.052787)
 29 th batch,total_time: 0.040414(0.851230),data_time: 0.009690(0.799179),train_time: 0.030724(0.052051)
 30 th batch,total_time: 0.036342(0.824943),data_time: 0.009819(0.773716),train_time: 0.026524(0.051228)
 31 th batch,total_time: 0.035817(0.800283),data_time: 0.010087(0.749852),train_time: 0.025729(0.050431)
 32 th batch,total_time: 0.033669(0.777052),data_time: 0.009567(0.727419),train_time: 0.024102(0.049633)
 33 th batch,total_time: 0.034286(0.755206),data_time: 0.008845(0.706285),train_time: 0.025441(0.048921)
 34 th batch,total_time: 0.035431(0.734641),data_time: 0.009794(0.686385),train_time: 0.025637(0.048256)
 35 th batch,total_time: 0.033675(0.715170),data_time: 0.009335(0.667578),train_time: 0.024341(0.047592)
 36 th batch,total_time: 0.034349(0.696769),data_time: 0.010030(0.649806),train_time: 0.024319(0.046963)
 37 th batch,total_time: 0.031635(0.679266),data_time: 0.007799(0.632912),train_time: 0.023835(0.046354)
 38 th batch,total_time: 0.032577(0.662684),data_time: 0.009773(0.616934),train_time: 0.022804(0.045750)
 39 th batch,total_time: 0.031926(0.646915),data_time: 0.009582(0.601750),train_time: 0.022344(0.045165)
 40 th batch,total_time: 0.032935(0.631940),data_time: 0.009963(0.587316),train_time: 0.022973(0.044624)
 41 th batch,total_time: 0.038933(0.617821),data_time: 0.012403(0.573628),train_time: 0.026530(0.044193)
 42 th batch,total_time: 0.034023(0.604244),data_time: 0.008427(0.560483),train_time: 0.025596(0.043761)
 43 th batch,total_time: 0.035414(0.591316),data_time: 0.011470(0.548006),train_time: 0.023943(0.043310)
 44 th batch,total_time: 0.036109(0.578978),data_time: 0.011547(0.536085),train_time: 0.024562(0.042894)
 45 th batch,total_time: 0.033596(0.567122),data_time: 0.009535(0.524638),train_time: 0.024061(0.042484)
 46 th batch,total_time: 0.034698(0.555794),data_time: 0.012048(0.513732),train_time: 0.022650(0.042062)
 47 th batch,total_time: 0.035042(0.544945),data_time: 0.011643(0.503271),train_time: 0.023399(0.041673)
 48 th batch,total_time: 0.035680(0.534552),data_time: 0.013643(0.493279),train_time: 0.022037(0.041273)
 49 th batch,total_time: 0.039559(0.524652),data_time: 0.017963(0.483773),train_time: 0.021596(0.040879)
 50 th batch,total_time: 0.037165(0.515093),data_time: 0.016704(0.474614),train_time: 0.020461(0.040479)
 51 th batch,total_time: 0.037351(0.505906),data_time: 0.016782(0.465810),train_time: 0.020569(0.040096)
 52 th batch,total_time: 0.038347(0.497084),data_time: 0.017384(0.457349),train_time: 0.020963(0.039735)
 53 th batch,total_time: 0.036063(0.488547),data_time: 0.015583(0.449168),train_time: 0.020481(0.039378)
 54 th batch,total_time: 0.033360(0.480271),data_time: 0.012514(0.441229),train_time: 0.020847(0.039041)
 55 th batch,total_time: 0.037033(0.472356),data_time: 0.014566(0.433610),train_time: 0.022467(0.038745)
 56 th batch,total_time: 0.036609(0.464711),data_time: 0.010753(0.426192),train_time: 0.025856(0.038519)
 57 th batch,total_time: 0.033574(0.457277),data_time: 0.009322(0.419004),train_time: 0.024252(0.038273)
 58 th batch,total_time: 0.034212(0.450107),data_time: 0.012094(0.412107),train_time: 0.022118(0.038000)
 59 th batch,total_time: 0.033531(0.443164),data_time: 0.012684(0.405450),train_time: 0.020847(0.037714)
 60 th batch,total_time: 0.035784(0.436486),data_time: 0.013081(0.399018),train_time: 0.022704(0.037468)
 61 th batch,total_time: 0.037785(0.430055),data_time: 0.014550(0.392817),train_time: 0.023234(0.037238)
 62 th batch,total_time: 0.032744(0.423748),data_time: 0.010084(0.386742),train_time: 0.022660(0.037007)
 63 th batch,total_time: 0.033115(0.417645),data_time: 0.010731(0.380867),train_time: 0.022384(0.036778)
 64 th batch,total_time: 0.034407(0.411749),data_time: 0.013296(0.375212),train_time: 0.021111(0.036537)
 65 th batch,total_time: 0.036795(0.406068),data_time: 0.016385(0.369775),train_time: 0.020410(0.036293)
 66 th batch,total_time: 0.037027(0.400560),data_time: 0.016744(0.364506),train_time: 0.020283(0.036054)
 67 th batch,total_time: 0.044115(0.395318),data_time: 0.023889(0.359497),train_time: 0.020226(0.035821)
 68 th batch,total_time: 0.040418(0.390174),data_time: 0.020065(0.354577),train_time: 0.020354(0.035597)
 69 th batch,total_time: 0.033813(0.385083),data_time: 0.013337(0.349703),train_time: 0.020475(0.035381)
 70 th batch,total_time: 0.035911(0.380166),data_time: 0.015345(0.344993),train_time: 0.020566(0.035172)
 71 th batch,total_time: 0.038271(0.375417),data_time: 0.017332(0.340442),train_time: 0.020938(0.034974)
 72 th batch,total_time: 0.033568(0.370734),data_time: 0.013115(0.335959),train_time: 0.020454(0.034776)
 73 th batch,total_time: 0.036946(0.366223),data_time: 0.016761(0.331645),train_time: 0.020185(0.034578)
 74 th batch,total_time: 0.039353(0.361865),data_time: 0.019163(0.327479),train_time: 0.020190(0.034387)
 75 th batch,total_time: 0.042511(0.357663),data_time: 0.022079(0.323460),train_time: 0.020432(0.034203)
 76 th batch,total_time: 0.039495(0.353531),data_time: 0.017520(0.319487),train_time: 0.021975(0.034044)
 77 th batch,total_time: 0.035285(0.349451),data_time: 0.015563(0.315590),train_time: 0.019722(0.033861)
 0 th batch,total_time: 24.580328(24.580328),data_time: 24.121599(24.121599),train_time: 0.458729(0.458729)
 1 th batch,total_time: 0.034916(12.307622),data_time: 0.004337(12.062968),train_time: 0.030580(0.244655)
 2 th batch,total_time: 0.026919(8.214054),data_time: 0.004797(8.043577),train_time: 0.022122(0.170477)
 3 th batch,total_time: 0.027892(6.167514),data_time: 0.005704(6.034109),train_time: 0.022188(0.133405)
 4 th batch,total_time: 0.029253(4.939862),data_time: 0.005839(4.828455),train_time: 0.023414(0.111407)
 5 th batch,total_time: 0.030793(4.121684),data_time: 0.006463(4.024790),train_time: 0.024330(0.096894)
 6 th batch,total_time: 0.031186(3.537327),data_time: 0.006200(3.450705),train_time: 0.024986(0.086621)
 7 th batch,total_time: 0.032649(3.099242),data_time: 0.006034(3.020121),train_time: 0.026615(0.079120)
 8 th batch,total_time: 0.031430(2.758374),data_time: 0.007399(2.685374),train_time: 0.024031(0.072999)
 9 th batch,total_time: 0.033103(2.485847),data_time: 0.008946(2.417732),train_time: 0.024156(0.068115)
 10 th batch,total_time: 0.031851(2.262756),data_time: 0.007881(2.198654),train_time: 0.023970(0.064102)
 11 th batch,total_time: 0.033525(2.076987),data_time: 0.008125(2.016110),train_time: 0.025399(0.060877)
 12 th batch,total_time: 0.034655(1.919884),data_time: 0.007849(1.861629),train_time: 0.026806(0.058256)
 13 th batch,total_time: 0.036493(1.785357),data_time: 0.009546(1.729337),train_time: 0.026947(0.056020)
 14 th batch,total_time: 0.032952(1.668530),data_time: 0.008019(1.614582),train_time: 0.024933(0.053947)
 15 th batch,total_time: 0.034348(1.566393),data_time: 0.009477(1.514263),train_time: 0.024871(0.052130)
 16 th batch,total_time: 0.034015(1.476253),data_time: 0.009310(1.425737),train_time: 0.024705(0.050517)
 17 th batch,total_time: 0.033149(1.396081),data_time: 0.008405(1.346996),train_time: 0.024744(0.049085)
 18 th batch,total_time: 0.031367(1.324254),data_time: 0.008165(1.276531),train_time: 0.023202(0.047723)
 19 th batch,total_time: 0.033058(1.259694),data_time: 0.008900(1.213150),train_time: 0.024158(0.046544)
 20 th batch,total_time: 0.034189(1.201337),data_time: 0.009093(1.155814),train_time: 0.025096(0.045523)
 21 th batch,total_time: 0.031636(1.148168),data_time: 0.007559(1.103620),train_time: 0.024077(0.044548)
 22 th batch,total_time: 0.031757(1.099629),data_time: 0.007997(1.055984),train_time: 0.023761(0.043644)
 23 th batch,total_time: 0.032203(1.055153),data_time: 0.007838(1.012312),train_time: 0.024365(0.042841)
 24 th batch,total_time: 0.036973(1.014426),data_time: 0.009637(0.972205),train_time: 0.027337(0.042221)
 25 th batch,total_time: 0.033214(0.976687),data_time: 0.008167(0.935126),train_time: 0.025047(0.041560)
 26 th batch,total_time: 0.033618(0.941758),data_time: 0.008906(0.900822),train_time: 0.024712(0.040936)
 27 th batch,total_time: 0.033043(0.909304),data_time: 0.008049(0.868937),train_time: 0.024995(0.040367)
 28 th batch,total_time: 0.039168(0.879299),data_time: 0.009796(0.839312),train_time: 0.029372(0.039988)
 29 th batch,total_time: 0.037851(0.851251),data_time: 0.010168(0.811673),train_time: 0.027683(0.039578)
 30 th batch,total_time: 0.040422(0.825095),data_time: 0.011084(0.785848),train_time: 0.029338(0.039247)
 31 th batch,total_time: 0.037083(0.800470),data_time: 0.009614(0.761591),train_time: 0.027469(0.038879)
 32 th batch,total_time: 0.035312(0.777283),data_time: 0.009106(0.738788),train_time: 0.026206(0.038495)
 33 th batch,total_time: 0.036925(0.755508),data_time: 0.008209(0.717300),train_time: 0.028716(0.038208)
 34 th batch,total_time: 0.035626(0.734940),data_time: 0.008626(0.697053),train_time: 0.027000(0.037887)
 35 th batch,total_time: 0.036156(0.715529),data_time: 0.008773(0.677934),train_time: 0.027382(0.037596)
 36 th batch,total_time: 0.035538(0.697151),data_time: 0.009364(0.659864),train_time: 0.026174(0.037287)
 37 th batch,total_time: 0.034878(0.679723),data_time: 0.009104(0.642739),train_time: 0.025774(0.036984)
 38 th batch,total_time: 0.032392(0.663125),data_time: 0.008392(0.626474),train_time: 0.024000(0.036651)
 39 th batch,total_time: 0.033108(0.647374),data_time: 0.008321(0.611020),train_time: 0.024787(0.036354)
 40 th batch,total_time: 0.034429(0.632424),data_time: 0.008687(0.596329),train_time: 0.025743(0.036096)
 41 th batch,total_time: 0.035757(0.618218),data_time: 0.008113(0.582324),train_time: 0.027644(0.035894)
 42 th batch,total_time: 0.038800(0.604743),data_time: 0.010130(0.569017),train_time: 0.028670(0.035726)
 43 th batch,total_time: 0.034068(0.591773),data_time: 0.009035(0.556290),train_time: 0.025033(0.035483)
 44 th batch,total_time: 0.034656(0.579393),data_time: 0.007900(0.544104),train_time: 0.026756(0.035289)
 45 th batch,total_time: 0.037210(0.567606),data_time: 0.009586(0.532484),train_time: 0.027624(0.035123)
 46 th batch,total_time: 0.033860(0.556250),data_time: 0.008250(0.521330),train_time: 0.025610(0.034920)
 47 th batch,total_time: 0.038681(0.545467),data_time: 0.010436(0.510686),train_time: 0.028245(0.034781)
