Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 6.568157(6.568157),data_time: 6.112349(6.112349),train_time: 0.455809(0.455809)
 1 th batch,total_time: 0.030090(3.299124),data_time: 0.004422(3.058385),train_time: 0.025669(0.240739)
 2 th batch,total_time: 0.022370(2.206872),data_time: 0.003620(2.040130),train_time: 0.018749(0.166742)
 3 th batch,total_time: 0.064270(1.671222),data_time: 0.037454(1.539461),train_time: 0.026817(0.131761)
 4 th batch,total_time: 0.033782(1.343734),data_time: 0.006862(1.232941),train_time: 0.026920(0.110793)
 5 th batch,total_time: 0.033060(1.125288),data_time: 0.007057(1.028627),train_time: 0.026003(0.096661)
 6 th batch,total_time: 0.041776(0.970501),data_time: 0.011118(0.883269),train_time: 0.030658(0.087232)
 7 th batch,total_time: 0.034329(0.853479),data_time: 0.008099(0.773872),train_time: 0.026231(0.079607)
 8 th batch,total_time: 0.032911(0.762305),data_time: 0.006871(0.688650),train_time: 0.026040(0.073655)
 9 th batch,total_time: 0.039953(0.690070),data_time: 0.012774(0.621062),train_time: 0.027179(0.069007)
 10 th batch,total_time: 0.032909(0.630328),data_time: 0.006505(0.565194),train_time: 0.026404(0.065134)
 11 th batch,total_time: 0.033104(0.580559),data_time: 0.006963(0.518674),train_time: 0.026142(0.061885)
 12 th batch,total_time: 0.037937(0.538819),data_time: 0.010120(0.479555),train_time: 0.027817(0.059264)
 13 th batch,total_time: 0.033855(0.502750),data_time: 0.007259(0.445819),train_time: 0.026596(0.056931)
 14 th batch,total_time: 0.032548(0.471404),data_time: 0.006640(0.416541),train_time: 0.025908(0.054863)
 15 th batch,total_time: 0.033859(0.444057),data_time: 0.007671(0.390986),train_time: 0.026188(0.053071)
 16 th batch,total_time: 0.041837(0.420397),data_time: 0.014574(0.368844),train_time: 0.027262(0.051552)
 17 th batch,total_time: 0.034153(0.398939),data_time: 0.007244(0.348756),train_time: 0.026909(0.050183)
 18 th batch,total_time: 0.032930(0.379675),data_time: 0.007065(0.330772),train_time: 0.025865(0.048903)
 19 th batch,total_time: 0.033489(0.362366),data_time: 0.007452(0.314606),train_time: 0.026037(0.047760)
 20 th batch,total_time: 0.035477(0.346800),data_time: 0.009547(0.300079),train_time: 0.025930(0.046721)
 21 th batch,total_time: 0.031628(0.332474),data_time: 0.006217(0.286722),train_time: 0.025411(0.045752)
 22 th batch,total_time: 0.033179(0.319461),data_time: 0.006854(0.274554),train_time: 0.026325(0.044907)
