Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 11.478851(11.478851),data_time: 10.535307(10.535307),train_time: 0.943544(0.943544)
 1 th batch,total_time: 0.528878(6.003864),data_time: 0.097964(5.316635),train_time: 0.430914(0.687229)
 2 th batch,total_time: 3.155266(5.054331),data_time: 2.826229(4.486500),train_time: 0.329037(0.567832)
 3 th batch,total_time: 1.093633(4.064157),data_time: 0.949424(3.602231),train_time: 0.144209(0.461926)
 4 th batch,total_time: 3.080477(3.867421),data_time: 2.763340(3.434453),train_time: 0.317137(0.432968)
 5 th batch,total_time: 1.288085(3.437532),data_time: 1.140365(3.052105),train_time: 0.147720(0.385427)
 6 th batch,total_time: 2.895109(3.360043),data_time: 2.567394(2.982860),train_time: 0.327715(0.377182)
 7 th batch,total_time: 1.584831(3.138141),data_time: 1.435705(2.789466),train_time: 0.149127(0.348675)
 8 th batch,total_time: 2.803472(3.100956),data_time: 2.454348(2.752231),train_time: 0.349124(0.348725)
 9 th batch,total_time: 1.797362(2.970596),data_time: 1.652756(2.642283),train_time: 0.144606(0.328313)
 10 th batch,total_time: 2.330097(2.912369),data_time: 2.000940(2.583979),train_time: 0.329157(0.328390)
 11 th batch,total_time: 2.112245(2.845692),data_time: 1.967169(2.532578),train_time: 0.145076(0.313114)
 12 th batch,total_time: 2.065529(2.785680),data_time: 1.760820(2.473212),train_time: 0.304708(0.312467)
 13 th batch,total_time: 2.373973(2.756272),data_time: 2.228848(2.455758),train_time: 0.145125(0.300514)
 14 th batch,total_time: 1.904205(2.699468),data_time: 1.651556(2.402144),train_time: 0.252650(0.297323)
 15 th batch,total_time: 2.698628(2.699415),data_time: 2.553745(2.411619),train_time: 0.144883(0.287796)
 16 th batch,total_time: 1.314145(2.617929),data_time: 1.101544(2.334556),train_time: 0.212601(0.283372)
 17 th batch,total_time: 3.067193(2.642888),data_time: 2.922005(2.367192),train_time: 0.145188(0.275696)
 18 th batch,total_time: 1.128316(2.563173),data_time: 0.832154(2.286401),train_time: 0.296163(0.276773)
 19 th batch,total_time: 3.218034(2.595916),data_time: 3.073004(2.325731),train_time: 0.145030(0.270186)
 20 th batch,total_time: 0.841154(2.512356),data_time: 0.485038(2.238079),train_time: 0.356117(0.274278)
 21 th batch,total_time: 3.561780(2.560057),data_time: 3.416480(2.291642),train_time: 0.145300(0.268415)
 22 th batch,total_time: 0.676488(2.478163),data_time: 0.333807(2.206519),train_time: 0.342681(0.271644)
 23 th batch,total_time: 3.623579(2.525889),data_time: 3.473256(2.259300),train_time: 0.150323(0.266589)
 24 th batch,total_time: 0.481859(2.444128),data_time: 0.337233(2.182417),train_time: 0.144626(0.261710)
 25 th batch,total_time: 3.935760(2.501498),data_time: 3.790591(2.244270),train_time: 0.145169(0.257228)
 26 th batch,total_time: 0.478797(2.426583),data_time: 0.335335(2.173569),train_time: 0.143462(0.253015)
 27 th batch,total_time: 4.062119(2.484995),data_time: 3.917095(2.235838),train_time: 0.145024(0.249158)
 28 th batch,total_time: 0.480695(2.415881),data_time: 0.336812(2.170354),train_time: 0.143883(0.245528)
 29 th batch,total_time: 3.947299(2.466929),data_time: 3.802736(2.224767),train_time: 0.144562(0.242162)
 30 th batch,total_time: 0.487064(2.403062),data_time: 0.341528(2.164017),train_time: 0.145535(0.239045)
 31 th batch,total_time: 4.074757(2.455303),data_time: 3.929332(2.219183),train_time: 0.145425(0.236119)
 32 th batch,total_time: 0.482747(2.395528),data_time: 0.336725(2.162139),train_time: 0.146022(0.233389)
 33 th batch,total_time: 4.014422(2.443143),data_time: 3.869552(2.212357),train_time: 0.144870(0.230786)
 34 th batch,total_time: 0.484734(2.387188),data_time: 0.337703(2.158795),train_time: 0.147031(0.228393)
 35 th batch,total_time: 4.006804(2.432177),data_time: 3.861972(2.206106),train_time: 0.144832(0.226072)
 36 th batch,total_time: 0.480282(2.379424),data_time: 0.336709(2.155582),train_time: 0.143573(0.223842)
 37 th batch,total_time: 3.967205(2.421207),data_time: 3.822113(2.199438),train_time: 0.145092(0.221770)
 38 th batch,total_time: 0.479182(2.371412),data_time: 0.335143(2.151635),train_time: 0.144039(0.219776)
 39 th batch,total_time: 3.954270(2.410983),data_time: 3.809585(2.193084),train_time: 0.144685(0.217899)
 40 th batch,total_time: 0.480448(2.363897),data_time: 0.336027(2.147790),train_time: 0.144421(0.216107)
 41 th batch,total_time: 4.037592(2.403747),data_time: 3.892251(2.189325),train_time: 0.145341(0.214422)
 42 th batch,total_time: 0.479950(2.359007),data_time: 0.335983(2.146224),train_time: 0.143967(0.212784)
 43 th batch,total_time: 4.060890(2.397687),data_time: 3.908189(2.186268),train_time: 0.152700(0.211418)
 44 th batch,total_time: 0.480754(2.355088),data_time: 0.337820(2.145192),train_time: 0.142933(0.209896)
 45 th batch,total_time: 3.979923(2.390411),data_time: 3.835404(2.181936),train_time: 0.144519(0.208475)
 46 th batch,total_time: 0.480554(2.349775),data_time: 0.335343(2.142646),train_time: 0.145212(0.207129)
 47 th batch,total_time: 3.928843(2.382673),data_time: 3.784092(2.176843),train_time: 0.144751(0.205829)
 48 th batch,total_time: 0.479924(2.343841),data_time: 0.336258(2.139280),train_time: 0.143665(0.204561)
 49 th batch,total_time: 3.877113(2.374506),data_time: 3.732894(2.171152),train_time: 0.144219(0.203354)
 50 th batch,total_time: 0.479932(2.337358),data_time: 0.336368(2.135176),train_time: 0.143564(0.202182)
 51 th batch,total_time: 4.009641(2.369517),data_time: 3.865207(2.168446),train_time: 0.144434(0.201071)
 52 th batch,total_time: 0.479143(2.333850),data_time: 0.335436(2.133861),train_time: 0.143708(0.199989)
 53 th batch,total_time: 3.878363(2.362452),data_time: 3.732510(2.163466),train_time: 0.145854(0.198986)
 54 th batch,total_time: 0.483120(2.328282),data_time: 0.336947(2.130256),train_time: 0.146174(0.198026)
 55 th batch,total_time: 3.883329(2.356051),data_time: 3.738610(2.158977),train_time: 0.144719(0.197074)
 56 th batch,total_time: 0.482142(2.323175),data_time: 0.337018(2.127013),train_time: 0.145124(0.196163)
