Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 24.831117(24.831117),data_time: 24.255686(24.255686),train_time: 0.575431(0.575431)
 1 th batch,total_time: 0.151840(12.491479),data_time: 0.025890(12.140788),train_time: 0.125950(0.350691)
 2 th batch,total_time: 0.076762(8.353240),data_time: 0.023457(8.101678),train_time: 0.053305(0.251562)
 3 th batch,total_time: 0.135906(6.298906),data_time: 0.078015(6.095762),train_time: 0.057892(0.203144)
 4 th batch,total_time: 0.136214(5.066368),data_time: 0.082675(4.893145),train_time: 0.053539(0.173223)
 5 th batch,total_time: 0.133958(4.244300),data_time: 0.076546(4.090378),train_time: 0.057411(0.153921)
 6 th batch,total_time: 0.131179(3.656711),data_time: 0.075604(3.516839),train_time: 0.055575(0.139872)
 7 th batch,total_time: 0.133848(3.216353),data_time: 0.076070(3.086743),train_time: 0.057778(0.129610)
 8 th batch,total_time: 0.128667(2.873277),data_time: 0.076924(2.752319),train_time: 0.051744(0.120958)
 9 th batch,total_time: 0.133758(2.599325),data_time: 0.082555(2.485342),train_time: 0.051203(0.113983)
 10 th batch,total_time: 0.133533(2.375162),data_time: 0.080606(2.266730),train_time: 0.052927(0.108432)
 11 th batch,total_time: 0.128883(2.187972),data_time: 0.079596(2.084469),train_time: 0.049287(0.103503)
 12 th batch,total_time: 0.140249(2.030455),data_time: 0.088234(1.930912),train_time: 0.052015(0.099543)
 13 th batch,total_time: 0.133875(1.894985),data_time: 0.079892(1.798696),train_time: 0.053983(0.096288)
 14 th batch,total_time: 0.131909(1.777447),data_time: 0.080685(1.684162),train_time: 0.051224(0.093284)
 15 th batch,total_time: 0.132725(1.674651),data_time: 0.080710(1.583947),train_time: 0.052015(0.090705)
 16 th batch,total_time: 0.133599(1.584001),data_time: 0.080665(1.495518),train_time: 0.052934(0.088483)
 17 th batch,total_time: 0.132532(1.503364),data_time: 0.078753(1.416809),train_time: 0.053779(0.086555)
 18 th batch,total_time: 0.132809(1.431230),data_time: 0.080825(1.346494),train_time: 0.051984(0.084735)
 19 th batch,total_time: 0.132503(1.366293),data_time: 0.081014(1.283220),train_time: 0.051489(0.083073)
 20 th batch,total_time: 0.136775(1.307745),data_time: 0.085364(1.226179),train_time: 0.051410(0.081565)
 21 th batch,total_time: 0.135057(1.254441),data_time: 0.082977(1.174216),train_time: 0.052080(0.080225)
 22 th batch,total_time: 0.135942(1.205810),data_time: 0.084703(1.126845),train_time: 0.051240(0.078965)
 23 th batch,total_time: 0.134510(1.161173),data_time: 0.082642(1.083337),train_time: 0.051868(0.077836)
