Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 67.542385(67.542385),data_time: 67.206921(67.206921),train_time: 0.335464(0.335464)
 1 th batch,total_time: 0.029449(33.785917),data_time: 0.004611(33.605766),train_time: 0.024838(0.180151)
 2 th batch,total_time: 0.021124(22.530986),data_time: 0.001987(22.404506),train_time: 0.019137(0.126480)
 3 th batch,total_time: 0.024396(16.904338),data_time: 0.004373(16.804473),train_time: 0.020023(0.099865)
 4 th batch,total_time: 0.031141(13.529699),data_time: 0.006446(13.444867),train_time: 0.024695(0.084831)
 5 th batch,total_time: 0.032992(11.280248),data_time: 0.006832(11.205195),train_time: 0.026160(0.075053)
 6 th batch,total_time: 0.031703(9.673313),data_time: 0.006847(9.605431),train_time: 0.024855(0.067882)
 7 th batch,total_time: 0.029852(8.467880),data_time: 0.005951(8.405496),train_time: 0.023901(0.062384)
 8 th batch,total_time: 0.033720(7.530751),data_time: 0.011332(7.472811),train_time: 0.022388(0.057940)
 9 th batch,total_time: 0.034704(6.781146),data_time: 0.014619(6.726992),train_time: 0.020084(0.054155)
 10 th batch,total_time: 0.033436(6.167718),data_time: 0.012909(6.116621),train_time: 0.020528(0.051098)
 11 th batch,total_time: 0.032649(5.656462),data_time: 0.011375(5.607850),train_time: 0.021274(0.048612)
 12 th batch,total_time: 0.033472(5.223925),data_time: 0.012990(5.177476),train_time: 0.020482(0.046448)
 13 th batch,total_time: 0.034646(4.853262),data_time: 0.015876(4.808791),train_time: 0.018770(0.044471)
 14 th batch,total_time: 0.032873(4.531903),data_time: 0.013568(4.489109),train_time: 0.019305(0.042794)
 15 th batch,total_time: 0.032855(4.250712),data_time: 0.013012(4.209353),train_time: 0.019843(0.041359)
 16 th batch,total_time: 0.033503(4.002641),data_time: 0.014050(3.962571),train_time: 0.019453(0.040071)
 17 th batch,total_time: 0.034898(3.782211),data_time: 0.015893(3.743311),train_time: 0.019006(0.038900)
 18 th batch,total_time: 0.031509(3.584806),data_time: 0.011695(3.546910),train_time: 0.019814(0.037896)
 19 th batch,total_time: 0.033034(3.407217),data_time: 0.012582(3.370193),train_time: 0.020452(0.037024)
 20 th batch,total_time: 0.035245(3.246647),data_time: 0.014880(3.210417),train_time: 0.020365(0.036230)
 21 th batch,total_time: 0.031710(3.100513),data_time: 0.012566(3.065060),train_time: 0.019144(0.035454)
 22 th batch,total_time: 0.030534(2.967036),data_time: 0.011103(2.932279),train_time: 0.019431(0.034757)
 23 th batch,total_time: 0.028527(2.844598),data_time: 0.009248(2.810486),train_time: 0.019279(0.034112)
 24 th batch,total_time: 0.029760(2.732005),data_time: 0.010953(2.698505),train_time: 0.018807(0.033500)
 25 th batch,total_time: 0.035396(2.628289),data_time: 0.016901(2.595366),train_time: 0.018496(0.032923)
 26 th batch,total_time: 0.033746(2.532195),data_time: 0.015031(2.499798),train_time: 0.018715(0.032397)
 27 th batch,total_time: 0.032529(2.442921),data_time: 0.013643(2.411007),train_time: 0.018886(0.031914)
 28 th batch,total_time: 0.034929(2.359887),data_time: 0.015311(2.328397),train_time: 0.019617(0.031490)
 29 th batch,total_time: 0.035676(2.282413),data_time: 0.017071(2.251353),train_time: 0.018605(0.031061)
 30 th batch,total_time: 0.032104(2.209822),data_time: 0.013319(2.179158),train_time: 0.018784(0.030665)
 31 th batch,total_time: 0.033324(2.141807),data_time: 0.013647(2.111486),train_time: 0.019677(0.030321)
 32 th batch,total_time: 0.034833(2.077959),data_time: 0.014708(2.047947),train_time: 0.020125(0.030012)
 33 th batch,total_time: 0.035588(2.017889),data_time: 0.016763(1.988206),train_time: 0.018825(0.029683)
 34 th batch,total_time: 0.031325(1.961130),data_time: 0.012576(1.931760),train_time: 0.018749(0.029371)
 35 th batch,total_time: 0.032116(1.907547),data_time: 0.012880(1.878457),train_time: 0.019237(0.029089)
 36 th batch,total_time: 0.034128(1.856914),data_time: 0.014035(1.828068),train_time: 0.020093(0.028846)
 37 th batch,total_time: 0.036007(1.808995),data_time: 0.016748(1.780401),train_time: 0.019259(0.028594)
 38 th batch,total_time: 0.031839(1.763427),data_time: 0.013103(1.735086),train_time: 0.018737(0.028341)
 39 th batch,total_time: 0.031802(1.720136),data_time: 0.012617(1.692024),train_time: 0.019185(0.028112)
 40 th batch,total_time: 0.034647(1.679027),data_time: 0.014345(1.651105),train_time: 0.020301(0.027922)
 41 th batch,total_time: 0.036954(1.639930),data_time: 0.016129(1.612177),train_time: 0.020825(0.027753)
 42 th batch,total_time: 0.032868(1.602556),data_time: 0.013063(1.574989),train_time: 0.019805(0.027568)
 43 th batch,total_time: 0.032401(1.566871),data_time: 0.013944(1.539510),train_time: 0.018457(0.027361)
 44 th batch,total_time: 0.034293(1.532814),data_time: 0.016421(1.505664),train_time: 0.017872(0.027150)
 45 th batch,total_time: 0.038199(1.500322),data_time: 0.019761(1.473362),train_time: 0.018438(0.026961)
 46 th batch,total_time: 0.032521(1.469092),data_time: 0.015014(1.442333),train_time: 0.017507(0.026759)
 47 th batch,total_time: 0.032474(1.439163),data_time: 0.014274(1.412582),train_time: 0.018200(0.026581)
 48 th batch,total_time: 0.035221(1.410511),data_time: 0.017061(1.384102),train_time: 0.018161(0.026409)
 49 th batch,total_time: 0.037858(1.383058),data_time: 0.019481(1.356809),train_time: 0.018378(0.026249)
 50 th batch,total_time: 0.032826(1.356583),data_time: 0.015161(1.330502),train_time: 0.017666(0.026080)
 51 th batch,total_time: 0.034156(1.331152),data_time: 0.015962(1.305223),train_time: 0.018193(0.025929)
 52 th batch,total_time: 0.035440(1.306704),data_time: 0.017232(1.280921),train_time: 0.018208(0.025783)
 53 th batch,total_time: 0.037989(1.283209),data_time: 0.019245(1.257557),train_time: 0.018744(0.025653)
 54 th batch,total_time: 0.032706(1.260473),data_time: 0.013633(1.234940),train_time: 0.019074(0.025533)
 55 th batch,total_time: 0.033766(1.238568),data_time: 0.013144(1.213122),train_time: 0.020622(0.025445)
 56 th batch,total_time: 0.035666(1.217464),data_time: 0.014646(1.192096),train_time: 0.021021(0.025368)
 57 th batch,total_time: 0.034253(1.197064),data_time: 0.013870(1.171782),train_time: 0.020383(0.025282)
 58 th batch,total_time: 0.034975(1.177367),data_time: 0.015169(1.152178),train_time: 0.019806(0.025189)
 59 th batch,total_time: 0.033771(1.158307),data_time: 0.013370(1.133198),train_time: 0.020401(0.025109)
 60 th batch,total_time: 0.035141(1.139895),data_time: 0.014890(1.114865),train_time: 0.020252(0.025030)
 61 th batch,total_time: 0.035200(1.122077),data_time: 0.016291(1.097146),train_time: 0.018909(0.024931)
 62 th batch,total_time: 0.034453(1.104813),data_time: 0.014525(1.079962),train_time: 0.019928(0.024851)
 63 th batch,total_time: 0.034387(1.088088),data_time: 0.013566(1.063300),train_time: 0.020821(0.024788)
 64 th batch,total_time: 0.035562(1.071895),data_time: 0.014253(1.047160),train_time: 0.021309(0.024735)
 65 th batch,total_time: 0.034383(1.056175),data_time: 0.014686(1.031517),train_time: 0.019696(0.024659)
 66 th batch,total_time: 0.033959(1.040918),data_time: 0.014574(1.016339),train_time: 0.019385(0.024580)
 67 th batch,total_time: 0.036594(1.026149),data_time: 0.013879(1.001596),train_time: 0.022716(0.024552)
