batch_size,worker_num,prefetch_factor,AVG_data,MIN_data,MAX_data,Median_data,p99_data,AVG_train,MIN_train,MAX_train,Median_train,p99_train,AVG_todevice,MIN_todevice,MAX_todevice,Median_todevice,p99_todevice
512,64,1,0.9625410556793212,0.023737668991088867,7.303513526916504,0.023802995681762695,6.479163506031039,0.16579960187276205,0.13641595840454102,0.7016313076019287,0.13708817958831787,0.6210652041435244,0.023710044225056966,0.023643016815185547,0.024698972702026367,0.023656368255615234,0.024438724517822266
//下面的测试是基于imagenet_all 完整的imagenet-1K数据集
256,64,1,0.33667581221636605,0.012049674987792969,16.560276985168457,0.012126445770263672,8.286469578742981,0.10583965451109643,0.07555437088012695,1.4062528610229492,0.07652783393859863,0.8115715980529785,0.011902383729523304,0.011852741241455078,0.013098716735839844,0.011867284774780273,0.012567996978759766
256,128,1,0.5249600083220238,0.012009620666503906,15.074161291122437,0.012294292449951172,9.900215744972229,0.13041357433094697,0.06953310966491699,2.1155214309692383,0.07616639137268066,1.202914834022522,0.011912775974647672,0.011853933334350586,0.012735366821289062,0.011887311935424805,0.012383341789245605
256,256,1,1.5447539441725786,0.012099504470825195,53.337597131729126,0.013310432434082031,33.09442913532257,0.1544652920143277,0.0760047435760498,2.0136425495147705,0.10348391532897949,1.1686813831329346,0.01438590592029048,0.01186227798461914,0.12804460525512695,0.011980056762695312,0.07116591930389404
512,64,1,0.57476133926242,0.023905038833618164,23.668431043624878,0.024127721786499023,14.065480589866638,0.18163850728203268,0.1375715732574463,1.8940448760986328,0.13842415809631348,1.238410234451294,0.02371080716451009,0.02364945411682129,0.025611162185668945,0.023663759231567383,0.02472984790802002
512,128,1,1.1493920672173594,0.023993253707885742,55.36995506286621,0.02452993392944336,28.707028031349182,0.19636661866131952,0.13526701927185059,2.077713966369629,0.13857030868530273,1.3532253503799438,0.02375949130338781,0.023655414581298828,0.0269317626953125,0.023686647415161133,0.025377869606018066
512,256,1,3.1768499028448964,0.024115562438964844,148.50284385681152,0.02677321434020996,79.70988976955414,0.19533700101515827,0.1395397186279297,2.2529025077819824,0.14220595359802246,1.3404664993286133,0.0274502903807397,0.02370285987854004,0.2013258934020996,0.023834705352783203,0.11418259143829346
32,32,1,0.043264370338589535,0.0016167163848876953,2.1142280101776123,0.0018172264099121094,1.0582104921340942,0.027346143535539217,0.0188748836517334,0.40220022201538086,0.019429922103881836,0.21819627285003662,0.0017364773095822801,0.001514434814453125,0.011961936950683594,0.0015263557434082031,0.006773233413696289
64,32,1,0.06558650147681143,0.0031037330627441406,3.179877281188965,0.0033228397369384766,1.5917261838912964,0.035788872662712544,0.027736902236938477,0.3664400577545166,0.028514623641967773,0.21451866626739502,0.003440641889385149,0.0029897689819335938,0.025179624557495117,0.0030059814453125,0.014105081558227539
128,32,1,0.11187405679740157,0.006078958511352539,5.389831781387329,0.006322145462036133,2.698182463645935,0.05255485048481062,0.043636322021484375,0.40147900581359863,0.04413628578186035,0.2581958770751953,0.00598604538861443,0.005939006805419922,0.006775379180908203,0.005959987640380859,0.00658416748046875
64,64,1,0.12472134477951947,0.0031402111053466797,6.191965341567993,0.0033473968505859375,3.0978692770004272,0.03737253768771302,0.0272672176361084,0.4421963691711426,0.028384685516357422,0.2526218891143799,0.0030353443295347924,0.0029897689819335938,0.004564046859741211,0.0030052661895751953,0.0037986040115356445
128,64,1,0.23351515975652956,0.006071329116821289,11.592082500457764,0.006367206573486328,5.799373388290405,0.05461431952083812,0.03918290138244629,0.4794423580169678,0.045113563537597656,0.2975606918334961,0.0059815808838489005,0.005938053131103516,0.00703740119934082,0.0059604644775390625,0.006539583206176758
128,128,1,0.40787480859195485,0.006042957305908203,20.485626459121704,0.006346464157104492,10.246093511581421,0.05342859847872865,0.03864169120788574,0.38516688346862793,0.04588747024536133,0.25139284133911133,0.005977775536331476,0.005934476852416992,0.006921291351318359,0.005961179733276367,0.006448984146118164
