batch_size,worker_num,batch_idx,batch_time,avg_batch,data_time,avg_data,train_time,avg_train
128,1,1,4.955553770065308,4.955553770065308,4.532139539718628,4.532139539718628,0.4234142303466797,0.4234142303466797
128,1,2,0.9321680068969727,2.94386088848114,0.8045389652252197,2.668339252471924,0.12762904167175293,0.2755216360092163
128,1,3,1.0841338634490967,2.323951880137126,1.0308830738067627,2.1225205262502036,0.053250789642333984,0.2014313538869222
128,1,4,1.183457612991333,2.0388283133506775,1.1309864521026611,1.8746370077133179,0.052471160888671875,0.16419130563735962
128,1,5,1.1812257766723633,1.8673078060150148,1.1293809413909912,1.7255857944488526,0.05184483528137207,0.1417220115661621
128,1,6,1.1506648063659668,1.7478673060735066,1.0983331203460693,1.6210436820983887,0.05233168601989746,0.126823623975118
128,1,7,1.1657612323760986,1.6647092955453056,1.1135525703430176,1.5485449518476213,0.052208662033081055,0.11616434369768415
128,1,8,1.1522350311279297,1.6006500124931335,1.0995135307312012,1.4924160242080688,0.052721500396728516,0.1082339882850647
128,1,9,1.1623408794403076,1.5519489977094862,1.1092464923858643,1.4498416317833795,0.05309438705444336,0.10210736592610677
128,1,10,1.1565024852752686,1.5124043464660644,1.1038639545440674,1.4152438640594482,0.05263853073120117,0.0971604824066162
128,1,11,1.167750358581543,1.4810721657492898,1.1156787872314453,1.3880106752569026,0.052071571350097656,0.09306149049238725
128,1,12,1.1604292392730713,1.4543519218762715,1.1078367233276367,1.3646628459294636,0.05259251594543457,0.08968907594680786
128,1,13,1.1716532707214355,1.4326058717874381,1.1189463138580322,1.3457615742316613,0.05270695686340332,0.08684429755577674
128,1,14,1.1214120388031006,1.4103777408599854,1.0694522857666016,1.326025196484157,0.05195975303649902,0.08435254437582833
128,1,15,1.1492903232574463,1.3929719130198162,1.0967977046966553,1.3107433636983237,0.052492618560791016,0.08222854932149251
128,1,16,1.1743483543395996,1.3793079406023026,1.1220648288726807,1.2989509552717209,0.052283525466918945,0.08035698533058167
128,1,17,1.175511360168457,1.367319906459135,1.1226303577423096,1.2885791554170496,0.05288100242614746,0.07874075104208554
128,1,18,1.2067298889160156,1.3583982388178506,1.153536319732666,1.281076775656806,0.05319356918334961,0.07732146316104466
128,1,19,1.200571060180664,1.3500915452053672,1.1476786136627197,1.2740558197623806,0.052892446517944336,0.07603572544298674
128,1,20,1.175069808959961,1.3413404583930968,1.1222507953643799,1.2664655685424804,0.052819013595581055,0.07487488985061645
128,1,21,1.1341724395751953,1.3314753146398635,1.0815579891204834,1.2576604457128615,0.052614450454711914,0.07381486892700195
128,1,22,1.1578125953674316,1.3235815546729348,1.1058225631713867,1.2507587237791582,0.05199003219604492,0.07282283089377663
128,1,23,1.135023832321167,1.3153833928315537,1.081327199935913,1.2433921357859736,0.053696632385253906,0.07199125704557999
128,1,24,1.1408402919769287,1.3081107636292777,1.0884573459625244,1.23693651954333,0.0523829460144043,0.07117424408594768
128,1,25,1.1294031143188477,1.3009624576568604,1.0765950679779053,1.2305228614807129,0.05280804634094238,0.07043959617614746
128,1,26,1.128122091293335,1.2943147512582631,1.075709342956543,1.2245684953836293,0.05241274833679199,0.06974625587463379
128,1,27,1.1339988708496094,1.2883771260579429,1.0818228721618652,1.21928162044949,0.05217599868774414,0.06909550560845269
128,1,28,1.1195831298828125,1.282348769051688,1.066979169845581,1.213842247213636,0.052603960037231445,0.06850652183805193
128,1,29,1.1436948776245117,1.2775676003817855,1.091569185256958,1.2096259347323715,0.05212569236755371,0.06794166564941406
128,1,30,1.1606860160827637,1.273671547571818,1.1087236404418945,1.2062625249226888,0.05196237564086914,0.06740902264912924
128,1,31,1.1594603061676025,1.2699873139781337,1.1068270206451416,1.2030549280105098,0.05263328552246094,0.0669323859676238
128,1,32,1.1687273979187012,1.2668229416012764,1.116328239440918,1.2003447189927101,0.0523991584777832,0.06647822260856628
128,1,33,1.1781871318817139,1.2641370079734109,1.126232385635376,1.1980988907091545,0.05195474624633789,0.06603811726425633
128,1,34,1.153048038482666,1.2608696853413301,1.1002757549285889,1.195221739656785,0.05277228355407715,0.06564794568454518
128,1,35,1.1830089092254639,1.2586450917380196,1.1306893825531006,1.193377958025251,0.05231952667236328,0.06526713371276856
128,1,36,1.1720328330993652,1.2562391956647239,1.11893892288208,1.191310207049052,0.053093910217285156,0.0649289886156718
128,1,37,1.2108535766601562,1.255012557313249,1.159040927886963,1.1904380643689954,0.05181264877319336,0.06457449294425346
128,1,38,1.2037410736083984,1.2536633077420687,1.1509168148040771,1.1893980314857082,0.05282425880432129,0.06426527625636051
128,1,39,1.1689741611480713,1.2514917911627352,1.116741418838501,1.187535041417831,0.05223274230957031,0.06395674974490435
128,1,40,1.190037488937378,1.2499554336071013,1.1377973556518555,1.1862915992736816,0.05224013328552246,0.0636638343334198
128,1,41,1.2177631855010986,1.2491702568240282,1.1651577949523926,1.185776140631699,0.052605390548706055,0.06339411619232922
128,1,42,1.1857855319976807,1.247661096709115,1.133859634399414,1.184540033340454,0.0519258975982666,0.06312106336866107
128,1,43,1.2056756019592285,1.2466846898544668,1.1532375812530518,1.1838120693384215,0.05243802070617676,0.06287262051604516
128,1,44,1.1560797691345215,1.2446254871108315,1.1039483547210693,1.1819969849152998,0.05213141441345215,0.06262850219553168
128,1,45,1.1696627140045166,1.242959647708469,1.116915225982666,1.1805507236056858,0.052747488021850586,0.0624089241027832
128,1,46,1.1520776748657227,1.2409839526466702,1.0997488498687744,1.1787941611331443,0.05232882499694824,0.062189791513525924
128,1,47,1.1963233947753906,1.240033728011111,1.1437411308288574,1.1780483519777338,0.0525822639465332,0.06198537603337714
128,1,48,1.1952605247497559,1.239100952943166,1.143019676208496,1.177318587899208,0.052240848541259766,0.06178236504395803
128,1,49,1.1996231079101562,1.23829528263637,1.1469173431396484,1.1766981543326864,0.05270576477050781,0.06159712830368353
128,1,50,1.1639189720153809,1.2368077564239504,1.1110730171203613,1.17538565158844,0.05284595489501953,0.061422104835510256
128,1,51,1.1453180313110352,1.2350138402452657,1.0912551879882812,1.1737360346551036,0.054062843322753906,0.06127780559016209
128,1,52,1.1445081233978271,1.2332733456905072,1.0918762683868408,1.172161808380714,0.05263185501098633,0.06111153730979332
128,1,53,1.1750669479370117,1.2321751117706299,1.1224181652069092,1.1712232490755476,0.05264878273010254,0.06095186269508218
128,1,54,1.1243870258331299,1.2301790361051206,1.0725460052490234,1.1693958927083898,0.051841020584106445,0.06078314339673078
128,1,55,1.1696979999542236,1.229079380902377,1.117009162902832,1.1684434067119251,0.0526888370513916,0.06063597419045188
128,1,56,1.1832122802734375,1.228260325534003,1.130474328994751,1.1677653874669756,0.05273795127868652,0.0604949380670275
128,1,57,1.186509609222412,1.2275278568267822,1.1340694427490234,1.1671742305420993,0.05244016647338867,0.06035362628468296
128,1,58,1.2081317901611328,1.2271934418842712,1.1558051109313965,1.1669782112384666,0.05232667922973633,0.06021523064580457
128,1,59,1.1950058937072754,1.2266478902202542,1.1424708366394043,1.166562832007974,0.052535057067871094,0.06008505821228027
128,1,60,1.202042579650879,1.2262378017107647,1.1493468284606934,1.1662758986155193,0.05269575119018555,0.059961903095245364
128,1,61,1.2046430110931396,1.22588378874982,1.1524715423583984,1.1660495976932714,0.05217146873474121,0.05983419105654857
128,1,62,1.2201571464538574,1.225791423551498,1.167423963546753,1.1660717648844565,0.05273318290710449,0.05971965866704141
128,1,63,1.2159957885742188,1.2256359372820174,1.163344144821167,1.1660284693278964,0.05265164375305176,0.05960746795412094
128,1,64,1.232224941253662,1.2257388904690742,1.1798460483551025,1.1662443690001965,0.05237889289855957,0.05949452146887779
128,1,65,1.1782426834106445,1.2250081795912522,1.125382423400879,1.1656157236832838,0.052860260009765625,0.05939245590796838
128,1,66,1.2225911617279053,1.2249715581084744,1.1698153018951416,1.165679353656191,0.05277585983276367,0.059292204452283455
