Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 54.736145(54.736145),data_time: 53.177133(53.177133),train_time: 1.559013(1.559013)
 1 th batch,total_time: 0.280412(27.508279),data_time: 0.012334(26.594733),train_time: 0.268078(0.913545)
 2 th batch,total_time: 0.092941(18.369833),data_time: 0.012029(17.733832),train_time: 0.080913(0.636001)
 3 th batch,total_time: 0.235679(13.836295),data_time: 0.153958(13.338863),train_time: 0.081721(0.497431)
 4 th batch,total_time: 0.232281(11.115492),data_time: 0.151252(10.701341),train_time: 0.081029(0.414151)
 5 th batch,total_time: 0.234017(9.301913),data_time: 0.152107(8.943135),train_time: 0.081911(0.358778)
 6 th batch,total_time: 0.235620(8.006728),data_time: 0.151126(7.687134),train_time: 0.084495(0.319594)
 7 th batch,total_time: 0.231209(7.034788),data_time: 0.148572(6.744814),train_time: 0.082637(0.289975)
 8 th batch,total_time: 0.233037(6.279038),data_time: 0.150719(6.012137),train_time: 0.082318(0.266902)
 9 th batch,total_time: 0.234338(5.674568),data_time: 0.151166(5.426040),train_time: 0.083172(0.248529)
 10 th batch,total_time: 0.235747(5.180130),data_time: 0.151872(4.946570),train_time: 0.083874(0.233560)
 11 th batch,total_time: 0.231657(4.767757),data_time: 0.149252(4.546793),train_time: 0.082405(0.220964)
 12 th batch,total_time: 0.234604(4.419053),data_time: 0.151287(4.208677),train_time: 0.083317(0.210376)
 13 th batch,total_time: 0.232957(4.120046),data_time: 0.149739(3.918753),train_time: 0.083218(0.201293)
 14 th batch,total_time: 0.233036(3.860912),data_time: 0.150474(3.667535),train_time: 0.082562(0.193378)
 15 th batch,total_time: 0.238426(3.634507),data_time: 0.151098(3.447757),train_time: 0.087329(0.186750)
 16 th batch,total_time: 0.236792(3.434641),data_time: 0.148079(3.253659),train_time: 0.088713(0.180983)
 17 th batch,total_time: 0.230449(3.256631),data_time: 0.144789(3.080944),train_time: 0.085660(0.175687)
 18 th batch,total_time: 0.235347(3.097616),data_time: 0.148499(2.926604),train_time: 0.086848(0.171011)
 19 th batch,total_time: 0.232476(2.954359),data_time: 0.146731(2.787611),train_time: 0.085745(0.166748)
 20 th batch,total_time: 0.229280(2.824593),data_time: 0.147595(2.661896),train_time: 0.081684(0.162697)
 21 th batch,total_time: 0.233176(2.706801),data_time: 0.150915(2.547760),train_time: 0.082261(0.159041)
 22 th batch,total_time: 0.235623(2.599359),data_time: 0.151153(2.443560),train_time: 0.084470(0.155799)
 23 th batch,total_time: 0.236435(2.500904),data_time: 0.149238(2.347963),train_time: 0.087196(0.152940)
 24 th batch,total_time: 0.232530(2.410169),data_time: 0.146190(2.259892),train_time: 0.086340(0.150276)
 25 th batch,total_time: 0.234966(2.326507),data_time: 0.147088(2.178631),train_time: 0.087878(0.147876)
 26 th batch,total_time: 0.232474(2.248950),data_time: 0.146072(2.103351),train_time: 0.086402(0.145600)
 27 th batch,total_time: 0.236738(2.177085),data_time: 0.147607(2.033503),train_time: 0.089131(0.143583)
 28 th batch,total_time: 0.226388(2.109820),data_time: 0.144204(1.968354),train_time: 0.082183(0.141466)
 29 th batch,total_time: 0.234063(2.047295),data_time: 0.150874(1.907772),train_time: 0.083190(0.139523)
 30 th batch,total_time: 0.232366(1.988749),data_time: 0.150416(1.851083),train_time: 0.081949(0.137666)
 31 th batch,total_time: 0.233858(1.933908),data_time: 0.151460(1.797970),train_time: 0.082399(0.135939)
 32 th batch,total_time: 0.235041(1.882428),data_time: 0.152645(1.748111),train_time: 0.082397(0.134316)
 33 th batch,total_time: 0.232882(1.833912),data_time: 0.150931(1.701135),train_time: 0.081951(0.132776)
 34 th batch,total_time: 0.233802(1.788194),data_time: 0.151317(1.656855),train_time: 0.082485(0.131339)
 35 th batch,total_time: 0.234513(1.745036),data_time: 0.151086(1.615028),train_time: 0.083427(0.130008)
 36 th batch,total_time: 0.231620(1.704133),data_time: 0.149365(1.575415),train_time: 0.082255(0.128718)
 37 th batch,total_time: 0.233364(1.665429),data_time: 0.151511(1.537944),train_time: 0.081853(0.127484)
 38 th batch,total_time: 0.234911(1.628749),data_time: 0.151683(1.502399),train_time: 0.083228(0.126350)
 39 th batch,total_time: 0.232907(1.593853),data_time: 0.150177(1.468594),train_time: 0.082730(0.125259)
 40 th batch,total_time: 0.233318(1.560669),data_time: 0.150179(1.436437),train_time: 0.083139(0.124232)
 41 th batch,total_time: 0.234438(1.529092),data_time: 0.150528(1.405820),train_time: 0.083910(0.123272)
 42 th batch,total_time: 0.235478(1.499008),data_time: 0.150148(1.376619),train_time: 0.085331(0.122389)
 43 th batch,total_time: 0.223665(1.470023),data_time: 0.148194(1.348700),train_time: 0.075470(0.121323)
 44 th batch,total_time: 0.239688(1.442682),data_time: 0.157235(1.322223),train_time: 0.082453(0.120459)
 45 th batch,total_time: 0.232355(1.416371),data_time: 0.150818(1.296757),train_time: 0.081537(0.119613)
 46 th batch,total_time: 0.233544(1.391204),data_time: 0.152424(1.272410),train_time: 0.081120(0.118794)
 47 th batch,total_time: 0.234128(1.367098),data_time: 0.152390(1.249076),train_time: 0.081739(0.118022)
 48 th batch,total_time: 0.233198(1.343958),data_time: 0.151130(1.226669),train_time: 0.082068(0.117288)
 49 th batch,total_time: 0.236005(1.321799),data_time: 0.153788(1.205211),train_time: 0.082217(0.116587)
 50 th batch,total_time: 0.233557(1.300460),data_time: 0.151534(1.184551),train_time: 0.082023(0.115909)
 51 th batch,total_time: 0.233868(1.279949),data_time: 0.151629(1.164687),train_time: 0.082238(0.115262)
 52 th batch,total_time: 0.234051(1.260215),data_time: 0.151746(1.145575),train_time: 0.082304(0.114640)
 53 th batch,total_time: 0.234282(1.241216),data_time: 0.152100(1.127177),train_time: 0.082182(0.114039)
 54 th batch,total_time: 0.236153(1.222942),data_time: 0.151642(1.109440),train_time: 0.084510(0.113502)
 55 th batch,total_time: 0.234952(1.205300),data_time: 0.148913(1.092288),train_time: 0.086039(0.113012)
