Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 1
@@ 非dummy数据集加载
 0 th batch,total_time: 3.093284(3.093284),data_time: 2.715799(2.715799),train_time: 0.377485(0.377485)
 1 th batch,total_time: 0.033621(1.563452),data_time: 0.001206(1.358503),train_time: 0.032415(0.204950)
 2 th batch,total_time: 0.140371(1.089092),data_time: 0.111965(0.942990),train_time: 0.028405(0.146102)
 3 th batch,total_time: 0.138731(0.851502),data_time: 0.109917(0.734722),train_time: 0.028814(0.116780)
 4 th batch,total_time: 0.131904(0.707582),data_time: 0.103697(0.608517),train_time: 0.028207(0.099065)
 5 th batch,total_time: 0.140945(0.613142),data_time: 0.111047(0.525605),train_time: 0.029897(0.087537)
 6 th batch,total_time: 0.129179(0.544005),data_time: 0.101049(0.464954),train_time: 0.028131(0.079050)
 7 th batch,total_time: 0.134220(0.492782),data_time: 0.105328(0.420001),train_time: 0.028892(0.072781)
 8 th batch,total_time: 0.133344(0.452844),data_time: 0.104171(0.384909),train_time: 0.029174(0.067935)
 9 th batch,total_time: 0.137917(0.421352),data_time: 0.109492(0.357367),train_time: 0.028425(0.063984)
 10 th batch,total_time: 0.139289(0.395710),data_time: 0.110968(0.334967),train_time: 0.028321(0.060742)
 11 th batch,total_time: 0.140714(0.374460),data_time: 0.111091(0.316311),train_time: 0.029623(0.058149)
 12 th batch,total_time: 0.138239(0.356289),data_time: 0.109153(0.300376),train_time: 0.029086(0.055913)
 13 th batch,total_time: 0.141814(0.340969),data_time: 0.110973(0.286847),train_time: 0.030841(0.054122)
 14 th batch,total_time: 0.154342(0.328528),data_time: 0.120528(0.275759),train_time: 0.033813(0.052769)
 15 th batch,total_time: 0.134532(0.316403),data_time: 0.101349(0.264858),train_time: 0.033183(0.051544)
 16 th batch,total_time: 0.134768(0.305718),data_time: 0.102015(0.255279),train_time: 0.032754(0.050439)
 17 th batch,total_time: 0.134622(0.296213),data_time: 0.102881(0.246813),train_time: 0.031741(0.049400)
 18 th batch,total_time: 0.130663(0.287500),data_time: 0.098922(0.239029),train_time: 0.031741(0.048471)
 19 th batch,total_time: 0.131936(0.279722),data_time: 0.106623(0.232409),train_time: 0.025313(0.047313)
 20 th batch,total_time: 0.138576(0.273001),data_time: 0.111878(0.226669),train_time: 0.026698(0.046331)
 21 th batch,total_time: 0.142467(0.267067),data_time: 0.117689(0.221716),train_time: 0.024777(0.045352)
 22 th batch,total_time: 0.143396(0.261690),data_time: 0.117969(0.217205),train_time: 0.025427(0.044485)
 23 th batch,total_time: 0.136935(0.256492),data_time: 0.110466(0.212757),train_time: 0.026468(0.043735)
 24 th batch,total_time: 0.136700(0.251700),data_time: 0.111753(0.208717),train_time: 0.024947(0.042983)
 25 th batch,total_time: 0.140473(0.247422),data_time: 0.114722(0.205102),train_time: 0.025750(0.042320)
 26 th batch,total_time: 0.148187(0.243747),data_time: 0.119074(0.201916),train_time: 0.029113(0.041831)
