Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 4
@@ 非dummy数据集加载
 0 th batch,total_time: 27.911266(27.911266),data_time: 11.834248(11.834248),train_time: 16.077018(16.077018)
 1 th batch,total_time: 0.037000(13.974133),data_time: 0.000955(5.917602),train_time: 0.036045(8.056532)
 2 th batch,total_time: 0.019478(9.322582),data_time: 0.000566(3.945256),train_time: 0.018912(5.377325)
 3 th batch,total_time: 0.029407(6.999288),data_time: 0.007010(2.960695),train_time: 0.022397(4.038593)
 4 th batch,total_time: 0.027287(5.604888),data_time: 0.001442(2.368844),train_time: 0.025845(3.236043)
 5 th batch,total_time: 0.032327(4.676128),data_time: 0.000885(1.974184),train_time: 0.031443(2.701943)
 6 th batch,total_time: 0.031868(4.012662),data_time: 0.000987(1.692299),train_time: 0.030880(2.320363)
 7 th batch,total_time: 0.034731(3.515420),data_time: 0.000891(1.480873),train_time: 0.033840(2.034547)
 8 th batch,total_time: 0.033437(3.128533),data_time: 0.001214(1.316467),train_time: 0.032223(1.812067)
 9 th batch,total_time: 0.030095(2.818690),data_time: 0.000942(1.184914),train_time: 0.029153(1.633776)
 10 th batch,total_time: 0.027680(2.564961),data_time: 0.000878(1.077274),train_time: 0.026802(1.487687)
 11 th batch,total_time: 0.027555(2.353511),data_time: 0.000934(0.987579),train_time: 0.026620(1.365931)
 12 th batch,total_time: 0.033249(2.175029),data_time: 0.004053(0.911924),train_time: 0.029196(1.263106)
 13 th batch,total_time: 0.028210(2.021685),data_time: 0.002481(0.846963),train_time: 0.025728(1.174722)
 14 th batch,total_time: 0.031461(1.889003),data_time: 0.003883(0.790758),train_time: 0.027579(1.098245)
 15 th batch,total_time: 0.029443(1.772781),data_time: 0.000807(0.741386),train_time: 0.028636(1.031395)
