Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 16
@@ 非dummy数据集加载
 0 th batch,total_time: 62.085335(62.085335),data_time: 57.181435(57.181435),train_time: 4.903900(4.903900)
 1 th batch,total_time: 2.694961(32.390148),data_time: 2.056911(29.619173),train_time: 0.638050(2.770975)
 2 th batch,total_time: 0.168642(21.649646),data_time: 0.024204(19.754183),train_time: 0.144438(1.895463)
 3 th batch,total_time: 0.453924(16.350715),data_time: 0.309512(14.893015),train_time: 0.144412(1.457700)
 4 th batch,total_time: 0.452740(13.171120),data_time: 0.309308(11.976274),train_time: 0.143432(1.194846)
 5 th batch,total_time: 0.454739(11.051723),data_time: 0.309957(10.031888),train_time: 0.144782(1.019836)
 6 th batch,total_time: 0.452508(9.537550),data_time: 0.308292(8.642803),train_time: 0.144216(0.894747)
 7 th batch,total_time: 0.462673(8.403190),data_time: 0.310437(7.601257),train_time: 0.152235(0.801933)
 8 th batch,total_time: 0.452968(7.519832),data_time: 0.301540(6.790177),train_time: 0.151428(0.729655)
 9 th batch,total_time: 0.455206(6.813369),data_time: 0.303067(6.141466),train_time: 0.152139(0.671903)
 10 th batch,total_time: 0.447865(6.234687),data_time: 0.303391(5.610732),train_time: 0.144474(0.623955)
 11 th batch,total_time: 0.455997(5.753130),data_time: 0.310649(5.169059),train_time: 0.145349(0.584071)
 12 th batch,total_time: 0.454925(5.345575),data_time: 0.307937(4.795126),train_time: 0.146988(0.550449)
 13 th batch,total_time: 0.453929(4.996172),data_time: 0.309021(4.474690),train_time: 0.144909(0.521482)
 14 th batch,total_time: 0.453753(4.693344),data_time: 0.308957(4.196974),train_time: 0.144796(0.496370)
 15 th batch,total_time: 0.453129(4.428331),data_time: 0.309093(3.953982),train_time: 0.144037(0.474349)
 16 th batch,total_time: 0.455010(4.194606),data_time: 0.310041(3.739632),train_time: 0.144968(0.454974)
 17 th batch,total_time: 0.453418(3.986762),data_time: 0.308479(3.549013),train_time: 0.144939(0.437750)
 18 th batch,total_time: 0.455996(3.800932),data_time: 0.310050(3.378541),train_time: 0.145946(0.422391)
 19 th batch,total_time: 0.455568(3.633664),data_time: 0.310207(3.225124),train_time: 0.145361(0.408540)
 20 th batch,total_time: 0.454367(3.482269),data_time: 0.308729(3.086248),train_time: 0.145638(0.396021)
 21 th batch,total_time: 0.454617(3.344649),data_time: 0.308282(2.959977),train_time: 0.146335(0.384671)
 22 th batch,total_time: 0.453864(3.218962),data_time: 0.309591(2.844743),train_time: 0.144273(0.374219)
 23 th batch,total_time: 0.454278(3.103767),data_time: 0.309614(2.739113),train_time: 0.144664(0.364654)
 24 th batch,total_time: 0.458753(2.997967),data_time: 0.313743(2.642098),train_time: 0.145010(0.355869)
 25 th batch,total_time: 0.454466(2.900140),data_time: 0.309337(2.552376),train_time: 0.145128(0.347763)
 26 th batch,total_time: 0.453479(2.809523),data_time: 0.308978(2.469287),train_time: 0.144501(0.340235)
 27 th batch,total_time: 0.454176(2.725403),data_time: 0.309758(2.392161),train_time: 0.144418(0.333242)
 28 th batch,total_time: 0.454900(2.647110),data_time: 0.310069(2.320365),train_time: 0.144830(0.326745)
 29 th batch,total_time: 0.455659(2.574061),data_time: 0.310789(2.253379),train_time: 0.144870(0.320682)
 30 th batch,total_time: 0.452788(2.505633),data_time: 0.308377(2.190637),train_time: 0.144411(0.314996)
 31 th batch,total_time: 0.456160(2.441587),data_time: 0.310324(2.131877),train_time: 0.145836(0.309710)
 32 th batch,total_time: 0.453008(2.381327),data_time: 0.308947(2.076637),train_time: 0.144061(0.304690)
 33 th batch,total_time: 0.453503(2.324627),data_time: 0.309728(2.024669),train_time: 0.143775(0.299957)
 34 th batch,total_time: 0.455622(2.271226),data_time: 0.311107(1.975710),train_time: 0.144515(0.295516)
 35 th batch,total_time: 0.456136(2.220807),data_time: 0.310457(1.929453),train_time: 0.145679(0.291354)
 36 th batch,total_time: 0.453877(2.173052),data_time: 0.307620(1.885620),train_time: 0.146257(0.287432)
 37 th batch,total_time: 0.454834(2.127836),data_time: 0.310046(1.844157),train_time: 0.144788(0.283679)
 38 th batch,total_time: 0.455612(2.084959),data_time: 0.311122(1.804849),train_time: 0.144490(0.280110)
 39 th batch,total_time: 0.454937(2.044208),data_time: 0.309394(1.767462),train_time: 0.145544(0.276746)
 40 th batch,total_time: 0.453920(2.005420),data_time: 0.309566(1.731904),train_time: 0.144353(0.273516)
 41 th batch,total_time: 0.454209(1.968487),data_time: 0.309757(1.698043),train_time: 0.144452(0.270443)
 42 th batch,total_time: 0.455255(1.933295),data_time: 0.309495(1.665752),train_time: 0.145760(0.267544)
 43 th batch,total_time: 0.454900(1.899696),data_time: 0.310038(1.634940),train_time: 0.144862(0.264756)
 44 th batch,total_time: 0.456316(1.867620),data_time: 0.311785(1.605536),train_time: 0.144531(0.262084)
 45 th batch,total_time: 0.453343(1.836875),data_time: 0.309433(1.577360),train_time: 0.143910(0.259515)
 46 th batch,total_time: 0.456766(1.807511),data_time: 0.311394(1.550425),train_time: 0.145371(0.257086)
 47 th batch,total_time: 0.454908(1.779332),data_time: 0.311015(1.524604),train_time: 0.143893(0.254728)
 48 th batch,total_time: 0.454918(1.752303),data_time: 0.310103(1.499818),train_time: 0.144814(0.252485)
 49 th batch,total_time: 0.454885(1.726355),data_time: 0.310184(1.476025),train_time: 0.144701(0.250329)
 50 th batch,total_time: 0.454247(1.701411),data_time: 0.309843(1.453159),train_time: 0.144405(0.248252)
 51 th batch,total_time: 0.453172(1.677407),data_time: 0.309074(1.431157),train_time: 0.144098(0.246249)
 52 th batch,total_time: 0.456420(1.654369),data_time: 0.311949(1.410040),train_time: 0.144470(0.244329)
 53 th batch,total_time: 0.456075(1.632179),data_time: 0.312361(1.389713),train_time: 0.143714(0.242466)
 54 th batch,total_time: 0.455688(1.610788),data_time: 0.311367(1.370107),train_time: 0.144321(0.240681)
