Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 8
@@ 非dummy数据集加载
 0 th batch,total_time: 28.913293(28.913293),data_time: 27.570573(27.570573),train_time: 1.342720(1.342720)
 1 th batch,total_time: 0.235123(14.574208),data_time: 0.012159(13.791366),train_time: 0.222964(0.782842)
 2 th batch,total_time: 0.093480(9.747299),data_time: 0.012341(9.198358),train_time: 0.081139(0.548941)
 3 th batch,total_time: 0.233391(7.368822),data_time: 0.151804(6.936719),train_time: 0.081587(0.432103)
 4 th batch,total_time: 0.235267(5.942111),data_time: 0.152108(5.579797),train_time: 0.083159(0.362314)
 5 th batch,total_time: 0.232254(4.990468),data_time: 0.150244(4.674872),train_time: 0.082009(0.315596)
 6 th batch,total_time: 0.233977(4.310969),data_time: 0.151404(4.028662),train_time: 0.082573(0.282307)
 7 th batch,total_time: 0.234092(3.801360),data_time: 0.151323(3.543995),train_time: 0.082769(0.257365)
 8 th batch,total_time: 0.233386(3.404918),data_time: 0.150735(3.166966),train_time: 0.082651(0.237952)
 9 th batch,total_time: 0.435566(3.107983),data_time: 0.349920(2.885261),train_time: 0.085645(0.222722)
 10 th batch,total_time: 0.234820(2.846786),data_time: 0.149736(2.636577),train_time: 0.085084(0.210209)
 11 th batch,total_time: 0.299889(2.634545),data_time: 0.216657(2.434917),train_time: 0.083232(0.199628)
 12 th batch,total_time: 0.233651(2.449861),data_time: 0.150952(2.259227),train_time: 0.082698(0.190633)
 13 th batch,total_time: 0.234446(2.291617),data_time: 0.151366(2.108666),train_time: 0.083081(0.182951)
 14 th batch,total_time: 0.235950(2.154572),data_time: 0.150901(1.978148),train_time: 0.085049(0.176424)
 15 th batch,total_time: 0.235482(2.034629),data_time: 0.148839(1.863816),train_time: 0.086643(0.170813)
 16 th batch,total_time: 0.238117(1.928952),data_time: 0.149473(1.762973),train_time: 0.088645(0.165979)
 17 th batch,total_time: 0.236015(1.834900),data_time: 0.147546(1.673227),train_time: 0.088469(0.161673)
 18 th batch,total_time: 0.236772(1.750788),data_time: 0.147457(1.592923),train_time: 0.089315(0.157865)
 19 th batch,total_time: 0.229338(1.674715),data_time: 0.145832(1.520569),train_time: 0.083506(0.154147)
 20 th batch,total_time: 0.232269(1.606027),data_time: 0.150239(1.455315),train_time: 0.082029(0.150713)
 21 th batch,total_time: 0.240548(1.543960),data_time: 0.152765(1.396108),train_time: 0.087783(0.147852)
 22 th batch,total_time: 0.236199(1.487101),data_time: 0.146650(1.341784),train_time: 0.089549(0.145317)
 23 th batch,total_time: 0.233777(1.434879),data_time: 0.146039(1.291961),train_time: 0.087738(0.142918)
 24 th batch,total_time: 0.235272(1.386895),data_time: 0.146859(1.246157),train_time: 0.088413(0.140738)
 25 th batch,total_time: 0.233747(1.342543),data_time: 0.146021(1.203844),train_time: 0.087726(0.138699)
 26 th batch,total_time: 0.234774(1.301515),data_time: 0.146358(1.164678),train_time: 0.088416(0.136837)
 27 th batch,total_time: 0.232959(1.263352),data_time: 0.145543(1.128280),train_time: 0.087416(0.135072)
 28 th batch,total_time: 0.229001(1.227685),data_time: 0.146660(1.094431),train_time: 0.082341(0.133253)
 29 th batch,total_time: 0.234813(1.194589),data_time: 0.151342(1.062995),train_time: 0.083470(0.131594)
 30 th batch,total_time: 0.232405(1.163551),data_time: 0.150756(1.033568),train_time: 0.081649(0.129983)
 31 th batch,total_time: 0.234690(1.134524),data_time: 0.151836(1.006014),train_time: 0.082854(0.128510)
 32 th batch,total_time: 0.233529(1.107221),data_time: 0.150857(0.980100),train_time: 0.082672(0.127121)
 33 th batch,total_time: 0.237401(1.081638),data_time: 0.151495(0.955729),train_time: 0.085906(0.125909)
 34 th batch,total_time: 0.233864(1.057416),data_time: 0.147349(0.932633),train_time: 0.086515(0.124783)
 35 th batch,total_time: 0.231313(1.034469),data_time: 0.147204(0.910815),train_time: 0.084109(0.123653)
 36 th batch,total_time: 0.233809(1.012829),data_time: 0.149721(0.890245),train_time: 0.084088(0.122584)
 37 th batch,total_time: 0.238248(0.992445),data_time: 0.149594(0.870754),train_time: 0.088655(0.121691)
 38 th batch,total_time: 0.235397(0.973034),data_time: 0.146689(0.852188),train_time: 0.088708(0.120846)
 39 th batch,total_time: 0.232053(0.954509),data_time: 0.145358(0.834518),train_time: 0.086695(0.119992)
 40 th batch,total_time: 0.235749(0.936979),data_time: 0.147524(0.817762),train_time: 0.088225(0.119217)
 41 th batch,total_time: 0.229743(0.920140),data_time: 0.146105(0.801770),train_time: 0.083637(0.118370)
 42 th batch,total_time: 0.235108(0.904209),data_time: 0.151600(0.786650),train_time: 0.083508(0.117559)
 43 th batch,total_time: 0.234245(0.888982),data_time: 0.150557(0.772193),train_time: 0.083688(0.116789)
 44 th batch,total_time: 0.232801(0.874400),data_time: 0.149844(0.758363),train_time: 0.082957(0.116037)
 45 th batch,total_time: 0.233436(0.860466),data_time: 0.150839(0.745156),train_time: 0.082597(0.115311)
 46 th batch,total_time: 0.232749(0.847111),data_time: 0.151423(0.732523),train_time: 0.081325(0.114587)
 47 th batch,total_time: 0.236341(0.834386),data_time: 0.151922(0.720427),train_time: 0.084418(0.113959)
 48 th batch,total_time: 0.231465(0.822082),data_time: 0.149441(0.708775),train_time: 0.082023(0.113307)
 49 th batch,total_time: 0.236914(0.810378),data_time: 0.151567(0.697631),train_time: 0.085347(0.112748)
 50 th batch,total_time: 0.230492(0.799008),data_time: 0.149470(0.686882),train_time: 0.081022(0.112126)
 51 th batch,total_time: 0.259543(0.788634),data_time: 0.152501(0.676606),train_time: 0.107042(0.112028)
 52 th batch,total_time: 0.207752(0.777674),data_time: 0.126629(0.666229),train_time: 0.081123(0.111445)
 53 th batch,total_time: 0.234238(0.767610),data_time: 0.152359(0.656713),train_time: 0.081879(0.110897)
 54 th batch,total_time: 0.234469(0.757917),data_time: 0.152194(0.647540),train_time: 0.082275(0.110377)
 55 th batch,total_time: 0.232501(0.748534),data_time: 0.150815(0.638670),train_time: 0.081686(0.109865)
 56 th batch,total_time: 0.233437(0.739497),data_time: 0.151981(0.630131),train_time: 0.081455(0.109366)
 57 th batch,total_time: 0.234239(0.730786),data_time: 0.152135(0.621890),train_time: 0.082105(0.108896)
 58 th batch,total_time: 0.233564(0.722359),data_time: 0.151345(0.613915),train_time: 0.082219(0.108444)
 59 th batch,total_time: 0.233618(0.714213),data_time: 0.152003(0.606216),train_time: 0.081615(0.107997)
 60 th batch,total_time: 0.232799(0.706321),data_time: 0.151679(0.598765),train_time: 0.081120(0.107556)
 61 th batch,total_time: 0.235728(0.698731),data_time: 0.152495(0.591567),train_time: 0.083234(0.107164)
 62 th batch,total_time: 0.232295(0.691327),data_time: 0.150532(0.584566),train_time: 0.081763(0.106761)
 63 th batch,total_time: 0.234387(0.684187),data_time: 0.152295(0.577812),train_time: 0.082093(0.106375)
 64 th batch,total_time: 0.233767(0.677258),data_time: 0.151756(0.571257),train_time: 0.082011(0.106001)
 65 th batch,total_time: 0.232683(0.670522),data_time: 0.151488(0.564897),train_time: 0.081194(0.105625)
 66 th batch,total_time: 0.234077(0.664008),data_time: 0.151875(0.558733),train_time: 0.082201(0.105275)
 67 th batch,total_time: 0.233900(0.657683),data_time: 0.151829(0.552749),train_time: 0.082072(0.104934)
 68 th batch,total_time: 0.233581(0.651536),data_time: 0.151261(0.546930),train_time: 0.082319(0.104606)
 69 th batch,total_time: 0.233873(0.645570),data_time: 0.151387(0.541279),train_time: 0.082486(0.104290)
 70 th batch,total_time: 0.232330(0.639749),data_time: 0.150682(0.535778),train_time: 0.081648(0.103971)
 71 th batch,total_time: 0.232665(0.634095),data_time: 0.151311(0.530438),train_time: 0.081354(0.103657)
 72 th batch,total_time: 0.233370(0.628606),data_time: 0.151406(0.525246),train_time: 0.081964(0.103360)
 73 th batch,total_time: 0.232975(0.623260),data_time: 0.151045(0.520189),train_time: 0.081931(0.103070)
 74 th batch,total_time: 0.233728(0.618066),data_time: 0.151689(0.515276),train_time: 0.082039(0.102790)
 75 th batch,total_time: 0.232551(0.612993),data_time: 0.151095(0.510484),train_time: 0.081457(0.102509)
 76 th batch,total_time: 0.233135(0.608060),data_time: 0.151823(0.505826),train_time: 0.081312(0.102234)
 77 th batch,total_time: 0.226334(0.603166),data_time: 0.151845(0.501288),train_time: 0.074488(0.101878)
 78 th batch,total_time: 0.238868(0.598555),data_time: 0.157904(0.496941),train_time: 0.080964(0.101614)
 79 th batch,total_time: 0.232631(0.593981),data_time: 0.151349(0.492621),train_time: 0.081283(0.101359)
 80 th batch,total_time: 0.232693(0.589520),data_time: 0.151544(0.488410),train_time: 0.081149(0.101110)
 81 th batch,total_time: 0.232813(0.585170),data_time: 0.151612(0.484303),train_time: 0.081202(0.100867)
 82 th batch,total_time: 0.233055(0.580928),data_time: 0.152051(0.480300),train_time: 0.081004(0.100628)
 83 th batch,total_time: 0.232686(0.576782),data_time: 0.151586(0.476387),train_time: 0.081100(0.100395)
 84 th batch,total_time: 0.232600(0.572733),data_time: 0.151371(0.472563),train_time: 0.081229(0.100170)
 85 th batch,total_time: 0.233440(0.568788),data_time: 0.151509(0.468830),train_time: 0.081931(0.099958)
 86 th batch,total_time: 0.232176(0.564919),data_time: 0.150854(0.465175),train_time: 0.081322(0.099744)
 87 th batch,total_time: 0.232507(0.561141),data_time: 0.151292(0.461608),train_time: 0.081214(0.099533)
 88 th batch,total_time: 0.233213(0.557457),data_time: 0.151589(0.458125),train_time: 0.081624(0.099332)
 89 th batch,total_time: 0.232596(0.553847),data_time: 0.151079(0.454713),train_time: 0.081517(0.099134)
 90 th batch,total_time: 0.232690(0.550318),data_time: 0.151699(0.451383),train_time: 0.080992(0.098934)
 91 th batch,total_time: 0.233438(0.546873),data_time: 0.152291(0.448132),train_time: 0.081147(0.098741)
 92 th batch,total_time: 0.233573(0.543505),data_time: 0.152307(0.444951),train_time: 0.081266(0.098553)
 93 th batch,total_time: 0.232923(0.540201),data_time: 0.151494(0.441830),train_time: 0.081429(0.098371)
 94 th batch,total_time: 0.234527(0.536983),data_time: 0.151987(0.438779),train_time: 0.082540(0.098204)
 95 th batch,total_time: 0.231889(0.533805),data_time: 0.150058(0.435771),train_time: 0.081831(0.098034)
 96 th batch,total_time: 0.232358(0.530697),data_time: 0.151417(0.432840),train_time: 0.080940(0.097858)
 97 th batch,total_time: 0.229043(0.527619),data_time: 0.151865(0.429973),train_time: 0.077178(0.097647)
 98 th batch,total_time: 0.236872(0.524682),data_time: 0.155789(0.427203),train_time: 0.081082(0.097479)
 99 th batch,total_time: 0.233753(0.521773),data_time: 0.152349(0.424454),train_time: 0.081404(0.097319)
 100 th batch,total_time: 0.233348(0.518917),data_time: 0.151870(0.421756),train_time: 0.081479(0.097162)
 101 th batch,total_time: 0.235407(0.516138),data_time: 0.151295(0.419104),train_time: 0.084112(0.097034)
 102 th batch,total_time: 0.230293(0.513363),data_time: 0.148826(0.416480),train_time: 0.081467(0.096883)
 103 th batch,total_time: 0.233729(0.510674),data_time: 0.151347(0.413931),train_time: 0.082382(0.096743)
 104 th batch,total_time: 0.229257(0.507994),data_time: 0.150847(0.411425),train_time: 0.078410(0.096569)
 105 th batch,total_time: 0.228152(0.505354),data_time: 0.154223(0.408999),train_time: 0.073928(0.096355)
 106 th batch,total_time: 0.240035(0.502874),data_time: 0.159109(0.406663),train_time: 0.080926(0.096211)
 107 th batch,total_time: 0.234334(0.500388),data_time: 0.151912(0.404304),train_time: 0.082422(0.096083)
 108 th batch,total_time: 0.232085(0.497926),data_time: 0.150678(0.401978),train_time: 0.081407(0.095948)
 109 th batch,total_time: 0.232942(0.495517),data_time: 0.151450(0.399700),train_time: 0.081491(0.095817)
 110 th batch,total_time: 0.232888(0.493151),data_time: 0.151839(0.397467),train_time: 0.081049(0.095684)
 111 th batch,total_time: 0.233171(0.490830),data_time: 0.151340(0.395269),train_time: 0.081831(0.095560)
 112 th batch,total_time: 0.232776(0.488546),data_time: 0.151094(0.393109),train_time: 0.081681(0.095437)
 113 th batch,total_time: 0.232951(0.486304),data_time: 0.151239(0.390987),train_time: 0.081712(0.095317)
 114 th batch,total_time: 0.232975(0.484101),data_time: 0.150995(0.388900),train_time: 0.081979(0.095201)
 115 th batch,total_time: 0.232318(0.481931),data_time: 0.151169(0.386851),train_time: 0.081150(0.095080)
 116 th batch,total_time: 0.233782(0.479810),data_time: 0.151836(0.384842),train_time: 0.081946(0.094968)
 117 th batch,total_time: 0.232165(0.477711),data_time: 0.151242(0.382862),train_time: 0.080923(0.094849)
 118 th batch,total_time: 0.235021(0.475672),data_time: 0.151801(0.380921),train_time: 0.083220(0.094751)
 119 th batch,total_time: 0.231313(0.473635),data_time: 0.149979(0.378996),train_time: 0.081334(0.094639)
 120 th batch,total_time: 0.232635(0.471644),data_time: 0.151395(0.377115),train_time: 0.081239(0.094528)
 121 th batch,total_time: 0.232835(0.469686),data_time: 0.151303(0.375264),train_time: 0.081532(0.094422)
 122 th batch,total_time: 0.232220(0.467756),data_time: 0.151477(0.373445),train_time: 0.080743(0.094311)
 123 th batch,total_time: 0.234174(0.465872),data_time: 0.152397(0.371662),train_time: 0.081777(0.094210)
 124 th batch,total_time: 0.232520(0.464005),data_time: 0.150902(0.369896),train_time: 0.081619(0.094109)
 125 th batch,total_time: 0.224074(0.462101),data_time: 0.151254(0.368161),train_time: 0.072820(0.093940)
 126 th batch,total_time: 0.232066(0.460289),data_time: 0.159917(0.366521),train_time: 0.072149(0.093768)
 127 th batch,total_time: 0.233291(0.458516),data_time: 0.160554(0.364912),train_time: 0.072737(0.093604)
 128 th batch,total_time: 0.232841(0.456767),data_time: 0.161133(0.363332),train_time: 0.071708(0.093434)
 129 th batch,total_time: 0.234369(0.455056),data_time: 0.161780(0.361782),train_time: 0.072589(0.093274)
 130 th batch,total_time: 0.233478(0.453364),data_time: 0.160670(0.360247),train_time: 0.072809(0.093118)
 131 th batch,total_time: 0.232837(0.451694),data_time: 0.160741(0.358735),train_time: 0.072096(0.092958)
 132 th batch,total_time: 0.233821(0.450056),data_time: 0.161314(0.357251),train_time: 0.072507(0.092805)
 133 th batch,total_time: 0.234104(0.448444),data_time: 0.160930(0.355786),train_time: 0.073174(0.092658)
 134 th batch,total_time: 0.232794(0.446847),data_time: 0.160658(0.354340),train_time: 0.072136(0.092506)
 135 th batch,total_time: 0.232971(0.445274),data_time: 0.160573(0.352916),train_time: 0.072397(0.092358)
 136 th batch,total_time: 0.232301(0.443719),data_time: 0.160531(0.351511),train_time: 0.071771(0.092208)
 137 th batch,total_time: 0.233492(0.442196),data_time: 0.161165(0.350132),train_time: 0.072327(0.092064)
 138 th batch,total_time: 0.234455(0.440702),data_time: 0.161352(0.348774),train_time: 0.073103(0.091928)
 139 th batch,total_time: 0.232699(0.439216),data_time: 0.160255(0.347427),train_time: 0.072444(0.091788)
 140 th batch,total_time: 0.236959(0.437781),data_time: 0.160987(0.346105),train_time: 0.075972(0.091676)
 141 th batch,total_time: 0.239276(0.436383),data_time: 0.157032(0.344774),train_time: 0.082244(0.091610)
 142 th batch,total_time: 0.231900(0.434953),data_time: 0.150468(0.343415),train_time: 0.081432(0.091539)
 143 th batch,total_time: 0.224900(0.433495),data_time: 0.152198(0.342087),train_time: 0.072703(0.091408)
 144 th batch,total_time: 0.242806(0.432180),data_time: 0.160945(0.340838),train_time: 0.081862(0.091342)
 145 th batch,total_time: 0.224223(0.430755),data_time: 0.150987(0.339537),train_time: 0.073236(0.091218)
 146 th batch,total_time: 0.234550(0.429421),data_time: 0.161708(0.338328),train_time: 0.072843(0.091093)
 147 th batch,total_time: 0.233311(0.428096),data_time: 0.160655(0.337127),train_time: 0.072655(0.090968)
 148 th batch,total_time: 0.232929(0.426786),data_time: 0.160888(0.335944),train_time: 0.072042(0.090841)
 149 th batch,total_time: 0.233357(0.425496),data_time: 0.160743(0.334776),train_time: 0.072614(0.090720)
 150 th batch,total_time: 0.232164(0.424216),data_time: 0.160199(0.333620),train_time: 0.071965(0.090596)
 151 th batch,total_time: 0.241725(0.423015),data_time: 0.160608(0.332482),train_time: 0.081117(0.090533)
 152 th batch,total_time: 0.233639(0.421777),data_time: 0.151659(0.331300),train_time: 0.081980(0.090477)
 153 th batch,total_time: 0.232657(0.420549),data_time: 0.151214(0.330131),train_time: 0.081443(0.090419)
 154 th batch,total_time: 0.232645(0.419337),data_time: 0.151560(0.328979),train_time: 0.081085(0.090359)
 155 th batch,total_time: 0.225076(0.418092),data_time: 0.151864(0.327843),train_time: 0.073213(0.090249)
 156 th batch,total_time: 0.232444(0.416909),data_time: 0.159804(0.326773),train_time: 0.072640(0.090136)
 157 th batch,total_time: 0.242131(0.415803),data_time: 0.159977(0.325717),train_time: 0.082154(0.090086)
 158 th batch,total_time: 0.233441(0.414656),data_time: 0.151995(0.324625),train_time: 0.081446(0.090032)
 159 th batch,total_time: 0.225155(0.413472),data_time: 0.152635(0.323550),train_time: 0.072519(0.089922)
 160 th batch,total_time: 0.233924(0.412357),data_time: 0.161240(0.322542),train_time: 0.072685(0.089815)
 161 th batch,total_time: 0.235199(0.411263),data_time: 0.161286(0.321546),train_time: 0.073913(0.089717)
 162 th batch,total_time: 0.232109(0.410164),data_time: 0.159844(0.320554),train_time: 0.072265(0.089610)
 163 th batch,total_time: 0.234597(0.409093),data_time: 0.161999(0.319587),train_time: 0.072598(0.089506)
 164 th batch,total_time: 0.234928(0.408038),data_time: 0.161863(0.318631),train_time: 0.073066(0.089406)
 165 th batch,total_time: 0.242559(0.407041),data_time: 0.161267(0.317683),train_time: 0.081291(0.089358)
 166 th batch,total_time: 0.233855(0.406004),data_time: 0.153032(0.316698),train_time: 0.080823(0.089306)
 167 th batch,total_time: 0.226051(0.404933),data_time: 0.153657(0.315727),train_time: 0.072394(0.089206)
 168 th batch,total_time: 0.234290(0.403923),data_time: 0.162005(0.314817),train_time: 0.072286(0.089106)
 169 th batch,total_time: 0.234814(0.402928),data_time: 0.162321(0.313920),train_time: 0.072493(0.089008)
 170 th batch,total_time: 0.234041(0.401941),data_time: 0.161631(0.313030),train_time: 0.072410(0.088911)
 171 th batch,total_time: 0.234074(0.400965),data_time: 0.161274(0.312148),train_time: 0.072800(0.088817)
 172 th batch,total_time: 0.233597(0.399997),data_time: 0.161120(0.311275),train_time: 0.072476(0.088723)
 173 th batch,total_time: 0.233476(0.399040),data_time: 0.160487(0.310408),train_time: 0.072989(0.088632)
 174 th batch,total_time: 0.233744(0.398096),data_time: 0.160679(0.309552),train_time: 0.073065(0.088543)
 175 th batch,total_time: 0.232795(0.397157),data_time: 0.160185(0.308704),train_time: 0.072610(0.088453)
 176 th batch,total_time: 0.234104(0.396235),data_time: 0.161854(0.307874),train_time: 0.072251(0.088361)
 177 th batch,total_time: 0.234814(0.395329),data_time: 0.162034(0.307055),train_time: 0.072780(0.088274)
 178 th batch,total_time: 0.233533(0.394425),data_time: 0.160602(0.306237),train_time: 0.072931(0.088188)
 179 th batch,total_time: 0.241017(0.393572),data_time: 0.160362(0.305426),train_time: 0.080655(0.088146)
 180 th batch,total_time: 0.235049(0.392697),data_time: 0.153373(0.304586),train_time: 0.081676(0.088110)
 181 th batch,total_time: 0.233559(0.391822),data_time: 0.152605(0.303751),train_time: 0.080954(0.088071)
 182 th batch,total_time: 0.234160(0.390961),data_time: 0.152633(0.302925),train_time: 0.081526(0.088035)
 183 th batch,total_time: 0.233585(0.390105),data_time: 0.152181(0.302106),train_time: 0.081404(0.087999)
 184 th batch,total_time: 0.233378(0.389258),data_time: 0.152230(0.301296),train_time: 0.081148(0.087962)
