Use GPU: 2 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 0 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
Use GPU: 1 for training
=> creating model 'resnet18'
worker_num : 2
@@ 非dummy数据集加载
 0 th batch,total_time: 10.264178(10.264178),data_time: 9.416991(9.416991),train_time: 0.847187(0.847187)
 1 th batch,total_time: 0.452712(5.358445),data_time: 0.024015(4.720503),train_time: 0.428697(0.637942)
 2 th batch,total_time: 2.626540(4.447810),data_time: 2.481241(3.974082),train_time: 0.145299(0.473728)
 3 th batch,total_time: 0.713699(3.514282),data_time: 0.570062(3.123077),train_time: 0.143637(0.391205)
 4 th batch,total_time: 2.935667(3.398559),data_time: 2.789628(3.056387),train_time: 0.146039(0.342172)
 5 th batch,total_time: 0.693101(2.947649),data_time: 0.548711(2.638441),train_time: 0.144390(0.309208)
 6 th batch,total_time: 3.109844(2.970820),data_time: 2.974965(2.686516),train_time: 0.134879(0.284304)
 7 th batch,total_time: 0.736006(2.691468),data_time: 0.600490(2.425763),train_time: 0.135517(0.265706)
 8 th batch,total_time: 3.110698(2.738049),data_time: 2.976093(2.486911),train_time: 0.134605(0.251139)
 9 th batch,total_time: 0.536324(2.517877),data_time: 0.401320(2.278351),train_time: 0.135005(0.239525)
 10 th batch,total_time: 3.549930(2.611700),data_time: 3.414932(2.381677),train_time: 0.134998(0.230023)
 11 th batch,total_time: 0.497482(2.435515),data_time: 0.361690(2.213345),train_time: 0.135792(0.222170)
 12 th batch,total_time: 3.562194(2.522183),data_time: 3.427198(2.306718),train_time: 0.134995(0.215465)
 13 th batch,total_time: 0.451781(2.374297),data_time: 0.317482(2.164630),train_time: 0.134299(0.209667)
 14 th batch,total_time: 3.684540(2.461646),data_time: 3.549474(2.256953),train_time: 0.135066(0.204694)
 15 th batch,total_time: 0.452697(2.336087),data_time: 0.318022(2.135770),train_time: 0.134676(0.200318)
 16 th batch,total_time: 3.648426(2.413283),data_time: 3.513368(2.216805),train_time: 0.135057(0.196479)
 17 th batch,total_time: 0.451773(2.304311),data_time: 0.317766(2.111303),train_time: 0.134007(0.193008)
 18 th batch,total_time: 3.723648(2.379013),data_time: 3.589301(2.189092),train_time: 0.134347(0.189921)
 19 th batch,total_time: 0.452743(2.282699),data_time: 0.318431(2.095559),train_time: 0.134312(0.187140)
 20 th batch,total_time: 4.061129(2.367386),data_time: 3.924533(2.182653),train_time: 0.136596(0.184733)
 21 th batch,total_time: 0.451498(2.280300),data_time: 0.317273(2.097863),train_time: 0.134225(0.182437)
 22 th batch,total_time: 3.905356(2.350955),data_time: 3.771102(2.170612),train_time: 0.134254(0.180343)
 23 th batch,total_time: 0.452339(2.271846),data_time: 0.318860(2.093456),train_time: 0.133480(0.178390)
 24 th batch,total_time: 3.927819(2.338085),data_time: 3.794413(2.161494),train_time: 0.133405(0.176591)
 25 th batch,total_time: 0.452250(2.265553),data_time: 0.319031(2.090630),train_time: 0.133219(0.174922)
 26 th batch,total_time: 3.525290(2.312210),data_time: 3.391639(2.138816),train_time: 0.133652(0.173394)
 27 th batch,total_time: 0.453287(2.245820),data_time: 0.318816(2.073816),train_time: 0.134471(0.172004)
 28 th batch,total_time: 3.415608(2.286157),data_time: 3.281974(2.115477),train_time: 0.133634(0.170681)
 29 th batch,total_time: 0.452480(2.225035),data_time: 0.318688(2.055584),train_time: 0.133791(0.169451)
 30 th batch,total_time: 3.488170(2.265781),data_time: 3.354572(2.097486),train_time: 0.133598(0.168294)
 31 th batch,total_time: 0.452116(2.209104),data_time: 0.317801(2.041871),train_time: 0.134314(0.167233)
 32 th batch,total_time: 3.378364(2.244536),data_time: 3.244115(2.078303),train_time: 0.134248(0.166233)
